portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-S-STLD-f117b4d2e96d,STLD,SELL,1.0,234.16000366210935,233.57460365295407,234.16000366210935,0.5854000091552735,233.5746036529541,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-S-DKS-e5de2586775a,DKS,SELL,1.0,218.3800048828125,217.83405487060548,218.3800048828125,0.5459500122070312,217.83405487060543,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-S-TNL-34206b949d10,TNL,SELL,3.0,63.43999862670898,63.28139863014221,190.31999588012692,0.4757999897003174,189.84419589042665,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-S-SSD-5d9ac868340e,SSD,SELL,1.0,184.8249969482422,184.3629344558716,184.8249969482422,0.4620624923706055,184.3629344558716,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-GOOG-a210ad3fb480,GOOG,BUY,135.0,382.9500122070313,383.9073872375488,51698.25164794922,129.24562911987306,-51827.497277069095,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-PLTR-c38c951ca6a1,PLTR,BUY,167.0,134.10009765625,134.4353479003906,22394.71630859375,55.98679077148438,-22450.703099365237,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-GLW-11f77fee6f16,GLW,BUY,111.0,196.16000366210935,196.65040367126463,21773.76040649414,54.43440101623536,-21828.194807510376,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-UMC-a07b6e20ea68,UMC,BUY,1295.0,15.984999656677246,16.024962155818937,20700.574555397037,51.751436388492586,-20752.325991785525,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-PWR-e4720a6aa9bb,PWR,BUY,27.0,765.8809814453125,767.7956838989257,20678.78649902344,51.69696624755859,-20730.483465271,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-SU-02447d9dd0af,SU,BUY,310.0,66.5,66.66624999999999,20615.0,51.5375,-20666.5375,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-OKE-2636c7589ac8,OKE,BUY,232.0,88.63500213623047,88.85658964157103,20563.32049560547,51.40830123901368,-20614.728796844483,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,a5e6886ad4eb0e2f70e43126bbb771808baca50480419abacf328eecc1854858,r1k-M-20260512-B-FIX-3871b8fe7279,FIX,BUY,10.0,2014.469970703125,2019.506145629883,20144.69970703125,50.361749267578126,-20195.061456298827,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
