rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-04-30,2019-05-31,balanced,0.25,0.35,0.4,0.0,0.22183746815076333,0.0,0.22183746815076333,1.0,0.7781625318492367,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.017677220130380866,0.9823227798696191
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.29771857168586097,0.28,0.29771857168586097,0.72,0.7022814283141391,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.017677220130380866,0.0,1.0285431357999402
2019-06-28,2019-07-31,balanced,0.25,0.35,0.4,0.0,0.06776178677693759,0.0,0.06776178677693759,1.0,0.9322382132230624,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.033999337443016
2019-07-31,2019-08-30,balanced,0.25,0.35,0.4,0.0,0.03894948000482315,0.0,0.03894948000482315,1.0,0.9610505199951768,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0477468157937995
2019-08-30,2019-09-30,balanced,0.25,0.35,0.4,0.0,0.12550412690597523,0.0,0.12550412690597523,1.0,0.8744958730940248,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.009982081060006559,1.037288122148182
2019-09-30,2019-10-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.009982081060006559,0.0,1.0555965334765274
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.034921438045364024,0.0,0.034921438045364024,1.0,0.9650785619546359,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.0572443735566455
2019-11-29,2019-12-31,balanced,0.25,0.35,0.4,0.0,0.0023715999127849443,0.0,0.0023715999127849443,1.0,0.997628400087215,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0864470441498923
2019-12-31,2020-01-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.1554315925761187
2020-01-31,2020-02-28,balanced,0.25,0.35,0.4,0.0,0.2898449869887909,0.0,0.2898449869887909,1.0,0.710155013011209,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.03155001543280501,1.1189777079987917
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8059892817126576,0.28,0.8059892817126576,0.72,0.19401071828734226,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.03155001543280501,-0.08502247909046581,1.057193934155852
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3601803292237996,0.4,0.3601803292237996,0.6,0.6398196707762004,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.08502247909046581,0.0,1.1717191848174318
2020-04-30,2020-05-29,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.3213476627132181
2020-05-29,2020-06-30,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.3908098214261435
2020-06-30,2020-07-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.5251686935548396
2020-07-31,2020-08-31,balanced,0.25,0.35,0.4,0.0,0.017264343609558586,0.0,0.017264343609558586,1.0,0.9827356563904414,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.7080033268743375
2020-08-31,2020-09-30,balanced,0.25,0.35,0.4,0.0,0.15382482176886048,0.0,0.15382482176886048,1.0,0.8461751782311395,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.026570919424237775,1.6626201080996295
2020-09-30,2020-10-30,balanced,0.25,0.35,0.4,0.0,0.1705748687881889,0.0,0.1705748687881889,1.0,0.829425131211811,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.026570919424237775,-0.03084122326680537,1.6553264149297597
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.3238804196239854,0.2799999999999999,0.3238804196239854,0.7200000000000001,0.6761195803760147,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.03084122326680537,0.0,1.7652063078122504
2020-11-30,2020-12-31,growth_reentry_alert,0.25,0.35,0.4,0.0,0.05615189040587033,0.0,0.05615189040587033,1.0,0.9438481095941298,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.8717045782498594
2020-12-31,2021-01-29,balanced,0.25,0.35,0.4,0.0,0.09813421499850596,0.0,0.09813421499850596,1.0,0.9018657850014941,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.007449641931083361,1.8577610493411285
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.3678574726672322,0.2724466859868701,0.3678574726672322,0.72755331401313,0.6321425273327679,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.007449641931083361,0.0,1.9481621947096215
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.47249855619176767,0.28,0.47249855619176767,0.72,0.5275014438082323,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.012090031862264343,1.9246088517027233
2021-03-31,2021-04-30,growth_reentry_alert,0.25,0.35,0.4,0.0,0.15803374830401198,0.0,0.15803374830401198,1.0,0.841966251695988,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.012090031862264343,0.0,2.015362675833613
2021-04-30,2021-05-28,balanced,0.25,0.35,0.4,0.0,0.12813334882201025,0.0,0.12813334882201025,1.0,0.8718666511779898,rebalance,"core_compounder,early_scout,future_winner",1,21,0.0,0.0,2.023357056752525
2021-05-28,2021-06-30,balanced,0.25,0.35,0.4,0.0,0.02729568263443273,0.0,0.02729568263443273,1.0,0.9727043173655672,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.1143819074192365
2021-06-30,2021-07-30,balanced,0.25,0.35,0.4,0.0,0.04391371475815391,0.0,0.04391371475815391,1.0,0.956086285241846,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.250535666476923
2021-07-30,2021-08-31,balanced,0.25,0.35,0.4,0.0,0.17962747812435959,0.0,0.17962747812435959,1.0,0.8203725218756404,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.3686921529288925
2021-08-31,2021-09-30,balanced,0.25,0.35,0.4,0.0,0.30593088123305645,0.0,0.30593088123305645,1.0,0.6940691187669435,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.05607959645681211,2.2358568528622227
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.3224244121913558,0.28,0.3224244121913558,0.72,0.6775755878086442,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.05607959645681211,0.0,2.4355987436160254
2021-10-29,2021-11-30,growth_reentry_alert,0.25,0.35,0.4,0.0,0.2864113805808606,0.0,0.2864113805808606,1.0,0.7135886194191393,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.4458414779577793
2021-11-30,2021-12-31,balanced,0.25,0.35,0.4,0.0,0.12555357042520798,0.0,0.12555357042520798,1.0,0.874446429574792,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.5095779713365016
2021-12-31,2022-01-31,balanced,0.25,0.35,0.4,0.0,0.40372961770022964,0.0,0.40372961770022964,1.0,0.5962703822997705,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.06770108871166439,2.3396768104702104
2022-01-31,2022-02-28,balanced,0.25,0.35,0.4,0.0,0.0767735432842529,0.0,0.0767735432842529,1.0,0.9232264567157471,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.06770108871166439,-0.06922913355760454,2.3358420627856247
2022-02-28,2022-03-31,balanced,0.25,0.35,0.4,0.0,0.035731109874978205,0.0,0.035731109874978205,1.0,0.9642688901250218,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06922913355760454,-0.031114065336934733,2.4314947983682056
2022-03-31,2022-04-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.7203375854136587,0.0,0.7203375854136587,1.0,0.2796624145863412,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.031114065336934733,-0.09813498626667921,2.2633005715842334
2022-04-29,2022-05-31,risk_off_alert,0.18,0.36,0.18,0.28,0.44071474283015205,0.3376338087749653,0.44071474283015205,0.6623661912250347,0.5592852571698479,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09813498626667921,-0.1019886822224023,2.253629421105522
2022-05-31,2022-06-30,balanced,0.25,0.35,0.4,0.0,0.5574258008351889,0.0,0.5574258008351889,1.0,0.442574199164811,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.1019886822224023,-0.15599336357860363,2.118100462424952
2022-06-30,2022-07-29,balanced,0.25,0.5,0.25,0.0,0.12079433447867427,0.0,0.12079433447867427,1.0,0.8792056655213257,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.15599336357860363,-0.12793679244987727,2.1885106152808396
2022-07-29,2022-08-31,balanced,0.25,0.6,0.15,0.0,0.17316672639810182,0.0,0.17316672639810182,0.9999999999999999,0.8268332736018982,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.12793679244987727,-0.15044773426575345,2.132017651585679
2022-08-31,2022-09-30,balanced,0.25,0.6375,0.11249999999999999,0.0,0.1358217822176897,0.0,0.1358217822176897,1.0,0.8641782177823103,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.15044773426575345,-0.18506838991492033,2.045134416815303
2022-09-30,2022-10-31,balanced,0.25000000000000006,0.675,0.075,0.0,0.0422916709649791,0.0,0.0422916709649791,0.9999999999999999,0.957708329035021,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.18506838991492033,-0.11315341483980718,2.2256106540730207
2022-10-31,2022-11-30,balanced,0.25,0.35,0.4,0.0,0.1359074923565394,0.0,0.1359074923565394,1.0,0.8640925076434606,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.11315341483980718,-0.10328312186124941,2.2503809239026467
2022-11-30,2022-12-30,balanced,0.25,0.35,0.4,0.0,0.3546006722636294,0.0,0.3546006722636294,1.0,0.6453993277363707,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.10328312186124941,-0.13909439896483056,2.160509731758072
2022-12-30,2023-01-31,balanced,0.25,0.5,0.25,0.0,0.05068040174702592,0.0,0.05068040174702592,1.0,0.949319598252974,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.13909439896483056,-0.11579176452190414,2.2189895098301475
2023-01-31,2023-02-28,balanced,0.25,0.55,0.2,0.0,0.11537366178029303,0.0,0.11537366178029303,1.0,0.8846263382197069,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.11579176452190414,-0.12755600817435025,2.1894662231105335
2023-02-28,2023-03-31,balanced,0.25,0.55,0.2,0.0,0.08422279592554376,0.0,0.08422279592554376,1.0,0.9157772040744562,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.12755600817435025,-0.10256743579987446,2.252176993876666
2023-03-31,2023-04-28,balanced,0.25,0.55,0.2,0.0,0.13477827281843044,0.0,0.13477827281843044,1.0,0.8652217271815695,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.10256743579987446,-0.09254401626813104,2.277331546730993
2023-04-28,2023-05-31,balanced,0.25,0.35,0.4,0.0,0.10975125311060516,0.0,0.10975125311060516,1.0,0.8902487468893949,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.09254401626813104,-0.013809053601216405,2.474923074613884
2023-05-31,2023-06-30,balanced,0.25,0.35,0.4,0.0,0.37428084365246705,0.0,0.37428084365246705,1.0,0.6257191563475328,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.013809053601216405,0.0,2.6837584317996592
2023-06-30,2023-07-31,growth_reentry_alert,0.25,0.35,0.4,0.0,0.03554541912714907,0.0,0.03554541912714907,1.0,0.964454580872851,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.738025804150063
2023-07-31,2023-08-31,balanced,0.25,0.35,0.4,0.0,0.1232231261185903,0.0,0.1232231261185903,1.0,0.8767768738814097,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.807524404535491
2023-08-31,2023-09-29,balanced,0.25,0.35,0.4,0.0,0.5664101840310047,0.0,0.5664101840310047,0.9999999999999999,0.4335898159689953,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.06764187174871322,2.6176181988325187
2023-09-29,2023-10-31,systemic_alert,0.2,0.3,0.1,0.4,0.49498213257458645,0.3999999999999999,0.49498213257458645,0.6000000000000001,0.5050178674254135,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.06764187174871322,-0.06998888407376787,2.611028904452182
2023-10-31,2023-11-30,balanced,0.25,0.35,0.4,0.0,0.04435728740289842,0.0,0.04435728740289842,1.0,0.9556427125971017,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06998888407376787,-0.020203029755729466,2.7508039054507236
2023-11-30,2023-12-29,balanced,0.25,0.35,0.4,0.0,0.09659729558984327,0.0,0.09659729558984327,1.0,0.9034027044101567,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.020203029755729466,0.0,2.850350826592651
2023-12-29,2024-01-31,balanced,0.25,0.35,0.4,0.0,0.08687868300255272,0.0,0.08687868300255272,1.0000000000000002,0.9131213169974473,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.0072411706888915
2024-01-31,2024-02-29,balanced,0.25,0.35,0.4,0.0,0.10780704784493672,0.0,0.10780704784493672,1.0,0.8921929521550633,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.284866515122813
2024-02-29,2024-03-28,balanced,0.25,0.35,0.4,0.0,0.19624300990848476,0.0,0.19624300990848476,1.0,0.8037569900915154,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.501403853982214
2024-03-28,2024-04-30,balanced,0.25,0.35,0.4,0.0,0.4464570427839121,0.0,0.4464570427839121,1.0,0.5535429572160878,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.04262160570557754,3.3521683995017946
2024-04-30,2024-05-31,balanced,0.25,0.35,0.4,0.0,0.06715599383192984,0.0,0.06715599383192984,1.0000000000000002,0.9328440061680702,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.04262160570557754,0.0,3.589074877090163
2024-05-31,2024-06-28,balanced,0.25,0.35,0.4,0.0,0.2566012255406135,0.0,0.2566012255406135,1.0,0.7433987744593866,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.6827118929832054
2024-06-28,2024-07-31,balanced,0.25,0.35,0.4,0.0,0.19654761061465642,0.0,0.19654761061465642,1.0,0.8034523893853436,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.006286431861425893,3.6595607756027038
2024-07-31,2024-08-30,systemic_alert,0.2,0.3,0.1,0.4,0.4838394788860527,0.4,0.4838394788860527,0.6,0.5161605211139473,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.006286431861425893,0.0,3.71337344807217
2024-08-30,2024-09-30,balanced,0.25,0.35,0.4,0.0,0.14431328730891005,0.0,0.14431328730891005,1.0,0.85568671269109,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.929552618605316
2024-09-30,2024-10-31,balanced,0.25,0.35,0.4,0.0,0.1014021734975136,0.0,0.1014021734975136,1.0,0.8985978265024865,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.161857191913111
2024-10-31,2024-11-29,balanced,0.25,0.35,0.4,0.0,0.07464161778591545,0.024453029112825625,0.07464161778591545,0.9755469708871743,0.9253583822140846,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.562021049693439
2024-11-29,2024-12-31,growth_reentry_alert,0.25,0.35,0.4,0.0,0.3752026451265165,0.036994803907262626,0.3752026451265165,0.9630051960927373,0.6247973548734835,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.038397219992082184,4.386852123839851
2024-12-31,2025-01-31,balanced,0.25,0.35,0.4,0.0,0.07192707601301293,0.0,0.07192707601301293,1.0,0.9280729239869869,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.038397219992082184,-0.011043498335499441,4.511640377824636
2025-01-31,2025-02-28,balanced,0.25,0.35,0.4,0.0,0.2979663129029464,0.022225648414079164,0.2979663129029464,0.9777743515859209,0.7020336870970536,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.011043498335499441,0.0,4.606103752154421
2025-02-28,2025-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.7138116103567569,0.28187519207504574,0.7138116103567569,0.7181248079249543,0.28618838964324295,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.039604671863612086,4.423680524480592
2025-03-31,2025-04-30,risk_off_alert,0.18,0.36,0.18,0.28,0.4433966152412214,0.28,0.4433966152412214,0.72,0.5566033847587786,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.039604671863612086,-0.047187652712289634,4.388752527940984
2025-04-30,2025-05-30,balanced,0.25,0.35,0.4,0.0,0.0429949134961315,0.0,0.0429949134961315,1.0,0.9570050865038686,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.047187652712289634,0.0,4.655304178029654
2025-05-30,2025-06-30,balanced,0.25,0.35,0.4,0.0,0.24714527112788404,0.0,0.24714527112788404,1.0,0.752854728872116,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,4.882919099290001
2025-06-30,2025-07-31,balanced,0.25,0.35,0.4,0.0,0.17478630706186715,0.0,0.17478630706186715,1.0,0.8252136929381328,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.977877573135182
2025-07-31,2025-08-29,balanced,0.25,0.35,0.4,0.0,0.1453092080712118,0.0,0.1453092080712118,1.0,0.8546907919287883,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.009080802325725798,4.932674450891878
