rebalance_date,portfolio_sleeve_label,candidate_count,gate_pass_count,adr_candidate_count,adr_gate_pass_count,adr_candidate_share,source_mix,latest_core_selected_count,latest_concentrated_selected_count,top10_gate_tickers,avg_score,gate_avg_score,avg_portfolio_core_compounder_engine_score,gate_avg_portfolio_core_compounder_engine_score,avg_portfolio_future_winner_engine_score,gate_avg_portfolio_future_winner_engine_score,avg_portfolio_early_scout_engine_score,gate_avg_portfolio_early_scout_engine_score,avg_selection_confirmation_score,gate_avg_selection_confirmation_score,avg_sage_g_score,gate_avg_sage_g_score,avg_sage_q_score,gate_avg_sage_q_score,avg_sage_v_score,gate_avg_sage_v_score,avg_sales_growth_yoy,gate_avg_sales_growth_yoy,avg_eps_growth_yoy,gate_avg_eps_growth_yoy,avg_sales_cagr_3y,gate_avg_sales_cagr_3y,avg_sales_cagr_5y,gate_avg_sales_cagr_5y,avg_mom_6m,gate_avg_mom_6m,avg_mom_12m,gate_avg_mom_12m,avg_mom_24m,gate_avg_mom_24m,avg_mom_36m,gate_avg_mom_36m,avg_multi_year_winner_score,gate_avg_multi_year_winner_score
2019-04-30,core_compounder,14,8,0,0,0.0,current_constituents_proxy,0,0,"UNH,HD,V,AAPL,INTC,BAC,KO,SIRI",3.080186259278046,3.264423639672888,0.15216860123717751,0.33554391173660847,0.006905841327124589,0.043272099024075125,-0.08494370266821187,-0.05150949800676008,0.6313894047619046,0.905839609375,0.2662267339759467,0.4658967844579066,0.47503998110745727,0.6488607725061868,0.04091453295397087,-0.19557909129057577,0.043074484813988054,0.04922798264455778,0.682590558151817,0.8532381976897713,0.23964895062569558,0.23964895062569555,0.24450143757146608,0.24450143757146608,0.10740948255215257,0.0680283792066426,0.19153449562901545,0.09982786158598692,0.4109681222876698,0.39624894683248313,0.7374103038644407,0.7906658278709219,0.45205628539292286,0.28245339238840683
2019-04-30,early_scout,218,210,6,5,0.027522935779816515,adr_whitelist+current_constituents_proxy,0,0,"CPRT,OKTA,PAYC,AXON,IR,FDS,HUBS,ENTG,NXST,TER",-0.1564585024044429,-0.14467957169528026,0.0968107641323618,0.09967180963301599,0.09820527488913718,0.09790677529621299,0.020284342641656114,0.02124000040315073,0.8392237230504588,0.8637910117063492,0.2748495317856852,0.28531999013942555,0.039598672552275595,0.03958507242728012,0.07665959942569825,0.0666611684615949,0.376997202820227,0.3833869859188749,-7.937531949366144,-8.07206638918591,0.14952366080802415,0.14952366080802415,0.11682000464151007,0.11682000464151007,0.22220469081662886,0.22060517240199362,0.21748749730285497,0.21697328527991233,0.4475513315792872,0.4465120382929313,0.8373748195287131,0.812589768507191,0.5192614125243036,0.515632275276328
2019-04-30,future_winner,49,44,4,3,0.08163265306122448,adr_whitelist+current_constituents_proxy,0,0,"NOW,W,UI,MELI,AMD,ON,EPAM,CDNS,AVGO,SSNC",1.784158400750173,1.9655102542644642,0.24295169226384442,0.26680949476253496,0.27250205755341483,0.2936729019201309,0.17323680351867535,0.19259118422584584,0.8714051343537416,0.943768577651515,0.3552848027515204,0.395658075791466,0.00854046334047921,-0.02672421850791258,-0.03389321475202468,-0.11066333643160543,0.7049470034937774,0.7401943536684662,-0.07312011374006372,-0.076602023918162,0.3411593084723676,0.3411593084723676,0.2283958017272624,0.2283958017272624,0.3067143016576958,0.318678582779954,0.41492789252732404,0.43762083910781374,0.8857131224936903,0.9063918796957466,1.554016059303522,1.5452878781317534,2.5453000743904766,2.591321782159016
2019-04-30,unassigned,222,0,8,0,0.036036036036036036,adr_whitelist+current_constituents_proxy,0,0,,0.3554788974398334,,-0.037156697240269675,,-0.12019856825816377,,-0.19024358213984435,,0.8483262850975976,,0.10722450468994425,,-0.053442662934785064,,0.23303329583253,,2.0489655536553086,,0.19275338869472292,,0.12646593180412863,,0.09704785944237197,,0.10399518953307513,,0.1270830881444115,,0.30802584197361027,,0.6113757048150992,,-0.23177411230856035,
2019-05-31,core_compounder,14,8,0,0,0.0,current_constituents_proxy,0,0,"HD,UNH,V,AAPL,INTC,KO,BAC,SIRI",3.0444490885970454,3.306561033213296,0.18319600182228202,0.3113442295382952,0.014826414211832062,0.046671447671527214,-0.06108255522281375,-0.05130023413307508,0.6313894047619046,0.905839609375,0.4123662447857401,0.7216409283750453,0.3876568229363641,0.5702686787305098,0.04953907785929533,0.00203141955634889,0.05672436129516713,0.06482784148019101,0.7587487536910263,0.9484359421137829,0.3544574059719555,0.35445740597195546,0.3059984688169463,0.30599846881694626,0.039795825551842474,-0.0005810811782047537,0.09941638566000695,-0.014228400226046226,0.31709971118371716,0.28318768963282276,0.609454006712738,0.6601607646313349,0.36513179143442287,0.12142260427507173
2019-05-31,early_scout,102,99,8,8,0.0784313725490196,adr_whitelist+current_constituents_proxy,0,0,"MELI,SHOP,MA,TSCO,PODD,FDS,WRB,VEEV,PEG,CBOE",0.6478695264203077,0.6580513467723412,0.14741653839560961,0.14952677170886763,0.15691717892862972,0.15932532137541486,0.09375172264072516,0.0963901936514423,0.7874110049019609,0.804986752946128,0.25915143698292686,0.2670045108308943,0.04746016186884221,0.060494764318717864,0.2464488422099921,0.24298981566785852,0.2023331078575011,0.20233310785750114,-0.3041702754545538,-0.3101343985026822,0.19023785157480202,0.19023785157480202,0.17524463062059853,0.17524463062059853,0.18271554452050603,0.18340146502777974,0.20387978812978833,0.20569002192909944,0.40680411474813233,0.40841344750148006,0.8829832758345122,0.8865722295595049,0.8386590558180455,0.8421743223170216
2019-05-31,future_winner,45,42,0,0,0.0,current_constituents_proxy,0,0,"PAYC,HEI,NOW,MSCI,MKTX,AMT,PYPL,DHR,TWLO,DG",1.831937890262369,1.900848104987662,0.24705822962382365,0.252933727702583,0.20875618213543312,0.21055093069368708,0.15037327984914037,0.15165136565022821,0.9021008648148149,0.9502748214285714,0.4559091004150999,0.48847403615903556,0.011420828654496024,-0.004335995062817111,-0.3654854235877287,-0.4123767596661109,0.4929797820764792,0.5112411799332819,0.5220258066754614,0.5250763571419169,0.2533834241309223,0.2533834241309223,0.16758425764295398,0.16758425764295404,0.24329395422717295,0.24915702342603716,0.34127669457755794,0.3474570770895906,0.8554774078408719,0.8735012910644612,1.2885849689507654,1.3148180018603832,2.5238758346202235,2.5835046296190316
2019-05-31,unassigned,334,0,8,0,0.023952095808383235,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,,0.12163745722435297,,0.004291416841935203,,-0.07554512884325526,,-0.1466707439376911,,0.8312541858782435,,0.20843791947483115,,-0.06177461467225001,,0.16038227221229098,,1.5239258234223279,,-4.576480945025907,,0.19175499664058346,,0.12146996575777422,,0.048207079014736934,,0.026194774673013572,,0.2589470923225201,,0.5751553404921884,,-0.0605655407375818,
2019-06-28,core_compounder,14,9,0,0,0.0,current_constituents_proxy,0,0,"HD,AAPL,UNH,V,ORCL,INTC,BAC,KO,SIRI",3.4644792540795106,3.557873563355307,0.2371054535384744,0.3530523075276941,0.038672682098463106,0.07092853079882523,-0.027882522213446902,-0.0059425644863024575,0.6729530654761905,0.916301875,0.5021446286235012,0.7811138667476685,0.3915545273656261,0.5207750748223875,0.1650803036476706,0.09494343069823567,1.2326386387051125,1.3867184685432519,0.7587487536910263,0.9484359421137829,0.4687357320000014,0.4687357320000014,0.3434436718461261,0.3434436718461261,0.19382700545714399,0.1587068793890407,0.17849311870236156,0.10790807327470878,0.41802665763982816,0.3668199495785885,0.8592375382352778,0.8755457774938482,0.4829674651049564,0.23077209315211528
2019-06-28,early_scout,182,177,9,8,0.04945054945054945,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,0,0,"VEEV,SHOP,BRKR,RGEN,KBR,CHDN,MA,WING,OLED,CASY",0.381472071004942,0.3958971917930219,0.13392301933685655,0.1408106881032282,0.10926614424130748,0.1128913227386007,0.04686638389104307,0.04927168390736118,0.8321543035714285,0.8503575736817326,0.18387507185715496,0.18906928292656608,-0.0005498983392545827,0.012636710226368131,0.11819397502211024,0.11803953495115793,0.3377956049844563,0.34020843073434537,-0.09887189846818271,-0.09887189846818271,0.1791879283915347,0.17918792839153466,0.11837926966371505,0.11837926966371508,0.33979838092639025,0.34236918095278884,0.24735326088551524,0.25004116906806056,0.42104386084553563,0.4243213307365971,0.8909914822462884,0.901200616384074,0.4948476569147006,0.5117010364036341
