rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.15434498440625458,future_winner,future_relaxed,0.4942310220354384,rs_heavy,0.9383374689826303,7,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.1540797956500334,future_winner,future_relaxed,0.457990584877088,rs_heavy,0.9375310173697272,7,alpha_selector,1,True,False
2019-05-31,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.14678688527266434,early_scout,early_relaxed,0.4237014895761225,rs_heavy,0.915074441687345,7,alpha_selector,1,True,False
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.1422843072770716,early_scout,early_relaxed,0.41750449507576387,rs_heavy,0.9009305210918116,7,alpha_selector,1,True,False
2019-05-31,WRB,WR BERKLEY CORP,Financials,0.13619819675261607,early_scout,early_relaxed,0.332519374187256,rs_heavy,0.8814516129032258,7,alpha_selector,1,True,False
2019-05-31,MSCI,MSCI INC,Financials,0.13474512046704876,future_winner,future_relaxed,0.38709132162654186,rs_heavy,0.8767369727047146,7,alpha_selector,1,True,False
2019-05-31,PODD,INSULET CORP,Health Care,0.13156071017431129,future_winner,future_relaxed,0.43833216295052385,rs_heavy,0.8663151364764268,7,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.16174262503509382,core_compounder,core_strict,0.5040057289303804,rs_heavy,0.956219512195122,7,alpha_selector,1,True,False
2019-06-28,LPX,LOUISIANA PACIFIC CORP,Materials,0.1437881155462055,early_scout,early_relaxed,0.4021376460944259,rs_heavy,0.9015853658536587,7,alpha_selector,1,True,False
2019-06-28,ACM,AECOM,Industrials,0.14125155378483278,early_scout,early_relaxed,0.4614689142017162,rs_heavy,0.8935975609756096,7,alpha_selector,1,True,False
2019-06-28,URI,UNITED RENTALS INC,Industrials,0.1405776676259848,early_scout,early_relaxed,0.6093019994897079,rs_heavy,0.8914634146341464,7,alpha_selector,1,True,False
2019-06-28,ALLE,ALLEGION PLC,Industrials,0.13957944072479492,early_scout,early_relaxed,0.38491523786217324,rs_heavy,0.8882926829268294,7,alpha_selector,1,True,False
2019-06-28,KBR,KBR INC,Industrials,0.13662505869304276,early_scout,early_relaxed,0.538368802504804,rs_heavy,0.8788414634146342,7,alpha_selector,1,True,False
2019-06-28,HEI,HEICO CORP,Industrials,0.1364355385900454,future_winner,future_relaxed,0.5648600969833419,rs_heavy,0.8782317073170731,7,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.15229810109590863,early_scout,early_relaxed,0.5892881704772105,rs_heavy,0.9716101694915255,7,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.14875136080191187,core_compounder,core_strict,0.510611139574453,rs_heavy,0.960230024213075,7,alpha_selector,1,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.14198472089242584,early_scout,early_relaxed,0.5980920491823485,rs_heavy,0.9381355932203389,7,alpha_selector,1,True,False
2019-07-31,SHW,SHERWIN WILLIAMS,Materials,0.1419663985101637,future_winner,future_relaxed,0.48976287882118086,rs_heavy,0.9380750605326875,7,alpha_selector,1,True,False
2019-07-31,TXN,TEXAS INSTRUMENT INC,Information Technology,0.13937662391644928,core_compounder,core_strict,0.4296357984628443,rs_heavy,0.9294794188861984,7,alpha_selector,1,True,False
2019-07-31,MDT,MEDTRONIC PLC,Health Care,0.13841612733733977,core_compounder,core_strict,0.536075140373441,rs_heavy,0.926271186440678,7,alpha_selector,1,True,False
2019-07-31,SPGI,S&P GLOBAL INC,Financials,0.13720666744580098,future_winner,future_relaxed,0.42089908773747264,rs_heavy,0.9222154963680388,7,alpha_selector,1,True,False
2019-08-30,RMD,RESMED INC,Health Care,0.15379789916528794,future_winner,future_relaxed,0.5427541557771252,rs_heavy,0.969390243902439,7,alpha_selector,1,True,False
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.14991441622996565,core_compounder,core_strict,0.5514151047256234,rs_heavy,0.9570731707317074,7,alpha_selector,1,True,False
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.14218478590100175,early_scout,early_relaxed,0.5069833015038308,rs_heavy,0.9320731707317075,7,alpha_selector,1,True,False
2019-08-30,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.14088553874564447,future_winner,future_relaxed,0.5143651615793445,rs_heavy,0.9278048780487805,7,alpha_selector,1,True,False
2019-08-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.14014578922953555,early_scout,early_relaxed,0.4581540396936294,rs_heavy,0.9253658536585365,7,alpha_selector,1,True,False
2019-08-30,CTAS,CINTAS CORP,Industrials,0.13929748453881188,early_scout,early_relaxed,0.4647373080266623,rs_heavy,0.9225609756097561,7,alpha_selector,1,True,False
2019-08-30,JD,JD.com,Internet,0.1337740861897527,early_scout,early_relaxed,0.5055773263243244,rs_heavy,0.9040853658536585,7,alpha_selector,1,True,False
2019-09-30,SHW,SHERWIN WILLIAMS,Materials,0.156957818896313,future_winner,future_relaxed,0.5762388489992802,rs_heavy,0.9873205741626795,7,alpha_selector,1,True,False
2019-09-30,LHX,L3HARRIS TECHNOLOGIES INC,Industrials,0.14341944330205528,future_winner,future_relaxed,0.45264978610521167,rs_heavy,0.9437799043062202,7,alpha_selector,1,True,False
2019-09-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.14334674304049236,early_scout,early_relaxed,0.4948965662372211,rs_heavy,0.9435406698564593,7,alpha_selector,1,True,False
2019-09-30,HD,HOME DEPOT INC,Consumer Discretionary,0.14283835727174596,core_compounder,core_strict,0.48154294413890397,rs_heavy,0.941866028708134,7,alpha_selector,1,True,False
2019-09-30,MDT,MEDTRONIC PLC,Health Care,0.14211365850519683,core_compounder,core_strict,0.5096812423329752,rs_heavy,0.9394736842105263,7,alpha_selector,1,True,False
2019-09-30,SYY,SYSCO CORP,Consumer Staples,0.13919747628999482,future_winner,future_relaxed,0.5224169375507158,rs_heavy,0.9297846889952155,7,alpha_selector,1,True,False
2019-09-30,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.13212650269420173,future_winner,future_relaxed,0.5128126961975713,rs_heavy,0.9058612440191388,7,alpha_selector,1,True,False
2019-10-31,AAPL,APPLE INC,Information Technology,0.1554227708008764,core_compounder,core_strict,0.6132163690115133,rs_heavy,1.0,7,alpha_selector,1,True,False
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.1543508614964125,early_scout,early_relaxed,0.5369443522162639,rs_heavy,0.9965456674473068,7,alpha_selector,1,True,False
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.14967138123260793,early_scout,early_relaxed,0.5409590936438506,rs_heavy,0.9813231850117096,7,alpha_selector,1,True,False
2019-10-31,LPX,LOUISIANA PACIFIC CORP,Materials,0.14089216017507422,early_scout,early_relaxed,0.5092365644949676,rs_heavy,0.9521077283372366,7,alpha_selector,1,True,False
2019-10-31,OHI,OMEGA HEALTHCARE INVESTORS REIT IN,Real Estate,0.13489270219077254,early_scout,early_relaxed,0.5059134739888641,rs_heavy,0.9316159250585481,7,alpha_selector,1,True,False
2019-10-31,MKSI,MKS,Information Technology,0.13428301844128718,early_scout,early_relaxed,0.49989977264419394,rs_heavy,0.9295081967213115,7,alpha_selector,1,True,False
2019-10-31,RMD,RESMED INC,Health Care,0.13048710566296934,future_winner,future_relaxed,0.47380857564630346,rs_heavy,0.9162763466042155,7,alpha_selector,1,True,False
2019-11-29,BABA,Alibaba Group,Internet,0.1600076640274676,future_winner,adr_global_alpha_fallback,0.6154674722594075,rs_heavy,0.9651829268292683,7,alpha_selector,1,True,False
2019-11-29,AAPL,APPLE INC,Information Technology,0.15082333180279833,core_compounder,core_strict,0.5874744812218788,rs_heavy,0.9370731707317074,7,alpha_selector,1,True,False
2019-11-29,QRVO,QORVO INC,Information Technology,0.1452618930746475,early_scout,early_relaxed,0.6254696566001297,rs_heavy,0.9196341463414633,7,alpha_selector,1,True,False
2019-11-29,TSLA,TESLA INC,Consumer Discretionary,0.1447230311905175,early_scout,early_relaxed,0.5199135750483816,rs_heavy,0.9179268292682927,7,alpha_selector,1,True,False
2019-11-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.13649871784369078,early_scout,early_relaxed,0.4589707293311931,rs_heavy,0.8914634146341462,7,alpha_selector,1,True,False
2019-11-29,UI,UBIQUITI INC,Information Technology,0.13278968708903172,future_winner,future_relaxed,0.5570292037098553,rs_heavy,0.8792682926829268,7,alpha_selector,1,True,False
2019-11-29,ITT,ITT INC,Industrials,0.1298956749718466,early_scout,early_relaxed,0.4047806200625452,rs_heavy,0.8696341463414633,7,alpha_selector,1,True,False
2019-12-31,BABA,Alibaba Group,Internet,0.1634459970223609,future_winner,adr_global_alpha_fallback,0.7473552422595524,rs_heavy,1.0,7,alpha_selector,1,True,False
2019-12-31,TSLA,TESLA INC,Consumer Discretionary,0.15174055879865617,early_scout,early_relaxed,0.6486742977643912,rs_heavy,0.9635265700483093,7,alpha_selector,1,True,False
2019-12-31,RMD,RESMED INC,Health Care,0.14910831175375933,future_winner,future_relaxed,0.5243670909870568,rs_heavy,0.9551328502415459,7,alpha_selector,1,True,False
2019-12-31,QRVO,QORVO INC,Information Technology,0.14028704927870386,future_winner,rejected,0.6654885792250724,rs_heavy,0.926449275362319,7,alpha_selector,1,True,False
2019-12-31,CROX,CROCS INC,Consumer Discretionary,0.13392353043363106,early_scout,early_relaxed,0.6278432268263217,rs_heavy,0.905193236714976,7,alpha_selector,1,True,False
2019-12-31,UI,UBIQUITI INC,Information Technology,0.13201843717449632,future_winner,future_relaxed,0.578972740483517,rs_heavy,0.898731884057971,7,alpha_selector,1,True,False
2019-12-31,BAC,BANK OF AMERICA CORP,Financials,0.1294761155383924,core_compounder,core_strict,0.46440383794994716,rs_heavy,0.890036231884058,7,alpha_selector,1,True,False
2020-01-31,GOOG,ALPHABET INC CLASS C,Communication,0.15712943792807818,future_winner,future_relaxed,0.6673624457718553,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-01-31,BABA,Alibaba Group,Internet,0.15712943792807818,future_winner,adr_global_alpha_fallback,0.7065497921980146,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-01-31,FICO,FAIR ISAAC CORP,Information Technology,0.15712943792807818,future_winner,future_relaxed,0.6298852646768145,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-01-31,NOW,SERVICENOW INC,Information Technology,0.14038785753495972,future_winner,rejected,0.5541858331189952,rs_heavy,0.9452267303102626,7,alpha_selector,1,True,False
2020-01-31,MASI,MASIMO CORP,Health Care,0.13625372656357004,future_winner,future_relaxed,0.415720402263122,rs_heavy,0.9312052505966588,7,alpha_selector,1,True,False
2020-01-31,JD,JD.com,Internet,0.13046720517244148,early_scout,adr_global_alpha_fallback,0.5181852743242132,rs_heavy,0.9112171837708832,7,alpha_selector,1,True,False
2020-01-31,GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,0.12150289694479427,early_scout,early_relaxed,0.39682319315954395,rs_heavy,0.8793556085918856,7,alpha_selector,1,True,False
2020-02-28,BABA,Alibaba Group,Internet,0.16040152569917066,future_winner,adr_global_alpha_fallback,0.5920013219288132,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-02-28,JD,JD.com,Internet,0.14894806138478361,early_scout,adr_global_alpha_fallback,0.6181945474021917,rs_heavy,0.9636363636363636,7,alpha_selector,1,True,False
2020-02-28,NOW,SERVICENOW INC,Information Technology,0.14835146257475443,future_winner,future_relaxed,0.5988894603183996,rs_heavy,0.9617045454545454,7,alpha_selector,1,True,False
2020-02-28,DPZ,DOMINOS PIZZA INC,Consumer Discretionary,0.14582058427259278,early_scout,early_relaxed,0.5632266849601758,rs_heavy,0.9534659090909089,7,alpha_selector,1,True,False
2020-02-28,ENTG,ENTEGRIS INC,Information Technology,0.13620020191235932,future_winner,future_relaxed,0.45584733135940025,rs_heavy,0.9214772727272726,7,alpha_selector,1,True,False
2020-02-28,CLX,CLOROX,Consumer Staples,0.13064804519151013,early_scout,early_relaxed,0.4637702128476623,rs_heavy,0.9025000000000001,7,alpha_selector,1,True,False
2020-02-28,SCI,SERVICE,Consumer Discretionary,0.1296301189648291,early_scout,early_relaxed,0.3995873171480999,rs_heavy,0.8989772727272727,7,alpha_selector,1,True,False
2020-03-31,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.1617509962121125,future_winner,future_relaxed,0.6218967140619117,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-03-31,QGEN,QIAGEN NV,Health Care,0.1617509962121125,early_scout,early_relaxed,0.6148656762975557,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-03-31,JD,JD.com,Internet,0.15205600195389998,early_scout,adr_global_alpha_fallback,0.614839637279853,rs_heavy,0.9695680628272251,7,alpha_selector,1,True,False
2020-03-31,NOW,SERVICENOW INC,Information Technology,0.1365050930911108,future_winner,future_relaxed,0.4783882732233124,rs_heavy,0.9186518324607329,7,alpha_selector,1,True,False
2020-03-31,BABA,Alibaba Group,Internet,0.1329498721699401,future_winner,adr_global_alpha_fallback,0.45189461227118444,rs_heavy,0.9066099476439791,7,alpha_selector,1,True,False
2020-03-31,MSCI,MSCI INC,Financials,0.13018125295309904,future_winner,future_relaxed,0.42588966882243046,rs_heavy,0.8971204188481674,7,alpha_selector,1,True,False
2020-03-31,CHRW,CH ROBINSON WORLDWIDE INC,Industrials,0.12480578740772492,early_scout,early_relaxed,0.36669229250300867,rs_heavy,0.8784031413612567,7,alpha_selector,1,True,False
2020-04-30,GILD,GILEAD SCIENCES INC,Health Care,0.1448998052383702,future_winner,future_relaxed,0.6411559213364597,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-04-30,QGEN,QIAGEN NV,Health Care,0.1448998052383702,early_scout,early_relaxed,0.606492003965504,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-04-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.1448998052383702,future_winner,future_relaxed,0.5739598845360467,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-04-30,EXEL,EXELIXIS INC,Health Care,0.1436482190090089,early_scout,early_relaxed,0.7143115900355714,rs_heavy,0.9956718346253229,7,alpha_selector,1,True,False
2020-04-30,ZTO,ZTO Express,Industrials,0.14281064898147108,early_scout,adr_global_alpha_fallback,0.5828661854919208,rs_heavy,0.992764857881137,7,alpha_selector,1,True,False
2020-04-30,INCY,INCYTE CORP,Health Care,0.1398156742347445,future_winner,future_relaxed,0.5684783405450526,rs_heavy,0.9822997416020671,7,alpha_selector,1,True,False
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.13902604205966482,future_winner,future_relaxed,0.6860304761612936,rs_heavy,0.9795219638242894,7,alpha_selector,1,True,False
2020-05-29,ABT,ABBOTT LABORATORIES,Health Care,0.1527048443320397,future_winner,future_relaxed,0.6142373293543977,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-05-29,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.1527048443320397,future_winner,future_relaxed,0.6246919769418053,rs_heavy,1.0,7,alpha_selector,1,True,False
2020-05-29,RGEN,Repligen,Health Care,0.14476615558112818,early_scout,early_relaxed,0.5832656493570463,rs_heavy,0.9736595174262734,7,alpha_selector,1,True,False
2020-05-29,QGEN,QIAGEN NV,Health Care,0.1399439218901369,early_scout,early_relaxed,0.4808293032767218,rs_heavy,0.9573056300268097,7,alpha_selector,1,True,False
2020-05-29,MASI,MASIMO CORP,Health Care,0.1373303925667998,future_winner,future_relaxed,0.5385028617688647,rs_heavy,0.9483243967828417,7,alpha_selector,1,True,False
2020-05-29,AMZN,AMAZON.COM INC,Consumer Discretionary,0.13676802066694319,future_winner,future_relaxed,0.5732306326910318,rs_heavy,0.9463806970509384,7,alpha_selector,1,True,False
2020-05-29,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.13578182063091246,early_scout,early_relaxed,0.6341285221926519,rs_heavy,0.9429624664879357,7,alpha_selector,1,True,False
2020-06-30,MELI,MercadoLibre,Internet,0.15739143759233093,future_winner,adr_global_alpha_fallback,0.6149284500891842,rs_heavy,0.9550133689839572,7,alpha_selector,1,True,False
2020-06-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.15061381065367452,future_winner,future_relaxed,0.5483334966433144,rs_heavy,0.9342245989304813,7,alpha_selector,1,True,False
