ticker,target_weight,Name,sector,portfolio_sleeve_label
MRVL,0.4241503882180017,MARVELL TECHNOLOGY INC,Information Technology,future_winner
ARM,0.4217824146449027,Arm Holdings,Information Technology,future_winner
MTSI,0.1540671971370956,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,future_winner
