rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0714588155441487,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.3937867631100012,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0464611885352622,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.354793679000251,Information Technology,promote_monster_early
2019-04-30,V,0.33,0.1726484243761201,scout,1,-0.02266240881196324,0.0,-0.0226624088119632,-0.0074785949079478565,0.9615086106713292,Financials,neutral
2019-05-31,NOW,0.16611228997787023,0.1093960597602612,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.012673978336276403,0.9170761070524543,Information Technology,promote_monster_early
2019-05-31,CDNS,0.31774876033672816,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.05039008945463344,0.31653164934207384,Information Technology,neutral
2019-05-31,V,0.12293886591270936,0.080963470698268,confirm,2,0.06076902818353025,0.06076902818353025,0.085366037025216,0.010494803779342412,0.7472355771963457,Financials,neutral
2019-05-31,SHOP,0.028254454341147095,0.0287569667439259,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.0035354134662184044,0.9384735551388381,Software,neutral
2019-05-31,AMT,0.05359230230000474,0.0604986251233137,scout,1,-0.014245245285737451,0.0,-0.0142452452857374,-0.0007634354916909561,0.8207070315426002,Real Estate,neutral
2019-05-31,SUI,0.031490947468846044,0.032051021695985,scout,1,0.026977330083101547,0.026977330083101547,0.0269773300831015,0.0008495416844966694,0.7434140387623461,Real Estate,neutral
2019-06-28,NOW,0.10498035639080486,0.0644123247980453,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.0017162236794799177,0.8012636830528431,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.8187930439019371,Information Technology,neutral
2019-06-28,V,0.3135741282841455,0.1362821055262894,winner,3,0.08412246455442407,0.08412246455442407,0.0220155714867396,0.006903513637631659,0.829219188085756,Financials,neutral
2019-06-28,SHOP,0.11480470502779223,0.0704402061759589,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.009452974457184729,0.7735126666075582,Software,neutral
2019-06-28,AMT,0.0478891205799561,0.0454102642864477,scout,2,0.010326520055993882,0.010326520055993882,0.024926854498261,0.001193725140746242,0.24361696784138007,Real Estate,neutral
2019-06-28,SUI,0.003258361774059823,0.003089701116016,scout,2,0.05462645528447441,0.05462645528447441,0.0269228194152402,8.772428563253431e-05,0.5163654307453264,Real Estate,neutral
2019-06-28,ADBE,0.004579813408700103,0.0043427512293624,scout,1,-0.0013353160166402755,0.0,-0.0013353160166403,-6.115498197861256e-06,1.1448186604120392,Information Technology,neutral
2019-06-28,HEI,0.023390531771471344,0.0221797814760381,scout,1,0.019299595468603714,0.019299595468603714,0.0192995954686037,0.00045142780098491925,1.0821287080034718,Industrials,neutral
2019-06-28,HD,0.05752298276307005,0.1661285818712046,scout,1,0.021173005522851618,0.021173005522851618,0.0211730055228516,0.0012179344317333797,0.7909097994198194,Consumer Discretionary,neutral
2019-07-31,NOW,0.07977645123351491,0.0812107668835754,confirm,4,-0.03320396794989544,0.03232535585954244,-0.0479126264096332,-0.0038222993042377217,0.05311922659853491,Information Technology,neutral
