cluster_id,n,win_rate,loss_rate,avg_realized_return,top1_signal,top1_centroid_z,top2_signal,top2_centroid_z,top3_signal,top3_centroid_z
7,88,0.4659090909090909,0.045454545454545456,0.07420482032317327,selection_confirmation_score,-1.130719707740147,h6_dynamic_leader_score,-0.5881620029639612,theme_phase_multiplier_max,0.4660549182405982
5,53,0.4716981132075472,0.018867924528301886,0.05608274884788881,theme_phase_multiplier_max,-2.0981269677377883,theme_phase_multiplier_primary,-2.094595418492527,selection_confirmation_score,-1.769971341087702
4,109,0.5321100917431193,0.027522935779816515,0.10985368758784209,rs_acceleration_score,0.8159856157447205,selection_confirmation_score,0.6315669819163228,entry_quality_score,-0.4935778072381691
0,225,0.5511111111111111,0.035555555555555556,0.05447958235259299,entry_quality_score,1.2811786691216074,selection_confirmation_score,0.6070680083004913,theme_phase_multiplier_max,0.4463130304521791
1,112,0.5803571428571429,0.008928571428571428,0.07055692144294429,portfolio_risk_entry_block_score,2.500780501731015,portfolio_monster_early_score,2.2626063797774107,theme_phase_multiplier_max,-2.098126967737787
6,181,0.6077348066298343,0.022099447513812154,0.0837952692036945,h6_dynamic_leader_score,1.8777857526098205,selection_confirmation_score,0.6445271904331086,theme_phase_multiplier_max,0.46842827717474744
2,158,0.6329113924050633,0.012658227848101266,0.09176120881697901,rs_acceleration_score,-1.4910244720151964,entry_quality_score,-0.45371140038865304,theme_phase_multiplier_primary,0.4459199463838112
