as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,new_buy_allowed,full_universe_rerank_today,crisis_state
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,208.0,1559.3199462890625,324338.548828125,0.3284805249740523,1187.0,77442.548828125,0.0,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,51.3349,-1.0971846039335775,,,,230919313490.52023,18906107807.38281,5.525595373627504,1.8466843633746568,6.911475108963481,True,2026-06-05,1559.3199462890625,0.10591637320316005,1.957009644348377,7.022018248374584,1.8570895622823074,1.7799374442132427,1.3215933275952394,2.94075688946868,-0.14861045793662986,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,BE,850.0,263.6099853515625,224068.48754882807,0.2269299615667472,290.5199890136719,-22873.50311279297,0.0,,,,0,0.0,0.0,,,HOLD_REVIEW,no daily breakdown signal,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,,-1.1384592221876435,,0.3886654169505354,2.095853821982949,74982243876.82178,2895702386.2223816,1.3765176310014446,0.839596906991442,1.4612615957260928,True,2026-06-05,263.6099853515625,-0.07657552729065975,0.9499221879651623,1.5718047351371953,0.8500021058990925,0.7728499878300279,1.1124896478352442,1.8283045962267017,-0.14378984938661532,daily_current_holdings_review,True,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,WDC,392.0,511.7200012207031,200594.2404785156,0.2031559358492151,397.0710874730945,44942.3741890626,100005.43667393638,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,25.4104,-0.5061173401341199,,0.0,0.0,176380740496.07455,3487518682.583618,7.166738429356781,0.9767426279151844,2.1834354831756584,True,2026-06-05,511.7200012207031,0.059408953853906654,1.0870679088889048,2.293978622586761,0.9871478268228351,0.9099957087537704,1.2073294087677702,2.1110062836377215,-0.13845344962539152,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,145.0,488.2099914550781,70790.44876098633,0.0716944805240527,379.369998685363,15781.798951608696,68065.66381391331,,,,0,0.0,0.0,,,WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,350.0251,-1.6803566401812682,,0.1879353566851933,,69107550840.06134,1383839516.5809631,4.090948463195766,0.5492932021148407,1.414463201647405,True,2026-06-05,488.2099914550781,-0.1535740736605974,0.659618483088561,1.5250063410585075,0.5596984010224912,0.4825462829534266,0.9442607286266678,1.6594027942409195,-0.22135567551024227,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,LITE,60.0,863.6599731445312,51819.59838867188,0.0524813622807313,404.5267847059582,27547.991306314383,255127.8677278043,,,,0,0.0,0.0,,,WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,279.4739,-1.927429025907984,,0.0,0.0,67192745910.64453,5915458331.28479,5.73117827476531,0.4362329336397643,1.7400078600853748,True,2026-06-05,863.6599731445312,-0.08537727543848894,0.5465582146134846,1.8505509994964773,0.4466381325474149,0.3694860144783503,0.9776763990788778,1.8052311024580112,-0.17988016107268034,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,main,equity,SNDK,64.0,1559.3199462890625,99796.4765625,0.1375642682644536,769.933762550354,50520.715759277344,1654.1171838378907,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,51.3349,-1.0971846039335775,,,,230919313490.52023,18906107807.38281,5.525595373627504,1.8466843633746568,6.911475108963481,True,2026-06-05,1559.3199462890625,0.10591637320316005,1.957009644348377,7.022018248374584,1.8570895622823074,1.7799374442132427,1.3215933275952394,2.94075688946868,-0.14861045793662986,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,main,equity,STM,1334.0,70.72000122070312,94340.48162841795,0.1300434621537136,55.75,19969.98162841797,209.54486854076373,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,376.3803608143713,-1.2723899201208315,,-0.0753075777760363,,62855520256.0,847953377.5508499,3.96124789894997,1.1512056444652554,1.646669757251551,True,2026-06-05,70.72000122070312,0.22036238636135486,1.2615309254389757,1.7572128966626535,1.161610843372906,1.0844587253038414,1.3293133380566962,2.06585948860334,-0.11278381592053943,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,main,equity,WDC,177.0,511.7200012207031,90574.44021606444,0.1248521693446976,334.93055675228675,31291.7316709097,36478.8212889139,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,25.4104,-0.5061173401341199,,0.0,0.0,176380740496.07455,3487518682.583618,7.166738429356781,0.9767426279151844,2.1834354831756584,True,2026-06-05,511.7200012207031,0.059408953853906654,1.0870679088889048,2.293978622586761,0.9871478268228351,0.9099957087537704,1.2073294087677702,2.1110062836377215,-0.13845344962539152,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MRVL,304.0,263.4700012207031,80094.88037109375,0.1104066394876981,164.9499969482422,29950.081298828125,-6000.279212741853,,,,0,0.0,0.0,,,EXIT_REVIEW,leader/technical breakdown,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,54.7711,-0.9518942352457234,,0.4208728521145077,-4.083649025385388,230483557067.8711,10657654273.469086,5.906903685114876,1.8326454853602023,1.5221071446961585,True,2026-06-05,263.4700012207031,0.5304676768047429,1.9429707663339228,1.6326502841072608,1.8430506842678531,1.7658985661987885,1.5935512592944698,2.5475810992245873,-0.1673671670856488,daily_current_holdings_review,False,False,GREEN
2026-06-05,current_broker_ledger_mark_to_market,main,equity,CIEN,97.0,488.2099914550781,47356.36917114258,0.0652782993657062,366.1724404049071,11837.642451866588,27638.69131207613,,,,0,0.0,0.0,,,WARNING_NO_ADD,below MA50; no add until recovered,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,350.0251,-1.6803566401812682,,0.1879353566851933,,69107550840.06134,1383839516.5809631,4.090948463195766,0.5492932021148407,1.414463201647405,True,2026-06-05,488.2099914550781,-0.1535740736605974,0.659618483088561,1.5250063410585075,0.5596984010224912,0.4825462829534266,0.9442607286266678,1.6594027942409195,-0.22135567551024227,daily_current_holdings_review,False,False,GREEN
