snapshot_date,base_rebalance_date,portfolio_kind,governor_mode,crisis_score,raw_crisis_score,crisis_zone,event_reason,stock_weight,cash_weight,row_count,cash_hard_gate_enabled,cash_hard_gate_allowed,cash_hard_gate_reason,liquidity_confirmation_score,market_trend_damage_score,credit_stress_score,shakeout_guard_score
2021-09-30,2021-09-30,concentrated,conservative,0.19667746718318882,0.19667746718318882,normal,base_rebalance,0.9325557874089423,0.0674442125910576,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-10-29,2021-10-29,concentrated,conservative,0.025882352941176443,0.025882352941176443,normal,base_rebalance,0.9242430380540616,0.07575696194593841,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-11-30,2021-11-30,concentrated,conservative,0.2403074942731162,0.2403074942731162,normal,base_rebalance,0.9984524218800053,0.0015475781199950005,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2021-12-31,2021-12-31,concentrated,conservative,0.009879990785365389,0.009879990785365389,normal,base_rebalance,0.9927725974783312,0.007227402521668802,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-21,2021-12-31,concentrated,conservative,0.550975919331859,0.550975919331859,caution,crisis_governor_caution,0.9499999999999998,0.049999999999999996,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-24,2021-12-31,concentrated,conservative,0.31315078405624525,0.31315078405624525,normal,crisis_governor_reentry,0.9927725974783312,0.007227402521668802,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-25,2021-12-31,concentrated,conservative,0.5807053535191599,0.5807053535191599,caution,crisis_governor_caution,0.9499999999999998,0.049999999999999996,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-28,2021-12-31,concentrated,conservative,0.25125059534628164,0.25125059534628164,normal,crisis_governor_reentry,0.9927725974783312,0.007227402521668802,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-01-31,2022-01-31,concentrated,conservative,0.20013619978641964,0.20013619978641964,normal,base_rebalance,0.34907722719060086,0.6509227728093991,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-23,2022-01-31,concentrated,conservative,0.518622783208826,0.518622783208826,caution,crisis_governor_caution,0.9000000000000001,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-24,2022-01-31,concentrated,conservative,0.4945596397740533,0.4945596397740533,normal,crisis_governor_reentry,0.34907722719060086,0.6509227728093991,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-02-28,2022-02-28,concentrated,conservative,0.47974621613628476,0.47974621613628476,normal,base_rebalance,0.34891647716865054,0.6510835228313495,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-01,2022-02-28,concentrated,conservative,0.5605356278506142,0.5605356278506142,caution,crisis_governor_caution,0.8999999999999999,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-02,2022-02-28,concentrated,conservative,0.4899269938854532,0.4899269938854532,normal,crisis_governor_reentry,0.34891647716865054,0.6510835228313495,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-04,2022-02-28,concentrated,conservative,0.5343930037298151,0.5343930037298151,caution,crisis_governor_caution,0.8999999999999999,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-09,2022-02-28,concentrated,conservative,0.49681040881843297,0.49681040881843297,normal,crisis_governor_reentry,0.34891647716865054,0.6510835228313495,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-11,2022-02-28,concentrated,conservative,0.5098217716073599,0.5098217716073599,caution,crisis_governor_caution,0.8999999999999999,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-15,2022-02-28,concentrated,conservative,0.48923765380907575,0.48923765380907575,normal,crisis_governor_reentry,0.34891647716865054,0.6510835228313495,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-03-31,2022-03-31,concentrated,conservative,0.11399118779012116,0.11399118779012116,normal,base_rebalance,0.6965166561409712,0.30348334385902875,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-04-26,2022-03-31,concentrated,conservative,0.5625021228532778,0.5625021228532778,caution,crisis_governor_caution,0.9,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-04-27,2022-03-31,concentrated,conservative,0.496394520524483,0.496394520524483,normal,crisis_governor_reentry,0.6965166561409712,0.30348334385902875,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-04-29,2022-04-29,concentrated,conservative,0.5163539642763361,0.5163539642763361,caution,crisis_governor_caution,0.8999999999999999,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-05-03,2022-04-29,concentrated,conservative,0.4846416796200206,0.4846416796200206,normal,crisis_governor_reentry,0.24884256153598203,0.7511574384640181,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-05-05,2022-04-29,concentrated,conservative,0.5074523566660962,0.5074523566660962,caution,crisis_governor_caution,0.8999999999999999,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-05-13,2022-04-29,concentrated,conservative,0.48571156478661814,0.48571156478661814,normal,crisis_governor_reentry,0.24884256153598203,0.7511574384640181,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-05-31,2022-05-31,concentrated,conservative,0.3627389048641938,0.3627389048641938,normal,base_rebalance,0.34124786904172,0.6587521309582801,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-06-13,2022-05-31,concentrated,conservative,0.6231434842432607,0.6231434842432607,caution,crisis_governor_caution,0.9,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-06-21,2022-05-31,concentrated,conservative,0.4935094373602122,0.4935094373602122,normal,crisis_governor_reentry,0.34124786904172,0.6587521309582801,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-06-22,2022-05-31,concentrated,conservative,0.5270425321502299,0.5270425321502299,caution,crisis_governor_caution,0.9,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-06-23,2022-05-31,concentrated,conservative,0.497022877810262,0.497022877810262,normal,crisis_governor_reentry,0.34124786904172,0.6587521309582801,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-06-30,2022-06-30,concentrated,conservative,0.4567550566235372,0.4567550566235372,normal,base_rebalance,0.24933371631539697,0.7506662836846031,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-07-29,2022-07-29,concentrated,conservative,0.3470588235294118,0.3470588235294118,normal,base_rebalance,0.6891662680129363,0.3108337319870637,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-08-31,2022-08-31,concentrated,conservative,0.42713412847319465,0.42713412847319465,normal,base_rebalance,0.34571706769598665,0.6542829323040134,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-09-20,2022-08-31,concentrated,conservative,0.5068867043350552,0.5068867043350552,caution,crisis_governor_caution,0.9,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-09-26,2022-08-31,concentrated,conservative,0.6952033874695459,0.6952033874695459,defense,crisis_governor_defense,0.75,0.24999999999999997,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-09-28,2022-08-31,concentrated,conservative,0.5795100013717795,0.5795100013717795,caution,crisis_governor_caution,0.9,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-09-30,2022-09-30,concentrated,conservative,0.6088206290082421,0.6088206290082421,caution,crisis_governor_caution,0.9000000000000001,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-10-05,2022-09-30,concentrated,conservative,0.47614171491276935,0.47614171491276935,normal,crisis_governor_reentry,0.24026007772459368,0.7597399222754062,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-10-06,2022-09-30,concentrated,conservative,0.5237327497139664,0.5237327497139664,caution,crisis_governor_caution,0.9000000000000001,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-10-17,2022-09-30,concentrated,conservative,0.4771664152917087,0.4771664152917087,normal,crisis_governor_reentry,0.24026007772459368,0.7597399222754062,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-10-31,2022-10-31,concentrated,conservative,0.365905245398961,0.365905245398961,normal,base_rebalance,0.5293821183428346,0.4706178816571653,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-11-30,2022-11-30,concentrated,conservative,0.10705882352941168,0.10705882352941168,normal,base_rebalance,0.9552529950941382,0.0447470049058618,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2022-12-30,2022-12-30,concentrated,conservative,0.42769112608450477,0.42769112608450477,normal,base_rebalance,0.3149999999999998,0.6850000000000002,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-01-31,2023-01-31,concentrated,conservative,0.014117647058823544,0.014117647058823544,normal,base_rebalance,0.9000000000000001,0.09999999999999991,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-02-28,2023-02-28,concentrated,conservative,0.05532823371601865,0.05532823371601865,normal,base_rebalance,0.8902786898767984,0.10972131012320162,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-03-10,2023-02-28,concentrated,conservative,0.6195048464394282,0.6195048464394282,caution,crisis_governor_caution,0.8999999999999999,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-03-14,2023-02-28,concentrated,conservative,0.23584441266871234,0.23584441266871234,normal,crisis_governor_reentry,0.8902786898767984,0.10972131012320162,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-03-15,2023-02-28,concentrated,conservative,0.5782262594011538,0.5782262594011538,caution,crisis_governor_caution,0.8999999999999999,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-03-16,2023-02-28,concentrated,conservative,0.1891927100169132,0.1891927100169132,normal,crisis_governor_reentry,0.8902786898767984,0.10972131012320162,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-03-31,2023-03-31,concentrated,conservative,0.023529411764705906,0.023529411764705906,normal,base_rebalance,0.9729378221271421,0.0270621778728578,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-04-28,2023-04-28,concentrated,conservative,0.030588235294117624,0.030588235294117624,normal,base_rebalance,0.976326079517033,0.023673920482967105,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-05-31,2023-05-31,concentrated,conservative,0.019554031734777003,0.019554031734777003,normal,base_rebalance,0.9975832759227702,0.0024167240772298,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-06-30,2023-06-30,concentrated,conservative,0.01647058823529408,0.01647058823529408,normal,base_rebalance,0.9942383862508465,0.005761613749153501,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-07-31,2023-07-31,concentrated,conservative,0.025882352941176547,0.025882352941176547,normal,base_rebalance,0.9932383645298319,0.006761635470168002,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-08-31,2023-08-31,concentrated,conservative,0.034375912755936905,0.034375912755936905,normal,base_rebalance,0.9972051495516498,0.0027948504483501003,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-09-29,2023-09-29,concentrated,conservative,0.2903644587746741,0.2903644587746741,normal,base_rebalance,0.6986030026068538,0.30139699739314607,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-10-03,2023-09-29,concentrated,conservative,0.5113177706067875,0.5113177706067875,caution,crisis_governor_caution,0.9,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-10-04,2023-09-29,concentrated,conservative,0.4269855782367004,0.4269855782367004,normal,crisis_governor_reentry,0.6986030026068538,0.30139699739314607,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-10-25,2023-09-29,concentrated,conservative,0.5155225761764867,0.5155225761764867,caution,crisis_governor_caution,0.9,0.09999999999999999,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-10-31,2023-10-31,concentrated,conservative,0.43931500796429857,0.43931500796429857,normal,base_rebalance,0.5472905831392018,0.45270941686079835,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-11-30,2023-11-30,concentrated,conservative,0.011764705882352901,0.011764705882352901,normal,base_rebalance,0.9972234316726881,0.002776568327311801,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2023-12-29,2023-12-29,concentrated,conservative,0.005191098391683927,0.005191098391683927,normal,base_rebalance,0.9970766633797058,0.0029233366202942005,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-01-31,2024-01-31,concentrated,conservative,0.13735812989772664,0.13735812989772664,normal,base_rebalance,0.9885993339041179,0.011400666095882101,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-02-29,2024-02-29,concentrated,conservative,0.021333665478824274,0.021333665478824274,normal,base_rebalance,0.9825459044335584,0.017454095566441702,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-03-28,2024-03-28,concentrated,conservative,0.01665799880731216,0.01665799880731216,normal,base_rebalance,0.9943728712186867,0.005627128781313401,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-04-30,2024-04-30,concentrated,conservative,0.08747164706731798,0.08747164706731798,normal,base_rebalance,0.992080947391637,0.007919052608363203,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-05-31,2024-05-31,concentrated,conservative,0.047163390024675844,0.047163390024675844,normal,base_rebalance,0.9973673321561207,0.002632667843879201,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-06-28,2024-06-28,concentrated,conservative,0.031347886837006934,0.031347886837006934,normal,base_rebalance,0.9975157227515139,0.0024842772484859003,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-07-31,2024-07-31,concentrated,conservative,0.2970709106831225,0.2970709106831225,normal,base_rebalance,0.9857814191626217,0.0142185808373782,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-08-01,2024-07-31,concentrated,conservative,0.5025078943632889,0.5025078943632889,caution,crisis_governor_caution,0.95,0.05000000000000001,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-08-07,2024-07-31,concentrated,conservative,0.466518475648984,0.466518475648984,normal,crisis_governor_reentry,0.9857814191626217,0.0142185808373782,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-08-30,2024-08-30,concentrated,conservative,0.023529411764705906,0.023529411764705906,normal,base_rebalance,0.9936022337862725,0.006397766213727701,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-09-30,2024-09-30,concentrated,conservative,0.014117647058823544,0.014117647058823544,normal,base_rebalance,0.9864584134002244,0.013541586599775501,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-10-31,2024-10-31,concentrated,conservative,0.16575344008065612,0.16575344008065612,normal,base_rebalance,0.9970869724649642,0.0029130275350356004,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-11-29,2024-11-29,concentrated,conservative,0.05882352941176471,0.05882352941176471,normal,base_rebalance,0.9975437933314717,0.0024562066685283003,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2024-12-31,2024-12-31,concentrated,conservative,0.12227711258391215,0.12227711258391215,normal,base_rebalance,0.9944658704253992,0.005534129574600701,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-01-31,2025-01-31,concentrated,conservative,0.030956866072605616,0.030956866072605616,normal,base_rebalance,0.9880835341228171,0.011916465877183003,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-02-28,2025-02-28,concentrated,conservative,0.26217102185385344,0.26217102185385344,normal,base_rebalance,0.9954498941931764,0.004550105806823501,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-03-10,2025-02-28,concentrated,conservative,0.8331464169632836,0.8331464169632836,defense,crisis_governor_defense,0.9000000000000001,0.1,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-03-17,2025-02-28,concentrated,conservative,0.6161154354099528,0.6161154354099528,caution,crisis_governor_caution,0.95,0.05000000000000001,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-03-24,2025-02-28,concentrated,conservative,0.20702362773271007,0.20702362773271007,normal,crisis_governor_reentry,0.9954498941931764,0.004550105806823501,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-03-26,2025-02-28,concentrated,conservative,0.5130904554676421,0.5130904554676421,caution,crisis_governor_caution,0.95,0.05000000000000001,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-03-31,2025-03-31,concentrated,conservative,0.6676298507989703,0.6676298507989703,defense,crisis_governor_defense,0.75,0.25,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-01,2025-03-31,concentrated,conservative,0.6324465875935191,0.6324465875935191,caution,crisis_governor_caution,0.9,0.10000000000000002,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-03,2025-03-31,concentrated,conservative,0.8766223453933548,0.8766223453933548,crisis,crisis_governor_crisis,0.5,0.5000000000000001,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-09,2025-03-31,concentrated,conservative,0.7153966867535988,0.7153966867535988,defense,crisis_governor_defense,0.75,0.25,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-15,2025-03-31,concentrated,conservative,0.5993885488193944,0.5993885488193944,caution,crisis_governor_caution,0.9,0.10000000000000002,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-23,2025-03-31,concentrated,conservative,0.4952321237856382,0.4952321237856382,normal,crisis_governor_reentry,0.34349213445212295,0.656507865547877,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-04-30,2025-04-30,concentrated,conservative,0.4810460417245574,0.4810460417245574,normal,base_rebalance,0.34487061184740864,0.6551293881525914,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-05-30,2025-05-30,concentrated,conservative,0.03958699181010641,0.03958699181010641,normal,base_rebalance,0.994913792994098,0.005086207005902201,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-06-30,2025-06-30,concentrated,conservative,0.023529411764705802,0.023529411764705802,normal,base_rebalance,0.9970891209406427,0.0029108790593573007,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-07-31,2025-07-31,concentrated,conservative,0.021842475402967066,0.021842475402967066,normal,base_rebalance,0.9959424011881525,0.004057598811847601,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-08-29,2025-08-29,concentrated,conservative,0.01290562205064777,0.01290562205064777,normal,base_rebalance,0.993309281667224,0.006690718332776001,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-09-30,2025-09-30,concentrated,conservative,0.03219249643724994,0.03219249643724994,normal,base_rebalance,0.9903338951012919,0.0096661048987081,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
2025-10-31,2025-10-31,concentrated,conservative,0.1130605610218665,0.1130605610218665,normal,base_rebalance,0.9938948480649172,0.006105151935082801,6,False,True,disabled_or_no_features,0.0,0.0,0.0,0.0
