ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
W,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-03,2019-05-06,151.82000732421875,1.0,main,-0.08995286225697952,-0.08995286225697952,0.007607316295350275,-0.09682361072071943,False,30.0,4554.6002197265625,11.386500549316407,5014.868007257,0.0
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-13,2019-05-14,25.191450119018555,1.0,main,-0.08002536518015257,-0.08002536518015257,-0.03752501940778141,-0.04415735123443976,False,199.0,5013.098573684692,12.532746434211731,10015.43383450748,0.0
KEYS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-05-20,2019-05-21,75.36000061035156,1.0,main,-0.13160963162624817,-0.15445682353646573,-0.02693551624582513,-0.10757161229087342,False,46.0,3466.560028076172,8.66640007019043,13473.327462513462,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-06-03,2019-06-04,51.5099983215332,1.0,main,-0.0814349666087032,-0.10641819806604069,-0.059079759451476366,-0.023758875825855896,False,86.0,4429.8598556518555,11.074649639129639,67443.6860362077,0.0
ORLY,SELL,weekly_relative_trim,weekly_relative_trim,2019-06-21,2019-06-24,25.03266716003418,0.5,main,0.0054780844892448055,-0.030131963538845508,0.07597270346336926,-0.06551710721583781,False,25.0,625.8166790008545,1.5645416975021362,68067.93817351105,26.0
AVGO,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,23.155797958374023,0.5,main,-0.05889806266374176,-0.05889806266374176,0.009470687357737928,-0.06772732569425377,False,77.0,1782.9964427947998,4.457491106987,1868.0383235621573,77.0
PEG,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,47.54306411743164,0.5,main,0.01123761397798817,-0.025519668825950137,0.09229564642967691,-0.07420887624759687,False,2.0,95.08612823486328,0.23771532058715822,1962.8867364764335,2.0
AVGO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-07-08,2019-07-09,23.203800201416016,1.0,main,-0.08453481330298651,-0.08453481330298651,0.003923761063692632,-0.08811284063339053,False,77.0,1786.6926155090332,4.466731538772583,3745.112620446694,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-05,2019-08-06,52.34199905395508,1.0,main,-0.09417657550355085,-0.1505077903116585,-0.040045601421771826,-0.056389109901419765,False,80.0,4187.359924316406,10.468399810791016,5192.0919643664365,0.0
UNH,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-09,2019-08-12,216.97451782226562,0.5,main,0.00303892498916869,-0.06757928103476807,0.06726279906096444,-0.060176250993010716,False,10.0,2169.7451782226562,5.4243629455566404,7356.412779643536,10.0
