date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99879.88859327318,99879.88859327318,0.5189766091311938,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,INIT,0.0,0.0,99879.88859327318,99879.88859327318,0.0,0.0
2019-06-04,101168.50690610889,101168.50690610889,0.5123662243097544,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,101168.50690610889,101168.50690610889,0.0,0.0
2019-06-05,103199.6388335991,103172.10472022723,0.5022820475769154,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,103199.6388335991,103172.10472022723,0.0,0.0
2019-06-06,103506.04890592577,103468.15811123983,0.5007951366170902,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,103506.04890592577,103468.15811123983,0.0,0.0
2019-06-07,104580.54195554736,104503.13817821258,0.4956498114589162,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,104580.54195554736,104503.13817821258,0.0,0.0
2019-06-10,104736.0091148186,104651.30505117185,0.4949140829465153,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,104736.0091148186,104651.30505117185,0.0,0.0
2019-06-11,104518.50815732958,104444.33346108925,0.4959439894081884,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,104736.0091148186,104651.30505117185,-0.002076658823715438,-0.0019777258389792607
2019-06-12,105154.1862922478,105050.53404671108,0.4929459085772958,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,105154.1862922478,105050.53404671108,0.0,0.0
2019-06-13,105164.3041778374,105060.12304775245,0.4928984821207254,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,105164.3041778374,105060.12304775245,0.0,0.0
2019-06-14,104455.85153348924,104388.76892060283,0.4962414756239823,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,105164.3041778374,105060.12304775245,-0.006736626556765213,-0.006390189804408197
2019-06-17,104768.24995191576,104686.87691030993,0.4947617806571033,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,105164.3041778374,105060.12304775245,-0.0037660518844103708,-0.003552690846105988
2019-06-18,104926.98893888477,104837.89054422975,0.494013279393065,0.5189766091311938,GREEN,0.03,0.0,0.5189766091311938,HOLD_CASH,0.0,0.0,105164.3041778374,105060.12304775245,-0.002256613979505162,-0.0021152888182102147
2019-06-19,107082.51841505052,106876.0071097582,0.4840689840859479,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,RELEASE_CASH,0.034907625045245916,9.327782983178391,107082.51841505052,106876.0071097582,0.0,0.0
2019-06-20,106922.80160291672,106716.59831547677,0.4847920661024309,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.0014915302189172364,-0.0014915302189172364
2019-06-21,106475.12194593433,106269.1549238818,0.4868303971406498,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.005672228092002185,-0.005678095601505562
2019-06-24,105293.862763958,105083.83661804066,0.4922919963411344,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.016703526192386686,-0.016768688690596778
2019-06-25,102982.38059003832,102739.60220086356,0.503341694040742,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.03828951621328258,-0.038702839119416965
2019-06-26,103214.6052146721,102980.26954004724,0.5022092153986154,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.03612086508263124,-0.03645100219462871
2019-06-27,104409.75024946214,104216.15511836395,0.4964605870494872,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.024959892661739258,-0.024887269494103248
2019-06-28,104631.93875654222,104443.38934581763,0.4954063407268869,0.4840689840859479,GREEN,0.03,0.0,0.4840689840859479,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.022884964742890035,-0.022761121319234356
2019-07-01,104745.55294130328,104533.20707458995,0.1026686240119903,0.3840689840859479,GREEN,0.03,0.0,0.3840689840859479,RELEASE_CASH,0.09999999999999998,26.139836727829444,107082.51841505052,106876.0071097582,-0.021823968172743125,-0.021920729437078124
2019-07-02,106323.42752550128,105587.66589018602,0.101144987912277,0.28406898408594794,GREEN,0.03,0.0,0.28406898408594794,RELEASE_CASH,0.09999999999999998,26.40351735188447,107082.51841505052,106876.0071097582,-0.007088840464201773,-0.012054541093110771
2019-07-03,107035.53289506916,106124.38959009018,0.1004720722267185,0.18406898408594793,GREEN,0.03,0.0,0.18406898408594793,RELEASE_CASH,0.1,26.53773183048017,107082.51841505052,106876.0071097582,-0.00043877862303576265,-0.007032612276543282
2019-07-05,106473.558640461,105597.04768015548,0.101002370252064,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,RELEASE_CASH,0.08306661383388393,21.933527813826576,107082.51841505052,106876.0071097582,-0.005686827164721797,-0.011966759090178858
2019-07-08,106830.0275316048,105950.58205033386,0.1006653470034648,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107082.51841505052,106876.0071097582,-0.002357909462561092,-0.008658866329782966
2019-07-09,107665.83522508624,106779.1985747432,0.0998838839579538,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107665.83522508624,106876.0071097582,0.0,-0.0009058023183404762
2019-07-10,107596.13931367877,106710.16250576857,0.0999485842192436,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107665.83522508624,106876.0071097582,-0.0006473354454713531,-0.0015517477540053504
2019-07-11,107092.35952470782,106211.11595279402,0.1004187585331665,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107665.83522508624,106876.0071097582,-0.005326440826651346,-0.006221145184450605
2019-07-12,106408.84696290972,105533.66767789955,0.1010637940246376,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107665.83522508624,106876.0071097582,-0.011674903738485454,-0.012559782762843197
2019-07-15,107581.56496141436,106696.81991192434,0.0999621245119068,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,107665.83522508624,106876.0071097582,-0.0007827019917293621,-0.0016765895609277548
2019-07-16,108183.33579347612,107292.95201798186,0.0994060842456219,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,108183.33579347612,107292.95201798186,0.0,0.0
2019-07-17,108080.534207325,107191.17723629432,0.0995006350656051,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,108183.33579347612,107292.95201798186,-0.0009502534322601841,-0.0009485691256820861
2019-07-18,108895.4066972542,107997.99666943507,0.0987560643559253,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,108895.4066972542,107997.99666943507,0.0,0.0
2019-07-19,108128.48879716876,107239.29471289781,0.0994565068973781,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,108895.4066972542,107997.99666943507,-0.007042702014214419,-0.0070251484280724474
2019-07-22,109193.65694139485,108293.89003226854,0.0984863232269114,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,109193.65694139485,108293.89003226854,0.0,0.0
2019-07-23,108771.19918535237,107876.08269914865,0.0988688354307202,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,109193.65694139485,108293.89003226854,-0.0038688855000910127,-0.003858087773884411
2019-07-24,109807.24075792317,108901.16555592492,0.097935998734061,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,109807.24075792317,108901.16555592492,0.0,0.0
2019-07-25,110831.93855760575,109913.95355803779,0.0970305304753753,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,110831.93855760575,109913.95355803779,0.0,0.0
2019-07-26,111693.90346239092,110765.01901528866,0.0962817258462075,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,0.0,0.0
2019-07-29,110486.4047670174,109573.81729990263,0.0973339825341934,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.010810784276870655,-0.010754313283886319
2019-07-30,109931.83607194904,109026.06431354332,0.0978249993461428,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.015775860058782842,-0.01569949355134692
2019-07-31,109838.94680879595,108934.26485295214,0.0979077285817301,0.101002370252064,GREEN,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.01660750135945932,-0.016528270194074768
2019-08-01,111687.27987412454,110761.08572241776,0.0770269006605515,0.101002370252064,WATCH,0.03,0.0,0.101002370252064,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-5.930125155506616e-05,-3.551024417158821e-05
2019-08-02,110484.30593613624,109558.25246349993,0.0778655840666111,0.25,WATCH,0.25,0.0,0.25,RAISE_CASH,0.148997629747936,40.82500691413028,111693.90346239092,110765.01901528866,-0.010829575193976204,-0.010894834511084861
2019-08-05,107565.6653359318,107204.32998404381,0.0799783554077793,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.03696028161330367,-0.032146331602700084
2019-08-06,108609.58619240762,108052.47370668457,0.0792096288505406,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.027614016292499266,-0.024489187405183244
2019-08-07,108408.66574219704,107889.65991452879,0.0793564329291694,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,111693.90346239092,110765.01901528866,-0.029412865146216993,-0.02595909002970509
2019-08-08,116695.46556977271,114608.16134016083,0.0737211593433138,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,116695.46556977271,114608.16134016083,0.0,0.0
2019-08-09,116390.0716336155,114365.30944681943,0.0739145950437471,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,116695.46556977271,114608.16134016083,-0.002617016305356046,-0.0021189755642323505
2019-08-12,117021.064879694,114867.43613892788,0.0735160376531851,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,117021.064879694,114867.43613892788,0.0,0.0
2019-08-13,118512.70540169717,116052.71465375292,0.0725907402312006,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,118512.70540169717,116052.71465375292,0.0,0.0
2019-08-14,114865.04723862647,113164.06841281783,0.0748959341307652,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,118512.70540169717,116052.71465375292,-0.030778625386257197,-0.02489081146919714
2019-08-15,114779.2437832737,113095.53598643582,0.0749519227374895,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,118512.70540169717,116052.71465375292,-0.031502627551779794,-0.025481339890582877
2019-08-16,117928.74277047158,115611.59333449359,0.0729501969562717,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,118512.70540169717,116052.71465375292,-0.004927426382228428,-0.0038010426604446756
2019-08-19,119179.38634232522,116603.50607980817,0.0721846728359615,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,119179.38634232522,116603.50607980817,0.0,0.0
2019-08-20,118248.74576691628,115867.48175315319,0.0727527802186494,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,119179.38634232522,116603.50607980817,-0.007808737768927654,-0.006312197217733906
2019-08-21,121195.71421746256,118203.1235324264,0.0709837395444124,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121195.71421746256,118203.1235324264,0.0,0.0
2019-08-22,121081.58552292825,118113.26186184016,0.0710506471711368,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121195.71421746256,118203.1235324264,-0.0009416891947972017,-0.0007602309304591826
2019-08-23,117772.71822861672,115507.29348910502,0.0730468409093834,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121195.71421746256,118203.1235324264,-0.02824353988874495,-0.02280675808521959
2019-08-26,120579.18335465432,117734.33254516068,0.071346684996265,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121195.71421746256,118203.1235324264,-0.005087068192048405,-0.0039659779983488574
2019-08-27,121825.28657654765,118716.96806060358,0.0706169076524671,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121825.28657654765,118716.96806060358,0.0,0.0
2019-08-28,121519.58528260232,118476.56547858797,0.0707945553953686,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,121825.28657654765,118716.96806060358,-0.002509341882428018,-0.0020250060791047186
2019-08-29,123578.88545350076,120097.0890418467,0.0696148454514784,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,123578.88545350076,120097.0890418467,0.0,0.0
2019-08-30,123194.36553505898,119795.85396601366,0.0698321305081372,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,123578.88545350076,120097.0890418467,-0.003111534118718451,-0.0025082629249080224
2019-09-03,121155.52483421328,118116.56074328207,0.523150085838124,0.523150085838124,GREEN,0.03,0.0,0.523150085838124,RAISE_CASH,0.27315008583812395,80.7139893476253,123578.88545350076,120097.0890418467,-0.019609827442563565,-0.016491059977936207
2019-09-04,122034.78870445253,118973.76989227138,0.5193807756760517,0.523150085838124,GREEN,0.03,0.0,0.523150085838124,HOLD_CASH,0.0,0.0,123578.88545350076,120097.0890418467,-0.012494826631441303,-0.009353425287301653
2019-09-05,123013.85827308656,119920.79543407004,0.5152470144955099,0.523150085838124,GREEN,0.03,0.0,0.523150085838124,HOLD_CASH,0.0,0.0,123578.88545350076,120097.0890418467,-0.0045721983843817204,-0.0014679257356123854
