ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
NET,78084.79751586914,0.2742492761204134,0.0,0.0,-78084.79751586914
DDOG,61246.80194091797,0.2151109003461712,0.0,0.0,-61246.80194091797
DXCM,28692.80467224121,0.1007748135560876,0.0,0.0,-28692.80467224121
PCTY,24753.81900024414,0.08694031563126,0.0,0.0,-24753.81900024414
TSLA,20088.05941772461,0.0705532437713654,0.0,0.0,-20088.05941772461
NVDA,19956.40085220337,0.0700908328099755,0.0,0.0,-19956.40085220337
