rebalance_date,regime_state,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2020-02-28,bear,-0.09590225245604295,0.0022670633809411733,0.4534126761882346,-0.09816931583698411,0.44919359546268534,9,"MA,ETSY,NOW,BABA,FRPT,TSLA,V,TT,ALLE",0.848692641569992,-0.21225376472346646
2020-03-31,deep_bear,0.09555706535542083,0.001594325815903387,0.31886516318067737,0.09396273953951745,0.4271374015804791,6,"BABA,MA,RGEN,VEEV,NOW,CNC",0.9284381271989383,-0.13823497039494204
2020-04-30,bear,0.10007314770788503,0.001375064829459958,0.2750129658919916,0.09869808287842508,0.2801968723739069,8,"BABA,TSCO,ETSY,NOW,VEEV,AMZN,RGEN,ZTO",1.020073190424709,-0.05318041408125351
2020-05-29,neutral,0.06253444334153002,0.002709147000646402,0.5418294001292804,0.05982529634088362,0.08004409314388783,12,"EIX,TWLO,VEEV,NOW,ETSY,V,SE,NRG,APPF,MELI,MDB,JD",1.0810993713312578,0.0
2020-06-30,bull,0.11176073198038987,0.0019128896999809492,0.38257793999618983,0.10984784228040892,0.132954080355287,10,"ETSY,MELI,NOW,TWLO,SE,V,XYZ,ZTO,APPF,SHOP",1.199855804562703,0.0
2020-07-31,bull,0.06193540757752658,0.0008714735184921797,0.17429470369843594,0.0610639340590344,0.1635513048278726,11,"MELI,TWLO,ETSY,NOW,SE,JD,ZTO,XYZ,SAM,DOCU,PDD",1.2731237202928696,0.0
2020-08-31,neutral,-0.03008757093879365,0.0028223283646884355,0.5644656729376871,-0.032909899303482086,0.050000000000000044,12,"SE,SAM,META,LOW,ETSY,TSLA,JD,NOW,AMD,MELI,AMZN,VEEV",1.2312253468571568,-0.03290989930348209
2020-09-30,neutral,0.04017422929858839,0.0015008500712809763,0.30017001425619527,0.03867337922730741,0.20721050658527485,10,"SAM,TSLA,JD,ROKU,LOW,NOW,SE,ETSY,META,AMD",1.2788409916104369,0.0
2020-10-30,neutral,0.07326168671161239,0.0032173203251323413,0.6434640650264682,0.07004436638648004,0.2648872134746124,11,"PCTY,LOW,PAYC,PWR,DAR,GOOG,GOOGL,MELI,MU,SE,ALGN",1.3684165985768477,0.0
2020-11-30,neutral,0.055258201436165805,0.003005831501324484,0.6011663002648968,0.05225236993484132,0.28120009231899135,11,"QCOM,ROKU,LRCX,LSCC,TER,ETSY,PCTY,PAYC,XYZ,MU,GOOG",1.4399196089106625,0.0
2020-12-31,bull,0.061680843756777154,0.0020085122397173146,0.40170244794346294,0.05967233151705984,0.24972744052809848,11,"ENPH,QCOM,FRHC,PDD,DAR,ROKU,TER,LRCX,Z,MU,XYZ",1.5258429691714945,0.0
2021-01-29,neutral,-0.019343678741655202,0.0024289027338485823,0.4857805467697165,-0.021772581475503785,0.10820362185883758,11,"ALNY,IRDM,QCOM,UI,AMAT,FRHC,ENPH,PDD,XYZ,ROKU,MELI",1.4926214288063835,-0.02177258147550387
2021-02-26,neutral,-0.0713289538676037,0.003796735769501507,0.7593471539003014,-0.07512568963710521,0.2186203385898815,9,"DXCM,AMAT,TER,ETSY,LRCX,ASML,ZG,Z,MOH",1.3804872146001825,-0.09526259091408185
2021-03-31,bull,0.014555026218467368,0.001976980554577244,0.3953961109154488,0.012578045663890123,0.2746628388383411,11,"AMAT,TER,WSM,ASML,LRCX,UNH,LOW,LPX,ENTG,SAM,KLAC",1.3978510458238402,-0.08388276246876936
2021-04-30,bull,-0.023812191709166618,0.0021747411481948535,0.43494822963897073,-0.02598693285736147,0.2142259287062892,10,"TREX,LPX,UNH,PWR,AMAT,WSM,PODD,RH,TER,SAM",1.3615251845514236,-0.10768983960996492
2021-05-28,bull,0.05309957749763112,0.003044565641877513,0.6089131283755026,0.0500550118557536,0.06071654139650995,12,"ALNY,NVDA,LOW,WSM,LPX,ASML,RH,FTNT,AMAT,POOL,STLD,IDXX",1.4296763438060522,-0.06302524395263231
2021-06-30,bull,0.034860959116488614,0.00203084292479709,0.40616858495941804,0.03283011619169152,0.18102261611991033,12,"ALNY,NVDA,LOW,MDB,DOCU,SHOP,IDXX,FTNT,GOOG,DXCM,FRHC,CROX",1.4766127842897177,-0.032264253842915425
2021-07-30,neutral,0.05130663486364222,0.0020995680153304635,0.41991360306609266,0.049207066848311755,0.09921085936945273,12,"ALNY,DXCM,MA,AMD,NVDA,FTNT,GOOG,GOOGL,CROX,ARES,DOCU,SHOP",1.5492725682753337,0.0
2021-08-31,bull,-0.03092978236337156,0.002695264468393319,0.5390528936786638,-0.03362504683176488,0.21821255087351166,11,"LRCX,RGEN,NVDA,DKS,DXCM,FTNT,PCTY,HUBS,DOCU,GOOG,GOOGL",1.4971782056119067,-0.03362504683176504
2021-09-30,neutral,0.05517314429199185,0.0027578824656953973,0.5515764931390794,0.05241526182629645,0.06323028655904506,12,"DXCM,EXPE,RGEN,RH,PCTY,MDB,MPWR,CPRT,GOOGL,GOOG,DDOG,PWR",1.5756531932596796,0.0
2021-10-29,bull,0.003784354445414916,0.0027300105871562205,0.546002117431244,0.0010543438582586956,0.19999999999999996,11,"DDOG,PCTY,MDB,SAIA,RH,TSLA,GOOG,NVDA,GOOGL,HUBS,NET",1.5773144735267386,0.0
2021-11-30,neutral,-0.01795023058669205,0.002850604285382182,0.5701208570764363,-0.020800834872074233,0.04999999999999993,12,"EXPE,AMD,TSLA,GOOG,GOOGL,BLDR,SAIA,ENPH,NVDA,LRCX,TTD,HLI",1.5445050156215763,-0.02080083487207418
2021-12-31,bull,-0.0790748591509491,0.001623255889111972,0.3246511778223944,-0.08069811504006107,0.07016702833860411,12,"BLDR,EXPE,WMS,GOOG,GOOGL,SAIA,AMD,BLD,TSLA,ON,LRCX,KNSL",1.419866372190995,-0.09982036174669928
2022-01-31,neutral,0.02075402981531685,0.002026883640742325,0.405376728148465,0.018727146174574525,0.04999999999999993,11,"EXPE,BLDR,AAPL,QCOM,GOOG,GOOGL,KLAC,LNG,MA,SAIA,ON",1.4464564172913787,-0.08296256607775399
2022-02-28,bear,0.02177544857665319,0.0038250361195560057,0.7650072239112011,0.017950412457097185,0.25567610757782666,10,"FCX,LPX,OLN,FTNT,MA,MTDR,WMB,AAPL,NUE,LAD",1.4724209065829743,-0.06650136590025157
2022-03-31,neutral,-0.05505297514246064,0.002595025647223985,0.5190051294447969,-0.05764800078968462,0.197064739522531,10,"FCX,BLDR,FANG,STLD,AM,DAR,MOS,FTNT,OLN,OKE",1.387538784997531,-0.12031569589600333
2022-04-29,bear,0.016637152055627616,0.0018744040010230697,0.37488080020461395,0.014762748054604546,0.29999999999999993,9,"BLDR,MA,FCX,LPX,LOW,DAR,STLD,RS,MOS",1.4080226704964418,-0.1073291381469258
2022-05-31,bear,-0.14050696744078997,0.0024759229267822458,0.49518458535644916,-0.14298289036757222,0.27201908166357025,9,"FANG,VLO,STLD,LPX,WCC,MA,ALB,DVN,VICI",1.2066995193657928,-0.23496579812159013
2022-06-30,bear,0.036260728510355444,0.002393866154252572,0.4787732308505144,0.033866862356102874,0.3738747437700042,9,"FANG,VICI,UTHR,HALO,PAG,HD,AFG,VLO,LOW",1.2475666458933297,-0.20905649010886296
2022-07-29,bear,0.04573886612637165,0.002253902911353734,0.45078058227074685,0.04348496321501792,0.36966480833885307,9,"FANG,CELH,MA,WCC,ENPH,ALB,AM,HD,WMS",1.3018170355982843,-0.17466234067608966
2022-08-31,bear,-0.03472358885797915,0.002145861079166268,0.4291722158332536,-0.03686944993714542,0.27666522284300066,10,"MCK,AM,CELH,ENPH,WCC,LOW,OGE,FSLR,DKS,CHRW",1.2538197575769703,-0.20509208618777341
2022-09-30,bear,0.05505585719661473,0.0017416276950960288,0.34832553901920577,0.0533142295015187,0.35696759951284696,9,"LOW,FSLR,AM,DKS,MCK,LPX,CELH,WMS,VRTX",1.3206661918859675,-0.1627121832382149
2022-10-31,bear,-0.0015824718170304379,0.002222846360613073,0.4445692721226146,-0.003805318177643511,0.4097233491300988,8,"WCC,LOW,FANG,VRTX,DLTR,AFG,FSLR,CHRD",1.3156406368193845,-0.16589832978725805
2022-11-30,neutral,-0.051215923423711944,0.0035876882084495587,0.7175376416899117,-0.054803611632161506,0.050000000000000044,13,"ELF,FSLR,OGE,TPL,V,MA,DKS,CPRT,LNG,AXON,JBL,LSCC,HALO",1.2435387783116452,-0.2116101137833345
2022-12-30,bear,0.1074232505109973,0.0023461776813890082,0.4692355362778016,0.10507707282960829,0.25,10,"MA,V,CPRT,DKS,ACLS,ELF,OGE,COR,AGCO,AVGO",1.37420619308674,-0.12876841229121927
2023-01-31,neutral,0.0366211252911472,0.002264975108003943,0.4529950216007886,0.03435615018314326,0.04999999999999993,12,"OGE,LSCC,ACLS,MA,DKS,CPRT,FSLR,AMKR,STLD,CNH,LNG,NOC",1.4214186274390337,-0.09883624901959798
2023-02-28,neutral,-0.024503937901586625,0.003355021049791658,0.6710042099583315,-0.02785895895137828,0.246311144583385,11,"BLDR,STLD,EXPE,ACLS,RS,ORLY,MAS,WFRD,LSCC,PEN,ELF",1.3818193842444852,-0.12394173296663114
2023-03-31,bull,-0.02795568255786261,0.0020730539784780213,0.4146107956956042,-0.030028736536340632,0.03986132506922002,11,"AVGO,STLD,BLDR,LSCC,ACLS,NUE,ELF,ANET,MA,FTNT,PEN",1.340325094014199,-0.1502486558578593
2023-04-28,neutral,0.05322106841645981,0.00269429193999218,0.538858387998436,0.050526776476467625,0.12860396122906725,11,"BLDR,ELF,PEN,STLD,DKS,HD,ANET,PWR,CHH,CXT,CHDN",1.408047400445255,-0.10731345963181149
2023-05-31,bull,0.08147050729834819,0.003332763779449311,0.6665527558898622,0.07813774351889888,0.16806981601342397,11,"AVGO,NOW,BLDR,CXT,ONTO,AAPL,EXP,ELF,ACLS,ON,CHRD",1.5180690470836986,-0.03756094769774876
2023-06-30,bull,0.015858883093280308,0.0021361669932886337,0.42723339865772675,0.013722716099991674,0.19999999999999996,10,"CXT,AVGO,STLD,AN,BLDR,PANW,EXP,CHRD,LPX,EQT",1.5389010776370133,-0.024353669819459745
2023-07-31,bull,-0.0135466126194491,0.0023840933463686567,0.47681866927373134,-0.015930705965817755,0.050000000000000044,12,"OGE,ON,STLD,AVGO,BLDR,ONTO,EXP,SAIA,ACLS,CHRD,AAPL,CELH",1.514385297058698,-0.039896404632195126
2023-08-31,bull,-0.07093334183304877,0.0031916198099081147,0.6383239619816229,-0.07412496164295689,0.2251814950555946,10,"MTDR,EQT,EXP,FANG,CHRD,BLDR,AVGO,TRGP,CTRA,ONTO",1.4021315450015641,-0.1110640468120987
2023-09-29,bear,-0.021987563447541703,0.0018932445685443519,0.3786489137088704,-0.023880808016086056,0.30574946386181345,9,"EXP,FANG,UNH,BLDR,MA,CHRD,DINO,MLI,MTDR",1.3686475107620837,-0.1322925556487754
2023-10-31,bear,0.04730859480105925,0.0021167353329906973,0.4233470665981395,0.04519185946806855,0.3548257703042631,9,"CHRD,MA,SSD,LRCX,DINO,OGE,MTDR,FANG,STLD",1.4304992367297655,-0.09307924276425794
2023-11-30,neutral,0.01389447729951384,0.0030308961940008427,0.6061792388001686,0.010863581105512997,0.04999999999999993,12,"OGE,FICO,PANW,V,ELV,DECK,STLD,ANET,VRT,LRCX,FANG,MA",1.4460395812093536,-0.08322683556175436
2023-12-29,bull,0.0437769667085332,0.002206757301126502,0.44135146022530036,0.041570209407406696,0.14079889503308773,11,"AVGO,OGE,FICO,DKS,ANET,VRT,BLDR,TOL,LRCX,DHI,V",1.506151749411625,-0.04511638313696564
2024-01-31,neutral,0.23031738161645754,0.002081722613348244,0.41634452266964883,0.2282356590031093,0.22614317722683597,10,"SMCI,AVGO,FICO,BLDR,ELF,WING,PANW,ANET,LRCX,ELV",1.8499092864972733,0.0
2024-02-29,neutral,0.02942102363509312,0.003271553244418932,0.6543106488837864,0.02614947039067419,0.04999999999999993,13,"MA,KNSL,SMCI,FOUR,SFM,DKS,BLDR,EXPE,PR,FLEX,FANG,AVGO,NVDA",1.8982834346099668,0.0
2024-03-28,strong_bull,-0.03989053714763388,0.0028125957877652963,0.5625191575530593,-0.04270313293539918,0.11809933776603787,11,"OGE,SMCI,MA,NVDA,WSM,VRT,KNSL,FTAI,WING,EXP,FANG",1.8172207847527513,-0.04270313293539918
2024-04-30,neutral,0.022975366001635363,0.002654955363199802,0.5309910726399604,0.020320410638435562,0.09475898458473175,13,"GE,MA,DKS,OGE,PWR,EXPE,FANG,SMCI,WFRD,NVDA,TT,VRT,AVGO",1.8541474573196273,-0.023250467493758697
2024-05-31,neutral,-0.014341237770745434,0.002743259185882647,0.5486518371765294,-0.01708449695662808,0.35963511147280236,11,"FSLR,NVDA,AVGO,DKS,GE,CROX,CMG,PWR,THC,FTAI,WSM",1.8224702807279105,-0.03993774190924937
2024-06-28,neutral,-0.023796488602450257,0.0019286213624709005,0.38572427249418006,-0.025725109964921156,0.1027716077273435,10,"FSLR,NVDA,AVGO,PLTR,ANET,ACLS,CRS,CMG,P,AAPL",1.7755870323483842,-0.06463544907180452
2024-07-31,neutral,0.030004943046418205,0.0028574797341318244,0.5714959468263648,0.02714746331228638,0.11373800396576861,11,"AVGO,FCNCA,PLTR,FTAI,MLI,CRS,AAPL,PHM,CORT,LNG,DECK",1.8237897161668333,-0.039242674241868114
2024-08-30,neutral,0.05425951032503221,0.0018616007912182918,0.37232015824365833,0.05239790953381392,0.15760888944467433,10,"AVGO,PLTR,AXON,CRS,FTAI,IRM,ROIV,DECK,LNG,ARES",1.919352484723243,0.0
2024-09-30,neutral,0.03688621073446399,0.00213834456016766,0.427668912033532,0.03474786617429633,0.08291114458950433,11,"CRS,PLTR,BLDR,AXON,PHM,DECK,PANW,ARES,VST,LNG,HLNE",1.9860458880037095,0.0
2024-10-31,neutral,0.2213854604462151,0.0024648437675265362,0.4929687535053073,0.21892061667868856,0.08656054389883217,11,"AXON,PLTR,HLNE,EXP,PANW,VST,ARES,CEG,ANET,TPL,CHH",2.420832278557655,0.0
2024-11-29,bull,-0.07621788874742447,0.0020541222517537552,0.41082445035075105,-0.07827201099917822,0.22550002791952295,10,"FICO,AXON,EXP,PLTR,TPL,UAL,APO,VST,XPO,HLI",2.2313488678232245,-0.07827201099917824
2024-12-31,neutral,0.03819961136615664,0.0019636970981938427,0.39273941963876857,0.0362359142679628,0.24298451445489644,10,"DECK,PLTR,FICO,WSM,ARES,AXON,APO,V,UAL,HLI",2.3122038340995825,-0.04487235461136285
2025-01-31,neutral,-0.03917625715853358,0.002587080434684449,0.5174160869368898,-0.04176333759321803,0.19999999999999996,11,"JBL,WSM,DASH,IBKR,PLTR,APP,NOW,ARES,FICO,FOUR,TMUS",2.2156384847917487,-0.08476167291034387
2025-02-28,neutral,-0.0601310473028121,0.003630857781444987,0.7261715562889974,-0.0637619050842571,0.12865453598248466,11,"DASH,SAN,UBER,NRG,HWM,ALSN,NTNX,AVGO,GE,FTNT,WH",2.0743651540234302,-0.14311901225170864
2025-03-31,bear,0.007111731359118089,0.0022240391686601745,0.44480783373203486,0.004887692190457914,0.4345068185450003,9,"UBER,FTI,FTNT,WH,JBL,TRGP,GE,NRG,ALSN",2.0845040123869087,-0.13893084173973935
2025-04-30,bear,0.06685585823384245,0.00144112684097907,0.288225368195814,0.06541473139286338,0.4805358147134613,9,"UBER,NRG,FTNT,BKNG,QGEN,DUOL,SEIC,GE,MELI",2.2208612824445444,-0.08260423404146544
2025-05-30,neutral,0.035437917380289535,0.002885630054159189,0.5771260108318378,0.032552287326130344,0.05375009200618974,12,"NRG,NVDA,AXON,QGEN,PLTR,GE,CEG,KGC,ATI,SPGI,MA,EBAY",2.2931553970221574,-0.05274090347620786
2025-06-30,bull,0.06439298502100164,0.001554342643890333,0.3108685287780666,0.06283864237711131,0.08629050799991289,12,"NVDA,QGEN,NRG,CEG,ATI,GE,VRT,AXON,COIN,DASH,CW,MA",2.4372541689307754,0.0
2025-07-31,bull,-0.009293578598849547,0.0020234215606218238,0.40468431212436473,-0.01131700015947137,0.17169744111938878,12,"NVDA,VRT,QGEN,ANET,COIN,BBVA,ARGX,GE,TLN,FTI,AXON,DASH",2.4096717631123137,-0.011317000159471347
2025-08-29,bull,0.0907008455187892,0.0024152562116907202,0.48305124233814406,0.08828558930709847,0.3557842996144053,10,"ANET,NVDA,WDC,UBER,KGC,FLEX,INSM,APH,MLI,NRG",2.622411054755359,0.0
2025-09-30,neutral,0.12343488636940411,0.001052560342269564,0.2105120684539128,0.12238232602713454,0.18445350000850425,10,"ANET,NVDA,LRCX,WDC,CIEN,UBER,APH,LITE,MLI,NRG",2.943347819435591,0.0
2025-10-31,neutral,-0.04988027012546914,0.0019035890145539943,0.3807178029107989,-0.051783859140023134,0.12528297278057232,10,"AMD,LRCX,MU,WDC,NVDA,UBER,GLW,TER,NRG,ANET",2.790929910553844,-0.05178385914002315
2025-11-28,bull,0.11271070229969578,0.0025959024857647034,0.5191804971529407,0.11011479981393107,0.04158861440279915,12,"MU,WDC,LRCX,QGEN,APP,CIEN,FIS,NTRA,LITE,TER,GOOGL,CWEN",3.0982525989491934,0.0
2025-12-31,neutral,0.10496711898915963,0.002532432139653401,0.5064864279306802,0.10243468684950623,0.08554987521562962,12,"FIS,RVMD,MU,NTRA,UI,MA,APP,COHR,WDC,EXPE,TER,LITE",3.415621133703223,0.0
2026-01-30,neutral,-5.2157458827976205e-05,0.0034426238296360475,0.6885247659272095,-0.0034947812884640237,0.10358908919039811,10,"MU,LRCX,QGEN,WDC,MTSI,RGLD,GOOGL,GOOG,RVMD,FTI",3.4036842848766744,-0.003494781288464144
2026-02-27,neutral,-0.12134865848516366,0.002726517034117054,0.5453034068234108,-0.12407517551928071,0.05544611821057854,12,"TPL,CW,QGEN,SCCO,WDC,UI,MU,RGLD,XPO,CIEN,GFS,LRCX",2.9813715598183834,-0.12713634120597717
2026-03-31,bear,0.05055486872784574,0.0028676455786769937,0.5735291157353988,0.04768722314916875,0.2499999999999999,9,"COST,CW,TRGP,UI,FTI,TPL,WM,SPG,SU",3.123544890682028,-0.08551189713026675
