target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.10457151158805589,0.5598594889423407,-0.346688864808961,0.3016292768609077,0.6443452380952381,0.25297619047619047
3,0.35,0.13214892715604099,0.5666654835574837,-0.44298242338081795,0.2983164120767761,0.8615344126583488,0.0035714285714285735
3,0.5,0.14161257030439223,0.5833117027065944,-0.47928367080868295,0.29546712923779145,0.8736870120438819,5.28677630773884e-18
5,0.25,0.11387351381678457,0.5554560279751799,-0.36109649372293373,0.3153548034840758,0.8239046805101059,0.005952380952380952
5,0.35,0.12810588859899918,0.5782927020522967,-0.40933289701719133,0.31296260215708716,0.8412012461370673,0.0035714285714285813
5,0.5,0.12592516463774928,0.5563937142270525,-0.4441503252701313,0.28351924443860727,0.8543536045244199,9.25185853854297e-18
7,0.25,0.12742905704816732,0.6257077410721809,-0.34957412020841383,0.36452657585806103,0.8108604811210496,0.005952380952380961
7,0.35,0.12948579473139055,0.6086556427976952,-0.39338004802963833,0.32916207972407063,0.822765433638971,0.0035714285714285813
7,0.5,0.13043458971686972,0.5919242098231797,-0.41396974858395885,0.31508241885557914,0.8355608301476025,1.4538634846281813e-17
