rebalance_date,target_n,single_name_cap,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2019-04-30,7,0.5,-0.11075978755172625,0.0025,0.5,-0.11325978755172625,0.0,7,"AMZN,MU,AAPL,GOOG,GOOGL,GDDY,HD",0.8867402124482737,-0.11325978755172628
2019-05-31,7,0.5,0.06521786588516958,0.005,1.0,0.06021786588516958,0.0,7,"V,TGT,KO,CZR,YUM,SPGI,RSG",0.9401378156364706,-0.059862184363529414
2019-06-28,7,0.5,0.023917487030418558,0.004784270939052461,0.9568541878104921,0.019133216091366097,0.0,7,"AMZN,HD,AAPL,TREX,CME,KO,TTWO",0.9581256756187082,-0.041874324381291794
2019-07-31,7,0.5,-0.0174169281178857,0.004784270939052461,0.9568541878104921,-0.02220119905693816,0.0,7,"GOOG,GOOGL,INTC,ORCL,KO,BSX,ISRG",0.9368541367727339,-0.06314586322726612
2019-08-30,7,0.5,-0.011824455964299766,0.003362371198858546,0.6724742397717092,-0.015186827163158311,0.0,7,"ABT,CRM,GOOG,GOOGL,LOW,BKNG,SYY",0.9226262949204764,-0.07737370507952357
2019-09-30,7,0.5,0.0429049766673129,0.003362371198858546,0.6724742397717092,0.03954260546845435,0.0,7,"INTC,NRG,GOOG,GOOGL,ORLY,KO,FIVE",0.9591093424953387,-0.040890657504661254
2019-10-31,7,0.5,0.010089776552638995,0.003265666844395282,0.6531333688790564,0.006824109708243714,0.0,7,"GOOG,CRM,GOOGL,CAT,UNH,BKNG,LOW",0.9656544098707285,-0.03434559012927152
2019-11-29,7,0.5,-0.017724327477789216,0.0026947528855625364,0.5389505771125073,-0.02041908036335175,0.0,7,"XYZ,CRM,GOOG,GOOGL,MU,ORCL,PANW",0.9459366348723531,-0.05406336512764687
2019-12-31,7,0.5,0.029599787766977664,0.004361051102110778,0.8722102204221555,0.02523873666486689,1.1102230246251565e-16,7,"AVGO,V,PLNT,LRCX,GOOG,GOOGL,DIS",0.9698108805015468,-0.030189119498453154
2020-01-31,7,0.5,-0.012422033440084697,0.005,1.0,-0.017422033440084698,0.0,7,"XYZ,AMZN,PYPL,INTU,MDT,CME,OGE",0.9529148029108908,-0.04708519708910919
