rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-05-31,SBAC,0.05,scout,1.0064679995915944,0.040036805583328006,0.040036805583328006,1,0,0.040036805583328,0.040036805583328,0.0020018402791664,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3244824364798777,nan,1.0,0.5268008863442682,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9707381049356897,0.041621214140506346,0.041621214140506346,1,0,0.0416212141405063,0.0416212141405063,0.002081060707025315,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3236601396058934,1.8727604331177856,nan,0.0,0.3789544712303136,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MSCI,0.05,scout,0.8483065537106435,0.09640467984509304,0.09640467984509304,1,0,0.096404679845093,0.096404679845093,0.00482023399225465,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.0147804388987058,nan,1.0,0.4876937761165739,0.0,neutral,0.5259785323702689,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6899461998818676,0.13687159555984252,0.13687159555984252,2,0,0.093107079919352,0.093107079919352,0.0046553539959676,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611428744310448,0.7611428744310448,1.0,-0.4440519276611681,nan,1.0,0.4577255327194586,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.14,confirm,0.8464144574082023,0.03759370087429037,0.041621214140506346,2,0,-0.0038665814516262,-0.0038665814516262,-0.000541321403227668,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8744557107949295,0.8744557107949295,0.0214370832865161,1.748911421589859,nan,0.0,0.3315870381103705,0.0135416666666666,neutral,0.2506215466875174,0.0,0.0
2019-06-28,MSCI,0.14,confirm,1.0092374214035562,0.03206740669669883,0.09640467984509304,2,0,-0.0586802248577452,-0.0586802248577452,-0.008215231480084328,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.1521349319398144,nan,1.0,0.5177354321555937,0.2416666666666667,neutral,0.1651701328827896,0.0,0.0
2019-06-28,AMAT,0.05,scout,1.0571853059873206,0.08363722024317077,0.08363722024317077,1,0,0.0836372202431707,0.0836372202431707,0.004181861012158536,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.228704999859649,1.36098300838804,nan,0.0,0.4894113210397776,0.0,neutral,0.1042922590874835,0.0,0.0
2019-06-28,NOC,0.05,scout,1.0232165393926511,0.0801227959508819,0.0801227959508819,1,0,0.0801227959508819,0.0801227959508819,0.004006139797544095,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.1145435166688558,0.0,1.764797766918331,nan,0.0,0.4405160246448166,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-06-28,HEI,0.05,scout,1.0205141810706948,0.031222084703765196,0.031222084703765196,1,0,0.0312220847037651,0.0312220847037651,0.001561104235188255,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.1145435166688558,0.6312516439784637,-0.4575159953188672,nan,0.0,0.5775083886475795,0.2416666666666667,neutral,0.6076654558329364,0.0,0.0
2019-07-31,SBAC,0.14,confirm,0.8007115474921974,0.229351958358613,0.229351958358613,3,0,0.0813463571083674,0.0813463571083674,0.011388489995171438,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.4193203852585343,nan,1.0,0.5099750369382039,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.14,confirm,0.10911475843803992,0.07791182553444442,0.07791182553444442,3,1,0.0388573336809787,0.0388573336809787,0.0054400267153370185,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.3934015649579733,0.7525466470437032,0.0,0.3752431779070527,nan,0.0,0.3078722299842243,0.0135416666666666,neutral,0.3971333682423776,0.0,0.0
2019-07-31,MSCI,0.14,confirm,0.0573530082800508,0.0770833552078638,0.09640467984509304,3,1,0.0436172562170584,0.0436172562170584,0.006106415870388176,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.405248099452089,0.405248099452089,1.0,-1.452026724180936,nan,1.0,0.405248099452089,0.2552083333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,AMAT,0.14,confirm,1.0644912258484462,0.0469169213319236,0.08363722024317077,2,0,-0.0338861550944208,-0.0338861550944208,-0.004744061713218913,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.93902917402567,1.6492322915498383,0.2288066430752453,1.3829279372726295,nan,0.0,0.5264607580543434,0.1083333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,NOC,0.14,confirm,0.891602974549488,0.15933246545386393,0.15933246545386393,2,0,0.0733339485102249,0.0733339485102249,0.010266752791431487,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.2799002890509008,nan,0.0,0.4629084366137376,0.0,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.14,confirm,0.9083879196878795,0.10638313217652628,0.10638313217652628,2,0,0.072885412936392,0.072885412936392,0.010203957811094882,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5892180999681162,-0.6405329453975428,nan,0.0,0.554086849908266,0.2416666666666667,neutral,0.5001264557986151,0.0,0.0
2019-07-31,MU,0.05,scout,1.1007005836344974,0.002666623770200438,0.002666623770200438,1,0,0.0026666237702004,0.0026666237702004,0.00013333118851002,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,0.8112599996552265,1.6492322915498383,0.5047484039345534,1.622519999310453,nan,0.0,0.3917069313078593,0.0,neutral,0.2846848712565041,0.0,0.0
2019-08-30,SBAC,0.11200000000000002,confirm,0.6507226760550634,0.229351958358613,0.229351958358613,3,0,-0.1018374728062236,-0.08,-0.008960000000000001,True,monthly_hard_stop_proxy,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4651470335018718,-1.2124837406832392,nan,0.0,0.5115566772966267,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MSCI,0.11200000000000002,confirm,0.6132128364697305,0.0770833552078638,0.09640467984509304,3,0,-0.0801286373245603,-0.08,-0.008960000000000001,True,monthly_hard_stop_proxy,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,0.6,0.6,1.0,-0.897344111409408,nan,1.0,0.4446731582037713,0.1333333333333333,neutral,0.2296455592676155,0.0,0.0
