portfolio,ticker,target_weight,current_weight,current_position_exists,target_only_new_buy,reference_price,reference_price_date,price_source,price_status,price_lag_days,max_stale_days,stale_price,missing_price_reason
,MU,0.3,0.28649971210175706,True,False,975.5599975585938,2026-07-02,price_cache,ok,0,5,False,
,SNDK,0.2781899142641855,0.2796310417307979,True,False,1745.0,2026-07-02,price_cache,ok,0,5,False,
,CASH,0.1675963139215789,0.0,False,False,1.0,2026-07-02,cash_par,ok,0,5,False,
,AMD,0.1029905602315827,0.10601004747824987,True,False,517.8200073242188,2026-07-02,price_cache,ok,0,5,False,
,UMC,0.08,0.08699568780504849,True,False,24.540000915527344,2026-07-02,price_cache,ok,0,5,False,
,TXN,0.0712232115826528,0.0720771943051862,True,False,293.0799865722656,2026-07-02,price_cache,ok,0,5,False,
