rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,lifecycle_review_concentrated,-0.01138831636094555,0.00037500000000000006,0.07500000000000001,-0.01176331636094555,0.85,3,"ALGN,CDNS,ADBE",0,0,3,0.9882366836390545,-0.01176331636094552
2019-05-31,lifecycle_review_concentrated,0.014099531132138476,0.000625,0.125,0.013474531132138475,0.8,4,"ADBE,SBAC,BR,MKTX",0,0,4,1.0015527095986703,0.0
2019-06-28,lifecycle_review_concentrated,0.014564053343311102,0.0010500000000000002,0.21000000000000002,0.013514053343311102,0.3799999999999999,7,"ADBE,SBAC,BR,MKTX,HEI,NOC,MSCI",0,0,4,1.0150877463423245,0.0
2019-07-31,lifecycle_review_concentrated,0.0471764716403085,0.001057943925233645,0.21158878504672896,0.04611852771507485,0.0,7,"ADBE,SBAC,BR,MKTX,HEI,NOC,MSCI",0,1,1,1.0619020987052459,0.0
2019-08-30,lifecycle_review_concentrated,-0.059199997457917694,0.0009406219787302611,0.18812439574605222,-0.06014061943664795,0.0,7,"ADBE,SBAC,MKTX,HEI,NOC,MSCI,MU",0,2,2,0.9980386487080359,-0.060140619436647946
2019-09-30,lifecycle_review_concentrated,-0.01689503187132124,0.0024017241379310347,0.4803448275862069,-0.019296756009252274,0.15999999999999992,6,"ADBE,NOC,MU,SYY,EW,SHW",0,2,4,0.9787797404161132,-0.07827685658638583
2019-10-31,lifecycle_review_concentrated,0.013708407100231025,0.00108988,0.21797600000000003,0.012618527100231026,0.13595199999999996,7,"ADBE,NOC,MU,SYY,EW,SHW,AAPL",0,2,3,0.9911304990957109,-0.06664606812231111
2019-11-29,lifecycle_review_concentrated,0.053572119314193443,0.000501054516420701,0.10021090328414022,0.053071064797772745,0.0,7,"ADBE,NOC,MU,SYY,EW,SHW,AAPL",0,2,1,1.0437308500362683,-0.017111981124374287
2019-12-31,lifecycle_review_concentrated,0.009770092042136488,0.0011162464346578945,0.22324928693157892,0.008653845607478594,0.0,7,"ADBE,NOC,MU,SYY,EW,AAPL,UNH",0,4,1,1.0527631356682445,-0.008606219959584105
2020-01-31,lifecycle_review_concentrated,-0.015503854885683822,0.0007010748006630761,0.14021496013261522,-0.0162049296863469,1.1102230246251565e-16,7,"ADBE,NOC,MU,SYY,AAPL,UNH,AMD",1,3,2,1.0357031830783625,-0.024671686456620767
2020-02-28,lifecycle_review_concentrated,-0.07661361935898053,0.001017530895928377,0.20350617918567543,-0.07763115025490891,0.0,7,"ADBE,MU,AAPL,AMD,XYZ,NOW,TMUS",1,2,4,0.9553003536533187,-0.10038754531317373
2020-03-31,lifecycle_review_concentrated,0.02656417437298225,0.0028134328358208954,0.5626865671641791,0.023750741537161352,0.8,4,"AMD,GILD,AMZN,VRTX",0,0,4,0.9779894454432975,-0.07902108241829575
2020-04-30,lifecycle_review_concentrated,0.03588465594435135,0.001275,0.255,0.03460965594435135,0.2899999999999999,7,"AMD,GILD,AMZN,VRTX,INCY,CDNS,MOH",0,0,3,1.011837323667297,-0.04714631894879173
2020-05-29,lifecycle_review_concentrated,0.02552240071711357,0.001565,0.313,0.02395740071711357,0.0,7,"AMD,AMZN,VRTX,INCY,CDNS,MOH,MELI",0,2,1,1.0360783158909261,-0.024318421487071307
2020-06-30,lifecycle_review_concentrated,0.10635075711475805,0.0008042553191489362,0.16085106382978723,0.10554650179560912,0.0,7,"AMD,AMZN,VRTX,INCY,CDNS,MOH,MELI",1,3,0,1.1454327577194996,0.0
2020-07-31,lifecycle_review_concentrated,0.060144889838513044,0.0011716971796140523,0.23433943592281048,0.05897319265889899,0.0,7,"AMD,AMZN,INCY,CDNS,MOH,MELI,XYZ",2,3,1,1.2129825844183055,0.0
2020-08-31,lifecycle_review_concentrated,-0.0630481562151135,0.0008653887839469854,0.17307775678939707,-0.06391354499906049,0.0,7,"AMD,AMZN,CDNS,MOH,MELI,XYZ,WDAY",4,0,1,1.1354565674260095,-0.06391354499906043
2020-09-30,lifecycle_review_concentrated,0.005303326849944803,0.0034645916555703505,0.6929183311140701,0.001838735194374452,0.06999999999999995,6,"CDNS,XYZ,WDAY,TT,ROKU,CHRW",1,0,3,1.1375443713782194,-0.062192329889272924
2020-10-30,lifecycle_review_concentrated,0.0620375906462138,0.0021100000000000003,0.42200000000000004,0.0599275906462138,0.58,6,"XYZ,WDAY,ROKU,MLM,ALGN,GOOG",0,1,3,1.2057146648080779,-0.0059917757299978724
2020-11-30,lifecycle_review_concentrated,0.05489685265013531,0.0015325,0.3065,0.05336435265013531,0.09299999999999997,7,"WDAY,ROKU,MLM,ALGN,GOOG,MU,TGT",0,2,2,1.2700568473763358,0.0
2020-12-31,lifecycle_review_concentrated,0.08369869251660829,0.0013750000000000001,0.275,0.08232369251660829,0.18299999999999994,7,"ROKU,MLM,ALGN,GOOG,MU,TGT,HPQ",0,1,1,1.374612616758358,0.0
2021-01-29,lifecycle_review_concentrated,0.09796048001115232,0.0009002448071216615,0.1800489614243323,0.09706023520403066,0.0,7,"ROKU,MLM,ALGN,GOOG,MU,TGT,HPQ",1,2,0,1.5080328406553523,0.0
