rebalance_date,hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,gross_return,original_gross_return,cost,turnover,net_return,return_delta,risk_exit_count,n_positions
2019-05-31,-0.08,2,conviction_curve,1,25.0,0.004842280061267412,0.004842280061267412,0.00125,0.5,0.003592280061267412,0.0,0,2
2019-06-28,-0.08,2,conviction_curve,1,25.0,-0.03654176486287242,-0.03654176486287242,0.00125,0.5,-0.03779176486287242,0.0,0,2
2019-07-31,-0.08,2,conviction_curve,1,25.0,-0.0181383975667414,-0.0181383975667414,0.0025,1.0,-0.0206383975667414,0.0,0,2
2019-08-30,-0.08,2,conviction_curve,1,25.0,0.016843690478161255,0.016843690478161255,0.0025,1.0,0.014343690478161255,0.0,0,2
2019-09-30,-0.08,2,conviction_curve,1,25.0,0.019182982030272133,0.019182982030272133,7.863548066056533e-06,0.0031454192264226133,0.019175118482206075,0.0,0,2
2019-10-31,-0.08,2,conviction_curve,1,25.0,-0.02476409686896014,-0.02476409686896014,0.00125,0.5,-0.02601409686896014,0.0,0,2
2019-11-29,-0.08,2,conviction_curve,1,25.0,0.027096623745693105,0.027096623745693105,0.0025,1.0,0.024596623745693106,0.0,0,2
2019-12-31,-0.08,2,conviction_curve,1,25.0,0.07268460368170637,0.07268460368170637,0.0012499999999999998,0.4999999999999999,0.07143460368170637,0.0,0,2
2020-01-31,-0.08,2,conviction_curve,1,25.0,-0.07775300778633133,-0.07775300778633133,0.00125,0.5,-0.07900300778633133,0.0,0,2
2020-02-28,-0.08,2,conviction_curve,1,25.0,-0.07999999999999999,-0.07999999999999999,0.0025,1.0,-0.08249999999999999,0.0,0,2
2020-03-31,-0.08,2,conviction_curve,1,25.0,0.14929791196545228,0.14929791196545228,0.0025,1.0,0.14679791196545228,0.0,0,2
2020-04-30,-0.08,2,conviction_curve,1,25.0,0.2667882596444002,0.2667882596444002,0.0024999999999999996,0.9999999999999999,0.2642882596444002,0.0,0,2
2020-05-29,-0.08,2,conviction_curve,1,25.0,0.2536713438217889,0.2536713438217889,0.00125,0.5,0.25242134382178893,0.0,0,2
2020-06-30,-0.08,2,conviction_curve,1,25.0,0.14766013848109516,0.14766013848109516,0.0013481880764150518,0.5392752305660207,0.14631195040468012,0.0,0,2
2020-07-31,-0.08,2,conviction_curve,1,25.0,0.08067527482823733,0.08067527482823733,0.001256032187577323,0.5024128750309292,0.07941924264066001,0.0,0,2
2020-08-31,-0.08,2,conviction_curve,1,25.0,-0.044654697290130295,-0.044654697290130295,0.0024999999999999996,0.9999999999999999,-0.0471546972901303,0.0,0,2
2020-09-30,-0.08,2,conviction_curve,1,25.0,0.03470641692983267,0.03470641692983267,0.0025,1.0,0.03220641692983267,0.0,0,2
2020-10-30,-0.08,2,conviction_curve,1,25.0,0.06322039314434269,0.06322039314434269,0.00125,0.5,0.06197039314434269,0.0,0,2
2020-11-30,-0.08,2,conviction_curve,1,25.0,0.0463350052099376,0.0463350052099376,3.1250047539838135e-05,0.012500019015935254,0.046303755162397764,0.0,0,2
2020-12-31,-0.08,2,conviction_curve,1,25.0,-0.04445345032622535,-0.04445345032622535,0.00125,0.5,-0.04570345032622535,0.0,0,2
2021-01-29,-0.08,2,conviction_curve,1,25.0,0.021300644156534772,0.021300644156534772,0.0025,1.0,0.018800644156534773,0.0,0,2
2021-02-26,-0.08,2,conviction_curve,1,25.0,0.006130486915292722,0.006130486915292722,0.00125,0.5,0.004880486915292722,0.0,0,2
2021-03-31,-0.08,2,conviction_curve,1,25.0,0.10979180827672141,0.10979180827672141,0.0025,1.0,0.10729180827672141,0.0,0,2
2021-04-30,-0.08,2,conviction_curve,1,25.0,-0.012246289035008625,-0.012246289035008625,0.0012731207730783927,0.5092483092313571,-0.013519409808087017,0.0,0,2
2021-05-28,-0.08,2,conviction_curve,1,25.0,0.055778285678811594,0.055778285678811594,0.0012499999999999998,0.49999999999999994,0.05452828567881159,0.0,0,2
2021-06-30,-0.08,2,conviction_curve,1,25.0,0.08248335107218707,0.08248335107218707,0.0025,1.0,0.07998335107218707,0.0,0,2
2021-07-30,-0.08,2,conviction_curve,1,25.0,0.053938232741961294,0.053938232741961294,3.1796288886657975e-05,0.01271851555466319,0.053906436453074635,0.0,0,2
2021-08-31,-0.08,2,conviction_curve,1,25.0,-0.02227730385901494,-0.02227730385901494,0.0012499999999999998,0.49999999999999994,-0.023527303859014942,0.0,0,2
2021-09-30,-0.08,2,conviction_curve,1,25.0,0.06639299169420465,0.06639299169420465,0.00125,0.5,0.06514299169420465,0.0,0,2
2021-10-29,-0.08,2,conviction_curve,1,25.0,0.011989365267392853,0.011989365267392853,0.00125,0.5,0.010739365267392853,0.0,0,2
2021-11-30,-0.08,2,conviction_curve,1,25.0,0.05141303082831949,0.05141303082831949,0.0024999999999999996,0.9999999999999999,0.048913030828319486,0.0,0,2
2021-12-31,-0.08,2,conviction_curve,1,25.0,-0.07276845995511566,-0.07276845995511566,0.0025,1.0,-0.07526845995511566,0.0,0,2
2022-01-31,-0.08,2,conviction_curve,1,25.0,0.010945252218697021,0.010945252218697021,0.0012501371222381397,0.5000548488952559,0.009695115096458881,0.0,0,2
2022-02-28,-0.08,2,conviction_curve,1,25.0,0.07030768220465511,0.07030768220465511,0.0012710127344846278,0.5084050937938511,0.06903666947017048,0.0,0,2
2022-03-31,-0.08,2,conviction_curve,1,25.0,-0.07999999999999999,-0.07999999999999999,0.0012581691042188783,0.5032676416875513,-0.08125816910421886,0.0,0,2
2022-04-29,-0.08,2,conviction_curve,1,25.0,-0.022778252537787393,-0.022778252537787393,0.0025,1.0,-0.025278252537787392,0.0,0,2
2022-05-31,-0.08,2,conviction_curve,1,25.0,-0.07999999999999999,-0.07999999999999999,0.0025,1.0,-0.08249999999999999,0.0,0,2
2022-06-30,-0.08,2,conviction_curve,1,25.0,0.1323862957336378,0.1323862957336378,0.0025,1.0,0.1298862957336378,0.0,0,2
2022-07-29,-0.08,2,conviction_curve,1,25.0,-0.009242380787948548,-0.009242380787948548,0.0025,1.0,-0.011742380787948549,0.0,0,2
2022-08-31,-0.08,2,conviction_curve,1,25.0,-0.03340063534830258,-0.03340063534830258,0.0025,1.0,-0.03590063534830258,0.0,0,2
2022-09-30,-0.08,2,conviction_curve,1,25.0,0.11170376854325548,0.11170376854325548,0.0025,1.0,0.10920376854325547,0.0,0,2
2022-10-31,-0.08,2,conviction_curve,1,25.0,0.0332010031190636,0.0332010031190636,0.0012616114660379042,0.5046445864151616,0.031939391653025694,0.0,0,2
2022-11-30,-0.08,2,conviction_curve,1,25.0,-0.03668026661965114,-0.03668026661965114,0.0012539109953307336,0.5015643981322935,-0.03793417761498187,0.0,0,2
2022-12-30,-0.08,2,conviction_curve,1,25.0,0.02971006638067275,0.02971006638067275,0.00125,0.5,0.02846006638067275,0.0,0,2
2023-01-31,-0.08,2,conviction_curve,1,25.0,0.0026028569486985474,0.0026028569486985474,0.0025,1.0,0.00010285694869854737,0.0,0,2
2023-02-28,-0.08,2,conviction_curve,1,25.0,0.02772333129611204,0.02772333129611204,0.0025,1.0,0.025223331296112043,0.0,0,2
2023-03-31,-0.08,2,conviction_curve,1,25.0,0.04551131033675781,0.04551131033675781,0.0012500000000000002,0.5000000000000001,0.04426131033675781,0.0,0,2
2023-04-28,-0.08,2,conviction_curve,1,25.0,-0.047867057002362504,-0.047867057002362504,0.00125,0.5,-0.049117057002362505,0.0,0,2
2023-05-31,-0.08,2,conviction_curve,1,25.0,0.06572746746679059,0.06572746746679059,0.0025,1.0,0.06322746746679059,0.0,0,2
2023-06-30,-0.08,2,conviction_curve,1,25.0,0.0203366235963831,0.0203366235963831,0.0025,1.0,0.017836623596383102,0.0,0,2
2023-07-31,-0.08,2,conviction_curve,1,25.0,0.04604836136850498,0.04604836136850498,0.0025,1.0,0.04354836136850498,0.0,0,2
2023-08-31,-0.08,2,conviction_curve,1,25.0,-0.03875627345786675,-0.03875627345786675,0.0025,1.0,-0.041256273457866754,0.0,0,2
2023-09-29,-0.08,2,conviction_curve,1,25.0,0.012475290543663585,0.012475290543663585,0.001250086900460434,0.5000347601841736,0.01122520364320315,0.0,0,2
2023-10-31,-0.08,2,conviction_curve,1,25.0,0.08700142572754055,0.08700142572754055,1.999796939984373e-05,0.007999187759937493,0.0869814277581407,0.0,0,2
2023-11-30,-0.08,2,conviction_curve,1,25.0,0.04241271252049949,0.04241271252049949,0.0025,1.0,0.03991271252049949,0.0,0,2
2023-12-29,-0.08,2,conviction_curve,1,25.0,0.015652647096358274,0.015652647096358274,0.00125,0.5,0.014402647096358275,0.0,0,2
