rebalance_date,net_return,equity,drawdown
2020-02-28,-0.08249999999999999,0.883362469303615,-0.15498525964395904
2022-05-31,-0.08249999999999999,2.5125511422794546,-0.17987746134821236
2022-03-31,-0.08125816910421886,2.809494470152685,-0.08295210456913926
2020-01-31,-0.07900300778633133,0.9627928820747848,-0.07900300778633129
2021-12-31,-0.07526845995511566,2.8330343061430128,-0.07526845995511566
2024-03-28,-0.05087993155780542,4.10423155016234,-0.05087993155780535
2023-04-28,-0.049117057002362505,3.1188806824696558,-0.04911705700236246
2020-08-31,-0.0471546972901303,1.8912013790549542,-0.04715469729013033
2020-12-31,-0.04570345032622535,2.0699405730476625,-0.04570345032622536
2023-08-31,-0.041256273457866754,3.3768995119804393,-0.041256273457866754
