window_start,window_end,months,cagr,sharpe,max_dd,calmar,target_cagr,target_max_dd,target_pass
2019-05-31,2022-04-29,36,0.3990598040129383,1.3577915055282794,-0.15498525964395904,2.5748242441228357,0.5,-0.18,False
2019-06-28,2022-05-31,36,0.3578523018448001,1.2227379174950233,-0.17987746134821214,1.989422683434802,0.5,-0.18,False
2019-07-31,2022-06-30,36,0.4325432964272986,1.4051889007794767,-0.17987746134821236,2.4046553313867816,0.5,-0.18,False
2019-08-30,2022-07-29,36,0.4368677244658652,1.418073757169309,-0.17987746134821225,2.428696297976784,0.5,-0.18,False
2019-09-30,2022-08-31,36,0.41274033369274354,1.3475750498355759,-0.17987746134821214,2.2945639247918255,0.5,-0.18,False
2019-10-31,2022-09-30,36,0.45317031984705136,1.4357723146487429,-0.17987746134821214,2.5193279716672827,0.5,-0.18,False
2019-11-29,2022-10-31,36,0.4814387226320156,1.5131693213370032,-0.17987746134821225,2.6764816393535367,0.5,-0.18,False
2019-12-31,2022-11-30,36,0.4506667189912643,1.4263867829672625,-0.17987746134821225,2.50540960281205,0.5,-0.18,False
2020-01-31,2022-12-30,36,0.4310063774452062,1.3811237344826364,-0.17987746134821225,2.39611107592213,0.5,-0.18,False
2020-02-28,2023-01-31,36,0.47085678399665576,1.5062599005865596,-0.17987746134821214,2.6176530426185924,0.5,-0.18,False
2020-03-31,2023-02-28,36,0.5263045209372497,1.6816619289877048,-0.17987746134821214,2.925905874991274,0.5,-0.18,True
2020-04-30,2023-03-31,36,0.4793875358524451,1.6002659604566674,-0.17987746134821214,2.6650783942543663,0.5,-0.18,False
2020-05-29,2023-04-28,36,0.34537165253484736,1.3717888262908886,-0.17987746134821214,1.9200385081389748,0.5,-0.18,False
2020-06-30,2023-05-31,36,0.2738966097948581,1.3190982008765604,-0.17987746134821214,1.5226844305115073,0.5,-0.18,False
2020-07-31,2023-06-30,36,0.22440736422546625,1.186374777971742,-0.17987746134821236,1.2475568786856044,0.5,-0.18,False
2020-08-31,2023-07-31,36,0.2106912617210812,1.1394576815860726,-0.17987746134821225,1.171304398794125,0.5,-0.18,False
2020-09-30,2023-08-31,36,0.21318431603143329,1.154313311904595,-0.17987746134821236,1.185164135815462,0.5,-0.18,False
2020-10-30,2023-09-29,36,0.20490802635762306,1.1171425124103795,-0.17987746134821214,1.1391534260145912,0.5,-0.18,False
2020-11-30,2023-10-31,36,0.21429386901938963,1.1465216292684264,-0.17987746134821225,1.1913325183334285,0.5,-0.18,False
2020-12-31,2023-11-30,36,0.2118164307580337,1.1368323322681952,-0.17987746134821236,1.1775595962408703,0.5,-0.18,False
2021-01-29,2023-12-29,36,0.23674219084641424,1.270503793690983,-0.17987746134821214,1.3161303760459553,0.5,-0.18,False
2021-02-26,2024-01-31,36,0.21222000806395425,1.1414762969541201,-0.17987746134821214,1.179803219777115,0.5,-0.18,False
2021-03-31,2024-02-29,36,0.2683810133205262,1.3010199866009773,-0.17987746134821236,1.492021353364477,0.5,-0.18,False
2021-04-30,2024-03-28,36,0.20485861911851977,1.0490014779435672,-0.17987746134821214,1.138878754364608,0.5,-0.18,False
2021-05-28,2024-04-30,36,0.2182776143626317,1.1099742616506538,-0.17987746134821214,1.2134795139235561,0.5,-0.18,False
2021-06-30,2024-05-31,36,0.18789323832738902,0.9786605035262496,-0.17987746134821214,1.0445624311078068,0.5,-0.18,False
2021-07-30,2024-06-28,36,0.17847210284912962,0.9462136023305093,-0.17987746134821225,0.9921871340158503,0.5,-0.18,False
