portfolio,metric_source,official_source_pass,cagr,cagr_target,cagr_pass,cagr_gap_pp,max_dd,max_dd_target,max_dd_pass,max_dd_improvement_needed_pp,sharpe,avg_turnover_monthly,target_pass
main,broker_ledger_next_close,True,0.3472864716440396,0.3,True,0.0,-0.26052377896541024,-0.25,False,1.0524,1.2673640784120184,0.0,False
concentrated,broker_ledger_next_close,True,0.45474571128352825,0.5,False,4.5254,-0.2458586131013939,-0.28,True,0.0,1.412051707046111,0.0,False
