rebalance_date,ticker,Name,sector,industry_group,forward_return_audit_only,w4_sec_score,financial_statement_proxy_score,technical_momentum_score,macro_regime_score,risk_control_score,all_source_equal_score,growth_confirmation_score,drawdown_aware_fusion_score,three_plus_sleeve_consensus_score,positive_sleeve_count,negative_sleeve_count
2025-09-30,ARES,ARES MANAGEMENT CORP CLASS A,Financials,Capital Markets,-0.0481238976686304,-0.6,-0.17516443768996964,-0.48857142857142855,-0.2682,-0.24613333333333332,-0.3556138399189463,-0.39400253799392093,-0.357035236828774,-0.3556138399189463,0,5
2020-06-30,META,META PLATFORMS INC CLASS A,Communication,Internet Content & Information,0.11956228459632,0.39999716015809794,0.33086267197759983,0.24093585373411835,0.30558568329718006,0.4790310918293565,0.35128249219927055,0.31611285081359597,0.3568424110675361,0.35128249219927055,5,0
2022-02-28,BRO,BROWN & BROWN INC,Financials,Insurance,0.0741509424721384,0.8261930830889013,0.2029491464506292,0.4172413793103448,0.17823275862068966,0.17212643678160922,0.3593485608504349,0.418104522902124,0.3566100013719953,0.3593485608504349,5,0
2024-12-31,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.0679687727089048,0.3999816185173045,0.4755613504717366,0.4345525649873476,0.31219806763285024,0.19135802469135801,0.3627303252601194,0.41169112527003465,0.3566078501253655,0.3627303252601194,5,0
2021-09-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0155183950110766,0.3999988211981907,0.3285846235045743,0.46147959183673476,0.2861607142857143,0.2922619047619048,0.3536971311174238,0.37782188158385455,0.3564318873783671,0.3536971311174238,5,0
2025-07-31,NVDA,NVIDIA CORP,Information Technology,Semiconductors,-0.023493598933485,0.39994136812498454,0.4304977629606552,0.49480318443166743,0.3477167182662539,0.14886480908152736,0.3643647685730177,0.4255940817541609,0.3564117635860025,0.3643647685730177,5,0
2024-05-31,DV,DOUBLEVERIFY HOLDINGS INC,Communication,Other,0.0680345679124234,-0.5979493222226662,0.0007100870045032412,-0.7373700749335267,-0.06345177664974617,-0.27523970671178793,-0.33466015870264476,-0.38321118661454795,-0.35621831663885795,-0.33466015870264476,1,4
2020-10-30,CPRT,COPART INC,Industrials,Commercial Services,0.0282394637142524,0.39994995055315113,0.43534253702245257,0.44703907203907206,0.2930021367521367,0.2200854700854701,0.35908383329045657,0.4015352708560499,0.35617282066340494,0.35908383329045657,5,0
2025-04-30,RSG,REPUBLIC SERVICES INC,Industrials,Commercial Services,0.0278502603129557,0.39992772232842105,0.17622195988837738,0.6000932183640177,0.2738580750407831,0.28765633496465465,0.34755146211725074,0.3788370010715616,0.35604183454483485,0.34755146211725074,5,0
2021-11-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0939431516796045,0.39999969180885653,0.2975077803934086,0.5188631790744468,0.1782570422535211,0.32365023474178406,0.3436555856544034,0.3656872302236046,0.3551779813531495,0.3436555856544034,5,0
2021-11-30,LRCX,LAM RESEARCH CORP,Information Technology,Semiconductors,0.0392471421543139,0.3999985570147388,0.4515258215962441,0.46906438631790753,0.35959507042253525,0.14113849765258213,0.3642644666008016,0.42551942463262504,0.3544241928876143,0.3642644666008016,5,0
2022-05-31,V,VISA INC CLASS A,Financials,Consumer Finance,-0.0719640503076304,0.39999677621566054,0.3649919537646489,0.3119399051133369,0.22140221402214025,0.4295817958179582,0.34558252898674896,0.3291095968335065,0.3542276465796194,0.34558252898674896,5,0
2021-10-29,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,-0.0266763259069937,0.39999999999971325,0.5782304104465142,0.27150402414486924,0.3415492957746479,0.2332746478873239,0.3649116756506137,0.3943186690099472,0.3540576637292914,0.3649116756506137,5,0
2020-02-28,MNST,MONSTER BEVERAGE CORP,Consumer Staples,Food Beverage & Tobacco,-0.0972311204875099,0.39999225902732377,0.2883583450255163,0.3717502010184937,0.24108818011257035,0.41901188242651655,0.34404017352208416,0.3318303473412722,0.3536257311125833,0.34404017352208416,5,0
2021-10-29,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,-0.0273292331641202,0.39999999977377554,0.5774758832835364,0.2740191146881288,0.34330985915492956,0.22799295774647887,0.3645595629293698,0.3952366770017525,0.35342574718793407,0.3645595629293698,5,0
2022-05-31,HPQ,HP INC,Information Technology,Tech Hardware & Storage,-0.1730888641194781,1.0,0.19080973291956577,0.5197680548234055,0.2509225092250923,-0.09932349323493235,0.37243536074662625,0.5038173515219315,0.35303214033271557,0.297948288597301,4,1
2025-02-28,COST,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,-0.1039421356351917,0.39935949590937425,0.30300925389318606,0.45161660169685847,0.21167736757624397,0.3504547886570359,0.3432235015465398,0.35341264147494644,0.3526731782704688,0.3432235015465398,5,0
2021-07-30,ADBE,ADOBE INC,Information Technology,Software - Application,0.067154568240654,0.3999999797062121,0.23199088068519483,0.43920145190562615,0.33802177858439203,0.33817301875378103,0.34947742192704123,0.357362506386418,0.35256513447825877,0.34947742192704123,5,0
2020-06-30,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0548774142024031,0.39999972628018365,0.36216219532072164,0.24666873256894947,0.2738611713665944,0.4519161243673174,0.3469215899807533,0.31931333444423005,0.35246403192500186,0.3469215899807533,5,0
2020-04-30,FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Insurance,0.2389015007895099,-0.27918798584028853,-0.2810329205678043,-0.613711869525823,-0.19767441860465118,-0.3181818181818182,-0.33795780254407704,-0.36370367118070035,-0.35232320793097976,-0.33795780254407704,0,5
2021-09-30,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.101143601547825,0.3999999995322418,0.5447001871569433,0.15357142857142864,0.2714285714285714,0.3994047619047619,0.3538209897187894,0.33653218952943914,0.3522503326232698,0.3538209897187894,5,0
2020-05-29,TFC,TRUIST FINANCIAL CORP,Financials,Banks - Regional,-0.0199622483641971,-0.38681981510864333,-0.2825883088465146,-0.5032822757111596,-0.29075492341356673,-0.27899343544857763,-0.3484877517056924,-0.3764876983848507,-0.35211413265078245,-0.3484877517056924,0,5
2020-05-29,CNC,CENTENE CORP,Health Care,Diagnostics & Research,-0.0504240124907651,0.3999700395723446,0.3411764016544225,0.4160675211003439,0.2204595185995624,0.3453683442742524,0.3446083650401851,0.35419877035670744,0.35199116383609363,0.3446083650401851,5,0
2022-01-31,V,VISA INC CLASS A,Financials,Consumer Finance,-0.0705484962464062,0.38572744028044587,0.4420170388378481,0.34965034965034963,0.3693181818181818,0.2502913752913753,0.3594008771756402,0.38569486103831474,0.35184398960157987,0.3594008771756402,5,0
2024-12-31,BLDR,BUILDERS FIRSTSOURCE INC,Industrials,Construction & Engineering,0.1275070677989167,-0.7132310201211975,-0.13554257748222495,-0.5004600874166092,-0.2775764895330113,-0.15190552871712293,-0.3557431406540332,-0.4178467235324407,-0.35136142482861127,-0.3557431406540332,0,5
2020-04-30,CNC,CENTENE CORP,Health Care,Diagnostics & Research,0.0039786096756135,0.3879669197178842,0.3305979793150858,0.5095137420718816,0.32558139534883723,0.2124735729386892,0.3532267218784756,0.3976116264495745,0.3513271130718532,0.3532267218784756,5,0
2021-10-29,NVDA,NVIDIA CORP,Information Technology,Semiconductors,0.2952967340830963,0.3999975152569162,0.446116793191076,0.4613933601609658,0.32790492957746475,0.15786384976525822,0.3586552895903362,0.4155275710757807,0.3511116407481501,0.3586552895903362,5,0
2025-04-30,MELI,MercadoLibre,Internet,Internet Content & Information,0.0963016956674978,0.3999980219648395,0.2727694487989228,0.5960149149382428,0.2869086460032626,0.19086460032626426,0.34931112640630635,0.4043780713730659,0.35099970361136545,0.34931112640630635,5,0
2020-04-30,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.0768156780190367,0.3999999192131366,0.3399941859708253,0.2900936273029296,0.2626849894291755,0.42917547568710357,0.34438963952063417,0.3245636123727045,0.35071657820130425,0.34438963952063417,5,0
2020-06-30,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.0665509484569728,0.39999988635762307,0.3627819660055683,0.23582274558413388,0.2738611713665944,0.45408532176428057,0.34531021821564006,0.3162145210393569,0.3506822212205878,0.34531021821564006,5,0
2026-02-27,ED,CONSOLIDATED EDISON INC,Utilities,Utilities,0.014135844395859,0.4838726845895961,0.2559782705178505,0.3938379875375029,0.1484248788368336,0.4041464728056005,0.3372520588574767,0.33279911080547925,0.35063595130550956,0.3372520588574767,5,0
2021-11-30,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0142360353893704,0.39999999999506297,0.5867784677174859,0.14587525150905437,0.27112676056338025,0.3676643192488263,0.35428895980676195,0.3446825444935296,0.35042798818235377,0.35428895980676195,5,0
2021-11-30,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.0092330462999543,0.39999999999835495,0.5872814858261377,0.14461770623742456,0.2706866197183099,0.36766431924882625,0.3540500262058107,0.3443430072710125,0.35017333526546596,0.3540500262058107,5,0
2024-12-31,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0803709126472962,0.39978320181107496,0.15253151143337867,0.5002300437083045,0.2969001610305958,0.35775630703166933,0.3414402450030046,0.3475277236297239,0.3500848694802103,0.3414402450030046,5,0
2020-06-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.1413773446963055,0.3911413635424415,0.2639014633073411,0.35187480632166096,0.2887744034707158,0.4186550976138828,0.3428694268512084,0.32707802930308705,0.349972296380786,0.3428694268512084,5,0
2025-04-30,MNST,MONSTER BEVERAGE CORP,Consumer Staples,Food Beverage & Tobacco,0.0626461737681893,0.39893871924129465,0.09680684696765966,0.64215800512701,0.3105628058727569,0.26318651441000546,0.34233057832374536,0.37869635426489295,0.3498188943011711,0.34233057832374536,5,0
2021-04-30,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS I,Consumer Discretionary,Household & Personal Products,-0.0594961919503808,-0.5999194788546898,-0.16811125913808617,-0.7017195767195767,-0.21134259259259258,-0.06481481481481484,-0.34918154442395205,-0.4447920760325855,-0.34979776072814284,-0.34918154442395205,0,5
2026-01-30,ROL,ROLLINS INC,Industrials,Household & Personal Products,-0.0546031414554967,0.37176070592546095,0.09351388161307307,0.5151686665157346,0.25039619651347067,0.4342313787638668,0.33301416586632115,0.320948486142048,0.3492692092975027,0.33301416586632115,5,0
2020-04-30,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0837634075646778,0.39999999809236053,0.33636990327677513,0.2852612503775295,0.2616279069767442,0.42776603241719524,0.34220501822812094,0.32199643185089155,0.3484388319924675,0.34220501822812094,5,0
2026-04-30,NI,NISOURCE INC,Utilities,Utilities,-0.0637680758800952,0.37500281979133554,0.14450964570913535,0.40411255411255415,0.3268939393939394,0.4441919191919192,0.33894217563977674,0.3164906704876718,0.3484159826637337,0.33894217563977674,5,0
2020-05-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0019333672235424,0.3911413635424415,0.2671974797194168,0.3555798687089715,0.27489059080962797,0.4142961342086069,0.34062108739781294,0.3262367895900816,0.3482516257447129,0.34062108739781294,5,0
2023-06-30,MCK,MCKESSON CORP,Health Care,Diagnostics & Research,-0.0374452530196985,0.3901315969899187,0.2805702659199506,0.4543686803214934,0.26156987295825773,0.3224440411373261,0.3418168914653893,0.3563000444155669,0.3478360435960067,0.3418168914653893,5,0
2021-07-30,SNPS,SYNOPSYS INC,Information Technology,Software - Infrastructure,0.1559243713317992,0.39876844441164117,0.23263460079123352,0.4229971480425201,0.26156987295825773,0.37900786448880824,0.3389955861384921,0.33706388030512624,0.3475498763510467,0.3389955861384921,5,0
2025-12-31,EXPE,EXPEDIA GROUP INC,Consumer Discretionary,Other,-0.0264645116980342,0.39999750033919224,0.6316144582647079,0.5793016887266088,0.34844249201277955,-0.11501597444089456,0.36886803298047877,0.5013819946715136,0.3472825023934116,0.29509442638438305,4,1
2024-10-31,PANW,PALO ALTO NETWORKS INC,Information Technology,Software - Infrastructure,0.0808846298182826,0.39999997953066924,0.32304134351060176,0.43457189014539577,0.26070274636510504,0.2991383952611739,0.3434908709625891,0.3632724470769575,0.3472389341230116,0.3434908709625891,5,0
2024-12-31,VRSN,VERISIGN INC,Information Technology,Software - Infrastructure,0.044285667632685,1.0,0.003335633770416378,0.4787209569818266,0.26871980676328505,0.04374664519592055,0.3589046085422897,0.4481941568898091,0.347082278966337,0.3589046085422897,5,0
2025-10-31,UBER,UBER TECHNOLOGIES INC,Industrials,Software - Application,-0.0800225491332676,0.39999998804975695,0.17266337386018238,0.4654017857142857,0.133203125,0.4591145833333334,0.3260765711915117,0.30942700119177047,0.3468488967271612,0.3260765711915117,5,0
2026-05-29,AMZN,AMAZON.COM INC,Consumer Discretionary,Internet Content & Information,-0.0996658068019277,0.39999999999994074,0.13324762543675095,0.5863217715069567,0.2391975308641975,0.31550068587105623,0.33485352273578045,0.35704794398409945,0.34666112945583866,0.33485352273578045,5,0
2025-05-30,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.0302498114800698,0.39999945300530504,0.3040246372024696,0.45651669758812613,0.24979707792207792,0.2943722943722944,0.3409420320180546,0.36292044741279705,0.3457834091526714,0.3409420320180546,5,0
2022-09-30,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.0637704250152919,0.39998931630556317,0.33335512035129033,0.5726146547179757,0.1738929889298893,0.2134071340713407,0.3386518428752118,0.3898991033655839,0.3457761110420231,0.3386518428752118,5,0
2020-02-28,NOW,SERVICENOW INC,Information Technology,Software - Application,-0.13252253731594,0.39999987986978264,0.15056488227219936,0.5931385687483248,0.2781425891181989,0.2689180737961226,0.33815279876092563,0.3712112789836327,0.34563797768675514,0.33815279876092563,5,0
2026-02-27,WM,WASTE MANAGEMENT INC,Industrials,Commercial Services,-0.0448879225204482,0.39994536962210736,0.34692796362722395,0.2814447265174244,0.23566235864297252,0.42703284868066776,0.3382026534180792,0.3182842229961547,0.345471379417283,0.3382026534180792,5,0
2021-02-26,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.000539973312849,0.3999999986501404,0.3318008850097431,0.2503578585742915,0.2878256513026052,0.43420173680694724,0.34083722606874545,0.3156227087477793,0.3452674657625713,0.34083722606874545,5,0
2024-01-31,ADM,ARCHER DANIELS MIDLAND,Consumer Staples,Food Beverage & Tobacco,-0.0164681717105544,-0.2934425140522537,-0.16157709770095854,-0.7678885262365054,-0.30514059753954303,-0.16549502050380782,-0.3387087512066137,-0.40514958031716325,-0.34523594036382443,-0.3387087512066137,0,5
2025-06-30,NVDA,NVIDIA CORP,Information Technology,Semiconductors,0.170260498978952,0.3995047429746451,0.4165048585658317,0.43495101389838225,0.36762360446570974,0.1568314726209463,0.35508313850510304,0.4080124254477758,0.3452171872410684,0.35508313850510304,5,0
2021-05-28,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0275644668086414,0.39999998172861684,0.5330515978638172,0.2710084033613445,0.26608455882352944,0.2772671568627451,0.3494823397280106,0.36778232767121777,0.3451535349690996,0.3494823397280106,5,0
2021-10-29,COST,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,0.0990585278421283,0.399025837291644,0.4319846194841811,0.4307092555331993,0.2695862676056338,0.204518779342723,0.3471649518514762,0.39088264437504283,0.3442916781169629,0.3471649518514762,5,0
2025-05-30,VRSK,VERISK ANALYTICS INC,Industrials,Commercial Services,-0.0065390401804343,0.39032617109442136,0.2434107246137321,0.4189471243042671,0.31615259740259744,0.33414502164502163,0.34059632781200794,0.347348880698838,0.3440479159353839,0.34059632781200794,5,0
2021-02-26,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.0024315122537019,0.3999999999952401,0.3326597455880426,0.24663612940166044,0.2873246492985972,0.4315297261189044,0.33963005008048897,0.3146207050760383,0.3438479603367548,0.33963005008048897,5,0
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,Internet Content & Information,0.0557172401598176,0.3999999904398941,0.18873354857028787,0.5617638175777709,0.2965116279069767,0.24876673713883013,0.33915514432675203,0.3750148556072721,0.3434528259901616,0.33915514432675203,5,0
2024-08-30,NOW,SERVICENOW INC,Information Technology,Software - Application,0.0147127761000751,0.3999998702212748,0.0023651966846366707,0.4952061361457335,0.24538590604026847,0.4784675615212528,0.32428493412263326,0.29823028877825164,0.3432896069640019,0.32428493412263326,5,0
2023-04-28,TFC,TRUIST FINANCIAL CORP,Financials,Banks - Regional,-0.0381947070090102,-0.314809734518364,-0.279491833030853,-0.6571169302566762,-0.2908348457350272,-0.15819721718088323,-0.3400901121443607,-0.40387744011131255,-0.3424573843787052,-0.3400901121443607,0,5
2021-06-30,VRSN,VERISIGN INC,Information Technology,Software - Infrastructure,-0.0450790996916288,0.36988456649095,0.24283998283998284,0.3447876447876448,0.3227477477477477,0.406006006006006,0.33725318957446626,0.3211669803185762,0.3423767367404337,0.33725318957446626,5,0
2022-02-28,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.1292377276568161,0.3073217211934765,0.2837251776520824,0.48349753694581293,0.3109913793103448,0.3031609195402299,0.3377393469283893,0.3550092616572026,0.34204717612795943,0.3377393469283893,5,0
2021-03-31,BEAM,Beam Therapeutics,Health Care,Biotechnology,0.0151755951249932,-0.2662983408923417,-0.2129147244310392,-0.4033452152454072,-0.2720729366602687,-0.4824056301983366,-0.3274073694854787,-0.2952214182365211,-0.34201747122697496,-0.3274073694854787,0,5
2023-03-31,BAX,BAXTER INTERNATIONAL INC,Health Care,Medical Devices,0.1550332636518985,-0.70513094199601,-0.2400630134053996,-0.4650482968988307,-0.27980427046263345,-0.07176749703440094,-0.3523628039594549,-0.4317738320125283,-0.3417722482679964,-0.3523628039594549,0,5
2023-11-30,EA,ELECTRONIC ARTS INC,Communication,Other,-0.0161580944374077,0.373561453721934,0.14266306951439486,0.44151138716356103,0.2296195652173913,0.44414251207729477,0.32629959753891524,0.3074334600016288,0.3416107230205453,0.32629959753891524,5,0
2020-03-31,RGEN,REPLIGEN CORP,Health Care,Medical Devices,0.2173681606104294,0.3891191655507096,0.25141217335495564,0.6988583770441222,0.31938444924406045,0.06443484521238303,0.34464180208124623,0.43366723768846505,0.3413591395694445,0.34464180208124623,5,0
2022-08-31,CTAS,CINTAS CORP,Industrials,Commercial Services,-0.0286696933319947,0.3990383030141371,0.28972043736369063,0.42513863216266173,0.20609981515711645,0.34257547751078254,0.3325145330416777,0.34095123777467873,0.3413572977087047,0.3325145330416777,5,0
2020-05-29,V,VISA INC CLASS A,Financials,Consumer Finance,-0.0165372678971469,0.3083922220545464,0.33673087281034836,0.351203501094092,0.2573851203501094,0.41101385849744715,0.33294511496130863,0.3181188481144731,0.3413426007102166,0.33294511496130863,5,0
2026-01-30,CCC,CCC INTELLIGENT SOLUTIONS HOLDINGS,Information Technology,Software - Application,-0.2526454843741534,-0.5957426563572215,-0.17715644102331898,-0.5096219153271452,-0.2509904912836767,-0.17538298996302162,-0.3417788987908768,-0.396309447200014,-0.34107783289076593,-0.3417788987908768,0,5
2025-08-29,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.1550578310170827,0.39999918313117727,0.4527893767562611,0.41789159393660996,0.16217845659163985,0.2502679528403001,0.33662531265119766,0.3710003094711705,0.34081722031345296,0.33662531265119766,5,0
2025-08-29,GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,0.1560416251017073,0.3999999998746097,0.4557751369767481,0.42133670188332567,0.1661977491961415,0.2411575562700965,0.33689342884018425,0.3735843446170654,0.34047764753032317,0.33689342884018425,5,0
2024-07-31,LNG,CHENIERE ENERGY INC,Energy,Oil Gas & Consumable Fuels,0.0039551348937763,0.39998255950212974,0.30909509477293223,0.3491807062081699,0.23404684975767365,0.37533656435110396,0.3335283549184019,0.3288329953827512,0.3404588876248394,0.3335283549184019,5,0
2023-01-31,CPRT,COPART INC,Industrials,Commercial Services,0.0706979047971423,0.3996515176350086,0.4221414670955956,0.27706422018348625,0.2529816513761468,0.3440366972477064,0.33917511070758877,0.3391638425129263,0.3403820561966214,0.33917511070758877,5,0
2026-01-30,STE,STERIS,Health Care,Medical Devices,-0.0660702026799799,0.3967306460690423,0.346749025637625,0.4249490604482681,0.24385895404120445,0.27469624933967246,0.3373967871071625,0.3621264268693881,0.3402688824869592,0.3373967871071625,5,0
2023-03-31,TFC,TRUIST FINANCIAL CORP,Financials,Banks - Regional,-0.1300381890989518,-0.2747985629673468,-0.2793594306049822,-0.6964921199796644,-0.31272241992882566,-0.1301897983392645,-0.33871246636401675,-0.41003161837274665,-0.34007116336437615,-0.33871246636401675,0,5
2022-10-31,CTAS,CINTAS CORP,Industrials,Commercial Services,0.0828942789765347,0.39870121483288157,0.3244379425981852,0.38342440801457195,0.28825136612021857,0.29933211900425016,0.3388294101140215,0.353462384986182,0.33992981849069903,0.3388294101140215,5,0
2020-04-30,CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,Communication Equipment,0.0600587131925758,0.3999999552790533,0.045185494872357554,0.48263364542434317,0.23520084566596194,0.4503171247357294,0.3226674131954891,0.3031266252983481,0.33992425015769345,0.3226674131954891,5,0
2020-09-30,CPRT,COPART INC,Industrials,Commercial Services,0.0357883126844611,0.39994995055315113,0.3837628576585472,0.38811079987550584,0.32979302832244006,0.2240377632534495,0.3451308799326188,0.37832004768006433,0.33974947657341065,0.3451308799326188,5,0
2024-04-30,ED,CONSOLIDATED EDISON INC,Utilities,Utilities,-0.0045096060438911,1.0,0.27354974247763625,0.23145258103241298,0.32794117647058824,-0.0022408963585434463,0.3661405207244188,0.45341144522325066,0.33949835982780213,0.2929124165795351,4,1
2025-01-31,MCK,MCKESSON CORP,Health Care,Diagnostics & Research,0.0767665508974713,0.3920464023263859,0.22231761247345463,0.39223057644110276,0.23205741626794257,0.4048378522062732,0.3286979719430318,0.3176716598858795,0.3394632079659779,0.3286979719430318,5,0
2021-01-29,GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,0.1152586699894639,0.39998914421435317,0.40391937157579666,0.3215773809523809,0.3184895833333333,0.2743055555555555,0.3436562071262839,0.3611482598999184,0.33943758381382766,0.3436562071262839,5,0
2022-08-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0131987293033948,0.399972352844317,0.17819221666264176,0.5365724848164773,0.13909426987061,0.3576709796672828,0.32230046077226576,0.3333317417958048,0.3394165512636743,0.32230046077226576,5,0
2023-05-31,NOW,SERVICENOW INC,Information Technology,Software - Application,0.0487097899127506,0.3197608588874575,0.3448065467188964,0.5663077731092437,0.32146139705882354,0.15625000000000003,0.34171731515488424,0.40032646274612627,0.3393073470595947,0.34171731515488424,5,0
2020-03-31,NOW,SERVICENOW INC,Information Technology,Software - Application,0.2467291322957181,0.39999987986978264,0.1391799584791143,0.5604751619870412,0.21733261339092874,0.316414686825054,0.3266804601103842,0.3464040308615223,0.3389066948524052,0.3266804601103842,5,0
2022-10-31,NTES,NetEase,Internet,Other,0.1682238274745127,0.0,-0.19555035128805617,-0.7222222222222222,-0.35382513661202186,-0.34578020643594415,-0.3234755833116489,-0.33631928181108506,-0.3386845129672998,-0.3234755833116489,0,4
2024-01-31,CTAS,CINTAS CORP,Industrials,Commercial Services,0.0397626038225589,0.3874599670353136,0.3727278988799744,0.402837057494351,0.2049648506151142,0.29906268306971295,0.33341049141889323,0.3518910538501501,0.33868396115504085,0.33341049141889323,5,0
2020-07-31,MNST,MONSTER BEVERAGE CORP,Consumer Staples,Food Beverage & Tobacco,0.0646841552925445,0.39985593165583433,0.2583653506436634,0.4062206939668646,0.2855579868708972,0.3238512035010941,0.33477023332767075,0.34353312613911324,0.33861264547960845,0.33477023332767075,5,0
2024-05-31,UTHR,UNITED THERAPEUTICS CORP,Health Care,Biotechnology,0.1583855920384824,0.39881649143316944,0.293684701559401,0.5163161711385061,0.2667089678510998,0.20981387478849411,0.33706804135413415,0.3813619431599144,0.3384749260670593,0.33706804135413415,5,0
2023-11-30,MCK,MCKESSON CORP,Health Care,Diagnostics & Research,0.0080005317260396,0.3997049620742261,0.32801419049471164,0.37836438923395443,0.25430253623188404,0.3149154589371981,0.33506030739439485,0.34629961215879757,0.3384535738533977,0.33506030739439485,5,0
2023-11-30,PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,Food & Staples Retailing,0.0734706264781512,0.39998051144341396,0.1939903268157435,0.34886128364389235,0.3385416666666667,0.3903985507246377,0.33435446785887085,0.3208594279912904,0.33824420867462723,0.33435446785887085,5,0
2022-06-30,NOC,NORTHROP GRUMMAN CORP,Industrials,Aerospace & Defense,0.0068327797370983,0.3987576522334269,0.32685878217922465,0.6062750333778372,0.2735981308411215,0.0984423676012461,0.34078639324657123,0.4180062447847383,0.3381152754888652,0.34078639324657123,5,0
2026-03-31,EQIX,EQUINIX REIT INC,Real Estate,Equity REITs,0.1024798398980657,0.27607346181901843,0.24956478676215946,0.6481788079470199,0.1490066225165563,0.28504415011037526,0.32157356583102586,0.3556645290327117,0.3380094343021276,0.32157356583102586,5,0
2021-07-30,NOW,SERVICENOW INC,Information Technology,Software - Application,0.097143996204315,0.399999999128299,0.10662937927052094,0.41366346901737094,0.22617967332123412,0.4630973986690865,0.32191398388130227,0.2959923199691631,0.3377685896441439,0.32191398388130227,5,0
2019-12-31,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0624554163431778,0.3999999447279077,0.38795176150937155,0.3179355574565155,0.3001497005988024,0.2937458416500332,0.3399565611885261,0.35239853391603493,0.3377353608495345,0.3399565611885261,5,0
2024-02-29,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,0.0043375752149252,0.39999973745594836,0.3439740108224937,0.2040468064358849,0.33255119453924914,0.4095563139931741,0.33802561264935005,0.31371771790822583,0.33767736692946293,0.33802561264935005,5,0
2022-07-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,Auto Manufacturers & Parts,0.0043492838079239,0.39387691581171413,0.17194378167326846,0.4550983436853002,0.24682971014492755,0.36835748792270534,0.32722124784758316,0.3273506195058213,0.3376023366100423,0.32722124784758316,5,0
2022-10-31,LAD,LITHIA MOTORS INC CLASS A,Consumer Discretionary,Auto Manufacturers & Parts,0.1543836304604491,-0.3782442006971303,-0.10759823054905022,-0.6251626333593547,-0.331511839708561,-0.22434729811778995,-0.3333728404863772,-0.37531176576106373,-0.33757064885024524,-0.3333728404863772,0,5
2024-06-28,EA,ELECTRONIC ARTS INC,Communication,Other,0.0808102255516838,0.39999591676862956,0.12081959912624382,0.39693192713326947,0.23322147651006714,0.462248322147651,0.3226434483371722,0.2959277524157126,0.3375078948486972,0.3226434483371722,5,0
2025-08-29,MA,MASTERCARD INC CLASS A,Financials,Consumer Finance,-0.0502670014703079,0.3999999999756005,0.3120911286168573,0.2667661920073495,0.2859726688102894,0.4032690246516613,0.3336198028123516,0.3152471735123772,0.3372526362971982,0.3336198028123516,5,0
2019-08-30,LRCX,LAM RESEARCH CORP,Information Technology,Semiconductors,0.0820909196762966,0.3997060625874106,0.42565867524758033,0.3860849729113202,0.31237524950099804,0.1936127744510978,0.34348754693968137,0.3846417262323434,0.336884488287032,0.34348754693968137,5,0
2022-10-31,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,Biotechnology,0.0195557076680932,0.3999955879578149,0.36212387554232833,0.3866770752016654,0.328551912568306,0.2292046144505161,0.34131061314412614,0.3722433709491967,0.3364836818245265,0.34131061314412614,5,0
