book,ticker,name,sector,first_sleeve,last_sleeve,entry_date,exit_date,status,months_held,total_return,recent_3m_return,weighted_contribution,avg_weight,max_weight,entry_score,exit_score,entry_regime,exit_regime,journey_tag
concentrated_grid_presence,APH,AMPHENOL CORP CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0023342494228198,0.0901201370718283,0.0901201370718283,1.8445845959165983,1.8445845959165983,,,normal
concentrated_grid_presence,FAST,FASTENAL,Industrials,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0044444444444444,0.1253426076509325,0.1253426076509325,1.4632524469436168,1.4632524469436168,,,normal
concentrated_grid_presence,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,early_scout,2019-04-30,2019-07-31,closed,4,-0.014254953784256674,-0.02658978153963565,0.0450493376511344,0.6648437974339098,1.0,1.3154122545362732,2.038910248607662,,,normal
concentrated_grid_presence,GDDY,GODADDY INC CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0016806595844303,0.088788335370705,0.088788335370705,0.6180955625228581,0.6180955625228581,,,normal
concentrated_grid_presence,GPK,GRAPHIC PACKAGING HOLDING,Materials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.1442125549320703,0.07120197981947474,0.031003384693614598,0.13360936268226925,0.1717439200986524,1.3188283975286017,1.3969590151984188,,,normal
concentrated_grid_presence,MKTX,MARKETAXESS HOLDINGS INC,Financials,early_scout,early_scout,2019-04-30,2019-08-30,closed,5,0.31843975687643367,0.1400804299065188,0.058793399972943194,0.17171376915474415,0.243533632780048,1.1723349084301131,1.2799601042452031,,,normal
concentrated_grid_presence,NOW,SERVICENOW INC,Information Technology,future_winner,future_winner,2019-04-30,2019-06-28,closed,3,0.015448853611271796,0.015448853611271796,0.0201556848773126,0.311417968620702,0.3150719508670253,5.117839039606143,5.117839039606143,,,normal
concentrated_grid_presence,TSCO,TRACTOR SUPPLY,Consumer Discretionary,early_scout,early_scout,2019-04-30,2019-08-30,closed,5,-0.09956864467314197,-0.15432824998197192,0.013436229640070001,0.3207070877244891,0.5,1.1266100154764565,1.9138458488483088,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,-0.051233065598345506,-0.051233065598345506,0.0047155905043955,0.49127868663579033,0.5,1.4466328591651596,1.4466328591651596,,,normal
concentrated_grid_presence,WRB,WR BERKLEY CORP,Financials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.1620786477508147,0.017751008910156907,0.0181571841829539,0.10460671111385866,0.1149983086196226,1.1534998091735038,2.084999459797754,,,normal
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,-0.03297936812990532,-0.03297936812990532,-0.0006928386391997,0.0763702292011806,0.0763702292011806,1.6573340427162755,1.6573340427162755,,,normal
concentrated_grid_presence,CMS,CMS ENERGY CORP,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.13007567801348796,0.13007567801348796,0.0100110212992881,0.08202917582525797,0.1014510006815672,2.220491907353012,2.5309595763864654,,,normal
concentrated_grid_presence,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.11207772164944196,0.11207772164944196,0.0070663020221175005,0.06790990096145753,0.0780241378811975,2.5110898181448835,2.5933234009396195,,,normal
concentrated_grid_presence,MA,MASTERCARD INC CLASS A,Financials,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.11330405444677627,0.11330405444677627,0.0661548327623683,0.6666666666666666,1.0,5.788309152009353,5.562915362127699,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-05-31,2019-05-31,closed,1,0.0040646871962970454,0.0040646871962970454,0.0005363308403424,0.131948859639456,0.131948859639456,3.0823193146976244,3.0823193146976244,,,normal
concentrated_grid_presence,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.03656476482291304,0.03656476482291304,0.0069665312618144995,0.22550862874849129,0.5,2.9942514024779414,2.65291445012756,,,normal
concentrated_grid_presence,AVGO,BROADCOM INC,Information Technology,early_scout,early_scout,2019-06-28,2019-09-30,closed,4,-0.019868649829122953,0.02267488722739297,0.0011318417695787997,0.09995965427732201,0.1288752443335345,3.1208157501174734,3.658797654213848,,,normal
