year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2019,99880.01447732926,111622.7553268528,0.11756847364283174,0.21107329049927115,-0.12515560085768485,0.2880553833559133,5.864864864864865,0.5804243668720055,212,0.7344619098706222,5.75,neutral=74%; bear=13%; bull=13%,mixed
2020,112335.4133052826,230285.12917522909,1.0499780291848526,1.050986176885504,-0.20861687309553445,0.3792744904816004,5.41106719367589,0.999315537303217,365,0.6269400951766996,5.5,neutral=52%; bull=27%; bear=15%,healthy
2021,223833.1465177393,257499.0481640889,0.15040623862061242,0.1518542909031113,-0.14620465217485457,0.3278235981010455,5.833333333333333,0.9911019849418207,362,0.6136830472144263,5.833333333333333,bull=59%; neutral=41%,structural_underinvestment_bull
2022,260340.1709105731,234203.8213366368,-0.10039307219673799,-0.10124714750340635,-0.10698264705184424,0.8142142539482246,4.589641434262949,0.9911019849418207,362,0.1781155980858524,4.5,bear=78%; neutral=22%,over_defense_bear_ok
2023,233103.53771443863,270508.1503492693,0.16046351334509912,0.16249846258368028,-0.11829409573939653,0.46940242776933006,5.08,0.9883641341546886,361,0.5972301200967455,5.166666666666667,bull=50%; neutral=34%; bear=16%,structural_underinvestment_bull
2024,263378.0793375353,403096.4853125623,0.5304860842119257,0.5309322810991477,-0.17891630649907808,0.2538831614897331,5.75,0.999315537303217,365,0.7185577893854159,5.666666666666667,neutral=85%; strong_bull=7%; bull=7%,healthy
2025,403868.1121773198,888258.3695728222,1.1993773283661202,1.2053383199515997,-0.23222939116159724,0.31801127261135537,5.416,0.9965776865160849,364,0.6941407436143434,5.5,neutral=50%; bull=35%; bear=15%,healthy
2026,937599.403532192,1528889.6302563588,0.6306427078522188,1.6679404623240837,-0.15495976125238953,0.35551873582969307,5.312,0.49828884325804246,182,0.6483593639322999,5.166666666666667,neutral=52%; bull=32%; bear=16%,healthy
