ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
CBOE,SELL,weekly_relative_trim,weekly_relative_trim,2019-06-14,2019-06-17,97.67529296875,0.5,main,-0.012827539240716335,-0.03207224699579836,0.053501714424043056,-0.06296074582187283,False,14.0,1367.4541015625,3.41863525390625,31018.971118345256,14.0
AMT,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-05,2019-07-08,173.79257202148438,0.5,main,0.0031163341015811863,-0.03898483699037225,0.09229585997176892,-0.08164411231265922,False,13.0,2259.303436279297,5.6482585906982425,2456.0319768095083,13.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-19,2019-07-22,51.67348861694336,0.5,main,0.018184889064624343,-0.0410775900742717,0.0875748936585774,-0.06380250684210509,False,65.0,3358.7767601013184,8.396941900253296,5806.411795010574,65.0
FDS,SELL,weekly_relative_trim,weekly_relative_trim,2019-07-19,2019-07-22,262.4613342285156,0.5,main,-0.004478878879927595,-0.07363049864530169,0.0875748936585774,-0.0846413181062301,False,16.0,4199.38134765625,10.498453369140625,9995.294689297683,17.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2019-08-09,2019-08-12,51.7140007019043,0.5,main,0.002129484364845835,-0.12731966577897658,0.06726312826357006,-0.061028664978519664,False,124.0,6412.536087036133,16.031340217590333,7319.453524718295,125.0
CBRE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,50.459999084472656,1.0,main,-0.08513760347978783,-0.08513760347978783,-0.037104901983092464,-0.04988362864824969,False,77.0,3885.4199295043945,9.713549823760987,11195.159904398928,0.0
ORCL,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-08-14,2019-08-15,47.697845458984375,1.0,main,-0.08513935074146595,-0.1266535434895154,-0.03977523585206866,-0.04724322531886771,False,239.0,11399.785064697266,28.499462661743166,22566.44550643445,0.0
AMT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-09-10,2019-09-11,176.91163635253906,1.0,main,-0.09094339453819744,-0.10312352578892914,0.025417884831887783,-0.11347693568769979,False,35.0,6191.907272338867,15.479768180847168,6248.457152218816,0.0
SHOP,SELL,daily_trailing_stop_exit,daily_trailing_stop_exit,2019-09-10,2019-09-11,34.750999450683594,1.0,main,0.19322727996574462,-0.1713801829018824,0.09108819673905022,0.09361212368712146,False,222.0,7714.721878051758,19.286804695129394,13943.892225575444,0.0
AMGN,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,157.9875946044922,0.5,main,-0.04890041044557636,-0.05901896412605501,0.035598698371642756,-0.08159445251339548,False,30.0,4739.627838134766,11.849069595336914,18671.670994114873,30.0
ELS,SELL,weekly_relative_trim,weekly_relative_trim,2019-09-13,2019-09-16,55.536495208740234,0.5,main,-0.05343914188369192,-0.05515629131788813,0.035598698371642756,-0.08597716508850017,False,29.0,1610.5583610534668,4.026395902633667,20278.202959265705,29.0
NOW,SELL,weekly_relative_exit,weekly_relative_exit,2019-09-13,2019-09-16,52.22999954223633,1.0,main,-0.043088271230329545,-0.16655094455427089,0.10192101490103189,-0.13159680609629298,False,202.0,10550.459907531738,26.376149768829347,30802.28671702861,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2019-10-22,2019-10-23,44.00199890136719,1.0,main,-0.08711473281716298,-0.16737165214200456,0.019676964220341153,-0.1047309106557669,False,110.0,4840.219879150391,12.100549697875977,5013.850182256691,0.0
DUK,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-01,2019-11-04,71.72831726074219,0.5,main,-0.00691779734660114,-0.028712713171556548,0.05783092630108633,-0.0612089531869654,False,56.0,4016.7857666015625,10.041964416503907,4136.45398703575,56.0
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45076751708984,0.5,main,-0.058227990053803635,-0.09542996937251103,0.06750640395539542,-0.11778326906828818,False,108.0,8040.682891845703,20.10170722961426,12157.035171651838,108.0
MDT,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,89.646728515625,0.5,main,-0.011537496967295002,-0.017172093685662193,0.05354034411084374,-0.06177062078535067,False,32.0,2868.6953125,7.171738281250001,15018.558745870589,33.0
PG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,101.27275848388672,0.5,main,-0.007377733373579387,-0.04193987018623602,0.06750640395539542,-0.07014865395796144,False,17.0,1721.6368942260742,4.304092235565186,16735.891547861098,17.0
BKNG,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,72.17293548583984,1.0,main,-0.07344834084575635,-0.11004908422900839,0.0773540761461633,-0.1399747959662061,False,108.0,7794.677032470703,19.486692581176758,24511.081887750624,0.0
DUK,SELL,weekly_relative_exit,weekly_relative_exit,2019-11-15,2019-11-18,68.63866424560547,1.0,main,-0.057890038735992744,-0.0785662800871505,0.0773540761461633,-0.12553358072022336,False,56.0,3843.7651977539062,9.609412994384765,28345.237672510146,0.0
HD,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-22,2019-11-25,186.45254516601562,0.5,main,0.04184179588179071,-0.08716754728564347,0.14329865661037378,-0.08874047051658407,False,19.0,3542.598358154297,8.856495895385743,31878.979534769056,20.0
LPX,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-13,2019-12-16,25.93539047241211,0.5,main,-0.041493721510853954,-0.04650383181068918,0.03651934586463934,-0.07526445858124986,False,6.0,155.61234283447266,0.3890308570861816,369.2540792775145,6.0
ORCL,SELL,weekly_relative_trim,weekly_relative_trim,2019-12-20,2019-12-23,48.930938720703125,0.5,main,0.03625753448534352,-0.057830871090592595,0.1136933849584536,-0.0695306729113766,False,87.0,4256.991668701172,10.64247917175293,4615.603268806934,87.0
