rebalance_date,portfolio_sleeve_label,candidate_count,gate_pass_count,adr_candidate_count,adr_gate_pass_count,adr_candidate_share,source_mix,latest_core_selected_count,latest_concentrated_selected_count,top10_gate_tickers,avg_score,gate_avg_score,avg_portfolio_core_compounder_engine_score,gate_avg_portfolio_core_compounder_engine_score,avg_portfolio_future_winner_engine_score,gate_avg_portfolio_future_winner_engine_score,avg_portfolio_early_scout_engine_score,gate_avg_portfolio_early_scout_engine_score,avg_selection_confirmation_score,gate_avg_selection_confirmation_score,avg_sage_g_score,gate_avg_sage_g_score,avg_sage_q_score,gate_avg_sage_q_score,avg_sage_v_score,gate_avg_sage_v_score,avg_sales_growth_yoy,gate_avg_sales_growth_yoy,avg_eps_growth_yoy,gate_avg_eps_growth_yoy,avg_sales_cagr_3y,gate_avg_sales_cagr_3y,avg_sales_cagr_5y,gate_avg_sales_cagr_5y,avg_mom_6m,gate_avg_mom_6m,avg_mom_12m,gate_avg_mom_12m,avg_mom_24m,gate_avg_mom_24m,avg_mom_36m,gate_avg_mom_36m,avg_multi_year_winner_score,gate_avg_multi_year_winner_score
2019-04-30,core_compounder,14,8,0,0,0.0,current_constituents_proxy+current_constituents_proxy+strategic_global_hardware,0,0,"HD,UNH,V,AAPL,INTC,BAC,KO,SIRI",3.135826996556996,3.2741259810038783,0.13110032526367785,0.2989193149602372,0.006329254347748745,0.04064572293031343,-0.08840931723894167,-0.05872355699152727,0.6313894047619046,0.905839609375,0.2391914087462721,0.4185849653059761,0.4695560324304748,0.6412621777225457,-0.037184475750717864,-0.33415111076996334,0.043074484813988054,0.04922798264455778,0.682590558151817,0.8532381976897713,0.19307103964032307,0.19307103964032304,0.13674538868863023,0.13674538868863023,0.10740944070644567,0.0680282342906321,0.1915345475972236,0.09982781311180487,0.41096817212518133,0.3962490734000335,0.7374102258322707,0.7906658452567404,0.4488691228979787,0.27849954897246776
2019-04-30,early_scout,217,208,6,5,0.027649769585253458,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware+cycle_play_whitelist,0,0,"CPRT,OKTA,PAYC,IR,FDS,NXST,HUBS,PEG,HEI,ENTG",-0.12153419748893625,-0.1077959499132661,0.09656202764665806,0.10048303354120224,0.09982458272550497,0.10095384253023315,0.022375019460208326,0.02459866956498713,0.8469240218894009,0.8751927646233975,0.2769188824468352,0.2889009494757848,0.04377956551477989,0.043612250053287276,0.10298571968692412,0.09408472119072246,0.35649372885658265,0.36439669246919276,-7.918728920928735,-8.098761123365616,0.14359611051115856,0.14359611051115856,0.11028574090278527,0.11028574090278526,0.22186785217401195,0.22007596639086202,0.21530064965049767,0.21536382470907364,0.45483766897736455,0.4544656741252939,0.8506874865511473,0.8277044769909763,0.5563555542400458,0.5573611154959717
2019-04-30,future_winner,45,40,3,2,0.06666666666666667,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware,0,0,"NOW,W,UI,MELI,EPAM,AMD,ON,CDNS,AVGO,SSNC",1.8991048620844677,2.101332365675146,0.2667819399937503,0.29566000828817873,0.28328690269048934,0.307709788700693,0.1782547212259704,0.19977689124766057,0.8599744796296297,0.9381454354166667,0.3675712240276304,0.41351762703108425,0.03316947398341201,-0.002343291385756824,0.029827161609623103,-0.04902355990394007,0.7311980607906738,0.7718201752790446,-0.08026177325196372,-0.0844860771073302,0.35673422444024916,0.35673422444024905,0.23835457357373815,0.23835457357373815,0.308232335989006,0.3215827725495901,0.41303109224658463,0.43775619366294966,0.8925366141547214,0.9161361469770128,1.5652710803889176,1.5572951425630186,2.5843495415983706,2.6391933928888256
2019-04-30,unassigned,220,0,8,0,0.03636363636363636,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware,0,0,,0.29529239952944514,,-0.039901642295116564,,-0.12412050826759562,,-0.19163310672860448,,0.846679440719697,,0.07183601484366758,,-0.050169458206387255,,0.24132784179607422,,2.041644445411318,,0.2037610280639083,,0.11203748725911332,,0.09601866794429471,,0.10340405454672465,,0.12485387111352435,,0.3091795964886892,,0.6103877572473841,,-0.24418098982937028,
2019-05-31,core_compounder,14,8,0,0,0.0,current_constituents_proxy+current_constituents_proxy+strategic_global_hardware,0,0,"HD,UNH,V,AAPL,INTC,KO,BAC,SIRI",2.9487146118223286,3.21497689781134,0.17988689919020517,0.3080993151489226,0.015224126462376182,0.0458882689320524,-0.05778249887835347,-0.048027606299415354,0.6313894047619046,0.905839609375,0.41159338573886256,0.7202884250430094,0.3796379883923512,0.5562182346201803,0.06278961805634152,0.018903146635826873,0.05672436129516713,0.06482784148019101,0.7587487536910263,0.9484359421137829,0.3544574059719555,0.35445740597195546,0.3059984688169463,0.30599846881694626,0.03979591728169851,-0.0005810251000260697,0.0994163292647451,-0.014228455781269661,0.31709988561342445,0.2831879233229876,0.6094540835999629,0.6601608468190022,0.3721988392171031,0.12765607443214794
2019-05-31,early_scout,100,97,8,8,0.08,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware+cycle_play_whitelist,0,0,"MELI,MA,SHOP,TSCO,PODD,FDS,WRB,VEEV,PEG,CBOE",0.5321020049174829,0.5324404876345755,0.1477161890316658,0.14996030814320782,0.1540144131023265,0.15631205663556383,0.09344694174518327,0.09601744782478704,0.79069205625,0.8087316666666667,0.24463176484484717,0.25219769571633727,0.05639773867234896,0.07051500409640617,0.26896817739404594,0.2650511483899322,0.16584137979382593,0.1658413797938259,-0.31013439850268226,-0.3163370864727359,0.17452298742047412,0.17452298742047412,0.16081817963948092,0.16081817963948092,0.18209589849992303,0.1827767914969698,0.1998287376524718,0.20155101249244092,0.4011367991146513,0.4025979258907077,0.8716595554673866,0.8749572588613307,0.8089005002680882,0.8112973065672305
2019-05-31,future_winner,43,40,0,0,0.0,current_constituents_proxy,0,0,"PAYC,HEI,NOW,MSCI,MKTX,AMT,PYPL,DHR,TWLO,DG",1.6638932705820293,1.7326070016342316,0.2539075247395226,0.26042500235296295,0.21579004532289592,0.21791535822952474,0.1569410598270115,0.15845645632123623,0.8975474166666668,0.9477885625000001,0.4766973866261156,0.5124496906230742,0.027014047919189987,0.011575680804708366,-0.34911444397148317,-0.3960504163288778,0.5129463352056328,0.5332741087914062,0.5468841784219121,0.5527119548862283,0.2533834241309223,0.2533834241309223,0.16088967836257037,0.16088967836257037,0.24841742863940255,0.2549579136582457,0.3409655860053252,0.3474316516184374,0.8702153792206168,0.8902458127014761,1.3045021982240097,1.3326322851859653,2.6084381350751076,2.6763954879175635
2019-05-31,unassigned,332,0,7,0,0.02108433734939759,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware+cycle_play_whitelist,0,0,,0.13702925586492817,,0.0059858824137142465,,-0.07323191177558624,,-0.14207307307592346,,0.8358969819277108,,0.21452360671389023,,-0.06701506711114669,,0.1637104902133048,,1.5212517604341786,,-4.602191512132795,,0.19119594179633467,,0.12201142225457584,,0.04822516414725572,,0.02450228373635192,,0.24811096128563556,,0.5791907566758583,,-0.06158523745039493,
2019-06-28,core_compounder,14,9,0,0,0.0,current_constituents_proxy+current_constituents_proxy+strategic_global_hardware,0,0,"HD,AAPL,UNH,V,ORCL,INTC,BAC,KO,SIRI",3.38635285217383,3.4413495346982073,0.23238881155453317,0.3468777518209556,0.043155986136520726,0.07547992720090693,-0.02572268294552127,-0.003907628567566916,0.6729530654761905,0.916301875,0.5034098216812181,0.7830819448374504,0.38773989855937047,0.5123432181179824,0.17244904904358008,0.10947070264346435,1.2326386387051125,1.3867184685432519,0.7587487536910263,0.9484359421137829,0.4687357320000014,0.4687357320000014,0.3434436718461261,0.3434436718461261,0.1938270550793591,0.15870692139081594,0.17849309584102305,0.10790807338045738,0.4180267271647962,0.3668200900303996,0.8592375889160798,0.8755458695480556,0.47477069155908064,0.22294078930171685
2019-06-28,early_scout,180,175,8,7,0.044444444444444446,adr_whitelist+current_constituents_proxy+current_constituents_proxy+strategic_global_hardware+cycle_play_whitelist,0,0,"VEEV,SHOP,BRKR,MA,RGEN,CHDN,KBR,OLED,WING,CASY",0.36787363484924734,0.38333253971000575,0.1313923484791368,0.1383213862152561,0.10754332105320646,0.11116497011916067,0.04630832551006103,0.04871898017791938,0.838659163888889,0.8572563245238096,0.18759340745163955,0.1929532190931149,0.0005476500561454323,0.01391946043176255,0.12643060410706294,0.1250573142486123,0.3163117773612981,0.31857114719959306,-0.09887189846818271,-0.0988718984681827,0.17510448347407337,0.1751044834740734,0.11477695819185642,0.11477695819185642,0.34094275012616954,0.343575634029896,0.24874191856085745,0.25150021469775397,0.4337301549219575,0.4374292227261682,0.9090839836684826,0.9199733645732528,0.5311538693483503,0.5494067509769078
