adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.4352259081975951,0.12431659548690965,0.31090931271068545,1.7435623649459715,5.121643804137486,-0.1251288170364555,1.498632690812492,0.6144578313253012,0.6148215135950407,0.08000645293615882,4.0,1,25.0,100000.0,1217209.041691498,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.5865038337996394
False,1.0,83,1.0,0.42855624522640334,0.12431659548690965,0.3042396497394937,1.7771111812936775,5.060448463924589,-0.12717793381675135,1.6047560730337318,0.6506024096385542,0.6168090304384221,0.08052808076580742,5.0,1,25.0,100000.0,1178618.6174002711,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.582374790420542
False,1.0,83,1.0,0.43164765479917566,0.12431659548690965,0.307331059312266,1.745621652178137,5.234222551544626,-0.12539700887409644,1.4748398991843916,0.5783132530120482,0.630865436019177,0.0774691323723557,4.0,1,25.0,100000.0,1196373.2053093065,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.5811660285804827
False,1.0,83,1.0,0.4593228979969153,0.12431659548690965,0.3350063025100056,1.6815525349604006,5.060298426338112,-0.18209701914419818,1.3881545557445185,0.5783132530120482,0.6394894671765688,0.08508500975337983,3.0,1,25.0,100000.0,1365779.2040977613,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.5809682620990316
False,1.0,83,1.0,0.41826705122384755,0.12431659548690965,0.2939504557369379,1.7609823760217882,5.196743819807288,-0.12559489204395824,1.5258048695802975,0.6265060240963856,0.6300380518979408,0.07733756263197669,5.0,1,25.0,100000.0,1121139.34563992,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.5695148859720496
False,1.0,83,1.0,0.4631582698235115,0.12431659548690965,0.33884167433660184,1.5453825578557068,4.738341136740207,-0.1994563614586945,1.2597393693529195,0.6024096385542169,0.6972202860114755,0.08795236789951552,2.0,1,25.0,100000.0,1390800.5974241677,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.5674457243200753
False,1.0,83,1.0,0.4631582698235115,0.12431659548690965,0.33884167433660184,1.5453825578557068,4.738341136740207,-0.1994563614586946,1.2597393693529195,0.6024096385542169,0.6972202860114755,0.08795236789951552,2.0,1,25.0,100000.0,1390800.5974241674,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.5674457243200752
False,1.0,83,1.0,0.4631582698235115,0.12431659548690965,0.33884167433660184,1.5453825578557072,4.738341136740207,-0.19945636145869494,1.25973936935292,0.6024096385542169,0.6972202860114755,0.08795236789951552,2.0,1,25.0,100000.0,1390800.5974241665,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.5674457243200751
False,1.0,83,1.0,0.4479161190135337,0.12431659548690965,0.323599523526624,1.679112590695217,4.876110605133534,-0.20156743909659747,1.3538930908153226,0.5903614457831325,0.6591054144324631,0.07968966353248778,3.0,1,25.0,100000.0,1293625.4084062914,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.5599458484083609
False,1.0,83,1.0,0.4470042475206164,0.12431659548690965,0.32268765203370675,1.672457472718926,4.862482510108818,-0.20329413373664162,1.3547307923131684,0.5662650602409639,0.6624588773877419,0.08069404292736423,3.0,1,25.0,100000.0,1288000.8741703082,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.556669512318342
False,1.0,83,1.0,0.4200601165704323,0.12431659548690965,0.29574352108352264,1.7310749835890156,5.030462623452751,-0.15695743698891862,1.404879253953867,0.6144578313253012,0.6521887658672129,0.06879353445192747,4.0,1,25.0,100000.0,1130979.8913621507,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,winner_take_all,0.5544995935225955
False,1.0,83,1.0,0.4071547088325369,0.12431659548690965,0.28283811334562725,1.7340753158011266,4.5703870253943135,-0.1408143317262418,1.4265934423182973,0.6144578313253012,0.6603546527808958,0.06715883548303521,5.0,1,25.0,100000.0,1061771.6312957352,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,winner_take_all,0.547808068956084
False,1.0,83,1.0,0.3937067295021348,0.12431659548690965,0.26939013401522516,1.702360338136681,4.908493440863062,-0.1398162899641734,1.4521721042804285,0.6265060240963856,0.6262188750792822,0.08434862569352619,7.0,1,25.0,100000.0,993540.3194221442,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.5314091399832602
False,1.0,83,1.0,0.38992507812725363,0.12431659548690965,0.265608482640344,1.6714041016189167,4.599692087187597,-0.17504411397719832,1.4678524690724213,0.6626506024096386,0.6102160028840783,0.09595431293055491,7.0,1,25.0,100000.0,975043.0407025545,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5103660868761387
False,1.0,83,1.0,0.37578830092919313,0.12431659548690965,0.2514717054422835,1.689820862831961,4.796236661388037,-0.13986467161821892,1.4115723758093344,0.6024096385542169,0.6195234027778564,0.08706535751805033,10.0,1,25.0,100000.0,908479.8872528429,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.5097100833626395
False,2.0,42,0.5060240963855421,0.3718768198252689,0.12431659548690965,0.24756022433835922,1.7066729399770955,4.790332382422968,-0.13825968028921642,1.312133385033999,0.6265060240963856,0.38545465021165726,0.12091192163932045,4.783132530120482,2,25.0,100000.0,890764.4980993645,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.5084417218396714
False,2.0,42,0.5060240963855421,0.3562690178189878,0.12431659548690965,0.23195242233207813,1.6979682259265392,4.406438546087178,-0.1395701271926063,1.2701306748359564,0.6265060240963856,0.3841996612228791,0.13897713424408084,6.614457831325301,2,25.0,100000.0,822985.2787527017,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.4899870614021923
False,2.0,42,0.5060240963855421,0.3519760288691012,0.12431659548690965,0.22765943338219152,1.5893704246900566,4.410956317563454,-0.13799299251845054,1.110892372478119,0.6024096385542169,0.40398749439086284,0.102157285399891,4.783132530120482,2,25.0,100000.0,805135.2803336487,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,winner_take_all,0.4763228046400818
False,1.0,83,1.0,0.3514953268430041,0.12431659548690965,0.22717873135609445,1.6745297979548615,4.810696907930589,-0.16645284013690242,1.4047036013959424,0.6746987951807228,0.5955333963697651,0.10338463728750766,10.0,1,25.0,100000.0,803157.3277420889,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.4726914171093163
False,2.0,42,0.5060240963855421,0.3516719040893572,0.12431659548690965,0.22735530860244757,1.5166181162220338,4.366714450451978,-0.13167126466404944,0.9715860959099946,0.5662650602409639,0.40425779683659074,0.11371439013407555,2.8780487804878048,2,25.0,100000.0,803883.4095058148,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.471567077106872
False,2.0,42,0.5060240963855421,0.34907061643934556,0.12431659548690965,0.2247540209524359,1.4230307134497653,4.612642632844508,-0.11684224175255664,0.8939959851028098,0.6024096385542169,0.41052901791060525,0.10297663142063512,1.9390243902439024,2,25.0,100000.0,793243.5670331598,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.4693375119127795
False,2.0,42,0.5060240963855421,0.34907061643934556,0.12431659548690965,0.2247540209524359,1.4230307134497653,4.612642632844508,-0.11684224175255664,0.8939959851028098,0.6024096385542169,0.41052901791060525,0.10297663142063512,1.9390243902439024,2,25.0,100000.0,793243.5670331598,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.4693375119127795
False,2.0,42,0.5060240963855421,0.34907061643934556,0.12431659548690965,0.2247540209524359,1.4230307134497653,4.612642632844508,-0.11684224175255664,0.8939959851028098,0.6024096385542169,0.41052901791060525,0.10297663142063512,1.9390243902439024,2,25.0,100000.0,793243.5670331598,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.4693375119127795
False,1.0,83,1.0,0.3769493035671885,0.12431659548690965,0.2526327080802788,1.6097841269185302,4.76021234294446,-0.22577072110957597,1.2493530554956145,0.5903614457831325,0.6601832038882826,0.0748198891771258,7.0,1,25.0,100000.0,913795.8032875945,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,winner_take_all,0.4654445974094059
False,2.0,42,0.5060240963855421,0.34263755254965034,0.12431659548690965,0.21832095706274068,1.5421947185216187,4.30495415931436,-0.13546864131647707,0.9876468337089014,0.5903614457831325,0.3993082495438033,0.11989958984921469,2.8780487804878048,2,25.0,100000.0,767446.8305247896,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.4629304545252555
False,2.0,42,0.5060240963855421,0.3424192871724929,0.12431659548690965,0.21810269168558327,1.5636551859255918,4.472057366728932,-0.13913075702674382,1.0485827800767968,0.5783132530120482,0.40611693547065575,0.10937297623707119,6.614457831325301,2,25.0,100000.0,766584.3240820398,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,winner_take_all,0.46227732022223683
False,2.0,42,0.5060240963855421,0.3348381503210571,0.12431659548690965,0.21052155483414747,1.603298911181039,4.476351698613023,-0.1376578280937154,1.1228809936320796,0.6144578313253012,0.3913061046424602,0.11821151433006638,4.783132530120482,2,25.0,100000.0,737136.4543612004,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.45921816885848615
False,2.0,42,0.5060240963855421,0.33781403962400147,0.12431659548690965,0.21349744413709182,1.505865164937294,4.285735042041927,-0.13501949389158574,0.9325823785757951,0.5542168674698795,0.405199466919288,0.11266035295391111,2.8780487804878048,2,25.0,100000.0,748578.3562596856,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.4534745592289668
False,2.0,42,0.5060240963855421,0.3180894837482624,0.12431659548690965,0.19377288826135275,1.6862013452551643,4.114953056573405,-0.12671519948662058,1.2150183904353247,0.6385542168674698,0.37934737649872935,0.15518415756080417,9.373493975903614,2,25.0,100000.0,675489.8965202611,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.45331486864922144
False,2.0,42,0.5060240963855421,0.33076529691996415,0.12431659548690965,0.2064487014330545,1.5522829060471248,4.322735358295846,-0.1358724446805929,1.0610123378019851,0.5903614457831325,0.39195054701817655,0.12190834689512213,3.819277108433735,2,25.0,100000.0,721719.5674832108,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.45049631682078906
False,2.0,42,0.5060240963855421,0.32419799732792254,0.12431659548690965,0.19988140184101288,1.599056112143277,4.312027670219558,-0.13846097589424367,1.1031716954714768,0.6144578313253012,0.3915622030457838,0.12694375451034612,6.614457831325301,2,25.0,100000.0,697441.4317821176,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.4468131601327794
