rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.05,scout,1.3795131593024936,0.0,0.0,0,0,-0.1456680915583611,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.374159045650066,nan,1.0,0.37413098117409,0.0135416666666666,neutral,0.550661671154226,0.0,0.0
2019-04-30,CDNS,0.05,scout,1.3612071622329858,0.0,0.0,0,0,-0.0883620380174052,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.8816402233316285,1.0,0.6344869514899893,nan,1.0,0.5901250752111479,0.1083333333333333,promote_monster_early,0.4075870137461478,0.0,0.0
2019-04-30,ADBE,0.05,scout,1.3020197812446404,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00338831636094555,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.8816402233316285,1.0,0.0796861128832904,nan,1.0,0.5381474315017167,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,ADBE,0.05,scout,0.57735734928915,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.00567076846848716,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4310206010803569,2.473730010992284,1.0,0.084630937008506,nan,1.0,0.4310206010803569,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.05,scout,0.9903578831580071,0.040036915203846446,0.040036915203846446,1,0,0.0400369152038464,0.0400369152038464,0.00200184576019232,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3742324835517341,nan,1.0,0.5092786314788018,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9690563536591544,0.04162093251642496,0.04162093251642496,1,0,0.0416209325164249,0.0416209325164249,0.002081046625821245,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3250189668974806,1.8361336943587052,nan,0.0,0.3787067257077972,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.05,scout,0.9032633485445243,0.08691697414960298,0.08691697414960298,1,0,0.0869169741496029,0.0869169741496029,0.004345848707480145,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.5862094784500482,nan,0.8337267903988055,0.5206063115920384,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,ADBE,0.14,confirm,1.1439762534408975,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001897511872362232,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.9334318359068907,1.0,0.0054803582453931,nan,1.0,0.5408599656163289,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6819240219334324,0.1368719653982815,0.1368719653982815,2,0,0.0931073203064676,0.0931073203064676,0.00465536601532338,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611438257963202,0.7611438257963202,1.0,-0.3568166446515034,nan,1.0,0.4461326735080724,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.14,confirm,0.8647877492998222,0.0375937650900684,0.04162093251642496,2,0,-0.0038662504761953,-0.0038662504761953,-0.000541275066667342,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8684950725930093,0.8684950725930093,0.0287655457084117,1.7369901451860186,nan,0.0,0.3371142344421347,0.0135416666666666,neutral,0.1597246486476164,0.0,0.0
2019-06-28,MKTX,0.14,confirm,0.9038847447549861,0.13287273512702158,0.13287273512702158,2,0,0.0422808384360489,0.0422808384360489,0.005919317381046846,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.3956359559028,nan,0.8337267903988055,0.4888868398972574,0.1083333333333333,neutral,0.289251927302959,0.0,0.0
2019-06-28,HEI,0.05,scout,1.0837032193744185,0.031222204126564623,0.031222204126564623,1,0,0.0312222041265646,0.0312222041265646,0.00156111020632823,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.057663264210171,0.5929525967189662,-0.2637923623789429,nan,0.0,0.5809592597054763,0.2416666666666667,promote_monster_early,0.513782130732816,0.0,0.0
2019-06-28,TT,0.05,scout,1.0085140203813616,-0.011360909113565354,0.0,1,0,-0.0113609091135654,-0.0113609091135654,-0.0005680454556782701,False,hold,-0.08,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,1.0,2.1549146808304047,0.2608901836426147,-0.1976661223045883,nan,0.2608901836426147,0.5767917794624449,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,NOC,0.05,scout,1.008456743875453,0.08012337329410313,0.08012337329410313,1,0,0.0801233732941031,0.0801233732941031,0.0040061686647051556,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.057663264210171,0.0,1.7390237940074806,nan,0.0,0.4378540355818722,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
2019-07-31,ADBE,0.29906542056074764,winner,0.9027168725104295,0.010745052759246754,0.05203149685527997,4,0,-0.0392444943135696,-0.0392444943135696,-0.01173667119658156,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.6810457636443399,1.2918983143898144,1.0,-0.3634175242240659,nan,1.0,0.5205152733021817,0.1333333333333333,neutral,0.2846848712565041,0.0,0.0
2019-07-31,SBAC,0.13084112149532712,confirm,0.8064016419069696,0.2293525461541761,0.2293525461541761,3,0,0.0813465223619054,0.0813465223619054,0.010643470215576408,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,-0.28134934027362,nan,1.0,0.488404568431898,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,BR,0.13084112149532712,confirm,0.12882856189348907,0.0779118198300659,0.0779118198300659,3,1,0.0388572638893003,0.0388572638893003,0.005084127985515928,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.363791706154428,0.6679136829134454,0.0095549367207002,0.4191200351012469,nan,0.0,0.3077334591276198,0.0135416666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,MKTX,0.13084112149532712,confirm,0.5473304744438119,0.32349452037704807,0.32349452037704807,3,0,0.1682640771018761,0.1682640771018761,0.02201586055538566,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.3556241811147454,nan,0.8337267903988055,0.4815177477557757,0.2416666666666667,neutral,0.2846848712565041,0.0,0.0
2019-07-31,HEI,0.13084112149532712,confirm,0.9896352768433822,0.10638313138623712,0.10638313138623712,2,0,0.0728852879223378,0.0728852879223378,0.009536392812268498,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0,0.5495141079203465,-0.4345910538305975,nan,0.0,0.5615423496853613,0.2416666666666667,neutral,0.3550642091598988,0.0,0.0
2019-07-31,TT,0.04672897196261683,scout,0.05210128666529229,-0.027407626263793783,0.0,2,1,-0.0162311173998194,-0.0162311173998194,-0.0007584634298981029,False,hold,-0.08,Industrials,Construction & Engineering,unknown,neutral,0.35,0.35,0.5209232091558272,1.7258124800504395,0.2608901836426147,-1.0440871090946369,nan,0.2608901836426147,0.4145193943022141,0.1604166666666666,neutral,0.2846848712565041,0.0,0.0
2019-07-31,NOC,0.13084112149532712,confirm,0.8984888469960658,0.1593328633944875,0.1593328633944875,2,0,0.0733337432175136,0.0733337432175136,0.009595069206029818,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.3284616895955432,nan,0.0,0.4627593415187486,0.0,neutral,0.2846848712565041,0.0,0.0
2019-08-30,ADBE,0.27586206896551724,winner,0.4512046016158134,-0.035729688639104085,0.05203149685527997,5,0,-0.0459806766023527,-0.0459806766023527,-0.012684324579959366,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4836702739607394,0.8773763907315596,1.0,0.2622260347928983,nan,1.0,0.3770812638474477,0.0135416666666666,neutral,0.2296455592676155,0.0,0.0
2019-08-30,SBAC,0.1206896551724138,confirm,0.6563885258065365,0.2293525461541761,0.2293525461541761,3,0,-0.1018371960930853,-0.08,-0.009655172413793104,True,monthly_hard_stop_proxy,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,0.4484946568643316,-1.1700920182048884,nan,0.0,0.4979257735039185,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MKTX,0.1206896551724138,confirm,0.6582941902967075,0.32349452037704807,0.32349452037704807,3,0,-0.1984509744293129,-0.08,-0.009655172413793104,True,monthly_hard_stop_proxy,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,-1.6667308560864846,nan,0.8337267903988055,0.5285705212044783,0.2416666666666667,neutral,0.4524944078641809,0.0,0.0
2019-08-30,HEI,0.27586206896551724,winner,0.935546970258995,0.10638313138623712,0.10638313138623712,2,0,-0.1647471253723728,-0.08,-0.02206896551724138,True,monthly_hard_stop_proxy,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.162919300750125,0.3461953285596823,-0.9848186254420308,nan,0.0,0.5372577718593795,0.2416666666666667,neutral,0.2296455592676155,0.0,0.0
2019-08-30,NOC,0.1206896551724138,confirm,0.77655991424167,0.16892605923680093,0.16892605923680093,3,0,0.0082747553745909,0.0082747553745909,0.0009986773727954535,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.86,1.162919300750125,0.0,0.3440916011540817,nan,0.0,0.4641375919424895,0.1083333333333333,neutral,0.2296455592676155,0.0,0.0
2019-08-30,MU,0.04310344827586207,scout,1.3085354529488857,-0.06233196316137135,0.0,1,0,-0.0623319631613713,-0.0623319631613713,-0.002686722550059108,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.3785940710412997,3.0,nan,0.0,0.3905253149984469,0.0,neutral,0.2296455592676155,0.0,0.0
2019-08-30,KLAC,0.04310344827586207,scout,1.2030613854510108,0.04563078839282997,0.04563078839282997,1,0,0.0456307883928299,0.0456307883928299,0.001966844327277151,False,hold,-0.08,Information Technology,Semiconductors,structural_growth,long_duration,0.15,1.0,1.0,1.0,0.4779400100951774,2.34270090431405,nan,0.0,0.4618054222845271,0.1083333333333333,neutral,0.2449876435513548,0.0,0.0
2019-09-30,ADBE,0.32,winner,-0.16684741723297458,-0.05556875944540607,0.05203149685527997,6,1,-0.0205741798462121,-0.0205741798462121,-0.006583737550787872,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.2306687584365039,0.2306687584365039,0.0,-0.5761669925506063,nan,0.0,0.2306687584365039,0.1875,rotate_out_stale_core,0.1942480183164893,0.0,0.0
2019-09-30,NOC,0.32,winner,0.8864151164274198,0.08211996318462522,0.16892605923680093,4,0,-0.0742614088942904,-0.0742614088942904,-0.02376365084617293,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.98,0.98,0.0,1.222277157738573,nan,0.0,0.4568083713835151,0.0,neutral,0.1942480183164893,0.0,0.0
