rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.688966365568172,0.7699213454564444,early_scout,preferred_final_label,0.07223982199124857,0.07223982199124857,0.07223982199124857,0.03611991099562428,0.03611991099562428,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-06-28,0.5613594805812543,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.650915831767459,0.7659679727091867,early_scout,preferred_final_label,0.015825110036436607,0.015825110036436607,0.015825110036436607,0.007912555018218304,0.007912555018218304,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5758280524247469,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.951869637221042,0.7657848351043994,early_scout,preferred_final_label,0.008875858348212695,0.008875858348212695,0.008875858348212695,0.004437929174106348,0.004437929174106348,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5676072608857763,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.9397092583098345,0.7519618053950954,early_scout,preferred_final_label,-0.04154663283960469,-0.04154663283960469,-0.04154663283960469,-0.020773316419802346,-0.020773316419802346,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.5544873936142616,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.194265336500651,0.7217604007421383,early_scout,preferred_final_label,0.17519339072055762,0.17519339072055762,0.17519339072055762,0.08759669536027881,0.08759669536027881,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.559702555507553,0.2416666666666667,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.760065053456367,0.78249289662878,early_scout,preferred_final_label,0.02453014939504472,0.02453014939504472,0.02453014939504472,0.01226507469752236,0.01226507469752236,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.49480555622158184,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.451780312972949,0.7949304306206425,early_scout,preferred_final_label,0.03396560279562055,0.03396560279562055,0.03396560279562055,0.016982801397810277,0.016982801397810277,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5398794316060214,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.5554774087619636,0.7131638916950156,early_scout,monster_extreme_early,0.014267036896361995,0.014267036896361995,0.014267036896361995,0.007133518448180998,0.007133518448180998,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6555031181222959,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.903118421678627,0.8056210129284439,early_scout,preferred_final_label,-0.062452969466752606,-0.062452969466752606,-0.062452969466752606,-0.031226484733376303,-0.031226484733376303,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5352715961362239,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.957688919959269,0.8026943189592568,early_scout,preferred_final_label,-0.08,-0.22734107703994444,-0.08,-0.04,-0.11367053851997222,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.416943884065472,0.146875,neutral,1,concentrated_alpha
