rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.34560635705135745,0.28,0.34560635705135745,0.72,0.6543936429486427,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0497633403734903
2019-06-28,2019-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.030107917821223962,0.0,0.030107917821223962,1.0,0.9698920821787761,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0527221143223997
2019-07-31,2019-08-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.15032315599493423,0.0,0.15032315599493423,0.9999999999999999,0.8496768440050657,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.069139631123033
2019-08-30,2019-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.2076099178342031,0.0,0.2076099178342031,1.0,0.792390082165797,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.017007921794995887,1.0509557878889617
2019-09-30,2019-10-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.017007921794995887,0.0,1.0797212031085144
2019-10-31,2019-11-29,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0003664889695369101,0.0,0.0003664889695369101,1.0,0.9996335110304629,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0914603284391093
2019-11-29,2019-12-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.05191799752198173,0.0,0.05191799752198173,1.0,0.9480820024780183,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.1303828656846424
2019-12-31,2020-01-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.228889843840504
2020-01-31,2020-02-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.22632124948109533,0.0,0.22632124948109533,0.9999999999999999,0.7736787505189047,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.01900764991686791,1.2055315359023893
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8548786592897561,0.28,0.8548786592897561,0.72,0.14512134071024388,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.01900764991686791,-0.07157663151876917,1.1409300483107745
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.35546724925288914,0.4,0.35546724925288914,0.6,0.6445327507471109,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.07157663151876917,0.0,1.2811455424832998
2020-04-30,2020-05-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.004808087219607088,0.0,0.004808087219607088,1.0,0.995191912780393,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.4792491230105527
2020-05-29,2020-06-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.018346167891072105,0.0,0.018346167891072105,1.0,0.981653832108928,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.592648550995523
2020-06-30,2020-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.06770528546077775,0.0,0.06770528546077775,1.0,0.9322947145392222,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.740080978967763
2020-07-31,2020-08-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.020761609298109107,0.0,0.020761609298109107,1.0,0.9792383907018909,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.9466038386771027
2020-08-31,2020-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.29748618172004926,0.0,0.29748618172004926,1.0,0.7025138182799507,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.02521126559810501,1.8975274922859235
2020-09-30,2020-10-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.12117924961835201,0.0,0.12117924961835201,1.0,0.878820750381648,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.02521126559810501,-0.029213055258270552,1.889737593171867
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.30687442518371566,0.28,0.30687442518371566,0.72,0.6931255748162842,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.029213055258270552,0.0,2.0255776762680093
2020-11-30,2020-12-31,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.051259831248512674,0.0,0.051259831248512674,1.0,0.9487401687514874,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,2.136079310262924
2020-12-31,2021-01-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.3706779643812291,0.0,0.3706779643812291,1.0,0.6293220356187709,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.139268059304047
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.41201795023730237,0.2799999999999999,0.41201795023730237,0.7200000000000001,0.5879820497626976,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.2412455462648526
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.6232468448464481,0.28,0.6232468448464481,0.72,0.3767531551535518,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.02010608449804539,2.1961828739307836
2021-03-31,2021-04-30,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.04013807405205956,0.014082039120557499,0.04013807405205956,0.9859179608794425,0.9598619259479404,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.02010608449804539,0.0,2.28388160681509
