as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-23,ADI,58.0,407.260009765625,23621.08056640625,0.07609703997186441,396.6036682128906,618.0678100585938,3160.801348571778
2026-06-23,AMAT,53.0,585.8800048828125,31051.640258789062,0.10003513189509122,388.5968933105469,10456.004913330078,7450.8757374382
2026-06-23,EQIX,17.0,1115.9300537109375,18970.810913085938,0.06111585591071109,1079.68994140625,616.0819091796875,0.0
2026-06-23,GOOGL,42.0,346.1300048828125,14537.460205078125,0.04683349210910067,385.45977783203125,-1651.8504638671875,4706.790970954897
2026-06-23,MTDR,297.0,50.380001068115234,14962.860317230225,0.0482039497072392,60.25065231323242,-2931.5834197998047,-995.4745764732361
2026-06-23,MU,30.0,1051.77001953125,31553.1005859375,0.10165062304301056,542.2100219726562,15286.799926757812,6917.6366538810735
2026-06-23,ODFL,86.0,217.5800018310547,18711.880157470703,0.06028169152925513,206.1663778116415,981.5716656695331,-957.5900751887311
2026-06-23,PR,1006.0,19.18000030517578,19295.080307006836,0.06216051349788112,18.920497800975692,261.0595192252913,587.5260768593049
2026-06-23,QSR,234.0,71.63999938964844,16763.759857177734,0.05400567939066443,79.30599975585938,-1793.8440856933594,0.0
2026-06-23,RPRX,371.0,55.349998474121094,20534.849433898926,0.0661545204841307,48.2976503603542,2616.4211502075195,724.7516521263123
2026-06-23,SLB,401.0,47.790000915527344,19163.790367126465,0.06173755334688832,48.51552063244622,-290.93340648446974,179.33209251199736
2026-06-23,SU,284.0,56.5,16046.0,0.05169336347487465,64.51195526123047,-2275.395294189453,121.25172233581543
2026-06-23,TRGP,77.0,268.7200012207031,20691.44009399414,0.06665898875716277,238.41262817382812,2333.667724609375,0.0
2026-06-23,UTHR,32.0,544.3300170898438,17418.560546875,0.05611516774016707,570.2740821838379,-830.2100830078125,4956.132961883544
2026-06-23,VRT,52.0,318.32000732421875,16552.640380859375,0.0533255425449739,328.24169921875,-515.927978515625,-1340.274172782898
