portfolio_kind,ticker,current_weight,watchlist_source,target_weight,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,weekly_review_action,weekly_review_reason,full_universe_rerank_today
main,LRCX,0.134734055762509,current_holding,,59.9783,-1.220160058562648,,0.0,,458721945456.84814,3210212365.8929443,8.015895090843285,0.6080913661031127,1.1035246738031514,True,2026-06-12,366.80999755859375,0.24157187424658955,0.7286051028929212,1.1826310066079282,0.6055687802561032,0.5121232554731203,1.28287181929544,1.7958487219896548,0.0,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,PR,0.068315348959907,current_holding,,24.7127,1.026430593074705,0.6631972488411638,0.0128935072331382,-0.1155557470746718,16335491490.880045,182351398.2142353,2.9208627891662804,-0.1037854483232485,0.2457947418707287,True,2026-06-12,19.510000228881836,-0.036067171466968806,0.01672828846656005,0.32490107467550544,-0.10630803417025803,-0.19975355895324087,0.9572735280707771,1.1998384385712524,-0.1336589772512261,weekly_holdings_watchlist_refresh,REPLACE_CANDIDATE_REVIEW,current holding weekly technical/RS deterioration,False
main,VRT,0.0614791943579528,current_holding,,74.0686,-0.7651742436016897,,0.2768541401432887,1.675182949971235,116335035226.38869,1963921023.625946,3.593699516805066,0.0496888888085609,0.5870583299173213,True,2026-06-12,302.8699951171875,-0.1814102999777628,0.17020262559836952,0.6661646627220981,0.04716630296155144,-0.046279221821431404,0.9537422069538724,1.3757101363925428,-0.19498714543483475,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,AMAT,0.0575726773232441,current_holding,,45.1478,-0.8544658874536863,,0.04386223138063,0.0057987887255788,450373486667.5,4067692019.123993,7.753495517595736,0.5424592729369964,0.9876339186800676,True,2026-06-12,567.25,0.30082961300775857,0.662973009726805,1.0667402514848443,0.5399366870899869,0.44649116230700403,1.3288510066495798,1.8381760622397474,0.0,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,VZ,0.0520842011559554,current_holding,,10.9253,1.147570578621709,0.2412385755946479,0.0252470546339436,-0.0205801923559871,200886141708.6589,1061900901.1173058,3.214962655349456,-0.1700736370021546,0.1654043447714104,True,2026-06-12,48.11000061035156,0.019063790369250766,-0.04955990021234602,0.24451067757618716,-0.1725962228491641,-0.26604174763214694,1.0219951527418807,1.106994000174076,-0.041914641032534616,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,KO,0.0489152097987683,current_holding,,27.0587736311396,-0.7863143965707424,,0.0186991351649985,0.2354116709237139,355471109192.2809,1313538855.8506012,3.608874535417968,-0.0522436739671574,0.105740577166207,True,2026-06-12,82.62000274658203,0.029404442406390396,0.06827006282265113,0.18484690997098374,-0.05476625981416694,-0.1482117845971498,1.0504581242272197,1.1324027063241047,-0.011604182722866119,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,ETR,0.0475246631667806,current_holding,,27.7038,-1.0729991758110553,0.3360399719279512,0.0898202161292085,-0.2003202496495456,50869721577.13852,399950040.1066971,2.2629223697162755,-0.0623930654590074,0.1257693921851794,True,2026-06-12,111.11000061035156,-0.011036919275572155,0.05812067133080112,0.2048757249899562,-0.06491565130601695,-0.1583611760889998,0.9894499921172345,1.1168306355146194,-0.053254941781661236,weekly_holdings_watchlist_refresh,REPLACE_CANDIDATE_REVIEW,current holding weekly technical/RS deterioration,False
main,GOOG,0.0424097582625279,current_holding,,27.8707,-0.3669692205801435,0.360543718550147,0.1745419264802774,0.4480133607258321,4339466604370.117,8744310295.476532,4.901994410044837,0.0682859350191924,0.0381149263128399,True,2026-06-12,358.1600036621094,-0.10190568047849846,0.18879967180900104,0.11722125911761672,0.06576334917218296,-0.027682175610799886,0.9968595534195739,1.166143372306646,-0.10190568047849846,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,SLB,0.0325825904888461,current_holding,,24.6422,-0.0570758757148814,0.1301371768830518,-0.0036870703038367,-0.2771763456122704,83992339851.23538,745087672.0069122,3.6914967582188623,0.1423340442304268,0.3435730737121765,True,2026-06-12,56.18000030517578,0.019764411899445333,0.2628477810202354,0.42267940651695324,0.13981145838341735,0.046365933600434506,1.0304716669547256,1.2729534432327594,-0.03154625184117843,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,WDC,0.0312877876534523,current_holding,,27.0897,-0.5778458551753677,,0.0,0.0,194031909479.30267,3414852750.441132,7.0864478221862175,0.9474166489816982,2.0170534138907783,True,2026-06-12,562.9299926757812,0.13962387900102802,1.0679303857715068,2.096159746695555,0.9448940631346887,0.8514485383517059,1.2536877634210546,2.2196264866396405,-0.052234831284133865,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
