rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,concentrated_score,concentrated_selection_source,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode,source_journal
2019-04-30,FDS,0.3640232770352097,1.3810382846413904,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0126715844893696,0.0046127517110488,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5292544170753675, ""portfolio_risk_entry_block_score"": 0.1083333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,FACTSET RESEARCH SYSTEMS INC,Financials,0.5949760758250953,preferred_final_label,0.0126715844893696,0.0126715844893696,0.0046127517110488,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.5292544170753675,0.1083333333333333,neutral,3,concentrated_alpha,concentrated_champion
2019-04-30,NOW,0.3210156612376198,4.571432459095147,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.040855147987449,-0.0131151423461517,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.619755983769541, ""portfolio_risk_entry_block_score"": 0.1083333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,SERVICENOW INC,Information Technology,0.5786004236901414,preferred_final_label,-0.040855147987449,-0.040855147987449,-0.0131151423461517,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.619755983769541,0.1083333333333333,promote_monster_early,3,concentrated_alpha,concentrated_champion
2019-04-30,VICI,0.3149610617271705,1.3950990874664275,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.027133880802835,-0.0085461159064394,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4892717589291341, ""portfolio_risk_entry_block_score"": 0.146875, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VICI PPTYS INC,Real Estate,0.5762089461335974,preferred_final_label,-0.027133880802835,-0.027133880802835,-0.0085461159064394,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.4892717589291341,0.146875,neutral,3,concentrated_alpha,concentrated_champion
2019-05-31,MA,0.5,5.432583673858138,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0722396815017569,0.0361198407508784,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5639488008841603, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,MASTERCARD INC CLASS A,Financials,0.7847627440833006,preferred_final_label,0.0722396815017569,0.0722396815017569,0.0361198407508784,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.5639488008841603,0.1333333333333333,neutral,3,concentrated_alpha,concentrated_champion
2019-05-31,PEG,0.2637263599977542,3.00900414933181,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0056199546849147,0.0014821301924048,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4171901322510363, ""portfolio_risk_entry_block_score"": 0.1604166666666666, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.6147458262994832,preferred_final_label,0.0056199546849147,0.0056199546849147,0.0014821301924048,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.4171901322510363,0.1604166666666666,neutral,3,concentrated_alpha,concentrated_champion
2019-05-31,FDS,0.2362736400022458,1.8302916427051052,concentrated_alpha,concentrated_alpha,preferred_final_label,0.042383562945983,0.0100141186935117,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4831373739164233, ""portfolio_risk_entry_block_score"": 0.0, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,FACTSET RESEARCH SYSTEMS INC,Financials,0.5942774268844915,preferred_final_label,0.042383562945983,0.042383562945983,0.0100141186935117,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.4831373739164233,0.0,neutral,3,concentrated_alpha,concentrated_champion
2019-06-28,MA,0.5,5.52778230499319,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0158253449734739,0.0079126724867369,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5684070687006327, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,MASTERCARD INC CLASS A,Financials,0.769564287586789,preferred_final_label,0.0158253449734739,0.0158253449734739,0.0079126724867369,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.5684070687006327,0.1333333333333333,neutral,3,concentrated_alpha,concentrated_champion
2019-06-28,VEEV,0.3199921482688675,3.959264471109521,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0006037365515909,-0.000193190956132,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.51472089140022, ""portfolio_risk_entry_block_score"": 0.2416666666666667, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VEEVA SYSTEMS INC CLASS A,Health Care,0.6792614356918683,preferred_final_label,-0.0006037365515909,-0.0006037365515909,-0.000193190956132,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.51472089140022,0.2416666666666667,neutral,3,concentrated_alpha,concentrated_champion
2019-06-28,TSCO,0.1800078517311324,1.899840862332314,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0080961100880083,-0.0014573633843211,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5286332893408688, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,TRACTOR SUPPLY,Consumer Discretionary,0.5921468385358412,preferred_final_label,-0.0080961100880083,-0.0080961100880083,-0.0014573633843211,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.5286332893408688,0.1333333333333333,neutral,3,concentrated_alpha,concentrated_champion
2019-07-31,V,0.5,5.840107024939534,concentrated_alpha,concentrated_alpha,preferred_final_label,0.00887565044887,0.004437825224435,3,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5667960489084828, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VISA INC CLASS A,Financials,0.7548211594430387,preferred_final_label,0.00887565044887,0.00887565044887,0.004437825224435,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.5667960489084828,0.1333333333333333,neutral,3,concentrated_alpha,concentrated_champion
