rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock,portfolio_kind,snapshot_date,snapshot_source_path,archived_at_utc
1,GOOG,ALPHABET INC CLASS C,Communication,0.1752763992076129,6.915342082672346,4.776236257550339,6.867659428873503,0.8832975108705907,8.814441258484472,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,1.1060727565317274,0.4681406547430101,emerging_growth,1.0221266537278926,core_compounder,0.0101131292911233,0.7686254445636622,0.7382860566902922,0.5657019021817016,,Software,1.0364211361979223,0.4123864434224253,2.791535340161677,0.1420175777671077,1.0579843434525162,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.3636256368954842,0.8552211343514646,0.1955682771687008,0.9876282215213352,0.551313269276022,0.937916447318918,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm,1.0,5,0,1.0,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.334640916059873,0.2275943681020117,0.6002082625983955,0.102948087818218,1.2175336472990432,1.0390897928893257,4650363208740.234,383.8200073242188,0.334640916059873,0.1745419264802774,0.4433673285523802,29.0703,0.9748591549295774,0.1745419264802774,0.4433673285523802,0.1753258908818624,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.2555103323295595,0.2415626999405524,0.2269470549350005,0.2470137956517026,0.19035609074455,0.0344506424141007,0.0908526884966589,0.0327563661508635,1.0,1.0,0.0,0.0,0.9,0.0,0.0573267076943637,0.78,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0266726551423777,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
2,GEV,GE VERNOVA INC,Industrials,0.131681195349928,5.681555559460642,3.606467092202245,5.66535100112099,0.8777118316214351,7.725273887784553,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,1.0855720705164986,0.4256013067520758,emerging_growth,0.9806595874348096,core_compounder,0.0519455143971213,0.5140641984569123,0.8688126422728606,0.7129760990814964,,Industrial,0.4833886061990723,2.4665738466226634,-2.548316099385528,-0.491357787757591,2.5333748777794667,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.6573571524744444,0.8011813495624043,0.1571231204889043,0.6291729937814206,0.4883282727489483,1.145999743167993,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm,0.92839,5,0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.199263492063492,0.0387047619047619,0.62163956189844,0.1238560016928529,0.5207506744961117,0.0522976866264505,1.2441162371343992,-0.0720947952103071,288062454991.6626,1071.97998046875,0.62163956189844,0.1270931730356377,1.5666830823148952,30.4711,0.0167075704987964,0.1270931730356377,,,,,,,,,,,,0.0325103110027686,0.1366891079267502,,1.0,1.0,0.0,0.0,0.35,0.0,-0.0730789787588377,0.67,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0461702327025056,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
3,AMZN,AMAZON.COM INC,Consumer Discretionary,0.1194526618527154,5.024226965989361,3.809456340210982,5.017736924371404,0.3999960109317659,6.529951456837978,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,0.7895717794348128,0.3608495388241103,emerging_growth,0.5291303437209567,core_compounder,0.0385694967692916,0.2808645614327092,0.4762228277883987,0.3605143374805237,,Software,0.2031234986859981,0.4775671348229932,-0.1309060073920527,-0.0651999381428041,0.5666765858777649,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.1108950090148828,0.298827605944866,0.0919440452751116,0.5406457586516206,0.2772711785698649,0.6206277370470479,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.8626666666666667,4,0,0.7142857142857143,full_ttm,False,716924000000.0,360510000000.0,79975000000.0,77670000000.0,0.1115529679575519,0.5028566486824266,0.1115529679575519,,0.0847342984628476,0.782130194298681,,0.2788587262599468,-0.0311756611582971,2859454909064.9424,265.82000732421875,,0.1237775468329469,0.6082272316789135,31.7731,1.1363769670958512,0.1237775468329469,,,,0.1172845654685674,0.4169304709416763,,0.6082272316789135,0.8688211092464733,0.6337694285804338,0.4395820730040392,0.1612867603151604,0.0271625195955261,0.2507205124050857,0.0393480588357284,1.0,1.0,0.8,0.0,0.8,0.0,0.0282994120875647,0.76,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0272982733428534,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
4,PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,0.0831132310277475,6.897396060294389,4.630439821782481,6.859217832479439,0.6263094563271724,8.536820053441932,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,1.3266556801320135,1.6274797364100393,emerging_growth,1.4037016055871805,core_compounder,0.0013678840188074,0.927791402891437,0.9318950549478592,0.7816978393370317,,Software,3.1816554012983773,3.922405889744933,6.0,1.922902567868769,-1.1460820138636107,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.5010277010468085,1.298827883523095,0.1559917409211265,0.635273814526376,0.4858784728600994,0.9445255437143736,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm,0.9835,5,0,0.5714285714285714,full_ttm,False,5224174000.0,4392169000.0,1991965000.0,2281529000.0,0.3812975984337428,0.8407394164130062,0.3812975984337428,0.2666496109699997,0.2236972314351061,0.5122149489816978,0.0262454485764256,1.0159794426430062,0.9075117999886364,326010088000.0,136.0,0.2666496109699997,0.6770894863089338,2.9978359567611896,212.038,0.3222413033236577,0.6770894863089338,2.9978359567611896,3.911519589713243,1.0406706685179787,0.3806246688978458,0.3475328091248952,,,,,0.9351501348432258,,0.006998338652637,0.0160245777425145,0.008245990228376,0.0,0.0,0.0,0.0,0.0,0.0,0.08289376031403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0444480190757943,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
5,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.0831132310277475,5.897277828641959,3.12875260211978,5.869561091452935,1.07304785600923,8.904226596635041,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,2.164993349313081,1.3006519363250435,emerging_growth,1.6722055566407985,core_compounder,0.0023162184373193,0.8320163733850388,0.9318950549478592,0.9249463996359012,True,Industrial,1.1382326039843211,3.008060795359293,-1.741190605839396,-0.1800955215740349,3.771552383079508,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,2.621158645399084,1.7763683888004584,0.0079967997925912,-0.1931423434114681,0.3105873704835427,1.4192974132460416,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0301018584030486,0.7727978963162451,0.0419914582405805,141017871493.61133,367.1300048828125,0.3381625352041205,0.2768541401432887,1.0114235914207654,80.9207,0.5954429727740985,0.2768541401432887,,,,0.2158001362930794,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.0094512843363997,0.0725432875397176,0.0134295035086088,1.0,1.0,0.0,0.0,0.95,0.0,0.246111353018065,0.99,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0494986202009309,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
6,GLW,CORNING INC,Information Technology,0.0710878566487731,5.952283788884468,4.236758744976652,5.939248504619707,0.8433750295069264,8.111032243552305,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,1.5787650321993565,0.6262456627581872,emerging_growth,0.987467479108478,future_winner,0.0081588783456977,0.49486570278327,0.9318950549478592,0.907418419910766,True,Software,0.3591499369998785,-0.2733966474700842,-0.3328512076356079,-0.0418136067211655,3.656699781357342,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,2.246820578481275,0.6015655334596407,0.0174532988263461,-0.0161650402663844,0.2548745927157758,0.6377044230806872,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.925,5,0,0.8571428571428571,full_ttm,False,15629000000.0,5621000000.0,2279000000.0,1742000000.0,0.1458186704203724,0.3596519291061488,0.1458186704203724,0.1415454619322337,0.0557386490896873,0.5000799923207372,0.0723802468915828,-0.0332099662773512,-0.327520069590062,170612847155.62476,198.2400054931641,0.1415454619322337,0.1914163744473243,0.097964150138986,85.191,3.7795474711623775,0.1914163744473243,,,,0.0327374885957882,0.0669678819740504,0.097964150138986,0.3329892583557043,0.1658605508089325,0.349656141149296,0.0100930052936076,0.043333079463498,0.0102102510393665,0.0916050594111707,0.0143834420497161,1.0,1.0,0.0,0.0,0.95,0.0,-0.0519422124694326,0.79,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.068682978004717,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
7,LRCX,LAM RESEARCH CORP,Information Technology,0.0656944254569447,6.32188320508492,4.478756141673892,6.278965852217192,0.8755651511103645,8.254667532695906,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,0.9594438495071098,0.6893396436040202,emerging_growth,1.008261946652433,core_compounder,0.0232392850171722,0.7448791596916184,0.6751613046401017,0.6470387024349264,,Semiconductor,0.2058729067832254,-0.4172071936054013,0.0,0.1409571488252237,2.111040915592066,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.5258405476591306,1.3131142658978292,0.0595870948765366,0.307747924429896,0.2650596478025334,0.7522848992426028,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.3200856430368844,0.4870502388559173,0.3200856430368844,0.5433405001754783,0.257706819623594,0.8866713543873554,0.0292627477191028,2.0687468202949963,1.2609253522994497,361715143827.3926,289.239990234375,0.5433405001754783,0.0,0.0516141094549162,47.8588,2.134647636039251,0.0,,,,0.0227899435576897,0.1290730876240473,0.0516141094549162,0.189238603578461,0.0310788682017604,0.1714683970487525,0.2572973770596889,0.237467758501531,0.0148133609870558,0.0509671527847264,0.0168432677037908,1.0,1.0,0.0,0.0,0.8,0.0,0.0285286263079306,0.96,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.049768356067323,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
8,RKLB,ROCKET LAB CORP,Industrials,0.0591957579507122,3.101776590824557,-0.0475575538108613,3.095865956077814,1.0184537844948462,6.079814472443007,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,2.427207880995154,2.0993785647356087,emerging_growth,1.135515083611052,future_winner,0.0023162184373193,0.2463426209516715,0.9318950549478592,0.9249463996359012,,Industrial,1.1003038899131716,3.604451401955026,-2.0766925463447885,-1.2000000000000002,4.386126905434065,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,2.663212503714921,0.5619199143510398,-0.0590567057809268,-0.661257031189868,0.173153440705644,0.8127686708527848,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.9085,5,0,0.8571428571428571,full_ttm,False,601799000.0,207181000.0,-228838000.0,-198209000.0,-0.3802565308350462,0.3442694321525958,-0.3802565308350462,-0.11511370882781,-0.0702883500044859,0.2134083656360186,0.033280933680934,-1.3871114204985928,-1.913250855958858,68037964971.43372,117.55999755859376,-0.11511370882781,0.3795957947246076,,,,0.3795957947246076,,,,0.4180486722213492,,,,,,,,-0.0029132117646849,0.0088450470300319,-0.0047298004891109,1.0,1.0,0.0,0.0,1.0,0.4376786053305191,-0.1837060221143096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0750826372510415,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
9,FTI,TECHNIPFMC PLC,Energy,0.0513852414778183,1.9695720624233528,0.2811175819960395,1.9467643351802648,0.8470734770675372,4.579183525159696,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,1.1408496343904255,0.2236175782734163,emerging_growth,0.9216896585873122,future_winner,0.0108787325196636,0.658945412715211,0.8321321115898508,0.7994959140308597,True,Energy,1.2245195650040452,3.4755638122303294,-0.9142966078153124,-0.0759596983597821,1.7042420484480234,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,1.6263500105624755,0.7950511500679648,0.0335235621722472,0.1172580618512658,0.2667999907678625,0.9342350289866516,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.925,5,7,0.8571428571428571,full_ttm,False,9932600000.0,,1436100000.0,967100000.0,0.1445844995268107,,0.1445844995268107,0.2839984729686077,0.0958844350145249,0.984781035286186,0.1155135475132877,0.7839529859248239,0.3410363088005292,29180992814.823303,73.19000244140625,0.2839984729686077,0.0935012605550846,0.5631231381933035,28.0113,0.3012291644262824,0.0935012605550846,,,,0.1401825931107769,0.2372721575288066,,,0.5631231381933035,,0.7110926571390206,0.2185438260942596,0.0331414358016199,0.3403790975526527,0.0496007798358646,0.0,1.0,0.0,0.0,0.55,0.0,0.0670886765435262,0.51,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0310737099588218,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
10,ON,ON SEMICONDUCTOR CORP,Information Technology,0.04,4.402020791295538,3.6270558594269127,4.407909307556001,0.3308542808776853,6.203281765477255,0.2656063828961051,0.4350023676010225,0.2993912495028725,True,12,-0.1845643471305052,-0.1486228812241155,-0.275825382478698,0.5179505738148278,0.5524935535378771,emerging_growth,-0.1316854196425606,early_scout,0.0438780775771582,-0.167090160858547,0.5724868803797323,0.4408526476482575,,Semiconductor,0.386771533991488,-0.8269942659536723,0.0,0.7582656153601552,3.2443541549015635,0.35,0.3,0.35,1.0,0.5375902926810525,0.3326738292295318,0.2049164634515207,0.121,0.8538451462039457,-0.3131342129402437,0.2001671661779926,1.1123703212853218,0.6610441308323275,-0.3657447873358938,0.0,-0.0897807988584022,0.0469058690170494,6.0,1.199,6.0,6.0,-6.0,0.0,0.3326738292295318,6.0,-3.199999999999946,0.1222628128700824,0.210857142857144,matched_with_ttm_fallback,0.9085,5,0,0.7142857142857143,full_ttm,False,5995400000.0,1983900000.0,84200000.0,121000000.0,0.0140441004770323,0.3309036928311705,0.0140441004770323,0.0157308337341879,0.0100742664934891,0.4991674159922736,0.1794267925297,-0.5266758517025242,-0.4876270274533534,40801041454.208725,104.11000061035156,0.0157308337341879,-0.153467094023128,-0.6008691683003108,334.9133,,-0.153467094023128,,,,-0.1036699576539808,0.0267167711168438,-0.6008691683003108,-0.1253795750807959,-0.6707113488808599,-0.2474157414551334,-0.1256634646364731,0.1475745843257252,0.0029656105748133,0.1469423276052567,0.0410700300844195,1.0,1.0,0.0,0.0,0.95,0.0,-0.4301300457741983,0.99,0.0,0.0,0.0,0.0,0.0,0.0,14,0.216,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0543930172170319,balanced,balanced,aggr_35_30_35,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-12,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-13T14:26:35.263855+00:00
