rebalance_date,diagnostic_flags,regime_label,previous_regime_label,macro_risk_state,regime_state,cash_weight,cash_target_used,cash_raise_confirmation_count,drawdown_before_month,drawdown_after_month,recommended_action
2020-01-31,unconfirmed_cash_raise,balanced,balanced,green,neutral,0.3118967865803815,0.0,0,0.0,-0.0433101900031902,favor_core_compounders_long_hold
2020-12-31,possible_cash_drag;unconfirmed_cash_raise,balanced,growth_reentry_alert,green,bull,0.2762222367221489,0.0,0,0.0,0.0,favor_core_compounders_long_hold
2021-06-30,possible_cash_drag;unconfirmed_cash_raise,balanced,balanced,green,bull,0.2650003288921422,0.0,0,0.0,0.0,favor_future_winners_and_monster_breakouts
2021-08-31,late_risk_alert;unconfirmed_cash_raise,balanced,balanced,green,bull,0.8056903037743138,0.0,0,0.0,-0.0711792030419442,favor_core_compounders_long_hold
2021-12-31,late_risk_alert;unconfirmed_cash_raise,balanced,balanced,green,bull,0.3899313813051626,0.0,0,0.0,-0.0609534745292962,favor_core_compounders_long_hold
2022-01-31,late_risk_alert,balanced,balanced,yellow,neutral,0.0376354845316066,0.0,1,-0.0609534745292962,-0.0735616812604351,slow_new_buys_scout_only_require_confirmation
2022-03-31,late_risk_alert;premature_growth_reentry;unconfirmed_cash_raise,growth_reentry_alert,balanced,recovery,neutral,0.7789315314791841,0.0,0,-0.0373399243181969,-0.1061834076889515,staged_reentry_scout_then_scale_confirmed_new_leaders
2022-05-31,balanced_under_drawdown;unconfirmed_cash_raise,balanced,risk_off_alert,yellow,bear,0.4507071542301228,0.0,1,-0.1052520244687865,-0.1506685891026259,slow_new_buys_scout_only_require_confirmation
2022-06-30,balanced_under_drawdown,balanced,balanced,red,bear,0.1264031492598044,0.0,2,-0.1506685891026259,-0.1208498676744573,defend_half_trim_stale_leaders_no_tactical_new_buys
2022-07-29,balanced_under_drawdown,balanced,balanced,yellow,bear,0.1814112365832158,0.0,1,-0.1208498676744573,-0.1458414365383119,slow_new_buys_scout_only_require_confirmation
2022-08-31,late_risk_alert;balanced_under_drawdown,balanced,balanced,yellow,bear,0.0856371731745449,0.0,1,-0.1458414365383119,-0.1804918306366283,slow_new_buys_scout_only_require_confirmation
2022-09-30,balanced_under_drawdown,balanced,balanced,crisis,bear,0.0922199181517114,0.0,3,-0.1804918306366283,-0.1050458985361039,raise_cash_exit_distribution_only_hold_best_structural_winners
2022-10-31,balanced_under_drawdown,balanced,balanced,yellow,bear,0.0316621916402328,0.0,1,-0.1050458985361039,-0.0990303909734002,slow_new_buys_scout_only_require_confirmation
2022-11-30,late_risk_alert;balanced_under_drawdown;unconfirmed_cash_raise,balanced,balanced,green,neutral,0.3951103193736652,0.0,0,-0.0990303909734002,-0.1329373252226883,favor_early_scout_turnaround_accumulation
2022-12-30,late_risk_alert;balanced_under_drawdown,balanced,balanced,yellow,bear,0.1179750219912303,0.0,1,-0.1329373252226883,-0.1193019920992536,slow_new_buys_scout_only_require_confirmation
2023-01-31,late_risk_alert;balanced_under_drawdown,balanced,balanced,green,neutral,0.1243524838953651,0.0,0,-0.1193019920992536,-0.1418916973818368,favor_future_winners_and_monster_breakouts
2023-02-28,late_risk_alert;balanced_under_drawdown,balanced,balanced,green,neutral,0.1154218360922326,0.0,0,-0.1418916973818368,-0.1142627207304763,favor_core_compounders_long_hold
2023-03-31,late_risk_alert;balanced_under_drawdown,balanced,balanced,green,bull,0.1794354934931378,0.0,0,-0.1142627207304763,-0.1178116092159085,favor_future_winners_and_monster_breakouts
2023-04-28,late_risk_alert;balanced_under_drawdown,balanced,balanced,green,neutral,0.0654711173171925,0.0,0,-0.1178116092159085,-0.0865394022453481,favor_core_compounders_long_hold
2023-05-31,balanced_under_drawdown,balanced,balanced,green,bull,0.0,0.0,0,-0.0865394022453481,-0.0285517966135271,favor_future_winners_and_monster_breakouts
2023-08-31,late_risk_alert;unconfirmed_cash_raise,balanced,balanced,green,bull,0.4354365001621051,0.0,0,0.0,-0.0661938820204732,favor_core_compounders_long_hold
2024-03-28,unconfirmed_cash_raise,balanced,balanced,green,strong_bull,0.2902011571760738,0.0,0,0.0,-0.0269237165705519,favor_core_compounders_long_hold
2024-11-29,unconfirmed_cash_raise,growth_reentry_alert,balanced,recovery,bull,0.534075859081409,0.0,0,0.0,-0.0449037820422542,staged_reentry_scout_then_scale_confirmed_new_leaders
2025-04-30,unconfirmed_cash_raise,balanced,risk_off_alert,yellow,bear,0.2859361987315857,0.0,1,-0.0601482967087911,0.0,slow_new_buys_scout_only_require_confirmation
2025-06-30,possible_cash_drag;unconfirmed_cash_raise,balanced,balanced,green,bull,0.3594987195615005,0.0,0,0.0,0.0,favor_future_winners_and_monster_breakouts
2025-10-31,possible_cash_drag;unconfirmed_cash_raise,balanced,balanced,green,neutral,0.4962834002495373,0.0,0,0.0,-0.0013226399013091,favor_core_compounders_long_hold
2026-01-30,possible_cash_drag;unconfirmed_cash_raise,balanced,balanced,green,neutral,0.4066879446282372,0.0,0,0.0,-0.0049668895856166,favor_core_compounders_long_hold
2026-05-22,possible_cash_drag;unconfirmed_cash_raise,balanced,risk_off_alert,green,neutral,0.3345932802862904,0.3345932802862904,0,0.0,0.0,favor_future_winners_and_monster_breakouts
