cluster_id,n,win_rate,loss_rate,avg_realized_return,top1_signal,top1_centroid_z,top2_signal,top2_centroid_z,top3_signal,top3_centroid_z
1,57,0.42105263157894735,0.07017543859649122,0.04899535935166759,theme_phase_multiplier_max,-1.8394534018751618,theme_phase_multiplier_primary,-1.8355458793975645,rs_acceleration_score,0.5942774040637829
5,41,0.5121951219512195,0.2682926829268293,-0.007030784999226286,theme_phase_multiplier_max,-1.8101733942341285,theme_phase_multiplier_primary,-1.8061434887228884,rs_acceleration_score,-1.0064715441450367
6,15,0.5333333333333333,0.26666666666666666,0.12073004362414012,theme_phase_multiplier_max,-1.6793893601041787,theme_phase_multiplier_primary,-1.674812810376,h6_dynamic_leader_score,1.630764253202296
0,143,0.5384615384615384,0.14685314685314685,0.018313759918596843,theme_phase_multiplier_primary,0.5088527129921407,theme_phase_multiplier_max,0.5035819508319115,h6_dynamic_leader_score,-0.45595842753854465
4,95,0.6210526315789474,0.14736842105263157,0.07696413138738194,h6_dynamic_leader_score,1.7748071694263876,theme_phase_multiplier_max,0.5615072246895928,theme_phase_multiplier_primary,0.5424575786004221
7,65,0.6307692307692307,0.1076923076923077,0.07749870562843594,rs_acceleration_score,1.0410176547674634,theme_phase_multiplier_primary,0.5902870546048149,theme_phase_multiplier_max,0.587363723744906
2,82,0.6951219512195121,0.10975609756097561,0.10534136444123439,rs_acceleration_score,-1.4434555162776677,theme_phase_multiplier_primary,0.5092947769078794,theme_phase_multiplier_max,0.5044112097895774
