ticker,shares,price,price_date,market_value_usd,cost_basis,current_weight
AMAT,74.0,431.20001220703125,2026-05-12,31908.800903320312,344.7111197806693,0.08169754361365167
APH,134.0,127.87000274658203,2026-05-12,17134.580368041992,134.6868962545268,0.04387043973106701
ATI,60.0,161.00999450683594,2026-05-12,9660.599670410156,166.4199981689453,0.024734469505722997
BKNG,60.0,160.55999755859375,2026-05-12,9633.599853515625,166.81065368652344,0.02466534065550437
ETR,95.0,112.93000030517578,2026-05-12,10728.3500289917,106.05122375488281,0.02746827895700923
FTI,250.0,73.19000244140625,2026-05-12,18297.500610351562,67.44703674316406,0.046847916932518295
GOOGL,80.0,387.3500061035156,2026-05-12,30988.00048828125,340.7140662079649,0.07933997673750827
LRCX,108.0,289.239990234375,2026-05-12,31237.9189453125,180.6783640258789,0.07997985424669547
MU,62.0,766.5800170898438,2026-05-12,47527.96105957031,237.7040761311849,0.12168798455626521
PR,540.0,20.170000076293945,2026-05-12,10891.80004119873,18.6336612701416,0.02788676740292091
RGLD,58.0,245.35000610351562,2026-05-12,14230.300354003906,303.7432556152344,0.036434480484837745
SCCO,94.0,188.8514862060547,2026-05-12,17752.03970336914,215.54183959960938,0.04545134874517844
VRT,65.0,367.1300048828125,2026-05-12,23863.450317382812,257.68865966796875,0.061098669266312834
VZ,395.0,47.93000030517578,2026-05-12,18932.350120544434,49.239402770996094,0.04847335079649313
GOOG,0.0,383.82000732421875,2026-05-12,0.0,,0.0
GEV,0.0,1071.97998046875,2026-05-12,0.0,,0.0
AMZN,0.0,265.82000732421875,2026-05-12,0.0,,0.0
PLTR,0.0,136.0,2026-05-12,0.0,,0.0
GLW,0.0,198.24000549316406,2026-05-12,0.0,,0.0
RKLB,0.0,117.55999755859375,2026-05-12,0.0,,0.0
AKAM,0.0,149.55999755859375,2026-05-12,0.0,,0.0
MLI,0.0,138.58999633789062,2026-05-12,0.0,,0.0
NXPI,0.0,294.2300109863281,2026-05-12,0.0,,0.0
ON,0.0,104.11000061035156,2026-05-12,0.0,,0.0
