date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-07-01,99780.2384147215,99780.2384147215,0.1190175979932812,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,INIT,0.0,0.0,99780.2384147215,99780.2384147215,0.0,0.0
2019-07-02,101159.68806643964,101159.68806643964,0.1173946315010128,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,101159.68806643964,101159.68806643964,0.0,0.0
2019-07-03,101999.40390964031,101997.85980994957,0.1164281735787152,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,101999.40390964031,101997.85980994957,0.0,0.0
2019-07-05,101375.26079555036,101375.5552508165,0.1171449938586825,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,101999.40390964031,101997.85980994957,-0.006119085898216303,-0.0061011531054926404
2019-07-08,101683.0243625212,101682.66691936064,0.1167904316159802,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,101999.40390964031,101997.85980994957,-0.003101778392738286,-0.0030901912175042012
2019-07-09,102328.5297946501,102326.54233398789,0.1160536980952301,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102328.5297946501,102326.54233398789,0.0,0.0
2019-07-10,102435.17268367292,102432.82558172141,0.1159328772743888,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102435.17268367292,102432.82558172141,0.0,0.0
2019-07-11,101874.12811847212,101873.75144499881,0.1165713466475672,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102435.17268367292,102432.82558172141,-0.005477069550449687,-0.005457958750503922
2019-07-12,100883.00635905744,100885.37779816602,0.1177165979872771,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102435.17268367292,102432.82558172141,-0.01515266957579775,-0.015106952041665789
2019-07-15,102188.57209201338,102189.04901068425,0.116212645506231,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102435.17268367292,102432.82558172141,-0.0024073820075558583,-0.0023798676806262575
2019-07-16,102510.95888133527,102510.4141129438,0.1158471682726532,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102510.95888133527,102510.4141129438,0.0,0.0
2019-07-17,102067.50205035688,102068.54979496,0.1163504941803909,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102510.95888133527,102510.4141129438,-0.004325945594672809,-0.004310433450175899
2019-07-18,102895.38825793743,102893.94568089042,0.1154143495094979,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102895.38825793743,102893.94568089042,0.0,0.0
2019-07-19,102687.49814410688,102686.90528402783,0.1156480050439189,0.1190175979932812,GREEN,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,102895.38825793743,102893.94568089042,-0.0020204026375741924,-0.0020121727813285917
2019-07-22,103997.55682940962,103991.96479718605,0.1141911854986844,0.1190175979932812,WATCH,0.03,0.0,0.1190175979932812,HOLD_CASH,0.0,0.0,103997.55682940962,103991.96479718605,0.0,0.0
2019-07-23,103478.0629825163,103441.44562476418,0.1147644627376103,0.25,WATCH,0.25,0.0,0.25,RAISE_CASH,0.1309824020067188,33.883617931610914,103997.55682940962,103991.96479718605,-0.0049952504917538665,-0.00529386259309117
2019-07-24,104585.9866733122,104379.78202318343,0.1135487141352126,0.25,WATCH,0.25,0.0,0.25,HOLD_CASH,0.0,0.0,104585.9866733122,104379.78202318343,0.0,0.0
2019-07-25,105695.5534991789,105290.37334499483,0.1123567066935255,0.15,GREEN,0.03,0.0,0.15,RELEASE_CASH,0.1,26.32917563015625,105695.5534991789,105290.37334499483,0.0,0.0
2019-07-26,107065.38200183392,106586.66673126463,0.1109191793021732,0.1109191793021732,GREEN,0.03,0.0,0.1109191793021732,RELEASE_CASH,0.0390808206978268,10.41475357105124,107065.38200183392,106586.66673126463,0.0,0.0
2019-07-29,105729.99152560713,105257.24710949323,0.1123201102351445,0.1109191793021732,GREEN,0.03,0.0,0.1109191793021732,HOLD_CASH,0.0,0.0,107065.38200183392,106586.66673126463,-0.012472663444136556,-0.012472663444136556
2019-07-30,104653.45857806684,104183.83622053829,0.1134755073045045,0.1109191793021732,GREEN,0.03,0.0,0.1109191793021732,HOLD_CASH,0.0,0.0,107065.38200183392,106586.66673126463,-0.022527575007631917,-0.022543443607112357
2019-07-31,104268.12035747051,103799.12101656111,0.1138948727818534,0.1109191793021732,GREEN,0.03,0.0,0.1109191793021732,HOLD_CASH,0.0,0.0,107065.38200183392,106586.66673126463,-0.026126667575103735,-0.026152855701283118
