cluster_id,n,win_rate,loss_rate,avg_realized_return,top1_signal,top1_centroid_z,top2_signal,top2_centroid_z,top3_signal,top3_centroid_z
6,80,0.4625,0.025,0.0760414762239017,selection_confirmation_score,-1.10784444413212,rs_acceleration_score,-0.686045864508902,h6_dynamic_leader_score,-0.5889433062429019
2,132,0.5075757575757576,0.03787878787878788,0.0545719876994273,rs_acceleration_score,1.087222650633227,theme_phase_multiplier_max,0.46132023280083123,theme_phase_multiplier_primary,0.4611764425924409
7,56,0.5535714285714286,0.017857142857142856,0.04698141524661266,theme_phase_multiplier_max,-2.108096397279445,theme_phase_multiplier_primary,-2.104800301704044,selection_confirmation_score,-1.7518415064553101
3,231,0.5541125541125541,0.030303030303030304,0.061630341316577415,entry_quality_score,1.348611840703712,selection_confirmation_score,0.507844935136478,portfolio_monster_early_score,-0.43584086390725674
5,141,0.574468085106383,0.0070921985815602835,0.09032880580419629,rs_acceleration_score,-1.338863014960832,selection_confirmation_score,0.6402467320241078,theme_phase_multiplier_max,0.4522647245105078
0,186,0.5860215053763441,0.043010752688172046,0.08138965593289664,h6_dynamic_leader_score,1.8789511018495697,selection_confirmation_score,0.6556455313491912,theme_phase_multiplier_max,0.4760665384157783
1,110,0.6454545454545455,0.00909090909090909,0.07418046945729301,portfolio_risk_entry_block_score,2.564749092655352,portfolio_monster_early_score,2.228280101085464,theme_phase_multiplier_max,-2.1080963972794415
