as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-22,concentrated,equity,SNDK,0.3879686694435681,0.285,0.22456669626668121,-0.10296866944356814,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-62.0,-141870.2587890625,1,ready,,0.03,none,0.0
2026-06-22,concentrated,equity,BE,0.2401821793577515,0.285,0.18061520264244937,0.044817820642248485,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,181.0,62646.81323242188,1,ready,,0.03,none,0.0
2026-06-22,concentrated,equity,WDC,0.2065135973814207,0.1658109919383137,0.14546674530478956,-0.040702605443107,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-74.0,-56214.47216796875,1,ready,,0.03,none,0.0
2026-06-22,concentrated,equity,CIEN,0.069950912890999,0.1210803191563067,0.11066302279316431,0.051129406265307695,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,162.0,71032.1401977539,1,ready,,0.03,none,0.0
2026-06-22,concentrated,equity,LITE,0.0403197233046371,0.0646086889053795,0.06413584945112237,0.024288965600742403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,40.0,33647.60009765625,1,ready,,0.03,none,0.0
2026-06-22,concentrated,cash,CASH,0.0550649176216233,0.0,0.12008607436202302,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-22,main,equity,SNDK,0.1699482160027756,0.12,0.22456669626668121,-0.0499482160027756,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-17.0,-38899.90966796875,1,ready,,0.03,none,0.0
2026-06-22,main,equity,WDC,0.1429307569059278,0.1102654485514349,0.14546674530478956,-0.0326653083544929,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-34.0,-25828.27099609375,1,ready,,0.03,none,0.0
2026-06-22,main,equity,MRVL,0.1173276414235075,0.0852589194369642,0.031227140450355226,-0.0320687219865433,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-84.0,-25850.1591796875,1,ready,,0.03,none,0.0
2026-06-22,main,equity,STM,0.1119417618375078,0.1054748770594471,0.038631486554957704,-0.006466884778060705,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-65.0,-5206.499900817871,1,ready,,0.03,none,0.0
2026-06-22,main,equity,CIEN,0.0559039890859339,0.0926381557507864,0.11066302279316431,0.036734166664852505,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,67.0,29377.49008178711,1,ready,,0.03,none,0.0
2026-06-22,main,equity,ON,0.0529850156754954,0.0564536699670997,0.02067685929686225,0.003468654291604298,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,2748.899871826172,1,ready,,0.03,none,0.0
2026-06-22,main,equity,MU,0.0499888682398648,0.0316324308233738,0.011585771513770566,-0.018356437416490998,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-14253.1201171875,1,ready,,0.03,none,0.0
2026-06-22,main,equity,LITE,0.0406091966041154,0.0633177035523909,0.06413584945112237,0.022708506948275503,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,17664.99005126953,1,ready,,0.03,none,0.0
2026-06-22,main,equity,PWR,0.037036744201745,0.0527619774770134,0.019324730972356815,0.015725233275268403,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,12110.630249023438,1,ready,,0.03,none,0.0
2026-06-22,main,equity,FIX,0.0298844100703397,0.0397315495162076,0.01455217454368708,0.009847139445867903,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,6035.579956054688,1,ready,,0.03,none,0.0
2026-06-22,main,equity,COHR,0.023635554032128,0.0253911037455642,0.009299807786544781,0.0017555497134361976,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,1245.269989013672,1,ready,,0.03,none,0.0
2026-06-22,main,equity,TER,0.0131604531345221,0.013762260639199,0.005040599256156428,0.0006018075046768986,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,1.0,442.989990234375,1,ready,,0.03,none,0.0
2026-06-22,main,equity,KEYS,0.0092083169897468,0.011270166626064,0.004127838805079019,0.0020618496363172013,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,1487.800048828125,1,ready,,0.03,none,0.0
2026-06-22,main,cash,CASH,0.1454390757963896,0.0,0.12008607436202302,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
