rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-06-28,2019-07-31,balanced,0.25,0.35,0.4,0.0,0.0524713970299897,0.0,0.0524713970299897,1.0,0.9475286029700103,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0095062672482462
2019-07-31,2019-08-30,balanced,0.25,0.35,0.4,0.0,0.14615478774918256,0.0,0.14615478774918256,1.0000000000000002,0.8538452122508173,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0220864672520815
2019-08-30,2019-09-30,balanced,0.25,0.35,0.4,0.0,0.25217854991245325,0.009050571882277647,0.25217854991245325,0.9909494281177224,0.7478214500875467,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.01661693288472908,1.0051025250233638
2019-09-30,2019-10-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.01661693288472908,0.0,1.0267914247319774
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.0034347428002490265,0.0,0.0034347428002490265,1.0,0.9965652571997511,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.0326423115245729
2019-11-29,2019-12-31,balanced,0.25,0.35,0.4,0.0,0.09830610091717597,0.0,0.09830610091717597,1.0,0.9016938990828242,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0638438662306158
2019-12-31,2020-01-31,balanced,0.25,0.35,0.4,0.0,0.03082844363114708,0.0,0.03082844363114708,1.0,0.969171556368853,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.132926276182385
2020-01-31,2020-02-28,balanced,0.25,0.35,0.4,0.0,0.24495255438854385,0.0,0.24495255438854385,1.0,0.7550474456114562,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.02369590281670247,1.1060805652434786
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8469967015937483,0.28,0.8469967015937483,0.72,0.1530032984062518,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.02369590281670247,-0.07509566804049905,1.047848420631834
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.3970961390264338,0.4,0.3970961390264338,0.6,0.6029038609735662,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.07509566804049905,0.0,1.1667860332699636
2020-04-30,2020-05-29,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.3630539813561748
2020-05-29,2020-06-30,balanced,0.25,0.35,0.4,0.0,0.016096382912296515,0.0,0.016096382912296515,1.0,0.9839036170877036,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.4584655500202506
2020-06-30,2020-07-31,balanced,0.25,0.35,0.4,0.0,0.03344708923853843,0.0,0.03344708923853843,1.0,0.9665529107614615,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.5838190477954972
2020-07-31,2020-08-31,balanced,0.25,0.35,0.4,0.0,0.058664634374184364,0.0,0.058664634374184364,1.0,0.9413353656258157,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.7471432253110801
2020-08-31,2020-09-30,balanced,0.25,0.35,0.4,0.0,0.1592163959556459,0.0,0.1592163959556459,1.0,0.840783604044354,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.021818655716494866,1.7090229087906113
2020-09-30,2020-10-30,balanced,0.25,0.35,0.4,0.0,0.1362024592452852,0.0,0.1362024592452852,1.0,0.8637975407547147,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.021818655716494866,-0.01835823579934942,1.7150687580055834
