rebalance_date,ticker,Name,sector,weight,period_forward_return,weighted_forward_return,main_v3_score,main_v3_sleeves,main_v3_style_regime,main_v3_replacement_score,main_v3_replacement_catalyst_score,main_v3_replacement_decay_score,score,score_total,portfolio_sleeve_label,portfolio_candidate_gate_label,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,rs_acceleration_score,regime_state,style_regime,theme_horizon_primary,theme_holding_profile_primary,research_only_backtest,production_activation_allowed
2019-06-28,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.06814880430805939,-0.0001018815506098,-6.943105855108909e-06,1.5907163141974299,future,balanced,0.9905432403565748,0.29190728214858114,0.09823077864023678,0.6638223965573115,,early_scout,early_relaxed,0.4640583591274964,0.2809288454161559,0.5757733114712017,0.0,0.2416666666666667,-0.3859616796035516,neutral,balanced,unknown,neutral,True,False
2019-06-28,SHOP,Shopify,Software,0.06409088653048364,0.0256318354898856,0.0016427670599502816,1.5797682568234328,future,balanced,0.615206439143493,0.03227995468924308,0.1768737046971634,2.6802684877449963,,early_scout,adr_global_alpha_fallback,0.6521438343998639,0.537123585970858,0.4902997406505153,0.0,0.2416666666666667,-1.5656055704574507,neutral,balanced,unknown,neutral,True,False
2019-06-28,ORCL,ORACLE CORP,Information Technology,0.052472853318434334,0.0168729512883389,0.0008853718980020947,1.2259370843920356,early,balanced,0.9376800567212611,0.3062354100965148,0.10011856238080649,5.595061999869481,,core_compounder,core_strict,0.4175619910670445,0.3845730839642431,0.5122559704022066,0.0,0.1333333333333333,-0.9017784357120974,neutral,balanced,compounder,long_duration,True,False
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.03649168471045981,-0.0195024503246339,-0.0007116772683279449,1.4929781637192334,future,balanced,0.5883521088201753,0.0,0.21481608729568008,2.477180611215111,,early_scout,early_relaxed,0.6521438343998639,0.537123585970858,0.5208825049400887,0.0,0.2416666666666667,-2.134741309435201,neutral,balanced,unknown,neutral,True,False
2019-07-31,HEI,HEICO CORP,Industrials,0.2786946173365969,0.0728850488979895,0.020312670812184335,2.505434265589233,"core,future",quality_compounder,0.8934515940018535,0.020323024371765766,0.130463607707483,1.07652599567566,,future_winner,future_relaxed,0.662151339271672,0.5397564260620674,0.5539692462259431,0.0,0.2416666666666667,-0.6758721949579765,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,GOOG,ALPHABET INC CLASS C,Communication,0.22175250063531862,-0.0127922941726449,-0.002836723221646621,1.4531658662485898,early,quality_compounder,1.2110138986164136,0.36388642478500044,0.08540546137695122,5.022616230211644,,unassigned,rejected,0.662151339271672,0.5397564260620674,0.5023942671028041,0.0,0.0067708333333333,0.5881070011034428,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-07-31,PODD,INSULET CORP,Health Care,0.1383530963882329,0.2474311147259444,0.034232860865126495,1.7622546173432059,future,quality_compounder,0.5463220126739533,0.029122748352968922,0.225678255259084,0.9401366669469636,,future_winner,future_relaxed,0.6391890215347851,0.4558098037460813,0.5535713892198151,0.0,0.325,1.97458188431782,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,FCN,FTI CONSULTING INC,Industrials,0.09926453771785475,0.0280935955006622,0.0027886977702056377,1.6689719824668405,future,quality_compounder,0.6181717356417592,0.2000703196820286,0.20670305692768334,0.0640241802917232,,early_scout,early_relaxed,0.4207885909152923,0.414839263047892,0.5207850614660814,0.0,0.325,1.044422207551314,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.0790439492102052,0.0667320524193459,0.005274764962127529,2.515272713620109,core,quality_compounder,1.0477480788137328,0.2536324569779485,0.08540546137695122,5.484320794920231,,core_compounder,core_strict,0.662151339271672,0.5077379008841558,0.5376849040896388,0.0,0.0,0.455689640137389,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.07699078934076693,-0.0574468655040466,-0.0044228795203094225,1.607213609440023,future,quality_compounder,1.0512300016198655,0.2446994869030718,0.21250696647729245,1.4319235610233978,,early_scout,early_relaxed,0.662151339271672,0.5214650898683741,0.5606695190514037,0.0,0.325,0.183821258585088,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-07-31,FICO,FAIR ISAAC CORP,Information Technology,0.06800842565445274,-0.005387880633763,-0.0003664212795163367,1.5797502304961935,future,quality_compounder,0.6203742082071892,0.1003615471704975,0.1474665261339219,0.7268096879580304,,future_winner,rejected,0.5767183895719598,0.5164282009257557,0.485037081830155,0.0,0.2416666666666667,-0.5293147507522984,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,MELI,MercadoLibre,Internet,0.02523302563027641,-0.0354346530105645,-0.0008941235076155252,1.410739732776882,future,quality_compounder,0.470279573431954,0.0,0.19162865992928574,0.2039771193486247,,unassigned,rejected,0.6247172866456974,0.4383471856611139,0.5444173456998648,0.0,0.2416666666666667,-0.9028568451043012,neutral,quality_compounder,unknown,neutral,True,False
2019-07-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.012659058086295505,-0.0295759723069475,-0.00037440395139231566,2.081109557712698,core,quality_compounder,0.5245179119356503,0.011482016858992675,0.159245423436986,1.4965515616071603,,early_scout,early_relaxed,0.4165689907889994,0.3358765221395579,0.4944706303155852,0.0,0.1333333333333333,-1.1075994309005217,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,PODD,INSULET CORP,Health Care,0.279598655035381,0.0578740661250263,0.016181511049986056,1.781276306280793,future,quality_compounder,0.5690253244849206,0.15472580435753847,0.2692462547605058,0.0114726359654551,,future_winner,future_relaxed,0.5207998958949769,0.3704888180112451,0.5342890675133198,0.0,0.325,1.1358236337324106,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,GOOG,ALPHABET INC CLASS C,Communication,0.22165792020805059,0.0169494310139926,0.0037569756272714297,1.3734625698429772,early,quality_compounder,0.9897388006255207,0.25,0.06889366778028465,4.6260307739317374,,unassigned,rejected,0.5410016810108179,0.3802368288769958,0.5000793939200827,0.0,0.0,1.21022115843316,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-08-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.12015978811900455,-0.0386011370142033,-0.0046383044447793325,2.3535057332681166,core,quality_compounder,0.9642932357608835,0.32939527966697013,0.18103429478383015,4.116653137058627,,future_winner,future_relaxed,0.4104719564192627,0.4118647440748538,0.5264812460841721,0.0,0.1333333333333333,-1.6821094050531824,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,SHOP,Shopify,Software,0.11822616186654879,-0.1936458470962108,-0.022894005263581575,1.5399055718036914,future,quality_compounder,0.6171491391773346,0.1155753804406934,0.06889366778028465,2.6940527216664503,,future_winner,adr_global_alpha_fallback,0.5410016810108179,0.4326991932031658,0.4544681553636708,0.0,0.1083333333333333,0.2561736170512927,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,HEI,HEICO CORP,Industrials,0.08429376556827031,-0.1647471781277758,-0.013887160011136804,1.4698581031397029,future,quality_compounder,0.625166382789029,0.042743734266240486,0.1394617106316181,1.8602327848062028,,future_winner,future_relaxed,0.4211585816363405,0.3366414859907292,0.540420152804733,0.0,0.2416666666666667,-1.004425659474271,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.050562692942198506,0.0147994492348253,0.0007483000073741263,1.38383912975931,future,quality_compounder,0.8462532235363892,0.15472580435753847,0.09792213232823901,2.369944720183278,,future_winner,future_relaxed,0.506985393168005,0.4312290562851407,0.5818114928681042,0.0,0.2416666666666667,-0.381331984923585,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,RMD,RESMED INC,Health Care,0.039443765598537246,-0.0399684180544657,-0.0015765049130846893,1.349176329130297,future,quality_compounder,0.7069457943053867,0.05514053339276425,0.06889366778028465,0.790644318171982,,future_winner,future_relaxed,0.4196322363946357,0.3375053963709991,0.5588613284145268,0.0,0.0,0.7666522403991193,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,0.03858244224491182,-0.0732743107341848,-0.0028271018619374076,1.3462915148938672,future,quality_compounder,0.6408392460161125,0.0882240641123948,0.1077558098679555,1.4040328372187716,,early_scout,early_relaxed,0.4399793873520689,0.3959982981788699,0.5713832656292243,0.0,0.2416666666666667,-0.5288371480193321,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,DLTR,DOLLAR TREE INC,Consumer Staples,0.02720130427633528,0.109299311115226,0.0029730838188390973,2.007645998738954,core,quality_compounder,0.6535335081590483,0.03466002774482518,0.10405633107489244,0.6802200104707647,,unassigned,rejected,0.2992542605935769,0.2425373514076003,0.3880281366351367,0.0,0.1739583333333333,-0.5274399494191169,neutral,quality_compounder,unknown,neutral,True,False
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.020273504140761962,0.0245448791186795,0.0004976107084470507,1.9635390023667594,core,quality_compounder,0.6908729785717289,0.06315638400284125,0.06889366778028465,4.810366189873321,,core_compounder,core_strict,0.4543628193125347,0.3763926327939821,0.5179278620225813,0.0,0.0,0.9426509959316948,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,GOOGL,ALPHABET INC CLASS A,Communication,0.22188402965923384,0.0267159003326209,0.005927831621776391,1.5334033354672878,early,quality_compounder,1.1205326091266854,0.25,0.058274405494946786,5.06585701800009,,unassigned,rejected,0.6046955442988481,0.4913759781610438,0.5169148405308313,0.0,0.0,1.3720722651801387,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-09-30,ENTG,ENTEGRIS INC,Information Technology,0.14612077930244818,0.0381097273553174,0.005568623060162807,1.467979007294473,future,quality_compounder,0.7329022751002708,0.0715694968569121,0.2490010757630128,0.2302222383801612,,early_scout,early_relaxed,0.5797128455236965,0.5053958481908771,0.5342272411134457,0.0,0.4583333333333333,-0.2821292274574483,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-09-30,PODD,INSULET CORP,Health Care,0.140811030826401,-0.1056508093726402,-0.014876799375405056,1.459097588411142,future,quality_compounder,0.49043175857756094,0.05527498297366111,0.09784623110332268,0.8954980858841581,,unassigned,rejected,0.491152783746296,0.2907023981695721,0.5013641100814866,0.0,0.1083333333333333,0.3797278355503837,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.12879100118985215,0.0057554183818773,0.0007412460956684562,1.4383459720027,future,quality_compounder,0.6820628990101664,0.0,0.06248702691716034,2.730586619546245,,future_winner,future_relaxed,0.5504974615877175,0.3965718498699855,0.5591002961454021,0.0,0.1333333333333333,-0.0631893213332033,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.10644859478631978,-0.0204803368495672,-0.002180103078386912,2.387950028160724,core,quality_compounder,0.8127660409389645,0.25,0.1434873126543718,3.7860506711533377,,future_winner,future_relaxed,0.3480885189017474,0.3194997268031629,0.4438114215622988,0.0,0.1333333333333333,-1.278193607391375,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,TER,TERADYNE INC,Information Technology,0.08060113581106763,0.0830779395895815,0.006696176291763531,1.3431876725214793,future,quality_compounder,0.6371811445388431,0.07626659218156673,0.27038733558989264,0.6743861514504232,,future_winner,future_relaxed,0.6105017164308087,0.5090334811342231,0.537627822947457,0.0,0.4583333333333333,-0.3624591058308728,neutral,quality_compounder,structural_growth,long_duration,True,False
2019-09-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.07305604027066552,-0.0276956936061558,-0.0020233377074153317,1.3258729337245398,future,quality_compounder,0.8840509690893213,0.058582857611071466,0.07349178360351273,1.097604826987408,,early_scout,early_relaxed,0.6105017164308087,0.5090334811342231,0.58434249534037,0.0,0.1083333333333333,0.2274108565100789,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,DLTR,DOLLAR TREE INC,Consumer Staples,0.045752802829734825,-0.023720530145158,-0.001085280738748195,2.141240863845654,core,quality_compounder,0.9322485069395803,0.14547205422692294,0.1306955120035582,2.427721434379083,,unassigned,rejected,0.4686458549764782,0.4567157263967106,0.5439750228268294,0.0,0.1333333333333333,-1.086316597629171,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,CPRT,COPART INC,Industrials,0.04078490720118027,0.0541516043192649,0.0022085681569562515,1.2386791992580712,future,quality_compounder,0.6777961041293272,0.28377220015161864,0.16144920302691002,0.951954653214882,,early_scout,early_relaxed,0.2251489217866643,0.1762251293403145,0.4906908291086951,0.0,0.1333333333333333,-1.547621962979448,neutral,quality_compounder,unknown,neutral,True,False
2019-09-30,HD,HOME DEPOT INC,Consumer Discretionary,0.015749678123096807,0.0021458130565217,3.379586495255531e-05,1.942154184336995,core,quality_compounder,0.606747240591943,0.0,0.058274405494946786,4.773985823514402,,core_compounder,core_strict,0.4961725926897275,0.3687346613183089,0.5071135997638496,0.0,0.0,0.7389926981078148,neutral,quality_compounder,unknown,neutral,True,False
2019-10-31,AAPL,APPLE INC,Information Technology,0.19660688472861151,0.0382526537095107,0.007520735078429264,1.6711222857629249,"early,future",breakout_growth,1.1177364704022867,0.08569480616285033,0.037451212938444715,4.948529981481858,,core_compounder,core_strict,0.6487198799870512,0.4962631819387014,0.5491014584735736,0.0,0.1083333333333333,1.9610904452108509,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,CPRT,COPART INC,Industrials,0.14929430194572424,0.0515253519752259,0.0076924414556490935,1.6355008832793434,future,breakout_growth,0.9361521723013433,0.26984874226597894,0.1535001490969355,1.4906336531884647,,early_scout,early_relaxed,0.4888546046488968,0.4081763406927429,0.5493497341749607,0.0,0.1333333333333333,-1.7025022364540328,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,CAT,CATERPILLAR INC,Industrials,0.14224229368594232,0.00487951249753,0.0006940730497178881,1.819273008792601,early,breakout_growth,1.009151961652252,0.10640983278322946,0.006134603590615845,2.9619154163811774,,unassigned,rejected,0.4584846991357632,0.4447394312807582,0.4638611638025993,0.0,0.0135416666666666,0.7488283163345919,neutral,breakout_growth,structural_growth,long_duration,True,False
2019-10-31,RMD,RESMED INC,Health Care,0.11706112635500955,-0.0075931569055195,-0.0008888634999504315,1.5859391946561938,future,breakout_growth,1.1293789914047603,0.34683011896813437,0.09502045081681089,1.1471912228767025,,future_winner,future_relaxed,0.4838446049500376,0.2989890122150474,0.5618245843446821,0.0,0.1083333333333333,0.045742951510002,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,TAL,TAL Education,Consumer Discretionary,0.10691190242108425,0.0142103808550639,0.0015192588513430355,1.5689481184307317,future,breakout_growth,1.0150136122020321,0.44777341871343046,0.26611070330201064,1.5218729074318498,,future_winner,adr_global_alpha_fallback,0.4555408816186626,0.384712976247175,0.4819466159144422,0.0,0.2166666666666666,1.314833718779603,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,HD,HOME DEPOT INC,Consumer Discretionary,0.0792079207920792,-0.0831110948975877,-0.006583057021591104,2.090190578554168,core,breakout_growth,0.8827803809166923,0.0,0.0013638599915886899,5.297725731697724,,core_compounder,core_strict,0.5739742771845402,0.3548442570679176,0.5220351134089729,0.0,0.0,0.0299922661050558,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.0683565307463428,0.0031282587022594,0.00021383691216350913,1.4955502627778947,future,breakout_growth,0.7249723131331145,0.05769715740093048,0.12602047861478152,2.658033960635646,,future_winner,rejected,0.5491267661230776,0.4293072624587584,0.5069838429755514,0.0,0.1333333333333333,-1.290307179221723,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,MKSI,MKS,Information Technology,0.06402778361573183,-0.045238861780642,-0.002896544053112947,1.4861253709739548,future,breakout_growth,0.9895537166895325,0.18831186522357252,0.3,0.2480001573216157,,early_scout,early_relaxed,0.6186603234336252,0.4950641315368574,0.4654817935591782,0.0,0.325,1.8263730221863124,neutral,breakout_growth,structural_growth,long_duration,True,False
2019-10-31,DG,DOLLAR GENERAL CORP,Consumer Staples,0.049808253010785924,-0.0499159313286939,-0.0024862253368886015,1.4526772461413238,future,breakout_growth,0.7003821454916813,0.0,0.0036907273913711247,2.450295471905599,,unassigned,rejected,0.3937183724839179,0.2114338389552331,0.5481356825166241,0.0,0.0,0.6325294217412568,neutral,breakout_growth,unknown,neutral,True,False
2019-10-31,GOOG,ALPHABET INC CLASS C,Communication,0.026483002698688286,0.0115176727918937,0.0003050225596303295,1.4898833096950161,early,breakout_growth,1.240869575387545,0.27335276561492416,0.0013638599915886899,5.3533980416607685,,unassigned,rejected,0.6217428876946793,0.4014087564935902,0.5345792861812496,0.0,0.0,0.0930466469658077,neutral,breakout_growth,structural_growth,long_duration,True,False
2019-11-29,FTNT,FORTINET INC,Information Technology,0.2768475956402108,0.0226192652538717,0.006262089200682542,2.0299304929625888,future,balanced,1.122226749412838,0.29191487186696297,0.1314274225231612,1.5965350633247817,,early_scout,early_relaxed,0.6811272895257575,0.6665446577719396,0.4303006815236678,0.0,0.121875,1.2995232956385645,bull,balanced,unknown,neutral,True,False
2019-11-29,AAPL,APPLE INC,Information Technology,0.1727873786597581,0.108392469507452,0.018728850672650392,1.5889406788758642,"early,future",balanced,1.131796472239643,0.08996770938086826,0.047024726436792855,4.656716122196455,,core_compounder,core_strict,0.7285717200450599,0.6665446577719396,0.5623958534429627,0.0,0.1083333333333333,0.5509213668951034,bull,balanced,unknown,neutral,True,False
2019-11-29,BABA,Alibaba Group,Internet,0.15188845717604427,0.0907443637110265,0.013783021401489633,2.2708403846124794,"core,early",balanced,1.1930683866668277,0.11934071685617291,0.03167371224207535,4.2172316743919005,,future_winner,adr_global_alpha_fallback,0.7285717200450599,0.6441785575248699,0.5376074386518556,0.0,0.0135416666666666,0.455924415762391,bull,balanced,unknown,neutral,True,False
2019-11-29,QRVO,QORVO INC,Information Technology,0.12913114563523578,0.1268499412582064,0.016380278238434555,1.7341516040383251,future,balanced,1.1320113186569238,0.29191487186696297,0.1946294278604317,0.9905914865555614,,early_scout,early_relaxed,0.7285717200450599,0.6665446577719396,0.5553526084130879,0.0,0.325,1.8937419094159973,bull,balanced,unknown,neutral,True,False
2019-11-29,CPRT,COPART INC,Industrials,0.1202785351338541,0.0306720930462645,0.003689194421093967,1.7118549458055359,future,balanced,1.0566623671903241,0.2894575361638404,0.14078816472724187,3.966626859150905,,early_scout,early_relaxed,0.7285717200450599,0.6537005206836501,0.5645100524262051,0.0,0.1333333333333333,-1.5118224709086283,bull,balanced,unknown,neutral,True,False
2019-11-29,GOOG,ALPHABET INC CLASS C,Communication,0.07006034815165878,0.0311681201897142,0.002183649351724122,1.4732321042011964,early,balanced,1.1879193889143576,0.25978950927062416,0.02663565073681311,5.543827760566007,,unassigned,rejected,0.7252147500717264,0.4795926358426017,0.5594163823689486,0.0,0.0,0.3134695601594787,bull,balanced,structural_growth,long_duration,True,False
2019-11-29,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.028818917631702256,-0.0632127620460352,-0.0018217233826770829,1.393681258042334,future,balanced,0.6300022165991803,0.0,0.1217732007152294,1.7838058663459369,,future_winner,rejected,0.5818240057878308,0.4449297315626305,0.5050723121790404,0.0,0.1333333333333333,-1.226598010728441,bull,balanced,unknown,neutral,True,False
2019-11-29,PODD,INSULET CORP,Health Care,0.027342794437816124,-0.0799483667225248,-0.0021860117569331345,1.3855901832312076,future,balanced,0.7079664498632233,0.2823098092609242,0.4305969314734347,0.3418907583568086,,future_winner,rejected,0.7261043085609841,0.5774486474009588,0.5055697590018255,0.0,0.4583333333333333,-3.0,bull,balanced,unknown,neutral,True,False
2019-11-29,MSCI,MSCI INC,Financials,0.022844827533719768,-0.0009601877153619,-2.1935322757439013e-05,1.3593456809358684,future,balanced,0.6739343838509179,0.12847610659825695,0.1636510812830592,1.9456208672392816,,early_scout,early_relaxed,0.5603664880815068,0.4709171935661838,0.4727633244898134,0.0,0.1333333333333333,-1.854766219245888,bull,balanced,unknown,neutral,True,False
2019-12-31,BABA,Alibaba Group,Internet,0.33,-0.0366112691173601,-0.012081718808728834,2.4780345850720265,"core,early,future",quality_compounder,1.2037204623166389,0.05198062217159968,0.07045661341128992,5.147205268775634,,future_winner,adr_global_alpha_fallback,0.8747124813321762,0.7595382035552656,0.5548063032978825,0.0,0.0135416666666666,1.138991999300245,neutral,quality_compounder,unknown,neutral,True,False
2019-12-31,UI,UBIQUITI INC,Information Technology,0.20018874607051496,-0.1373837772060094,-0.027502686089302016,2.078386134549253,"core,future",quality_compounder,0.7548542176064901,0.0,0.3,0.0869327393172212,,future_winner,future_relaxed,0.8040143691756692,0.5058358457262873,0.4376274344896423,0.0,0.3385416666666667,1.8500379450421267,neutral,quality_compounder,unknown,neutral,True,False
2019-12-31,QRVO,QORVO INC,Information Technology,0.18982181019428185,-0.094661421387536,-0.01796880236334579,2.0841039369273733,future,quality_compounder,1.0034757526410503,0.1284789445779001,0.21243600579214378,1.5809773631231878,,future_winner,rejected,0.8747124813321762,0.7595382035552656,0.5763139469061289,0.0,0.325,1.862929631995029,neutral,quality_compounder,unknown,neutral,True,False
2019-12-31,AAPL,APPLE INC,Information Technology,0.10229279723243678,0.0272073338178704,0.002783114281466637,2.0999885071606905,"core,future",quality_compounder,1.2426182470539562,0.10537976045284854,0.09209109840889418,4.816593294438682,,future_winner,future_relaxed,0.8747124813321762,0.7595382035552656,0.5847624277553821,0.0,0.2416666666666667,-0.2783361095350178,neutral,quality_compounder,unknown,neutral,True,False
2019-12-31,TSLA,TESLA INC,Consumer Discretionary,0.09766748311381494,0.5870200541201764,0.057332771223253066,1.8830236508948193,future,quality_compounder,1.377184884419758,0.4638844144494513,0.1062423702811387,2.091987693363905,,early_scout,early_relaxed,0.8747124813321762,0.5758356652555281,0.5635067674390881,0.0,0.1083333333333333,3.0,neutral,quality_compounder,unknown,neutral,True,False
2019-12-31,FTNT,FORTINET INC,Information Technology,0.08002916338895143,0.0766728430962933,0.006136063487648693,1.8338843010447334,future,quality_compounder,0.7001916250805827,0.0,0.08996987108643406,2.1387845511415464,,early_scout,early_relaxed,0.6608739467927147,0.5007870094236593,0.4174529457207517,0.0,0.0135416666666666,2.330937564243144,neutral,quality_compounder,unknown,neutral,True,False
2020-01-31,GOOG,ALPHABET INC CLASS C,Communication,0.23722194625524134,-0.0702938364494984,-0.016675240692297633,1.86629670674498,"core,early",quality_compounder,1.1441893718277827,0.3057166079085891,0.15699520273071169,5.1047702255516025,,future_winner,future_relaxed,0.7446101221439603,0.5543726568156879,0.5849547076716028,0.0,0.0,0.8052348854090033,neutral,quality_compounder,structural_growth,long_duration,True,False
2020-01-31,FTNT,FORTINET INC,Information Technology,0.16912267049540144,-0.0936555921082689,-0.015839283844178483,1.9964776333725236,future,quality_compounder,0.7853524080399301,0.062125763111017675,0.15699520273071169,1.6558327433867772,,unassigned,rejected,0.741329058689287,0.6129286623107245,0.454802240392927,0.0,0.1083333333333333,2.737639915466892,neutral,quality_compounder,unknown,neutral,True,False
