as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-22,AMAT,43.0,631.094970703125,27137.083740234375,0.04250695354627312,351.2308350070227,12034.157834932399,5228.487231405185
2026-06-22,AVT,199.0,92.2300033569336,18353.770668029785,0.028748957870819252,69.93698582098112,4436.310489654543,-66.79528036117554
2026-06-22,CIEN,68.0,438.4700012207031,29815.960083007812,0.04670308874445772,352.0713895110811,5875.105596254296,16497.238043882426
2026-06-22,LITE,28.0,841.1900024414062,23553.320068359375,0.03689342198999337,593.4328807195027,6937.199408213299,9900.759066060386
2026-06-22,LRCX,60.0,398.1099853515625,23886.59912109375,0.03741546324350956,202.81872306478365,11717.47573720673,9983.707488448828
2026-06-22,MRVL,198.0,307.739990234375,60932.51806640625,0.09544340650967119,164.9499969482422,28272.418670654297,0.0
2026-06-22,MU,61.0,1187.760009765625,72453.36059570312,0.11348941038003846,434.2002411658346,45967.14588458721,20768.83741499241
2026-06-22,ON,222.0,130.89999389648438,29059.79864501953,0.04551865347404596,103.02999877929688,6187.138916015625,-3355.601674985886
2026-06-22,ONTO,92.0,341.010009765625,31372.9208984375,0.04914187920876668,266.3631595114003,6867.5102233886755,1107.167431945801
2026-06-22,PR,1147.0,18.639999389648438,21380.079299926758,0.03348930365241129,21.118040858088314,-2842.313564300537,0.0
2026-06-22,RVMD,168.0,165.27999877929688,27767.039794921875,0.04349370337573596,97.96586563634615,11308.774368015722,6000.031903346579
2026-06-22,SEB,3.0,4809.7099609375,14429.1298828125,0.02260148361971908,4624.4344482421875,555.8265380859375,1090.83609375
2026-06-22,SNDK,42.0,2288.22998046875,96105.6591796875,0.15053787022177834,767.8209649948847,63857.178649902344,410.72693115234375
2026-06-22,STM,475.0,80.0999984741211,38047.49927520752,0.05959679749394981,55.75,11566.24927520752,-2646.382853527069
2026-06-22,TER,36.0,442.989990234375,15947.6396484375,0.02498004517352687,190.02981032959053,9106.566476572241,24421.678764135155
2026-06-22,TPL,31.0,354.0299987792969,10974.929962158203,0.017190897980809732,527.1397813366306,-5366.403259277344,4885.3604509735105
2026-06-22,UI,25.0,589.4600219726562,14736.500549316406,0.023082942525459837,1018.4410400390625,-10724.525451660156,-874.422378616333
2026-06-22,WDC,105.0,759.655029296875,79763.77807617188,0.12494029357812614,264.95990675300106,51942.98786710676,31367.499549580247
