ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
BILL,69530.76342773438,0.3074551635522262,0.0,0.0,-69530.76342773438
NTLA,43134.31970214844,0.1907338372966601,0.0,0.0,-43134.31970214844
DDOG,37552.3193359375,0.1660510242375789,0.0,0.0,-37552.3193359375
MRNA,26252.10076904297,0.1160830621962671,0.0,0.0,-26252.10076904297
DKS,17421.216888427734,0.0770341475292051,0.0,0.0,-17421.216888427734
