portfolio_sleeve_label,months,avg_candidate_count,avg_gate_pass_count,avg_adr_candidate_count,avg_adr_gate_pass_count,avg_adr_candidate_share,latest_candidate_count,latest_gate_pass_count,latest_adr_candidate_count,latest_adr_gate_pass_count,latest_core_selected_count,latest_concentrated_selected_count,latest_source_mix,latest_top10_gate_tickers,hist_avg_score,latest_avg_score,hist_gate_avg_score,latest_gate_avg_score,hist_avg_portfolio_core_compounder_engine_score,latest_avg_portfolio_core_compounder_engine_score,hist_gate_avg_portfolio_core_compounder_engine_score,latest_gate_avg_portfolio_core_compounder_engine_score,hist_avg_portfolio_future_winner_engine_score,latest_avg_portfolio_future_winner_engine_score,hist_gate_avg_portfolio_future_winner_engine_score,latest_gate_avg_portfolio_future_winner_engine_score,hist_avg_portfolio_early_scout_engine_score,latest_avg_portfolio_early_scout_engine_score,hist_gate_avg_portfolio_early_scout_engine_score,latest_gate_avg_portfolio_early_scout_engine_score,hist_avg_selection_confirmation_score,latest_avg_selection_confirmation_score,hist_gate_avg_selection_confirmation_score,latest_gate_avg_selection_confirmation_score,hist_avg_sage_g_score,latest_avg_sage_g_score,hist_gate_avg_sage_g_score,latest_gate_avg_sage_g_score,hist_avg_sage_q_score,latest_avg_sage_q_score,hist_gate_avg_sage_q_score,latest_gate_avg_sage_q_score,hist_avg_sage_v_score,latest_avg_sage_v_score,hist_gate_avg_sage_v_score,latest_gate_avg_sage_v_score,hist_avg_sales_growth_yoy,latest_avg_sales_growth_yoy,hist_gate_avg_sales_growth_yoy,latest_gate_avg_sales_growth_yoy,hist_avg_eps_growth_yoy,latest_avg_eps_growth_yoy,hist_gate_avg_eps_growth_yoy,latest_gate_avg_eps_growth_yoy,hist_avg_sales_cagr_3y,latest_avg_sales_cagr_3y,hist_gate_avg_sales_cagr_3y,latest_gate_avg_sales_cagr_3y,hist_avg_sales_cagr_5y,latest_avg_sales_cagr_5y,hist_gate_avg_sales_cagr_5y,latest_gate_avg_sales_cagr_5y,hist_avg_mom_6m,latest_avg_mom_6m,hist_gate_avg_mom_6m,latest_gate_avg_mom_6m,hist_avg_mom_12m,latest_avg_mom_12m,hist_gate_avg_mom_12m,latest_gate_avg_mom_12m,hist_avg_mom_24m,latest_avg_mom_24m,hist_gate_avg_mom_24m,latest_gate_avg_mom_24m,hist_avg_mom_36m,latest_avg_mom_36m,hist_gate_avg_mom_36m,latest_gate_avg_mom_36m,hist_avg_multi_year_winner_score,latest_avg_multi_year_winner_score,hist_gate_avg_multi_year_winner_score,latest_gate_avg_multi_year_winner_score
early_scout,84,118.5952380952381,108.19047619047619,2.0476190476190474,1.8333333333333333,0.018054136437376477,53,48,3,3,2,1,adr_whitelist+current_constituents_proxy,"ETR,PR,AKAM,MTDR,DINO,RPRX,SEB,SFD,EXE,PVH",0.2955839063546822,0.5348973922570037,0.317681024108678,0.5807926556449435,0.1654851019965411,0.2710577261416191,0.17526575549493786,0.2840192410387095,0.15465384954945857,0.22149173096558916,0.16304595680157988,0.2316871513706288,0.08877724486602159,0.1536365800415065,0.09667035747059428,0.16558361832300023,0.6971943706899005,0.7418530463836476,0.7331030897365179,0.7959194921874998,0.12367639654510688,0.05896294392881759,0.13103138889183819,0.06510491725473605,-0.021576638284262064,0.041840417041605786,-0.018352923242113656,0.03133816408998249,0.19322899300694174,0.8171242947048922,0.20127079578020665,0.9007182624726241,0.12245186603327074,0.06119302300193034,0.13584090273790111,0.06450075397500767,1.2359250118027634,0.0377209017440655,1.4750997063007714,0.043109601993217714,0.3016304524105003,0.0852910950874336,0.301506697435357,0.0852910950874336,0.23970926857989103,0.2782786596574976,0.23965559883023335,0.2782786596574976,0.16919606282802963,0.06120245893424443,0.17362744341649056,0.06899764617201631,0.2663687220379898,0.17134466182951325,0.27431747318816574,0.17733348723239742,0.8470025099604276,0.2049278118793026,0.8922002067267197,0.21778630026910226,1.7060658031248455,0.5865462763192082,1.7854478022429665,0.5987982424640719,0.6879018718385268,0.30095257697968103,0.7420417548345867,0.3457309197385852
future_winner,84,62.63095238095238,47.5,4.25,3.857142857142857,0.06895379648843968,69,65,8,8,4,1,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,"FTI,UI,TRGP,SU,LNG,CIEN,CNQ,TPL,UTHR,WDC",1.6490258630454124,1.5289058093534171,1.7733971874850258,1.5678444606076865,0.26538182785447034,0.26878165731210296,0.3019895701076062,0.28794350597052815,0.24870335187977646,0.30884700173667656,0.26113488584741074,0.3184639573372372,0.1880050523154259,0.2526164250692284,0.19873492439178297,0.2617834028872528,0.7108482575420669,0.9336195803140097,0.8422897664531919,0.9768220576923077,0.31189217304472516,0.30616285628594264,0.4015766604511495,0.3250036474420007,-0.04645317635190121,-0.13213134715618244,-0.06428974618007587,-0.1359409179374264,-0.04685666747863271,-0.3066654347311289,-0.07229131241955827,-0.3291370201510249,0.3958527673811474,0.09443715744685376,0.4696866407810525,0.09932183800444963,-0.9484340500118584,0.10916409813381571,-0.961467305403844,0.11476225701247292,0.4496765008861253,0.0933987331258672,0.4496765008861253,0.09339873312586722,0.33651853772958445,0.28479640203589357,0.33651853772958445,0.28479640203589357,0.2487036292323282,0.31311410663509004,0.2455720752907089,0.3040770922339351,0.521842865879199,0.9643502307801379,0.5169378646097899,0.9502280508460123,1.187367941077862,1.7497841969544918,1.1740062996290082,1.7551107181253365,1.6394259246328926,3.043645472525451,1.623899101738875,3.086327047080556,2.919714746519707,3.432309655511547,2.8824212984928903,3.3926623721338043
core_compounder,84,26.916666666666668,18.595238095238095,0.6547619047619048,0.42857142857142855,0.02165762430823274,46,42,0,0,5,0,current_constituents_proxy,"NVDA,LRCX,GOOGL,GOOG,COST,AMAT,VZ,AVGO,AAPL,MU",3.2164764001126684,3.4329172231075535,3.3965518934076764,3.377294267817022,0.12800863910973734,0.1357688876105895,0.19167241305988258,0.14275035396729419,0.047130474948975015,0.09254654262763866,0.06969431456497939,0.08110672915043983,-0.036217571990669384,0.013033279229603473,-0.018022033022722088,0.0040218386361376875,0.7025044812088586,0.8317310335144926,0.9001082718557963,0.8833659087301587,0.21958561023665885,0.1655005597277507,0.319153632798862,0.1812625177970603,0.05217731230149918,0.06082321100779405,0.10689453489074274,0.05444434103118067,-0.2728327031993982,-0.5210936817783083,-0.3914428145112521,-0.5562929471888438,0.2868661228650203,0.08018938886638308,0.38390382508529697,0.08018938886638305,0.11665685707628004,0.10555683334923058,0.11725740800635671,0.0891414220860812,0.3626136739848868,0.10143734724278963,0.3626136739848868,0.10143734724278963,0.32949009238918364,0.2853631477396542,0.32949009238918364,0.2853631477396542,0.12055926902377022,0.08905509186351442,0.12010110002066066,0.06852612790747402,0.25326355395631744,0.42280165473001086,0.2477198740707942,0.4054006230823712,0.6196749058762527,0.6063506630620361,0.619199937935901,0.5850593216478083,1.0138232074063354,1.5660552380217234,1.051615462573276,1.5405775143705223,0.7920631823862556,1.6942553569108465,0.768966337035073,1.534708683933234
unassigned,84,344.89285714285717,0.0,9.797619047619047,0.0,0.02873144393348694,435,0,14,0,4,1,adr_whitelist+current_constituents_proxy+cycle_play_whitelist,,0.12000032449535085,0.044967222312279655,,,-0.04193073183380865,-0.01886939940659397,,,-0.08834074710609653,-0.04992523111456208,,,-0.155454091525606,-0.11176625898395583,,,0.6671407391436306,0.8123261701149425,,,0.09113985630119752,0.13263890489511865,,,-0.06032530807171142,-0.006351158396886647,,,-0.01198993451235052,0.04303790743033475,,,0.5038392606365344,0.08760329356383108,,,5.166525276700877,0.06167029710533387,,,0.30062977197240515,0.10314375813462202,,,0.2400892591292086,0.2727722442691039,,,0.042515277303085255,-0.023729437005789274,,,0.12772124970573898,0.10836332616859701,,,0.3659702860748343,0.18537766728073726,,,0.5937973024132239,0.6374496532291343,,,-0.014889696498855541,-0.06251425651477699,,
