source_run_id,source_commit_sha,source_branch,portfolio_policy,metric_mode,official_metric_source,candidate_source,target_book_source,source_artifact_name,source_of_truth_level,generated_at,production_mutation_allowed,portfolio,ticker,entry_date,exit_date,exit_state,leader_state_at_exit,exit_reason,lane,holding_days,realized_return
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,ACM,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0803114184648876
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,AWI,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0374916848713863
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,BLD,2019-07-01,2019-08-01,WARNING_1,WARNING_1,target_exit,unassigned,31,0.0534704011092964
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,BRKR,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0792185645874895
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,KBR,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0041938698475466
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,OC,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0380980834568138
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,QCOM,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0861086299013642
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,RUN,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0150229953004357
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,SRPT,2019-07-01,2019-08-01,EXIT_REPLACE,TRIM_REVIEW,target_exit,unassigned,31,-0.0595035495100424
27924395094,54be78d2eb46739bb86ff74f6d889068fa276f3c,claude/pr146-review-analysis-6dkvd8,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_*_target_book.csv,minimal_operating_minimal_27924395094,GITHUB_ARTIFACT,2026-06-22T05:48:37.384359+00:00,False,main,FCN,2019-08-01,2019-09-03,WARNING_1,WARNING_1,target_exit,unassigned,33,0.0413523790466805
