portfolio,candidate_id,source,valid_for_production,metrics_valid,invalid_reason,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,avg_turnover_monthly,governance_action,distance_to_target_pp,rank_score,notes,params
concentrated,concentrated_position_risk_proxy,sidecar:outputs/concentrated_position_risk_replay/metrics.json,False,True,,False,0.31679017536035436,0.5,18.321,-0.17987746134821236,-0.18,0.0,1.3190326925313693,,needs_alpha_boost,18.321,-18.031774873158042,Monthly proxy for concentrated position-level hard stops. Target pass here requires weekly/intramonth confirmation before promotion.,"{""data_mode"": ""concentrated_monthly_position_proxy"", ""defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_holdings.csv"", ""hard_stop"": -0.08, ""latest_defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_latest.csv"", ""list_defense_mode"": ""hard_stop_to_cash_proxy"", ""metric_mode"": ""hard_stop_proxy"", ""proxy_warning"": ""Monthly position-loss capping is not execution evidence; validate with weekly/intramonth prices before promotion.""}"
concentrated,experiment_E4_concentrated_balanced,experiment:outputs/experiments/E4_concentrated_balanced/metrics.json,False,True,,False,0.3484912610130364,0.5,15.1509,-0.22940113109440408,-0.18,4.9401,1.4286886669635341,,blocked_both,20.091,-19.78274231311278,Aggressive lab artifact; discovery-only unless replay-backed.,{}
concentrated,concentrated_latest_champion,latest_run:outputs/concentrated_backtest_metrics.json,False,True,,False,0.28111314811671373,0.5,21.8887,-0.11445174764460198,-0.18,0.0,1.583793078975827,,needs_alpha_boost,21.8887,-21.610231702925777,"Legacy target-weight concentrated artifact. Useful for research comparison, but not production-compatible after broker-ledger replay is available.",{}
concentrated,concentrated_grid_N7_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.28111314811671373,0.5,21.8887,-0.11445174764460198,-0.18,0.0,1.583793078975827,0.6326439461647944,needs_alpha_boost,21.8887,-21.610231702925777,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""7"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N2_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.2903197268852784,0.5,20.968,-0.18950023833899554,-0.18,0.95,1.229551839037424,0.6914387764483646,blocked_both,21.9181,-21.659990453207385,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N2_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.2903197268852784,0.5,20.968,-0.18950023833899554,-0.18,0.95,1.229551839037424,0.6914387764483646,blocked_both,21.9181,-21.659990453207385,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N2_conviction_curve_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.2903197268852782,0.5,20.968,-0.18950023833899554,-0.18,0.95,1.229551839037424,0.6914387764483645,blocked_both,21.9181,-21.659990453207406,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N7_winner_take_all_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.28009494523021394,0.5,21.9905,-0.13402132816965273,-0.18,0.0,1.4285784919911957,0.6655776164147829,needs_alpha_boost,21.9905,-21.722045360359463,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""7"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N7_conviction_curve_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.2763379677797859,0.5,22.3662,-0.13693091988822848,-0.18,0.0,1.5124446609947921,0.6384883189284067,needs_alpha_boost,22.3662,-22.100695636988196,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""7"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N3_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.2716321300007669,0.5,22.8368,-0.17294412786993585,-0.18,0.0,1.3283432941456637,0.6621585484690548,needs_alpha_boost,22.8368,-22.59047124240061,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""3"", ""weighting_mode"": ""score_power""}"
