rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-04-30,core_compounder,0.9999999999999999,-0.0072259399745988875,-0.007225939974598888,18
2019-05-31,cash,0.28,0.0,0.0,1
2019-05-31,core_compounder,0.72,0.04954974846540747,0.0688190950908437,18
2019-06-28,core_compounder,0.9999999999999999,0.00680025727837489,0.0068002572783748905,27
2019-07-31,core_compounder,1.0,0.01698045051091858,0.01698045051091858,33
2019-08-30,cash,0.0035089338172496487,0.0,0.0,1
2019-08-30,core_compounder,0.9964910661827503,-0.00850311688459016,-0.008533058823259677,18
2019-09-30,core_compounder,1.0,0.014011318654329839,0.014011318654329839,24
2019-10-31,core_compounder,1.0,0.0028807578004267902,0.0028807578004267902,35
2019-11-29,core_compounder,1.0,0.02716563168229277,0.02716563168229277,43
2019-12-31,core_compounder,1.0,0.06804918604162513,0.06804918604162513,18
2020-01-31,core_compounder,1.0,-0.0308258983287916,-0.0308258983287916,18
2020-02-28,cash,0.28,0.0,0.0,1
2020-02-28,core_compounder,0.72,-0.05334772966687112,-0.07409406898176545,18
2020-03-31,cash,0.4,0.0,0.0,1
2020-03-31,core_compounder,0.6000000000000001,0.11039753029761813,0.18399588382936352,18
2020-04-30,core_compounder,1.0,0.15118010450564381,0.15118010450564381,28
2020-05-29,cash,0.007907989828642504,0.0,0.0,1
2020-05-29,core_compounder,0.9920920101713574,0.04864222378243757,0.049029952145301446,18
2020-06-30,cash,0.014603955682359865,0.0,0.0,1
2020-06-30,core_compounder,0.9853960443176402,0.0970602168590735,0.09849868732351676,18
2020-07-31,core_compounder,1.0,0.12834653739932117,0.12834653739932117,18
2020-08-31,core_compounder,1.0000000000000002,-0.020758853948811332,-0.02075885394881133,18
2020-09-30,core_compounder,1.0000000000000002,0.011251786037863244,0.011251786037863242,18
2020-10-30,cash,0.28,0.0,0.0,1
2020-10-30,core_compounder,0.72,0.06728750678312541,0.09345487053211862,17
2020-11-30,core_compounder,1.0,0.055185176884691586,0.055185176884691586,26
2020-12-31,core_compounder,0.9999999999999999,-0.0010417920876681403,-0.0010417920876681405,34
2021-01-29,cash,0.28,0.0,0.0,1
2021-01-29,core_compounder,0.72,0.04361017819483428,0.06056969193726983,17
2021-02-26,cash,0.28,0.0,0.0,1
2021-02-26,core_compounder,0.72,-0.01910791948524431,-0.026538777062839324,17
2021-03-31,core_compounder,1.0,0.04852470087580868,0.04852470087580868,25
2021-04-30,core_compounder,0.9999999999999999,0.0003158826885107818,0.00031588268851078183,21
2021-05-28,core_compounder,1.0,0.04748484182630169,0.04748484182630169,17
2021-06-30,core_compounder,1.0,0.0693487624909182,0.0693487624909182,26
2021-07-30,core_compounder,1.0,0.05114976907494577,0.05114976907494577,31
2021-08-31,core_compounder,0.9999999999999999,-0.0485533620881721,-0.048553362088172104,40
2021-09-30,cash,0.28,0.0,0.0,1
