rebalance_date,next_rebalance_date,gross_return,cost,net_return,turnover,missing_tickers,cash_weight,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_n,weighting_mode,portfolio_mode,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,equity,equity_value_usd,bench_return,benchmark_equity,benchmark_value_usd,target_stock_names
2019-04-30,2019-05-31,-0.020427573993724524,0.00125,-0.021677573993724525,0.25,0,0.0,initial_rebalance,1,2019-05-31,1,conviction_curve,concentrated_alpha,-0.020427573993724524,0.0,0,True,-0.08,0.9783224260062755,97832.24260062755,-0.06131893163869451,0.9386810683613055,93868.10683613055,1
2019-05-31,2019-06-28,0.03611987587324905,0.00375,0.03236987587324905,0.75,0,0.0,rebalance,1,2019-06-28,1,conviction_curve,concentrated_alpha,0.03611987587324905,0.0,0,True,-0.08,1.0099906015001145,100999.06015001146,0.08011805644118142,1.0138863711765451,101388.6371176545,1
2019-06-28,2019-07-31,0.007912496283958736,0.00125,0.006662496283958736,0.25,0,0.0,rebalance,1,2019-07-31,1,conviction_curve,concentrated_alpha,0.007912496283958736,0.0,0,True,-0.08,1.0167196601294424,101671.96601294423,-0.0036331987329345505,1.0102027204974469,101020.27204974469,1
2019-07-31,2019-08-30,0.00443797424788972,0.00375,0.0006879742478897201,0.75,0,0.0,rebalance,1,2019-08-30,1,conviction_curve,concentrated_alpha,0.00443797424788972,0.0,0,True,-0.08,1.0174191370729346,101741.91370729347,-0.01601118650035893,0.9940281763363923,99402.81763363924,1
2019-08-30,2019-09-30,-0.020773403268217527,0.00125,-0.02202340326821753,0.25,0,0.0,rebalance,1,2019-09-30,1,conviction_curve,concentrated_alpha,-0.020773403268217527,0.0,0,True,-0.08,0.9950121051243755,99501.21051243755,0.011691962549935209,1.0056503165476978,100565.03165476977,1
2019-09-30,2019-10-31,0.011790686811757989,0.00375,0.008040686811757989,0.75,0,0.0,rebalance,1,2019-10-31,1,conviction_curve,concentrated_alpha,0.011790686811757989,0.0,0,True,-0.08,1.0030126858355886,100301.26858355885,0.043077969560411544,1.0489716902723578,104897.16902723578,1
2019-10-31,2019-11-29,0.012265029651943982,0.00375,0.008515029651943982,0.75,0,0.0,rebalance,1,2019-11-29,1,conviction_curve,concentrated_alpha,0.012265029651943982,0.0,0,True,-0.08,1.0115533685967546,101155.33685967546,0.01531182851795454,1.0650333649139971,106503.3364913997,1
2019-11-29,2019-12-31,0.016982795023871344,0.00375,0.013232795023871344,0.75,0,0.0,rebalance,1,2019-12-31,1,conviction_curve,concentrated_alpha,0.016982795023871344,0.0,0,True,-0.08,1.024939046979102,102493.9046979102,0.046238282266118924,1.114278678263725,111427.8678263725,1
2019-12-31,2020-01-31,0.007133682849729928,0.00375,0.0033836828497299277,0.75,0,0.0,rebalance,1,2020-01-31,1,conviction_curve,concentrated_alpha,0.007133682849729928,0.0,0,True,-0.08,1.0284071156543837,102840.71156543837,-0.0027410715656029927,1.1112243606625787,111122.43606625787,1
2020-01-31,2020-02-28,-0.031226533060782047,0.00375,-0.03497653306078205,0.75,0,0.0,rebalance,1,2020-02-28,1,conviction_curve,concentrated_alpha,-0.031226533060782047,0.0,0,True,-0.08,0.9924370001737546,99243.70001737546,-0.048843923519200194,1.0569478029777035,105694.78029777035,1
2020-02-28,2020-03-31,-0.04,0.00125,-0.04125,0.25,0,1.0,rebalance,1,2020-03-31,1,conviction_curve,concentrated_alpha,-0.11367052541180372,0.07367052541180372,1,True,-0.08,0.9514989739165872,95149.89739165873,-0.20054494325665084,0.8449822658042982,84498.22658042982,1
2020-03-31,2020-04-30,0.08265233034443742,0.00375,0.07890233034443742,0.75,0,0.0,rebalance,1,2020-04-30,1,conviction_curve,concentrated_alpha,0.08265233034443742,0.0,0,True,-0.08,1.026574460278947,102657.44602789471,0.1458044930176079,0.9681844766787635,96818.44766787635,1
2020-04-30,2020-05-29,0.02379324444648756,0.00375,0.02004324444648756,0.75,0,0.0,rebalance,1,2020-05-29,1,conviction_curve,concentrated_alpha,0.02379324444648756,0.0,0,True,-0.08,1.047150343128839,104715.03431288389,0.07949242416213598,1.0451478077661074,104514.78077661074,1
2020-05-29,2020-06-30,0.17607390299350834,0.00375,0.17232390299350833,0.75,0,0.0,rebalance,1,2020-06-30,1,conviction_curve,concentrated_alpha,0.17607390299350834,0.0,0,True,-0.08,1.227599377277792,122759.9377277792,0.019677785668236414,1.065714002318956,106571.40023189559,1
2020-06-30,2020-07-31,0.04728900807609593,0.00375,0.043539008076095925,0.75,0,0.0,rebalance,1,2020-07-31,1,conviction_curve,concentrated_alpha,0.04728900807609593,0.0,0,True,-0.08,1.2810478364793003,128104.78364793003,0.0573677893101745,1.1268516586688926,112685.16586688926,1
2020-07-31,2020-08-31,0.12818688108497467,0.00375,0.12443688108497467,0.75,0,0.0,rebalance,1,2020-08-31,1,conviction_curve,concentrated_alpha,0.12818688108497467,0.0,0,True,-0.08,1.440457433771439,144045.7433771439,0.07043018748804863,1.2062160322601614,120621.60322601614,1
