adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.43651760892807445,0.12431659548690965,0.3122010134411648,1.5527754978442891,4.638801612307276,-0.19530934937523237,1.177230191711936,0.6024096385542169,0.7028570240782692,0.08173424712822121,2.0,1,25.0,100000.0,1224806.3566020725,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.5405985879717392
False,1.0,83,1.0,0.42121140491512743,0.12431659548690965,0.2968948094282178,1.6728771095993693,4.887355816893045,-0.18305297571051193,1.3689913647288148,0.5783132530120482,0.6642851852121117,0.07960362003661484,5.0,1,25.0,100000.0,1137337.1643511304,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,winner_take_all,0.5379214052253413
False,1.0,83,1.0,0.40759646499414814,0.12431659548690965,0.2832798695072385,1.7076882862022689,4.578101999342127,-0.16170735211299558,1.4442675600647794,0.6265060240963856,0.6341028757167193,0.09166389582696849,7.0,1,25.0,100000.0,1064079.292731024,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.5372631069027518
False,2.0,42,0.5060240963855421,0.3916992361040432,0.12431659548690965,0.26738264061713357,1.7098835871133458,4.804920344941578,-0.13370469154918185,1.2901258002799485,0.6506024096385542,0.3918778782220711,0.12373492627037586,3.819277108433735,2,25.0,100000.0,983683.9972356238,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.5335168318719256
False,2.0,42,0.5060240963855421,0.3991441827752802,0.12431659548690965,0.27482758728837053,1.674150441151637,4.662770781367324,-0.14725869585617202,1.229232687837479,0.6385542168674698,0.40031500305225465,0.10578029966051979,3.819277108433735,2,25.0,100000.0,1020662.3433952034,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,winner_take_all,0.5322663918843606
False,3.0,28,0.3373493975903614,0.4208506181293419,0.12431659548690965,0.2965340226424322,1.3190961047176986,5.305937311993884,-0.1413269892259701,0.956224264322988,0.5542168674698795,0.29592338903226906,0.17736983287818214,1.925,3,25.0,100000.0,1135341.6636972483,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.5270348978668006
False,3.0,28,0.3373493975903614,0.4208506181293419,0.12431659548690965,0.2965340226424322,1.3190961047176986,5.305937311993884,-0.1413269892259702,0.9562242643229882,0.5542168674698795,0.29592338903226906,0.17736983287818214,1.925,3,25.0,100000.0,1135341.663697248,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.5270348978668006
False,3.0,28,0.3373493975903614,0.4208506181293419,0.12431659548690965,0.2965340226424322,1.3190961047176983,5.305937311993884,-0.1413269892259703,0.9562242643229882,0.5542168674698795,0.29592338903226906,0.17736983287818214,1.925,3,25.0,100000.0,1135341.6636972479,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.5270348978668004
False,1.0,83,1.0,0.3949880511695196,0.12431659548690965,0.27067145568261,1.7189511382090636,4.6898935094959295,-0.15850867294565496,1.4472022013764467,0.6385542168674698,0.6319546596857348,0.09364428120765966,10.0,1,25.0,100000.0,999875.375659016,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.5262162131923508
False,1.0,83,1.0,0.3992044832622872,0.12431659548690965,0.27488788777537754,1.6754175675815135,4.633915693617425,-0.16888844307038697,1.475014142863691,0.6626506024096386,0.6285677310619313,0.09788352655468992,7.0,1,25.0,100000.0,1020966.6368838126,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5236645617097485
False,2.0,42,0.5060240963855421,0.382862852946779,0.12431659548690965,0.25854625745986937,1.678708706345832,4.838659413808383,-0.14047598053666654,1.2279902035021961,0.6506024096385542,0.3971089281574897,0.12134285856323189,3.819277108433735,2,25.0,100000.0,941287.2617258701,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.5182557398931658
False,2.0,42,0.5060240963855421,0.3938676991993195,0.12431659548690965,0.26955110371240987,1.570459879684222,4.586937567392408,-0.15033560318190697,1.1058974499162146,0.5903614457831325,0.4103145278912346,0.1193566150932072,2.8780487804878048,2,25.0,100000.0,994334.2882741827,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.5148546958934566
False,2.0,42,0.5060240963855421,0.3840046383537179,0.12431659548690965,0.25968804286680824,1.5852383608875427,4.614636247684519,-0.15258949872791727,1.108965092322741,0.6024096385542169,0.40972579384679164,0.12604809157899524,2.8780487804878048,2,25.0,100000.0,946675.9784363452,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.504655282174699
False,1.0,83,1.0,0.3924253023935813,0.12431659548690965,0.26810870690667166,1.6270211089049926,4.726295864554894,-0.18439117858726572,1.3001299833001585,0.5783132530120482,0.6723414856850972,0.07477916376456188,7.0,1,25.0,100000.0,987239.1124690301,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,winner_take_all,0.5019860211015511
False,1.0,83,1.0,0.37421047767689286,0.12431659548690965,0.2498938821899832,1.7240038984479302,4.849272724993702,-0.1721692557642316,1.521819835500305,0.6746987951807228,0.6211986845549804,0.10561917127950761,10.0,1,25.0,100000.0,901297.8820678754,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.4990636240337414
False,2.0,42,0.5060240963855421,0.3562237012103151,0.12431659548690965,0.23190710572340545,1.659281589113169,4.6231715106619236,-0.11564501531583204,1.212212048149427,0.6385542168674698,0.3929043549240826,0.14216163761838582,4.734939759036145,2,25.0,100000.0,822795.1019482964,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.49809051024297457
False,2.0,42,0.5060240963855421,0.3690995984439527,0.12431659548690965,0.24478300295704303,1.606806412016741,4.717168302911749,-0.13593048054931767,1.1311158037096227,0.6024096385542169,0.4022163438033049,0.11550541701180035,4.734939759036145,2,25.0,100000.0,878366.400417309,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,winner_take_all,0.49748174054466293
False,2.0,42,0.5060240963855421,0.3767018774138362,0.12431659548690965,0.25238528192692655,1.569403133143449,4.5290213183549035,-0.14878979770046796,1.0689251517729077,0.5903614457831325,0.41131941475473976,0.117084226602439,2.8780487804878048,2,25.0,100000.0,912660.6806123157,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.4965833646728105
False,2.0,42,0.5060240963855421,0.350028267265063,0.12431659548690965,0.22571167177815332,1.681892692407766,4.604618248133314,-0.12067553377742835,1.2347185460874672,0.6265060240963856,0.39406700930050687,0.14178438044982447,6.614457831325301,2,25.0,100000.0,797146.4724950709,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.4903387601482032
False,3.0,28,0.3373493975903614,0.3686620836857968,0.12431659548690965,0.24434548819888713,1.3983206824433434,4.466328096460848,-0.11164317583488392,0.9629530672062546,0.5662650602409639,0.2835918439069913,0.18291329944514134,3.7195121951219514,3,25.0,100000.0,876426.7669267621,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,winner_take_all,0.4898051199337847
False,2.0,42,0.5060240963855421,0.363161596320821,0.12431659548690965,0.23884500083391136,1.5961946316474716,5.038001003619969,-0.13715407727765772,1.1096955434756353,0.5662650602409639,0.40475754567187544,0.1093970905150563,6.614457831325301,2,25.0,100000.0,852352.2628707092,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,winner_take_all,0.48810459411939344
False,2.0,42,0.5060240963855421,0.3537101632411028,0.12431659548690965,0.22939356775419317,1.624762020774318,4.636686398437605,-0.1270619345205658,1.153395658261349,0.6265060240963856,0.3970391778164995,0.13491504936271237,4.734939759036145,2,25.0,100000.0,812305.422220623,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.48694451165675934
False,3.0,28,0.3373493975903614,0.3758849948213967,0.12431659548690965,0.25156839933448705,1.4366606817362748,4.8582817728141,-0.14527491961894945,1.0138537012540978,0.5903614457831325,0.2796304341493783,0.18751648950596922,3.7195121951219514,3,25.0,100000.0,908921.6101302473,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.4866470928452365
False,1.0,83,1.0,0.37325288640431653,0.12431659548690965,0.24893629091740688,1.6313868393354478,4.786194895850754,-0.1796016274756782,1.252503779939144,0.6024096385542169,0.6725690560382033,0.07794214228087218,10.0,1,25.0,100000.0,896962.8038132315,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,winner_take_all,0.48436477536969746
False,3.0,28,0.3373493975903614,0.3811465410999917,0.12431659548690965,0.25682994561308203,1.3329329084099315,4.312608463294812,-0.1436227454006559,0.9402476058096346,0.5662650602409639,0.2809153897268068,0.20521481485238885,2.7901234567901234,3,25.0,100000.0,933236.409665114,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.48391619486212883
False,3.0,28,0.3373493975903614,0.3783425520895134,0.12431659548690965,0.25402595660260374,1.4242641079851208,4.791274114688213,-0.15858080425803334,1.0150316031129478,0.5903614457831325,0.27803672765761406,0.18623352509185498,3.7195121951219514,3,25.0,100000.0,920210.2152921415,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.48237103185248487
False,2.0,42,0.5060240963855421,0.35937131414186996,0.12431659548690965,0.2350547186549603,1.4358719668973294,5.087738363430477,-0.11684195967263655,0.9302337496646309,0.6024096385542169,0.4167631075196944,0.10285369005382754,1.9390243902439024,2,25.0,100000.0,836094.1775578768,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.4816957065973255
False,2.0,42,0.5060240963855421,0.35937131414186996,0.12431659548690965,0.2350547186549603,1.435871966897329,5.0877383634304785,-0.11684195967263655,0.9302337496646309,0.6024096385542169,0.4167631075196944,0.10285369005382754,1.9390243902439024,2,25.0,100000.0,836094.1775578765,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.4816957065973255
False,2.0,42,0.5060240963855421,0.35937131414186996,0.12431659548690965,0.2350547186549603,1.435871966897329,5.0877383634304785,-0.11684195967263655,0.9302337496646309,0.6024096385542169,0.4167631075196944,0.10285369005382754,1.9390243902439024,2,25.0,100000.0,836094.1775578765,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.4816957065973255
False,2.0,42,0.5060240963855421,0.34831972550045665,0.12431659548690965,0.224003130013547,1.6382889491875239,4.439052229915648,-0.1285923142161085,1.1642663653309528,0.6144578313253012,0.3965780265106727,0.1348920051339414,6.614457831325301,2,25.0,100000.0,790194.7557852551,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.4809265858412675
False,3.0,28,0.3373493975903614,0.3768921916869723,0.12431659548690965,0.25257559620006265,1.3327181702715054,4.300873609603315,-0.14226762870646825,0.9262710748379426,0.5542168674698795,0.2835252217435384,0.2015788599444656,2.7901234567901234,3,25.0,100000.0,913533.6826450239,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.4793471062582745
False,2.0,42,0.5060240963855421,0.3406151285788739,0.12431659548690965,0.21629853309196423,1.6504600462091739,4.380353560341866,-0.12702798327525,1.1731007676960188,0.6144578313253012,0.39581402651372144,0.13840054887293826,9.385542168674698,2,25.0,100000.0,759486.6349176887,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.4741291659126448
False,2.0,42,0.5060240963855421,0.3326794031443694,0.12431659548690965,0.20836280765745974,1.71761156614138,4.352210486149687,-0.12400101260210628,1.2643686811731094,0.6024096385542169,0.3940041061934506,0.1532333958370259,9.385542168674698,2,25.0,100000.0,728930.281856531,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.47165219862133756
False,2.0,42,0.5060240963855421,0.35236634477967543,0.12431659548690965,0.22804974929276578,1.595207316959257,4.438427692955938,-0.15006280306680153,1.0923327683994006,0.5542168674698795,0.40584088748768776,0.11550779134972496,9.385542168674698,2,25.0,100000.0,806744.3835504133,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,winner_take_all,0.469859977933118
False,3.0,28,0.3373493975903614,0.3775506073221935,0.12431659548690965,0.2532340118352838,1.3053602875517087,4.307092539177735,-0.1759217599537073,0.9186346814037973,0.5662650602409639,0.279771966855025,0.21182956715275972,2.7901234567901234,3,25.0,100000.0,916559.4534528722,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.4632203014890198
False,3.0,28,0.3373493975903614,0.3308835585713461,0.12431659548690965,0.20656696308443645,1.3516702337626731,4.338835720069665,-0.10910170561178412,0.8784121990040931,0.5662650602409639,0.2886769113145339,0.18762065079237072,6.36144578313253,3,25.0,100000.0,722163.3007365948,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,winner_take_all,0.4456603680138303
False,3.0,28,0.3373493975903614,0.34734270545776025,0.12431659548690965,0.2230261099708506,1.3885076584533265,4.855352076581488,-0.1602672838332303,0.9560808060543443,0.5662650602409639,0.28061442771950756,0.1981217081362545,4.573170731707317,3,25.0,100000.0,786242.8125430652,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.4436879133644873
False,3.0,28,0.3373493975903614,0.3416468680614684,0.12431659548690965,0.21733027257455872,1.4316446665089537,4.524693724616631,-0.15583312477807776,0.986258785887759,0.5662650602409639,0.2814978995512525,0.19474827977903786,6.36144578313253,3,25.0,100000.0,763538.657084983,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.44286882444783504
False,3.0,28,0.3373493975903614,0.33481774305859213,0.12431659548690965,0.21050114757168248,1.307753035406405,4.292993726029773,-0.1230942283495785,0.8613141803218469,0.5301204819277109,0.2864813205505454,0.19641482286281647,4.573170731707317,3,25.0,100000.0,737058.5106225631,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,winner_take_all,0.4387321767167619
False,3.0,28,0.3373493975903614,0.34083948533161057,0.12431659548690965,0.21652288984470092,1.4730916392288242,4.72655353629872,-0.17595296139237337,1.0395618054849136,0.5903614457831325,0.2822376005351423,0.19357734622136755,6.36144578313253,3,25.0,100000.0,760366.1980783668,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.4372063902078349
False,3.0,28,0.3373493975903614,0.32886576407225987,0.12431659548690965,0.20454916858535022,1.4459814853311883,4.5393281249278585,-0.14952536776938274,0.9719529676583423,0.5783132530120482,0.2813319118250087,0.19720325793732746,8.951807228915662,3,25.0,100000.0,714624.1626063569,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,conviction_curve,0.4332769739302406
False,3.0,28,0.3373493975903614,0.3398963021352781,0.12431659548690965,0.21557970664836845,1.3541152192310613,4.810572194390746,-0.18241651838550654,0.9343220204334145,0.5662650602409639,0.2802611283747164,0.20254032931665314,4.573170731707317,3,25.0,100000.0,756674.4227822133,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.4227783190234515
False,3.0,28,0.3373493975903614,0.30517257138981146,0.12431659548690965,0.1808559759029018,1.3345903964466426,4.016597542587749,-0.10310534374122315,0.8040300151955508,0.5542168674698795,0.2882182349319315,0.1953810719791552,8.951807228915662,3,25.0,100000.0,631010.4823053209,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,winner_take_all,0.4182283302597688
False,3.0,28,0.3373493975903614,0.3069600720601213,0.12431659548690965,0.18264347657321167,1.5218204005031795,4.296287138061048,-0.17168566179795353,1.0006007434697213,0.5783132530120482,0.281610619189408,0.2045068360081181,8.951807228915662,3,25.0,100000.0,637012.1460787738,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,10,score_power,0.4052756936177907
False,3.0,28,0.3373493975903614,0.2699987922803697,0.12431659548690965,0.14568219679346006,0.9665358861824195,2.9178281372361927,-0.15184411459738512,0.5130435456440409,0.4819277108433735,0.2289156626506024,0.1686746987951807,1.0,3,25.0,100000.0,522363.56846823305,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,conviction_curve,0.32526879926791186
False,3.0,28,0.3373493975903614,0.2699987922803697,0.12431659548690965,0.14568219679346006,0.9665358861824195,2.9178281372361927,-0.15184411459738512,0.5130435456440409,0.4819277108433735,0.2289156626506024,0.1686746987951807,1.0,3,25.0,100000.0,522363.56846823305,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,winner_take_all,0.32526879926791186
False,3.0,28,0.3373493975903614,0.2699987922803697,0.12431659548690965,0.14568219679346006,0.9665358861824195,2.9178281372361927,-0.15184411459738512,0.5130435456440409,0.4819277108433735,0.2289156626506024,0.1686746987951807,1.0,3,25.0,100000.0,522363.56846823305,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,score_power,0.32526879926791186
False,2.0,42,0.5060240963855421,0.24812637673259097,0.12431659548690965,0.12380978124568132,1.1110504007520656,3.908913004826511,-0.21498679065384796,0.4907595101786307,0.43373493975903615,0.3433734939759036,0.08433734939759036,1.0,2,25.0,100000.0,463221.1517263035,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,conviction_curve,0.2824283882621453
False,2.0,42,0.5060240963855421,0.24812637673259097,0.12431659548690965,0.12380978124568132,1.1110504007520656,3.908913004826511,-0.21498679065384796,0.4907595101786307,0.43373493975903615,0.3433734939759036,0.08433734939759036,1.0,2,25.0,100000.0,463221.1517263035,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,winner_take_all,0.2824283882621453
False,2.0,42,0.5060240963855421,0.24812637673259097,0.12431659548690965,0.12380978124568132,1.1110504007520656,3.908913004826511,-0.21498679065384796,0.4907595101786307,0.43373493975903615,0.3433734939759036,0.08433734939759036,1.0,2,25.0,100000.0,463221.1517263035,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,score_power,0.2824283882621453
False,1.0,83,1.0,0.17938150438295897,0.12431659548690965,0.055064908896049314,1.161725314965648,3.915813700645181,-0.1373995725770939,0.25200572017267403,0.4939759036144578,0.6475903614457831,0.07228915662650602,1.0,1,25.0,100000.0,313046.6034549474,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,conviction_curve,0.24818690850339276
False,1.0,83,1.0,0.17938150438295897,0.12431659548690965,0.055064908896049314,1.161725314965648,3.915813700645181,-0.1373995725770939,0.25200572017267403,0.4939759036144578,0.6475903614457831,0.07228915662650602,1.0,1,25.0,100000.0,313046.6034549474,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,winner_take_all,0.24818690850339276
False,1.0,83,1.0,0.17938150438295897,0.12431659548690965,0.055064908896049314,1.161725314965648,3.915813700645181,-0.1373995725770939,0.25200572017267403,0.4939759036144578,0.6475903614457831,0.07228915662650602,1.0,1,25.0,100000.0,313046.6034549474,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,1,score_power,0.24818690850339276
