portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
main,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,0.004872346839807307,0.004872346839807307,1.0048723468398073,4.440892098500626e-16,0.9999999999999996,18,0,-0.0023408927163385274,0.0017298536617624816
main,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,-0.01459685408077327,-0.009795628176817561,0.9902043718231824,4.440892098500626e-16,0.9999999999999996,18,0,-0.02246157247478575,-0.030296840894683097
main,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,0.0035862952679426296,-0.006244462923851946,0.993755537076148,4.440892098500626e-16,0.9999999999999996,18,0,-0.03012987751834928,-0.040570376875617375
main,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.013993562738250476,-0.02015064337841077,0.9798493566215892,4.440892098500626e-16,0.9999999999999996,18,0,-0.04051287197631859,-0.06614943596529266
main,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,-0.004417903863419115,-0.024479523636598,0.975520476363402,4.440892098500626e-16,0.9999999999999996,18,0,-0.06599459492158799,-0.08821697889078695
main,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.034207432518428504,0.034207432518428504,1.0088905272289483,0.2800000000000008,0.7199999999999992,18,0,0.0448220791123326,0.04357846023714873
main,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,0.001942809970228776,0.03621670102960994,1.0108506098041181,0.2800000000000008,0.7199999999999992,18,0,0.05066980065811921,0.052801265217351956
main,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.019510903957418835,0.05643422556247213,1.0305732189673045,0.2800000000000008,0.7199999999999992,18,0,0.07308071389362736,0.08698409907683247
main,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.017040653335117395,0.038431896153308776,1.0130115780064266,0.2800000000000008,0.7199999999999992,18,0,0.06943054845932783,0.07881521872756347
main,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.014389330631891406,0.014389330631891406,1.027588136536295,1.1102230246251565e-15,0.9999999999999989,26,0,0.005999660636835991,0.003835682663166695
