as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,PR,13038.0,20.440000534057617,266496.7269630432,0.3649707360789086,18.6336612701416,23551.05132293701,5569.5835435175895,,,,0,0.0,0.0,,,0.0,0.013615071387265901,-0.3649707360789086,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-13038.0,-266496.7269630432,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,ETR,2179.0,112.4000015258789,244919.6033248901,0.3354205844262978,106.0512237548828,13833.986763000488,5102.885228052138,,,,0,0.0,0.0,,,0.0,0.0,-0.3354205844262978,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2179.0,-244919.6033248901,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,PEG,1569.0,79.51000213623047,124751.1933517456,0.1708483829545225,83.82633209228516,-6772.321701049805,-185.3478414440155,,,,0,0.0,0.0,,,0.0,0.0,-0.1708483829545225,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1569.0,-124751.1933517456,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,THC,541.0,173.77999877929688,94014.9793395996,0.1287547378275134,235.1199951171875,-33184.93801879883,0.0,,,,0,0.0,0.0,,,0.0,0.0,-0.1287547378275134,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-541.0,-94014.9793395996,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,4.058897356910165,5.558712757570459e-06,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.01587688286338728,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,cash_above_target
2026-05-22,current_broker_ledger_mark_to_market,main,equity,LRCX,100.0,305.3500061035156,30535.00061035156,0.0810401241420571,148.2977145010965,15705.229160241914,8914.258795643018,,,,0,0.0,0.0,,,0.0608901315093573,0.020725587181997712,-0.020149992632699794,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-24.0,-7328.400146484375,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,AMAT,58.0,432.1600036621094,25065.280212402344,0.0665234445543096,348.88986837452853,4829.667846679688,1128.8458233451831,,,,0,0.0,0.0,,,0.0,0.0,-0.0665234445543096,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-58.0,-25065.280212402344,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,PR,858.0,20.440000534057617,17537.520458221436,0.0465447128432779,18.6336612701416,1549.8390884399414,316.2330943822857,,,,0,0.0,0.0,,,0.04,0.013615071387265901,-0.0065447128432779,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-120.0,-2452.800064086914,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,ETR,150.0,112.4000015258789,16860.000228881836,0.044746568995335,106.0512237548828,952.316665649414,453.9155695342978,,,,0,0.0,0.0,,,0.0,0.0,-0.044746568995335,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-150.0,-16860.000228881836,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,APH,119.0,132.05999755859375,15715.139709472656,0.0417081004587794,134.68522654364386,-312.4022492209642,5242.407697371597,,,,0,0.0,0.0,,,0.0,0.0,-0.0417081004587794,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-119.0,-15715.139709472656,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,GOOGL,41.0,382.9700012207031,15701.770050048828,0.0416726172808594,341.5519370464372,1698.1406311449043,11150.422041794402,,,,0,0.0,0.0,,,0.0,0.0,-0.0416726172808594,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-41.0,-15701.770050048828,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,CIEN,26.0,583.739990234375,15177.23974609375,0.0402805098598961,353.7300109863281,5980.259460449219,0.0,,,,0,0.0,0.0,,,0.0,0.0,-0.0402805098598961,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-26.0,-15177.23974609375,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,VRT,38.0,327.4599914550781,12443.479675292969,0.0330250898145731,257.68865966796875,2651.310607910156,-412.4834846115116,,,,0,0.0,0.0,,,0.08,0.027230142774531802,0.046974910185426905,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,54.0,17682.83953857422,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,FTI,163.0,70.98999786376953,11571.369651794434,0.0307105031711429,67.401123046875,584.9865951538086,0.0,,,,0,0.0,0.0,,,0.0,0.0,-0.0307105031711429,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-163.0,-11571.369651794434,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,VZ,238.0,48.34999847412109,11507.29963684082,0.0305404608635667,49.239402770996094,-211.67822265625,-321.9682695102692,,,,0,0.0,0.0,,,0.0,0.0,-0.0305404608635667,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-238.0,-11507.29963684082,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,KO,136.0,81.4800033569336,11081.280456542969,0.0294098027149459,79.67218017578125,245.86395263671875,212.68309697151216,,,,0,0.0,0.0,,,0.0,0.0,-0.0294098027149459,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-136.0,-11081.280456542969,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09087953022920726,0.01587688286338728,-0.07500264736581999,0.03,none,0.0,
