date,cash_usd,equity_usd,cash_weight
2019-06-03,184.37785132884164,99751.08323653697,0.0018483794395659
2019-07-01,99.268360428802,106138.8284133005,0.000935269042562396
2019-08-01,232.69846762179805,106287.19286383151,0.002189336846255002
2019-09-03,185.33893929480973,107716.43344269751,0.0017206189749441108
2019-10-01,3.0177625322248787,103431.82757317065,2.91763435204703e-05
2019-11-01,46.87414664744398,110230.44160766124,0.00042523776521082295
2019-12-02,288.8128047561622,106344.8598418808,0.0027158134881703215
2020-01-02,0.9169833421684643,112583.6211135149,8.144908940563351e-06
2020-02-03,22.789921030991536,116261.07883475779,0.00019602365004184176
2020-03-02,20451.19385395049,111724.27007350921,0.18305059268227564
2020-04-01,85.29028146266137,95772.84111421107,0.0008905476800145352
2020-05-01,23.495847411147793,113700.87890786647,0.0002066461370996686
2020-06-01,88.9202114820364,136027.50992934703,0.0006536928561599175
2020-07-01,9.580488152492308,145268.57015223027,6.595017864120707e-05
2020-08-03,942.6543372917149,160455.98898542405,0.005874846699410805
2020-09-01,1162.8477179241154,191222.60781924246,0.006081120486670298
2020-10-01,225.09914209841372,184174.35572817325,0.0012222067573329385
2020-11-02,17500.899823184,186974.54800700664,0.09360043925619319
2020-12-01,11.292896254060906,192332.10399626015,5.871560711611876e-05
2021-01-04,13596.854354145526,195571.896176579,0.069523559468223
2021-02-01,68.3140066456981,199006.9205816579,0.0003432745275693416
2021-03-01,46.61836275340994,217932.3100779939,0.00021391212132210272
2021-04-01,24.678596985359036,219758.459763062,0.00011229873476528217
2021-05-03,46.05269014598798,223809.9883819795,0.00020576691182964203
2021-06-01,189.2675977635954,224827.37035426384,0.0008418352154604826
2021-07-01,357.792840359268,247796.44057214027,0.0014438982236111046
2021-08-02,185.47836242920312,260184.5159982324,0.0007128724079432274
2021-09-01,93319.74268019918,263919.67649901635,0.35359145599948094
2021-10-01,51.51077274564159,255857.86858753447,0.00020132573225129736
2021-11-01,154.50542249921227,269127.0084628129,0.0005740985395026279
2021-12-01,83.07281012779276,254218.73192878015,0.000326776903879238
2022-01-03,31106.05428374535,254095.0561682058,0.12241896695209123
2022-02-01,4.131113207360613,234879.0860158563,1.758825478008599e-05
2022-03-01,51290.364619820146,224963.51751288655,0.2279941440588565
2022-04-01,2.1175523972669907,232463.14136755228,9.109196343169452e-06
2022-05-02,122580.01981651426,206494.52500831726,0.593623583054209
2022-06-01,43.133402787469095,212549.00538917663,0.0002029339196788616
2022-07-01,95614.44616595391,194602.04736987237,0.4913331974571847
2022-08-01,33.98118234757567,196356.2077257741,0.0001730588645052307
2022-09-01,56668.23457202081,189176.55293139582,0.2995521046023676
2022-10-03,57.46415631419222,183812.72749249585,0.00031262338086212335
2022-11-01,139.812458297072,200269.36998011713,0.0006981220259041743
2022-12-01,168.41132604725135,205053.1806856359,0.0008213056022058998
2023-01-03,53812.82709977275,194842.92522141582,0.2761856866941454
2023-02-01,30.491759206095594,208343.83228578692,0.00014635306873049067
2023-03-01,38.4396021759901,199338.77292660836,0.00019283555131616376
2023-04-03,71.01329828385497,212862.1867983449,0.00033361161675525515
2023-05-01,38.354548150340406,213563.06044643524,0.00017959354988715518
2023-06-01,7.710468021679844,234479.30499049788,3.288336265749468e-05
2023-07-03,9.472568346310595,251275.19562132482,3.769798416786783e-05
2023-08-01,51.16103669291624,256271.53892823344,0.00019963604583981304
2023-09-01,27412.66486600047,259503.05164578563,0.10563523123195478
2023-10-02,56.51753207328875,249084.8764721978,0.00022690069695819966
2023-11-01,234.54845219734295,249845.20831471565,0.000938775067088322
2023-12-01,5.948835040377162,272748.19233479624,2.181072215164313e-05
2024-01-02,17.967429591463542,286434.78188271646,6.272782052991205e-05
2024-02-01,40.65407000668347,303077.0710164178,0.00013413772896228503
2024-03-01,26319.74644621976,356546.43072661525,0.07381856661019454
2024-04-01,10.586296550107363,382300.1142125047,2.769106300664844e-05
2024-05-01,135321.51887623913,335106.39778248913,0.40381657817250516
2024-06-03,60.33584472775692,336271.2480189526,0.00017942611829946378
2024-07-01,70601.4933510983,322062.3559914791,0.2192168443087655
2024-08-01,137.6764812195688,321241.9214420045,0.00042857569958976936
2024-09-03,10.581065274515595,335066.974822141,3.157895605835877e-05
2024-10-01,10.996973468136275,345615.2680458558,3.181854068633684e-05
2024-11-01,48.60083174831834,373192.5888535989,0.00013022989523348797
2024-12-02,115.74289475567639,430343.57289658673,0.00026895462612959686
2025-01-02,54695.7627927316,418198.5954038156,0.1307889681932503
2025-02-03,88.97739544993965,444428.36829510814,0.00020020638149465995
2025-03-03,143626.1223496831,405778.51970380906,0.3539520092254279
2025-04-01,111.95748109460692,392687.4955460513,0.0002851057962488073
2025-05-01,53341.32710240961,377608.9687383044,0.14126075257332388
2025-06-02,54.64275390264811,383746.6330187952,0.00014239279045341307
2025-07-01,193.42443574068375,382419.4480696976,0.0005057913155751203
2025-08-01,6.896668864465028,397975.42871041415,1.7329383592380956e-05
2025-09-02,48021.37682251094,403379.7472029126,0.11904756536612804
2025-10-01,2.6548963629611535,406622.8408285224,6.529137314449963e-06
2025-11-03,6.324273041427432,413093.05012600776,1.530956049611173e-05
2025-12-01,102.91442511427158,406769.83386633743,0.0002530040739158862
2026-01-02,15.72646506178171,440961.6129701887,3.5664022897260445e-05
2026-02-02,20.774551647758926,478419.8861468016,4.342326113380731e-05
2026-03-02,327.2964518629076,503105.75259047374,0.0006505519966282829
2026-04-01,8.799772680868045,447548.72387927875,1.96621556745667e-05
