rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.33,future_winner,future_relaxed,0.4942310220354384,monster_heavy,0.9960049627791563,2,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.33,future_winner,future_relaxed,0.457990584877088,monster_heavy,0.9748014888337467,2,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.33,core_compounder,core_strict,0.5040057289303804,monster_heavy,0.9865731707317074,2,alpha_selector,1,True,False
2019-06-28,HEI,HEICO CORP,Industrials,0.33,future_winner,future_relaxed,0.5648600969833419,monster_heavy,0.9542439024390246,2,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.33,core_compounder,core_strict,0.510611139574453,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.33,early_scout,early_relaxed,0.5892881704772105,monster_heavy,0.9973123486682807,2,alpha_selector,1,True,False
2019-08-30,RMD,RESMED INC,Health Care,0.33,future_winner,future_relaxed,0.5427541557771252,monster_heavy,0.9999024390243902,2,alpha_selector,1,True,False
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.33,core_compounder,core_strict,0.5514151047256234,monster_heavy,0.9929878048780487,2,alpha_selector,1,True,False
2019-09-30,SHW,SHERWIN WILLIAMS,Materials,0.33,future_winner,future_relaxed,0.5762388489992802,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-09-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.33,early_scout,early_relaxed,0.4948965662372211,monster_heavy,0.9947607655502393,2,alpha_selector,1,True,False
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.33,early_scout,early_relaxed,0.5409590936438506,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.33,early_scout,early_relaxed,0.5369443522162639,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-11-29,BABA,Alibaba Group,Internet,0.33,future_winner,adr_global_alpha_fallback,0.6154674722594075,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-11-29,AAPL,APPLE INC,Information Technology,0.33,core_compounder,core_strict,0.5874744812218788,monster_heavy,0.9964268292682928,2,alpha_selector,1,True,False
2019-12-31,BABA,Alibaba Group,Internet,0.33,future_winner,adr_global_alpha_fallback,0.7473552422595524,monster_heavy,1.0,2,alpha_selector,1,True,False
2019-12-31,RMD,RESMED INC,Health Care,0.33,future_winner,future_relaxed,0.5243670909870568,monster_heavy,0.9821739130434783,2,alpha_selector,1,True,False
2020-01-31,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.6673624457718553,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-01-31,BABA,Alibaba Group,Internet,0.33,future_winner,adr_global_alpha_fallback,0.7065497921980146,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-02-28,BABA,Alibaba Group,Internet,0.33,future_winner,adr_global_alpha_fallback,0.5920013219288132,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-02-28,JD,JD.com,Internet,0.33,early_scout,adr_global_alpha_fallback,0.6181945474021917,monster_heavy,0.9934090909090908,2,alpha_selector,1,True,False
2020-03-31,VRTX,VERTEX PHARMACEUTICALS INC,Health Care,0.33,future_winner,future_relaxed,0.6218967140619117,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-03-31,QGEN,QIAGEN NV,Health Care,0.33,early_scout,early_relaxed,0.6148656762975557,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-04-30,GILD,GILEAD SCIENCES INC,Health Care,0.33,future_winner,future_relaxed,0.6411559213364597,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-04-30,ZTO,ZTO Express,Industrials,0.33,early_scout,adr_global_alpha_fallback,0.5828661854919208,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-05-29,ABT,ABBOTT LABORATORIES,Health Care,0.33,future_winner,future_relaxed,0.6142373293543977,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-05-29,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.33,future_winner,future_relaxed,0.6246919769418053,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-06-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.33,future_winner,future_relaxed,0.5483334966433144,monster_heavy,0.9770855614973262,2,alpha_selector,1,True,False
2020-06-30,MELI,MercadoLibre,Internet,0.33,future_winner,adr_global_alpha_fallback,0.6149284500891842,monster_heavy,0.9770588235294118,2,alpha_selector,1,True,False
2020-07-31,CTAS,CINTAS CORP,Industrials,0.33,early_scout,early_relaxed,0.5075116367621005,monster_heavy,0.9799734042553191,2,alpha_selector,1,True,False
2020-07-31,MELI,MercadoLibre,Internet,0.33,future_winner,adr_global_alpha_fallback,0.5789496816801625,monster_heavy,0.9709840425531916,2,alpha_selector,1,True,False
2020-08-31,HD,HOME DEPOT INC,Consumer Discretionary,0.33,core_compounder,core_strict,0.5656061140862145,monster_heavy,0.9708591549295775,2,alpha_selector,1,True,False
2020-08-31,CTAS,CINTAS CORP,Industrials,0.33,future_winner,future_relaxed,0.47636164251341195,monster_heavy,0.9629295774647889,2,alpha_selector,1,True,False
2020-09-30,HD,HOME DEPOT INC,Consumer Discretionary,0.33,core_compounder,core_strict,0.5591503221094496,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-09-30,ENTG,ENTEGRIS INC,Information Technology,0.33,future_winner,future_relaxed,0.5335491167535966,monster_heavy,0.9850272479564033,2,alpha_selector,1,True,False
2020-10-30,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.5616188599465127,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-10-30,GOOGL,ALPHABET INC CLASS A,Communication,0.33,future_winner,future_relaxed,0.5282458893540712,monster_heavy,1.0,2,alpha_selector,1,True,False
2020-11-30,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.5306241937762054,monster_heavy,0.973005249343832,2,alpha_selector,1,True,False
2020-11-30,GOOGL,ALPHABET INC CLASS A,Communication,0.33,future_winner,future_relaxed,0.48958496430357795,monster_heavy,0.9686089238845145,2,alpha_selector,1,True,False
2020-12-31,KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.33,early_scout,early_relaxed,0.4325670603687994,monster_heavy,0.963236074270557,2,alpha_selector,1,True,False
2020-12-31,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.4219127062948809,monster_heavy,0.9538992042440317,2,alpha_selector,1,True,False
2021-01-29,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.5490856626968575,monster_heavy,0.9954780361757106,2,alpha_selector,1,True,False
2021-01-29,GOOGL,ALPHABET INC CLASS A,Communication,0.33,future_winner,future_relaxed,0.5203716038146943,monster_heavy,0.9930103359173127,2,alpha_selector,1,True,False
2021-02-26,LPX,LOUISIANA PACIFIC CORP,Materials,0.33,early_scout,early_relaxed,0.6190551317104063,monster_heavy,0.9931941031941031,2,alpha_selector,1,True,False
2021-02-26,GOOG,ALPHABET INC CLASS C,Communication,0.33,future_winner,future_relaxed,0.4467649227377993,monster_heavy,0.9684643734643734,2,alpha_selector,1,True,False
