as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,11499.0,19.51000022888184,224345.49263191223,0.3041218531262784,10077.021686553957,7718.178037195205,2026-03-02,2026-03-02,102.0,18.6336612701416,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.32902899677009434,-0.37960052190439075,1.1065744751573126,0.0005069653733704748,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1834.0,111.11000061035156,203775.7411193848,0.2762375801910482,9277.796752929688,5731.762539901735,2026-03-02,2026-03-02,102.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.32902899677009434,-0.37960052190439075,1.1065744751573126,0.0005069653733704748,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,1324.0,133.5,176754.0,0.2396070159326919,23501.0,0.0,2026-04-01,2026-04-01,72.0,115.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.32902899677009434,-0.37960052190439075,1.1065744751573126,0.0005069653733704748,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,805.0,164.94000244140625,132776.70196533203,0.1799915664895708,-1628.240737915039,30212.52278541565,2026-04-01,2026-04-01,72.0,166.96266174316406,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.32902899677009434,-0.37960052190439075,1.1065744751573126,0.0005069653733704748,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,30.9710712590022,4.198426041056088e-05,0.0,0.0,,,,0.0,,,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.32902899677009434,-0.37960052190439075,1.1065744751573126,0.0005069653733704748,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,83.0,567.25,47081.75,0.1324476881735719,18016.02255249024,4338.731642684935,2026-02-02,2026-04-01,130.0,350.18948731939474,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOG,83.0,358.1600036621094,29727.28030395508,0.0836270859079496,5265.302368164063,293.077582187648,2026-04-01,2026-04-01,72.0,294.7226257324219,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,1208.0,19.51000022888184,23568.080276489258,0.0663003764157059,-311.9208984375,399.2656437563896,2026-03-02,2026-04-01,102.0,19.76821289315129,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COST,18.0,982.3499755859376,17682.299560546875,0.049742834503539,-229.7889404296875,4110.083144912722,2026-04-01,2026-04-01,72.0,995.1160278320312,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,134.0,111.11000061035156,14888.74008178711,0.0418841526419451,677.8760986328125,3283.3738723373413,2026-03-02,2026-03-02,102.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SLB,265.0,56.18000030517578,14887.700080871582,0.0418812269708101,1698.8996505737305,0.0,2026-04-01,2026-04-01,72.0,49.76905822753906,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.19785219978893376,-0.33248520827052896,0.950034213423529,0.05944784081950997,missing,,,0
