ticker,side,reason,risk_rule_action,signal_date,fill_date,fill_price,sell_fraction,portfolio_kind,price_return,drawdown_from_peak,benchmark_return,relative_return,protected,quantity,gross_value,fee_usd,cash_after,shares_after
BKNG,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-08,2019-11-11,74.45076751708984,0.5,concentrated,-0.03223331051590572,-0.09542996937251103,0.06750640395539542,-0.09343242729199464,False,325.0,24196.4994430542,60.4912486076355,24139.986370782848,326.0
LRCX,SELL,weekly_relative_trim,weekly_relative_trim,2019-11-22,2019-11-25,24.921335220336914,0.5,concentrated,-0.05850634920564457,-0.07649461076531838,0.015744463343578374,-0.07309989394853078,False,1003.0,24996.099225997925,62.490248064994816,49073.59534871578,1003.0
CPRT,SELL,weekly_relative_trim,weekly_relative_trim,2020-02-21,2020-02-24,23.1924991607666,0.5,concentrated,-0.05505955241795035,-0.08851674641148322,0.028878827039319876,-0.08158237612762387,False,980.0,22728.64917755127,56.821622943878175,22676.9875165844,980.0
CPRT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-02-25,2020-02-26,22.09000015258789,1.0,concentrated,-0.11765873265164295,-0.14889949816836123,-0.035387708326700795,-0.08528921415901491,False,980.0,21648.200149536133,54.120500373840336,44271.06716574669,0.0
LRCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-09,2020-03-10,26.755558013916016,1.0,concentrated,-0.10168201474555205,-0.21658187602417345,-0.15587767320800794,0.0642035600082056,False,1656.0,44307.20407104492,110.76801017761231,44286.93054656982,0.0
TT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-03-18,2020-03-19,75.48167419433594,1.0,concentrated,-0.17033091880975249,-0.29194347881294,-0.2235272350903047,0.06851021527682177,False,498.0,37589.8737487793,93.97468437194824,81782.82961097718,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-04-03,2020-04-06,53.9900016784668,1.0,concentrated,-0.08605846641538029,-0.08605846641538029,0.008287659057479413,-0.09357064387860503,False,745.0,40222.551250457764,100.55637812614441,40151.28555699348,0.0
SE,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-03,2020-09-04,144.14999389648438,1.0,concentrated,-0.08800992104189798,-0.08800992104189798,-0.020447988034104192,-0.06897227730889088,False,516.0,74381.39685058594,185.95349212646485,74237.98506973263,0.0
JD,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2020-09-10,2020-09-11,64.99420928955078,1.0,concentrated,-0.09649654590594081,-0.10431422984773342,-0.053062947034918984,-0.045867461554092825,False,1161.0,75458.27698516846,188.64569246292115,149507.6163624382,0.0
LRCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2021-03-04,2021-03-05,51.79899978637695,1.0,concentrated,-0.11689815095475309,-0.11689815095475309,-0.03306104462298587,-0.08670361853306319,False,1522.0,78838.07767486572,197.0951941871643,78656.71875410792,0.0
WSM,SELL,weekly_relative_trim,weekly_relative_trim,2021-04-16,2021-04-19,76.55992126464844,0.5,concentrated,-0.04267337120353709,-0.06731214787184514,0.04156176400252787,-0.08087387432730353,False,504.0,38586.20031738281,96.46550079345704,38512.60906497713,505.0
CRWD,SELL,weekly_relative_trim,weekly_relative_trim,2021-06-04,2021-06-07,215.41000366210938,0.5,concentrated,-0.0681316899347102,-0.0681316899347102,0.006981760051622876,-0.07459266191920133,False,188.0,40497.08068847656,101.24270172119141,40431.30036066292,188.0
NVDA,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2021-07-16,2021-07-19,18.736833572387695,1.0,concentrated,-0.10147453458400191,-0.12259324250074188,0.0021139044794828976,-0.1033699249161607,False,4471.0,83772.38290214539,209.43095725536347,83582.37671229121,0.0
PANW,SELL,weekly_relative_trim,weekly_relative_trim,2021-11-05,2021-11-08,86.21666717529297,0.5,concentrated,0.01354957326290318,-0.04152021581544796,0.07896582252305295,-0.06062865745569257,False,554.0,47764.033615112305,119.41008403778076,47649.14858720541,554.0
EXP,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-01-19,2022-01-20,144.87916564941406,1.0,concentrated,-0.08446444793113439,-0.09499296640310806,-0.054342613866034006,-0.0318527983884781,False,574.0,83160.64108276367,207.9016027069092,82964.05427479502,0.0
COO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-01-26,2022-01-27,94.84024810791016,1.0,concentrated,-0.0930057209291818,-0.09448774726021869,-0.09279692974409948,-0.00023014823464329037,False,881.0,83554.25858306885,208.88564645767212,166309.4272114062,0.0
FCX,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-04-21,2022-04-22,39.547027587890625,1.0,concentrated,-0.11517048899012639,-0.11517048899012639,-0.03280943862096586,-0.08515493601563784,False,1756.0,69444.58044433594,173.61145111083985,69315.18247108218,0.0
FDS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-05-18,2022-05-19,345.79595947265625,1.0,concentrated,-0.09804716484816156,-0.10830102666352637,-0.05457421133200735,-0.04598240711986834,False,193.0,66738.62017822266,166.84655044555663,66614.50935743093,0.0
MKC,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-05-19,2022-05-20,82.31379699707031,1.0,concentrated,-0.0867877226527809,-0.11454300649295968,-0.06036475607738756,-0.028120450724142376,False,816.0,67168.05834960938,167.92014587402343,133614.64756116626,0.0
NFG,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-06-16,2022-06-17,57.671302795410156,1.0,concentrated,-0.08023533975178343,-0.108032799301371,-0.10483647707624033,0.027482283062769675,False,1036.0,59747.46969604492,149.3686742401123,59695.23887227772,0.0
VLO,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-06-16,2022-06-17,99.85172271728516,1.0,concentrated,-0.10418707529157356,-0.18155506913250152,-0.10483647707624033,0.000725456040194361,False,564.0,56316.37161254883,140.7909290313721,115870.81955579517,0.0
NOW,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-07-12,2022-07-13,84.55400085449219,1.0,concentrated,-0.11648364872684203,-0.13904039549748315,-0.001075523044570037,-0.11553238342303762,False,598.0,50563.29251098633,126.40823127746582,50466.79206376789,0.0
DKS,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-11-16,2022-11-17,94.10635375976562,1.0,concentrated,-0.08888752646064524,-0.1591237565063791,0.0016508586287455884,-0.09038916535581809,False,577.0,54299.366119384766,135.7484152984619,54233.521093900184,0.0
CPRT,SELL,daily_hard_stop_exit,daily_hard_stop_exit,2022-12-15,2022-12-16,30.19499969482422,1.0,concentrated,-0.1049209201453678,-0.1049209201453678,-0.04357116979490938,-0.06414460586398563,False,1733.0,52327.93447113037,130.81983617782592,52236.65771922825,0.0
NOW,SELL,weekly_relative_trim,weekly_relative_trim,2023-02-17,2023-02-21,86.37200164794922,0.5,concentrated,-0.07344715189911633,-0.10637730864238182,-0.008617189122503532,-0.06539347068084655,False,325.0,28070.900535583496,70.17725133895874,28032.00553510426,325.0
