rank,ticker,Name,sector,weight,score,score_model_core,score_total,score_focus_bonus,portfolio_seed_score,ensemble_weight_linear,ensemble_weight_catboost,ensemble_weight_ranker,adaptive_ensemble_active,adaptive_ensemble_history_months,adaptive_quality_linear,adaptive_quality_catboost,adaptive_quality_ranker,anticipatory_growth_score,profitability_inflection_score,dominant_archetype_label,archetype_alignment_score,portfolio_sleeve_label,portfolio_sleeve_confidence,portfolio_core_compounder_engine_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,portfolio_monster_slot,sage_sector,sage_composite_score,sage_g_score,sage_v_score,sage_q_score,sage_c_score,sleeve_target_core_compounder_weight,sleeve_target_future_winner_weight,sleeve_target_early_scout_weight,sleeve_invested_share,sleeve_growth_signal,sleeve_risk_signal,future_winner_regime_strength,early_scout_regime_strength,future_winner_scout_score,long_hold_compounder_score,score_future_winner_model,pred_future_winner_ret,pred_future_winner_p,strategy_blueprint_score,stagflation_score,growth_liquidity_reentry_score,m2_yoy_lag1m,fed_assets_bil,reverse_repo_bil,tga_bil,net_liquidity_bil,net_liquidity_change_1m_bil,liquidity_impulse_score,liquidity_drain_score,fear_greed_score,fear_greed_delta_1w,fear_greed_risk_off_score,fear_greed_risk_on_score,fund_join_status,fundamental_reliability_score,core_fundamental_fields_present,sector_adjusted_fields_present,partial_scout_confirmation_score,fundamental_lane_label,latest_statement_repair_used,revenues_ttm,gross_profit_ttm,op_income_ttm,net_income_ttm,op_margin_ttm,gross_margins,operating_margins,roe_proxy,roa_proxy,asset_turnover_ttm,book_to_market_proxy,capital_efficiency_score,sector_adjusted_quality_score,market_cap_live,current_price_live,return_on_equity_effective,revenue_growth_final,earnings_growth_final,forward_pe_final,peg_final,sales_growth_yoy,net_income_growth_yoy,op_income_growth_yoy,ocf_growth_yoy,sales_cagr_3y,sales_cagr_5y,net_income_cagr_3y,net_income_cagr_5y,op_income_cagr_3y,op_income_cagr_5y,ocf_cagr_3y,ocf_cagr_5y,ep_ttm,sp_ttm,fcfy_ttm,price_above_ma20,ma20_above_ma50,golden_cross_fresh_20d,death_cross_recent_20d,breakout_fresh_20d,breakout_volume_z,volume_dryup_20d,post_breakout_hold_score,held_from_prev_rebalance,prev_weight,portfolio_hold_policy_seed_bonus,portfolio_hold_policy_bonus,portfolio_hold_policy_support,portfolio_hold_policy_exit_risk,target_n,weight_cap,cash_target,prev_holdings_applied,prev_holdings_count,rebalance_action,active_rebalance_interval_months,sleeve_rebalance_interval_months,scheduled_rebalance_due,recommended_rebalance_interval_months,next_scheduled_rebalance_date,recommended_next_run_date,recommended_next_run_mode,atr14_pct,event_regime_label,live_event_alert_label,applied_regime_sleeve_policy_label,applied_regime_sleeve_live_label,applied_regime_sleeve_source_label,backtest_usable,research_only_backtest,research_only_output,entry_date,last_trade_date,thesis_status,entry_price,reference_price,shares_held,held_days,unrealized_return,manual_lock,portfolio_kind,snapshot_date,snapshot_source_path,archived_at_utc
1,GOOG,ALPHABET INC CLASS C,Communication,0.12,6.994000720351421,4.660428116388001,6.948261423590578,0.8610370085702775,8.661758302966197,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.1631439497118508,0.4792351605231171,emerging_growth,1.020498858097634,core_compounder,0.0023328438216681,0.6387389858819431,0.6317404544169387,0.4578736080037097,,Software,-0.0027257773624103,0.3487462538783438,-1.4618958538243587,0.2538151393533124,1.1815547493195393,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.3703850016712398,0.8557148711963102,0.1694240861281812,1.0003326479614048,0.1935942587479646,1.036941822427757,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm,1.0,5,0,1.0,full_ttm,False,422498000000.0,255053000000.0,138129000000.0,160208000000.0,0.3269340919957018,0.6036785972951352,0.3269340919957018,0.334640916059873,0.2275943681020117,0.6002082625983955,0.099021489009302,1.226205615978624,1.0310084866706657,4834768743530.273,399.0400085449219,0.334640916059873,0.1745419264802774,0.4433673285523802,29.0703,0.9748591549295774,0.1745419264802774,0.4433673285523802,0.1753258908818624,0.3148694202909481,0.1407157505639378,0.1652553373926271,0.3982809091830559,0.2555103323295595,0.2415626999405524,0.2269470549350005,0.2470137956517026,0.19035609074455,0.0331366417916854,0.0873874268682184,0.0315069878375964,1.0,1.0,0.0,0.0,1.0,-0.0802507843929333,0.0450445127101326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0280270825582476,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
2,GEV,GE VERNOVA INC,Industrials,0.12,6.388622533053704,3.597990534336635,6.374216704477395,0.8343059399409317,8.415907046114427,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.0794284871822992,0.3999384052604818,emerging_growth,0.9380848461320704,core_compounder,0.0490595740096127,0.4925861674524528,0.8222042113461244,0.6750254893172862,,Industrial,0.4404390423980338,2.4665738466226634,-2.728841540646734,-0.3611562728989019,2.330917663110071,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.5752455573741295,0.7646275856320439,0.1384047246125335,0.7023339020937689,0.17527432074997,1.1920751821478128,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm,0.92839,5,0,0.8571428571428571,full_ttm,False,39375000000.0,7846000000.0,1524000000.0,9365000000.0,0.0387047619047619,0.199263492063492,0.0387047619047619,0.62163956189844,0.1238560016928529,0.5207506744961117,0.0527608307426494,1.2263795214155118,-0.065596810889473,285533790653.94714,1062.5699462890625,0.62163956189844,0.1270931730356377,1.5666830823148952,30.4711,0.0167075704987964,0.1270931730356377,,,,,,,,,,,,0.0327982197082583,0.1378996156980963,,0.0,1.0,0.0,0.0,0.3,0.0,-0.0669807750359314,0.4599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0454571735700632,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
3,MRVL,MARVELL TECHNOLOGY INC,Information Technology,0.0620623942401402,6.968735598784327,3.51905844076298,6.948791834841701,1.087439620967314,9.269919397703264,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.9359027013471244,0.8592900508646925,emerging_growth,1.0960011406338994,future_winner,0.0202723870478303,0.6331455180097668,0.9028946663446882,0.8420775052011971,True,Semiconductor,0.536122284411302,0.2424164130009457,0.0,0.019001320079034,2.976841398941417,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.9159611165767167,0.3156719427528076,0.1081228900537005,0.3476661404170379,0.2057575784750935,1.0847153112483523,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,8194600000.0,4180700000.0,1322900000.0,2670100000.0,0.1614355795279818,0.5101774339198984,0.1614355795279818,0.1866106622683179,0.132153728129872,0.4055829146972209,0.0793460563480382,0.3981189135012016,0.0811707845074889,154104697357.17773,177.9499969482422,0.1866106622683179,0.4208728521145077,0.7684075318831849,54.0212,0.5565753142386153,0.4208728521145077,,,,0.1141386590960531,,,,0.7684075318831849,,0.1071193676736204,,0.0173265321939625,0.053175536765157,0.0103442661212672,1.0,1.0,0.0,0.0,1.0,0.8040359000607561,-0.0998335854642589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0603781161436104,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
4,LRCX,LAM RESEARCH CORP,Information Technology,0.0620623942401402,6.983317806544979,5.141907740935888,6.942545598738401,0.921952546405432,8.95791825354292,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,0.9912757893911882,0.6821307373350451,emerging_growth,0.9850902719704938,core_compounder,0.0210309219845746,0.7268456766278447,0.6637529106741208,0.632749621379858,,Semiconductor,0.189097768126129,-0.4124034981482544,0.0,0.137807491276014,1.9932474643934304,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.4943240084756335,1.2823531616347292,0.0633582583321229,0.2615181232619364,0.1461543391993356,0.8612226396284637,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,18435591000.0,8979059000.0,5900968000.0,5358217000.0,0.3200856430368844,0.4870502388559173,0.3200856430368844,0.5433405001754783,0.257706819623594,0.8866713543873554,0.0286486487766088,2.064558693206423,1.2630688769847445,369468699293.1519,295.44000244140625,0.5433405001754783,0.0,0.0516141094549162,47.8588,2.134647636039251,0.0,,,,0.0227899435576897,0.1290730876240473,0.0516141094549162,0.189238603578461,0.0310788682017604,0.1714683970487525,0.2572973770596889,0.237467758501531,0.0145024923904272,0.0498975719330758,0.0164898001147479,1.0,1.0,0.0,0.0,0.75,0.0,0.0406115319752655,0.95,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0468526342512679,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
5,VRT,VERTIV HOLDINGS CLASS A,Industrials,0.0620623942401402,6.645963289035282,2.896988891022607,6.619901294162451,1.087439620967314,9.51788480098571,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,2.1070992277245453,1.188799208939603,emerging_growth,1.5649500711771094,core_compounder,0.0178679969756551,0.7940240350567848,0.9028946663446882,0.9564986572716536,True,Industrial,1.0347953601309587,3.008060795359293,-1.73323006218008,-0.1800955215740349,3.068703184624899,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,2.518434868942556,1.6892308521655035,0.0537743441961752,0.0617449684060884,0.1627215968684707,1.4498011051964232,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,10229900000.0,3715200000.0,1829700000.0,1332800000.0,0.1788580533534052,0.363170705480992,0.1788580533534052,0.3381625352041205,0.0994619443138484,0.7634196759725673,0.0298691740700671,0.7768641536309397,0.0641752287793148,142116417080.77734,369.989990234375,0.3381625352041205,0.2768541401432887,1.0114235914207654,80.9207,0.5954429727740985,0.2768541401432887,,,,0.2158001362930794,0.5095356874012973,,1.0114235914207654,1.0154071645889724,,,0.5887392073654256,0.0093782268606057,0.0719825352350773,0.0133256947993811,1.0,1.0,0.0,0.0,1.0,-0.970395761450956,0.2278458261300245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0483070981895116,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
6,WDC,WESTERN DIGITAL CORP,Information Technology,0.0584699357972493,6.852414029403366,3.229039317025021,6.784211307186276,1.087439620967314,8.999394554575815,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.6288132770778587,0.975826035440148,emerging_growth,1.806548604275482,future_winner,0.0008680230246385,0.959102726345569,0.866620078700576,0.9564986572716536,,Software,-0.1278649035135033,-1.5551988806012014,-0.997969429567224,-0.0738135390566493,4.562669645685904,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,2.386048596933249,2.8629248438716512,-0.0907298465097576,-0.6364667481405514,0.0582425444645128,1.4684406321193426,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,2605000000.0,1067000000.0,2334000000.0,1841000000.0,0.8959692898272553,0.4095969289827255,0.8959692898272553,0.3323104693140794,0.122366234629445,0.1731472249916915,0.056839536398268,0.501152847640422,1.59608166422008,170303992843.52634,494.0899963378906,0.3323104693140794,0.0,0.0709174886408718,22.1614,0.0471348661122572,0.0,,,,-0.4836373200771786,-0.0951381886393113,0.0709174886408718,0.6584803575403404,-0.0080378596829522,0.5521923703933689,-0.0348179256498912,0.1552014185300303,0.0108100812509516,0.0152961768923025,0.0075100999022091,1.0,1.0,0.0,0.0,0.9,0.0,0.0744073335986045,0.78,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0652917554802759,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
7,FIX,COMFORT SYSTEMS USA INC,Industrials,0.0563224517666814,3.5252622004858467,0.1764391624131061,3.487933986604351,1.087439620967314,6.5217135649299385,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.9982280494236648,0.5139155372808331,emerging_growth,1.4048862180633532,core_compounder,0.0477218649016195,0.7538228314370252,0.8121925548832459,0.9553581495881044,,Industrial,1.2148124328938037,3.479484497814397,-1.8047117264671224,-0.0519641557575202,3.074412194766168,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,2.319072354313355,1.5778667541251874,-0.093006255301794,-0.6135257874195801,0.0543555965581235,1.4977990612069654,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.925,5,0,1.0,full_ttm,False,9101641000.0,2195899000.0,1314589000.0,1022558000.0,0.1444342838835326,0.2412640753464128,0.1444342838835326,0.4175795724717757,0.1473777756254876,1.3117882849889584,0.0393031890340284,1.529170892475012,0.5253666290599104,71623908115.00684,2034.6300048828125,0.4175795724717757,0.2951507767511407,0.6078113384044881,53.7113,1.1229625757892536,0.2951507767511407,,,,0.3001727196670096,0.2608575995095228,0.6078113384044881,0.4677824854780246,0.7298848997394711,0.4714081007313051,0.5785164894676165,0.3287153315351434,0.0142767691251652,0.1270754590127287,0.0144009595000567,1.0,1.0,0.0,0.0,1.0,-0.7806349671443528,0.039221629883008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,1,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0468052846781235,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
8,FTI,TECHNIPFMC PLC,Energy,0.0549813639866352,2.329307672436781,0.445537912247708,2.306242474472122,0.8875495622347123,5.030813406071209,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.1581343419562793,0.2515409353025546,emerging_growth,0.9216048689521088,future_winner,0.0081553179560179,0.6379850121191426,0.8183126774590491,0.7938467235909952,,Energy,1.1676208461899111,3.343970377320049,-0.8515687493790257,-0.0759596983597821,1.52742217375064,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.582183268753546,0.7762137320689798,0.0265845403153267,0.0228818738629929,0.1357667517442147,0.9986006791576982,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.925,5,7,1.0,full_ttm,False,9932600000.0,,1436100000.0,967100000.0,0.1445844995268107,,0.1445844995268107,0.2839984729686077,0.0958844350145249,0.984781035286186,0.1163241165246797,0.7890069295459208,0.3517219620632926,28977653995.634163,72.68000030517578,0.2839984729686077,0.0935012605550846,0.5631231381933035,28.0113,0.3012291644262824,0.0935012605550846,,,,0.1401825931107769,0.2372721575288066,,,0.5631231381933035,,0.7110926571390206,0.2185438260942596,0.0333739922543662,0.3427675684683262,0.0499488329944883,0.0,1.0,0.0,0.0,0.5,0.0,0.0527240353267002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0310264092429343,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
9,NXPI,NXP Semiconductors,Semiconductors,0.0547573388073909,4.286710900550788,2.4962827808569386,4.259862626488406,0.7954861824669726,5.7145722846744,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.0367670100030273,1.6805261544416568,emerging_growth,1.0829759364350713,future_winner,0.0136280230913835,0.377153468241141,0.4379017746465941,0.4787858439207447,True,Semiconductor,0.0753428530815682,-0.145980558154735,0.0,-0.0675216496490158,0.9554430723198628,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.4727170578801505,0.9590184209903414,-0.0339352870829716,-0.3755649137246116,0.1251262215322437,0.3799137193549975,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_with_ttm_fallback,0.916585,5,0,0.8571428571428571,full_ttm,False,12269000000.0,6716000000.0,3047000000.0,2068000000.0,0.2483494987366533,0.5473958757844976,0.2483494987366533,0.1978758013587216,0.0762733743960461,0.452513554383506,0.151839987105049,0.1737720637005798,0.1856923886906805,74249216000.0,298.4100036621094,0.1978758013587216,-0.027350562866656,-0.0995801784412374,35.903876208897486,,-0.027350562866656,,,,-0.0242032933564484,0.07335958253485,-0.0995801784412374,0.9165969197690648,-0.0707100962445248,0.4878627024046702,-0.1020381627465421,0.0258668223917357,0.0278521459405039,0.1652408020038891,0.0364987018852832,1.0,1.0,0.9,0.0,0.9,0.0,-0.3743049943369261,0.98,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0491940476705465,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
10,UMC,United Microelectronics,Semiconductors,0.0547350914833406,3.444365150023001,0.2782155415100114,3.453541809794048,1.0376695962202485,5.394143786681696,0.2519379563369385,0.4492022613110053,0.2988597823520562,True,12,-0.1909468335757804,-0.1059409135524854,-0.2447792773336706,1.205584561566554,0.8363155985409156,emerging_growth,0.8358181182465076,future_winner,0.0412995708768399,0.533454525799742,0.8753653227620231,0.7514666101315033,,Semiconductor,0.3130719215816993,-0.0033039309578092,0.0,-0.2107246864583357,2.4460631268767767,0.25,0.35,0.4,1.0,0.5597485323773017,0.4210094295745574,0.1387391028027442,0.1199186991869918,1.5777792135177966,0.8452659089572013,0.0541062978146487,0.2468689486616121,0.1296915348624314,0.7869242065719019,0.1199870376526601,0.5597485323773017,0.0469058690170494,6.0,3.719,6.0,6.0,6.0,0.0287355715631506,0.2024695023092137,6.0,-0.8000000000000114,0.0616764072854727,0.2119999999999998,matched_no_ttm,0.37978,4,0,0.8571428571428571,full_ttm,False,,2307230000.0,1574034000.0,1484435000.0,,,,0.1330974325730443,0.0868927557712018,,0.2610561487971486,0.1519032903856972,0.247588067835319,42722590720.0,15.920000076293944,0.1330974325730443,,0.9990209822228148,28.780371467932245,0.288085755755561,,0.9990209822228148,1.015341358674359,,,,-0.0662263443977294,0.575042799816387,-0.0546615120187825,0.5730339193048812,,,0.0347459031623071,,,1.0,1.0,0.0,0.0,0.95,0.0,-0.4997402748501189,0.99,0.0,0.0,0.0,0.0,0.0,0.0,18,0.12,0.0,False,0,full_rebalance,1,2,True,1,2026-06-30,2026-06-30,full_step1_and_step2,0.0475592133419241,balanced,balanced,aggr_25_35_40,balanced,balanced,True,True,False,,,,,,,,,False,main,2026-05-13,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/portfolio_latest.csv,2026-05-14T16:10:54.428816+00:00
