rebalance_date,net_return,drawdown,regime_state
2026-02-27,-0.0603469382246152,-0.06034693822461523,
2022-05-31,-0.05674309932243759,-0.07948301157742621,
2021-12-31,-0.051574600698024844,-0.051574600698024886,
2023-08-31,-0.05002297529590698,-0.06029529801786493,
2025-02-28,-0.04879044673038266,-0.0791938302843822,
2020-02-28,-0.043437093049801236,-0.07478097818769247,
2022-11-30,-0.04005505342691615,-0.041535368206579104,
2024-11-29,-0.03690485336651272,-0.036904853366512724,
2022-03-31,-0.03441759034635179,-0.04053225134767002,
2019-08-30,-0.034006899891026954,-0.0340068998910269,
