rebalance_date,ticker,weight,period_forward_return,risk_adjusted_return,action,reason,cum_return_before,peak_return_before
2019-07-31,PODD,0.15,0.2474311147259444,0.2474311147259444,hold,hold,0.03580565959958926,0.03580565959958926
2019-07-31,MA,0.140322036164999,0.0316139606815086,0.0316139606815086,hold,hold,0.09529195412980962,0.09529195412980962
2019-07-31,MELI,0.0859064152827561,-0.0354346530105645,-0.0354346530105645,hold,hold,0.2800885534742905,0.2800885534742905
2019-07-31,FICO,0.0454485871329352,-0.005387880633763,-0.005387880633763,hold,hold,0.0,0.0
2019-07-31,PAYC,0.0447494623857046,0.0619234544207756,0.0619234544207756,risk_exit_proxy,distribution_risk_decay,0.07456205226414103,0.07456205226414103
2019-07-31,V,0.0377832580023626,0.0170915726408462,0.0170915726408462,hold,hold,0.0,0.0
2019-07-31,HD,0.0295727064500023,0.066731890049551,0.066731890049551,hold,hold,0.15253549206684935,0.15253549206684935
2019-07-31,CSGP,0.0280496189025064,-0.0022508652933287,-0.0022508652933287,hold,hold,0.0,0.0
2019-07-31,SHOP,0.0217980845087883,0.1784676614733518,0.1784676614733518,hold,hold,0.28543178169779093,0.28543178169779093
2019-08-30,HUBS,0.15,-0.2511075565650241,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2019-08-30,TREX,0.1402324601725448,0.0114117790670955,0.0114117790670955,hold,hold,0.0,0.0
2019-08-30,MA,0.1209839986118167,-0.0422515458514332,-0.0422515458514332,hold,hold,0.12991847090244213,0.12991847090244213
2019-08-30,PAYC,0.0680143518862274,-0.1674050981275506,-0.08,risk_exit_proxy,hard_stop,0.14110264652981463,0.14110264652981463
2019-08-30,SHOP,0.0589589239883648,-0.1936458470962108,-0.08,risk_exit_proxy,hard_stop,0.5148397857609197,0.5148397857609197
2019-08-30,LRCX,0.0555135349147347,0.0820907641470511,0.0820907641470511,hold,hold,0.0,0.0
2019-08-30,V,0.0504237060354052,-0.0436519397425432,-0.0436519397425432,hold,hold,0.017091572640846264,0.017091572640846264
2019-08-30,RNG,0.0495184737390449,-0.1292986342956119,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2019-08-30,HEI,0.0423635408275,-0.1647472157932171,-0.08,risk_exit_proxy,hard_stop,0.21267121994771054,0.21267121994771054
2019-08-30,WING,0.0417884183603098,-0.1435875624695817,-0.08,risk_exit_proxy,hard_stop,0.02001274637110151,0.02001274637110151
2019-09-30,PODD,0.15,-0.1056508093726402,-0.08,risk_exit_proxy,hard_stop,0.29209620859375773,0.29209620859375773
2019-09-30,TREX,0.15,-0.0825517987650198,-0.08,risk_exit_proxy,hard_stop,0.011411779067095562,0.011411779067095562
2019-09-30,LRCX,0.1268987411183429,0.1863086489312027,0.1863086489312027,hold,hold,0.08209076414705119,0.08209076414705119
2019-09-30,MA,0.0949669939222103,0.0128305710135496,0.0128305710135496,hold,hold,0.0821776688207263,0.12991847090244213
2019-09-30,LULU,0.0447376209392325,0.0639056945159088,0.0639056945159088,hold,hold,0.0,0.0
2019-09-30,ENTG,0.0385452051596628,0.03810956157386,0.03810956157386,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2019-09-30,DG,0.0328435372082947,0.0057560470377053,0.0057560470377053,hold,hold,0.0,0.0
2019-09-30,AMT,0.0263121569861998,-0.0204802504016197,-0.0204802504016197,hold,hold,0.0,0.0
2019-09-30,TER,0.0218890759725892,0.0830780018021195,0.0830780018021195,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2019-10-31,CROX,0.15,-0.0650338216081333,-0.0650338216081333,hold,hold,0.0,0.0
2019-10-31,CAT,0.1447643051669792,0.0048787785679214,0.0048787785679214,hold,hold,0.0,0.0
2019-10-31,RH,0.133214093431076,0.0817977387378607,0.0817977387378607,hold,hold,0.0,0.0
2019-10-31,V,0.1250725449519813,0.0003961673373089,0.0003961673373089,hold,hold,-0.027306447400720524,0.017091572640846264
2019-10-31,MA,0.0842257400394205,0.0114698991338939,0.0114698991338939,hold,hold,0.09606262624980832,0.12991847090244213
2019-10-31,ROKU,0.0596652545718291,-0.0699272750747211,-0.0699272750747211,hold,hold,0.0,0.0
2019-10-31,AMD,0.045185622414272,0.0864126073029312,0.0864126073029312,hold,hold,0.0,0.0
2019-10-31,PODD,0.0331421788769331,0.2309698217626001,0.2309698217626001,risk_exit_proxy,distribution_risk_decay,0.15558519836850748,0.29209620859375773
2019-10-31,LRCX,0.0289930443710919,-0.0621941625692891,-0.0621941625692891,hold,hold,0.2836936324362209,0.2836936324362209
2019-10-31,BLD,0.0282549911977577,0.0181732035189294,0.0181732035189294,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2019-10-31,HD,0.0266784969129637,-0.0831107961139812,-0.08,risk_exit_proxy,hard_stop,0.2294463638016595,0.2294463638016595
2019-10-31,DLTR,0.0140232180956343,-0.2033471171336541,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2019-10-31,DELL,0.0052356948330207,-0.1199697546841123,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2019-11-29,DELL,0.15,0.0767321864250138,0.0767321864250138,hold,hold,-0.1199697546841123,0.0
2019-11-29,UI,0.15,-0.0388461398755495,-0.0388461398755495,hold,hold,-0.2859317119832857,0.0
2019-11-29,MA,0.1386076449369726,0.033965158385026,0.033965158385026,hold,hold,0.10863435401732446,0.12991847090244213
2019-11-29,RH,0.0961644964017775,0.041341533967907,0.041341533967907,hold,hold,0.08179773873786078,0.08179773873786078
2019-11-29,DXCM,0.0889967047691726,0.0018794575914768,0.0018794575914768,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2019-11-29,FTNT,0.0881250738192652,0.0226192652538717,0.0226192652538717,hold,hold,0.0,0.0
2019-11-29,AMD,0.0703336648661256,0.1917599433888055,0.1917599433888055,hold,hold,0.08641260730293121,0.08641260730293121
2019-11-29,QRVO,0.0442369464649092,0.1268499412582064,0.1268499412582064,hold,hold,0.0,0.0
2019-11-29,BABA,0.0395957644415667,0.0907442744387814,0.0907442744387814,hold,hold,0.0,0.0
2019-11-29,PCTY,0.0243107441187027,-0.0090649296693795,-0.0090649296693795,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2019-11-29,V,0.0217965906214606,0.0258358854743201,0.0258358854743201,hold,hold,-0.026921097985969644,0.017091572640846264
2019-11-29,CPRT,0.0210499827432046,0.0306720930462645,0.0306720930462645,hold,hold,0.0538130359332365,0.0538130359332365
2019-12-31,AMD,0.15,-0.0098164549398456,-0.0098164549398456,hold,hold,0.29474302737622593,0.29474302737622593
2019-12-31,LRCX,0.15,0.0142671586865672,0.0142671586865672,hold,hold,0.20385538197132136,0.2836936324362209
2019-12-31,UI,0.1497930742874541,-0.137383608270284,-0.08,risk_exit_proxy,hard_stop,-0.31367050858027723,0.0
2019-12-31,MA,0.1311741340907445,0.0624556381216332,0.0624556381216332,hold,hold,0.14628929544260383,0.14628929544260383
2019-12-31,QRVO,0.1093137839148027,-0.094661421387536,-0.08,risk_exit_proxy,hard_stop,0.12684994125820648,0.12684994125820648
2019-12-31,BABA,0.0682409143951873,-0.0366112691173601,-0.0366112691173601,hold,hold,0.09074427443878141,0.09074427443878141
2019-12-31,RH,0.0435052286073918,-0.0202457697624434,-0.0202457697624434,hold,hold,0.1265209167002972,0.1265209167002972
2019-12-31,V,0.0396188174623545,0.0578835670687238,0.0578835670687238,hold,hold,-0.001780742916058009,0.017091572640846264
2019-12-31,RNG,0.0391310642188754,0.2173528965880156,0.2173528965880156,hold,hold,-0.12929863429561195,0.0
2019-12-31,SWKS,0.0343826958862464,-0.0728630714537563,-0.0728630714537563,hold,hold,0.0,0.0
2019-12-31,FTNT,0.0243414219949758,0.0766728430962933,0.0766728430962933,hold,hold,0.0226192652538717,0.0226192652538717
2020-01-31,AMD,0.15,0.0398706554586918,0.0398706554586918,hold,hold,0.2820332407893078,0.29474302737622593
2020-01-31,PCTY,0.140110421349956,-0.0775579493016375,-0.0775579493016375,hold,hold,-0.009064929669379551,0.0
2020-01-31,MA,0.1298913941377806,-0.0617630073159339,-0.0617630073159339,hold,hold,0.21788152486146894,0.21788152486146894
2020-01-31,FTNT,0.0784247083092676,-0.0936555921082689,-0.08,risk_exit_proxy,hard_stop,0.10102639172592864,0.10102639172592864
2020-01-31,PAYC,0.071303731938642,-0.1048206040480441,-0.08,risk_exit_proxy,hard_stop,-0.04992375398611659,0.14110264652981463
2020-01-31,ADBE,0.0700970705775135,0.0027446908991024,0.0027446908991024,hold,hold,0.0,0.0
2020-01-31,BABA,0.0618500312985067,0.0039295833479784,0.0039295833479784,hold,hold,0.05081074226908355,0.09074427443878141
2020-01-31,FICO,0.0425093353280471,-0.0602409475156285,-0.0602409475156285,hold,hold,-0.005387880633763054,0.0
2020-01-31,NOW,0.0391540064332986,-0.0049348369980887,-0.0049348369980887,hold,hold,0.025489707329710676,0.026508967814092177
2020-01-31,CHTR,0.0157258786870702,-0.0391324705870541,-0.0391324705870541,hold,hold,0.0,0.0
2020-02-28,MA,0.15,-0.155341624939419,-0.08,risk_exit_proxy,hard_stop,0.1426614993315094,0.21788152486146894
2020-02-28,ETSY,0.0831758715919482,-0.337469866883372,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-02-28,NOW,0.0678033398930736,-0.13252253731594,-0.08,risk_exit_proxy,hard_stop,0.020429082780820895,0.026508967814092177
2020-02-28,BABA,0.057016473667394,-0.0795339961944435,-0.0795339961944435,hold,hold,0.05493999066378108,0.09074427443878141
2020-02-28,FRPT,0.0501630327729467,-0.0712816317395367,-0.0712816317395367,hold,hold,0.0,0.0
2020-02-28,RUN,0.0488577557420314,-0.4958889578034869,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-02-28,V,0.040119484486596,-0.1067521791174432,-0.08,risk_exit_proxy,hard_stop,0.05599974840065203,0.05599974840065203
2020-02-28,TT,0.0329875657275652,-0.1723417644799599,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-02-28,ALLE,0.0186390103220186,-0.1848202643716895,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-03-31,BABA,0.15,0.0329815087228944,0.0329815087228944,hold,hold,-0.02896360253903829,0.09074427443878141
2020-03-31,MA,0.1304680733193209,0.1653048539137285,0.1653048539137285,hold,hold,-0.03484139473036019,0.21788152486146894
2020-03-31,VEEV,0.1106378849424023,0.2598776657969881,0.2598776657969881,hold,hold,0.0,0.0
2020-03-31,RGEN,0.1089789682081513,0.2173681606104294,0.2173681606104294,hold,hold,0.0,0.0
2020-03-31,NOW,0.0564982937508146,0.2467291322957181,0.2467291322957181,hold,hold,-0.11480076842027087,0.026508967814092177
2020-03-31,CNC,0.0160466180113484,0.1595102513557877,0.1595102513557877,hold,hold,0.0,0.0
2020-04-30,BABA,0.15,0.0585440344717156,0.0585440344717156,hold,hold,0.003062642874068322,0.09074427443878141
2020-04-30,TSCO,0.1064155747044109,0.2212053811544725,0.2212053811544725,hold,hold,0.09969244605254612,0.09969244605254612
2020-04-30,ETSY,0.1014406330543073,0.2485750601784198,0.2485750601784198,hold,hold,-0.337469866883372,0.0
2020-04-30,NOW,0.0962318722593005,0.1238270661633482,0.1238270661633482,hold,hold,0.10360366989623215,0.10360366989623215
2020-04-30,VEEV,0.0958747784114666,0.1529486334437912,0.1529486334437912,hold,hold,0.2598776657969881,0.2598776657969881
2020-04-30,AMZN,0.0820722313718474,0.0557172401598176,0.0557172401598176,hold,hold,0.0,0.0
2020-04-30,RGEN,0.0678370691502287,0.1314066463997758,0.1314066463997758,hold,hold,0.2173681606104294,0.2173681606104294
2020-04-30,ZTO,0.0200657142991389,0.1232131525461204,0.1232131525461204,hold,hold,0.0,0.0
2020-05-29,EIX,0.15,-0.0489019739791979,-0.0489019739791979,hold,hold,0.0,0.0
2020-05-29,TWLO,0.15,0.0780939224129633,0.0780939224129633,hold,hold,0.0,0.0
2020-05-29,VEEV,0.1194560286932229,0.0675651428064398,0.0675651428064398,hold,hold,0.4525742330869911,0.4525742330869911
2020-05-29,NOW,0.1091894267125976,0.0255024783247508,0.0255024783247508,hold,hold,0.2402596745465868,0.2402596745465868
2020-05-29,ETSY,0.0858371488312006,0.2827329457916827,0.2827329457916827,hold,hold,-0.17278139917388968,0.0
2020-05-29,V,0.0683716222299333,-0.0165373076134839,-0.0165373076134839,hold,hold,-0.05673052588858929,0.05599974840065203
2020-05-29,SE,0.0565682114323076,0.3621378538574649,0.3621378538574649,hold,hold,0.0,0.0
2020-05-29,NRG,0.0465157709096296,-0.0892957309929168,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-05-29,APPF,0.0440281003525757,0.0199223784014566,0.0199223784014566,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2020-05-29,MELI,0.0344586421124973,0.1516765216109066,0.1516765216109066,hold,hold,0.2347290597591336,0.2800885534742905
2020-05-29,MDB,0.0285682960822573,-0.0340145332267753,-0.0340145332267753,hold,hold,0.0,0.0
2020-05-29,JD,0.0259231801478393,0.0952029248644634,0.0952029248644634,hold,hold,0.0,0.0
2020-06-30,ETSY,0.15,0.1058767598952161,0.1058767598952161,hold,hold,0.061100552651350615,0.061100552651350615
2020-06-30,MELI,0.15,0.1645786653315355,0.1645786653315355,hold,hold,0.4220084686753043,0.4220084686753043
2020-06-30,NOW,0.15,0.0779763000935465,0.0779763000935465,hold,hold,0.27188937001377367,0.27188937001377367
2020-06-30,TWLO,0.1428508986336017,0.2515472144543602,0.2515472144543602,hold,hold,0.07809392241296331,0.07809392241296331
2020-06-30,AMZN,0.0899713809232802,0.1762188430233446,0.1762188430233446,hold,hold,0.055717240159817605,0.055717240159817605
2020-06-30,SE,0.0770284373938992,0.1498892089019561,0.1498892089019561,hold,hold,0.3621378538574649,0.3621378538574649
2020-06-30,V,0.0587500495629931,0.0029405305710759,0.0029405305710759,hold,hold,-0.07232966334437896,0.05599974840065203
2020-06-30,XYZ,0.0371067686245881,0.2283950485143016,0.2283950485143016,hold,hold,0.0,0.0
2020-06-30,ZTO,0.0312898854714991,-0.006223046242313,-0.006223046242313,hold,hold,0.12321315254612042,0.12321315254612042
2020-06-30,APPF,0.0221014851727345,-0.1441028798615523,-0.08,risk_exit_proxy,hard_stop,0.01992237840145661,0.01992237840145661
2020-06-30,SHOP,0.0161337446909261,0.1234058415917838,0.1234058415917838,risk_exit_proxy,trailing_stop_after_profit,0.2214973522322039,0.5148397857609197
2020-07-31,MELI,0.15,0.0666761574918526,0.0666761574918526,hold,hold,0.6560407245400266,0.6560407245400266
2020-07-31,TWLO,0.1478343889015642,-0.0277128341030321,-0.0277128341030321,hold,hold,0.3492854455161194,0.3492854455161194
2020-07-31,ETSY,0.123685859766994,0.0016115677258199,0.0016115677258199,hold,hold,0.1734464410890988,0.1734464410890988
2020-07-31,NOW,0.1105332474902194,0.0930316009812364,0.0930316009812364,hold,hold,0.3710665972157594,0.3710665972157594
2020-07-31,SE,0.0812015968021724,0.2544028117605055,0.2544028117605055,hold,hold,0.5663076191875687,0.5663076191875687
2020-07-31,JD,0.0509486116440678,0.2420313021013753,0.2420313021013753,hold,hold,0.09520292486446347,0.09520292486446347
2020-07-31,XYZ,0.0392703346076943,0.2652387878762321,0.2652387878762321,hold,hold,0.2283950485143016,0.2283950485143016
2020-07-31,ZTO,0.0385181408657127,-0.0728802903674432,-0.0728802903674432,hold,hold,0.11622334515785182,0.12321315254612042
2020-07-31,SAM,0.0376577838451484,0.084753476964053,0.084753476964053,hold,hold,0.0,0.0
2020-07-31,DOCU,0.0301689205052115,0.1004023012642498,0.1004023012642498,hold,hold,0.0,0.0
2020-07-31,PDD,0.0275914966961055,-0.0387221515204134,-0.0387221515204134,hold,hold,0.0,0.0
2020-08-31,SE,0.1454673870530307,0.0019145057919618,0.0019145057919618,hold,hold,0.9647806815907893,0.9647806815907893
2020-08-31,SAM,0.144375692565023,-0.0013007118501462,-0.0013007118501462,hold,hold,0.084753476964053,0.084753476964053
2020-08-31,META,0.1412000008752933,-0.0996231892334119,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-08-31,LOW,0.1069163581863378,0.0178212856854476,0.0178212856854476,hold,hold,0.0,0.0
2020-08-31,ETSY,0.0682254179406899,0.0239696256991774,0.0239696256991774,hold,hold,0.17533752950153625,0.17533752950153625
2020-08-31,TSLA,0.0676128941256499,-0.1222368629287101,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2020-08-31,JD,0.0647246833198637,-0.0093092847850053,-0.0093092847850053,hold,hold,0.3602763148346444,0.3602763148346444
2020-08-31,NOW,0.0458722393656985,0.0135464225847696,0.0135464225847696,hold,hold,0.4986191178066375,0.4986191178066375
2020-08-31,AMD,0.0430981980389276,-0.0963881721806307,-0.08,risk_exit_proxy,hard_stop,0.3331487464194085,0.3331487464194085
2020-08-31,AMZN,0.0412867182528065,-0.0806917147310771,-0.08,risk_exit_proxy,hard_stop,0.2417545107805792,0.2417545107805792
2020-08-31,MELI,0.0412825327984712,-0.0850083414713541,-0.08,risk_exit_proxy,hard_stop,0.7664591567023791,0.7664591567023791
2020-08-31,VEEV,0.0399378774782073,-0.006897280492897,-0.006897280492897,hold,hold,0.5507176185824685,0.5507176185824685
2020-09-30,SAM,0.15,0.1865571692737826,0.1865571692737826,hold,hold,0.08334252526207853,0.084753476964053
2020-09-30,TSLA,0.1067506840405115,-0.0768218555049156,-0.0768218555049156,hold,hold,-0.12223686292871005,0.0
2020-09-30,JD,0.1035486677642879,0.0422858237936856,0.0422858237936856,hold,hold,0.3476131152335513,0.3602763148346444
2020-09-30,ROKU,0.1024764332973031,0.1258621793393164,0.1258621793393164,hold,hold,-0.06992727507472107,0.0
2020-09-30,LOW,0.0846158066204544,-0.0413551582207123,-0.0413551582207123,hold,hold,0.017821285685447608,0.017821285685447608
2020-09-30,NOW,0.0776422133386224,0.0260999876379506,0.0260999876379506,hold,hold,0.5189200456700609,0.5189200456700609
2020-09-30,SE,0.0658709160795575,0.0408917080824542,0.0408917080824542,hold,hold,0.9685422655856297,0.9685422655856297
2020-09-30,ETSY,0.0481396469039287,0.0516518623008004,0.0516518623008004,hold,hold,0.20350993015388408,0.20350993015388408
2020-09-30,META,0.0262782257455747,0.0344828423007228,0.0344828423007228,hold,hold,-0.09962318923341185,0.0
2020-09-30,AMD,0.0257819162988346,-0.0718757692774028,-0.0718757692774028,hold,hold,0.20464897550714256,0.3331487464194085
2020-10-30,PCTY,0.15,0.0706251226904186,0.0706251226904186,hold,hold,-0.08591982161529643,0.0
2020-10-30,LOW,0.104742529222366,-0.0468446484093951,-0.0468446484093951,hold,hold,-0.024270874624482963,0.017821285685447608
2020-10-30,PAYC,0.078251628943038,0.1243924134484761,0.1243924134484761,hold,hold,-0.14951131998499,0.14110264652981463
2020-10-30,PWR,0.0700608377488625,0.0970937298517846,0.0970937298517846,hold,hold,0.0,0.0
2020-10-30,DAR,0.0625246720184774,0.0976508949164192,0.0976508949164192,hold,hold,0.0,0.0
2020-10-30,GOOG,0.0528772761536968,0.1043755917639626,0.1043755917639626,hold,hold,0.0,0.0
2020-10-30,GOOGL,0.0503702859924641,0.1058302261180765,0.1058302261180765,hold,hold,0.0,0.0
2020-10-30,MELI,0.0464743352369477,0.2343243721438406,0.2343243721438406,hold,hold,0.616295393514223,0.7664591567023791
2020-10-30,MU,0.042009908631473,0.3311674132250266,0.3311674132250266,hold,hold,0.0,0.0
2020-10-30,SE,0.0399201880059829,0.0909601755103275,0.0909601755103275,hold,hold,1.0490393212579305,1.0490393212579305
2020-10-30,ALGN,0.036056058008945,0.1492015744273291,0.1492015744273291,hold,hold,0.0,0.0
2020-11-30,QCOM,0.15,0.0146430086147151,0.0146430086147151,hold,hold,0.0,0.0
2020-11-30,ROKU,0.15,0.1617900172117039,0.1617900172117039,hold,hold,0.04713370502843106,0.04713370502843106
2020-11-30,LRCX,0.080664408853524,0.0510275596783724,0.0510275596783724,hold,hold,0.2210309777415842,0.2836936324362209
2020-11-30,LSCC,0.0709651727775552,0.071310865135419,0.071310865135419,hold,hold,0.0,0.0
2020-11-30,TER,0.0559893798418794,0.0796333058320497,0.0796333058320497,hold,hold,0.08307800180211955,0.08307800180211955
2020-11-30,ETSY,0.0495606580046803,0.1338617491876732,0.1338617491876732,hold,hold,0.26567345934383835,0.26567345934383835
2020-11-30,PCTY,0.0421348183036793,0.0506835164903085,0.0506835164903085,hold,hold,-0.021362796867997025,0.0
2020-11-30,PAYC,0.0398574483813372,0.0663532643688704,0.0663532643688704,hold,hold,-0.04371698046731409,0.14110264652981463
2020-11-30,XYZ,0.0394603750953022,0.0242284964924024,0.0242284964924024,hold,hold,0.5542130622154002,0.5542130622154002
2020-11-30,MU,0.030420429913985,0.1094252005272284,0.1094252005272284,hold,hold,0.33116741322502663,0.33116741322502663
2020-11-30,GOOG,0.013604534823503,-0.0219515281586705,-0.0219515281586705,hold,hold,0.1043755917639626,0.1043755917639626
2020-12-31,ENPH,0.15,0.0978175491105457,0.0978175491105457,risk_exit_proxy,distribution_risk_decay,0.0,0.0
2020-12-31,QCOM,0.15,0.0952224161788366,0.0952224161788366,hold,hold,0.014643008614715125,0.014643008614715125
2020-12-31,FRHC,0.1074268991008775,-0.0235775349116903,-0.0235775349116903,hold,hold,0.0,0.0
2020-12-31,PDD,0.077834077902474,0.0392645116911245,0.0392645116911245,hold,hold,-0.03872215152041336,0.0
2020-12-31,ROKU,0.062713574628695,0.2427053987423326,0.2427053987423326,hold,hold,0.21654948518793615,0.21654948518793615
2020-12-31,TER,0.0534793188408986,0.0130456446095237,0.0130456446095237,hold,hold,0.16932708355959303,0.16932708355959303
2020-12-31,LRCX,0.0400227837066482,0.0877338764165513,0.0877338764165513,hold,hold,0.2833372088274344,0.2836936324362209
2020-12-31,Z,0.0380201783915983,0.1187190853894208,0.1187190853894208,hold,hold,0.0,0.0
2020-12-31,LSCC,0.0338431304642354,-0.0414766531825468,-0.0414766531825468,hold,hold,0.07131086513541907,0.07131086513541907
2020-12-31,MU,0.0264159799855941,0.0702143846043248,0.0702143846043248,hold,hold,0.47683067435248727,0.47683067435248727
2020-12-31,XYZ,0.0231082644001605,0.0269893930856721,0.0269893930856721,hold,hold,0.5918693079417321,0.5918693079417321
2021-01-29,ALNY,0.15,-0.0177173639994387,-0.0177173639994387,hold,hold,0.0,0.0
2021-01-29,IRDM,0.15,-0.1844659116367998,-0.08,risk_exit_proxy,hard_stop,0.0,0.0
2021-01-29,QCOM,0.15,-0.1342298856556858,-0.08,risk_exit_proxy,hard_stop,0.11125976745397237,0.11125976745397237
2021-01-29,AMAT,0.0979661370855256,0.193999789786549,0.193999789786549,hold,hold,0.0,0.0
2021-01-29,FRHC,0.064407998589248,0.0916996708353419,0.0916996708353419,hold,hold,-0.023577534911690345,0.0
2021-01-29,PDD,0.0558039592929678,0.0372846266709883,0.0372846266709883,hold,hold,-0.000978046200367566,0.0
2021-01-29,ENPH,0.048256356884992,-0.075067476702761,-0.075067476702761,hold,hold,0.09781754911054574,0.09781754911054574
2021-01-29,ROKU,0.0454579967101826,-0.0008093916917737,-0.0008093916917737,hold,hold,0.5118126130802536,0.5118126130802536
2021-01-29,ETSY,0.0373419204527191,0.166203914566515,0.166203914566515,hold,hold,0.435098722512018,0.435098722512018
2021-01-29,XYZ,0.0344839827970892,0.1537927010651809,0.1537927010651809,hold,hold,0.6348328944347885,0.6348328944347885
2021-01-29,MELI,0.0166068422588443,-0.0956978258300162,-0.08,risk_exit_proxy,hard_stop,0.9950327967984252,0.9950327967984252
2021-02-26,DXCM,0.15,-0.1344156047568094,-0.08,risk_exit_proxy,hard_stop,0.0018794575914768963,0.0018794575914768963
2021-02-26,AMAT,0.1376550232847917,0.0306155760958544,0.0306155760958544,hold,hold,0.19399978978654908,0.19399978978654908
2021-02-26,ETSY,0.1226955860510817,-0.1414703799986683,-0.08,risk_exit_proxy,hard_stop,0.6736177479829204,0.6736177479829204
2021-02-26,TER,0.1216345903154243,-0.135848709849033,-0.08,risk_exit_proxy,hard_stop,0.1845817091240023,0.1845817091240023
2021-02-26,LRCX,0.1071961092541958,-0.0176707670031806,-0.0176707670031806,hold,hold,0.39592935690746245,0.39592935690746245
2021-02-26,ASML,0.0477827323657871,0.0481331703964187,0.0481331703964187,hold,hold,0.0,0.0
