rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,sector,regime_state,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-06-28,HD,0.0191652061689914,0.0191652061689914,,hold,hold,0.0317118582728894,0.0317118582728894,-0.08,False,Consumer Discretionary,neutral,5.781054540362455,1.8921425193813448,-3.605377082029867,0.0,0.0,0.4901701554934056
2019-06-28,CASH,0.0,0.1162466693150556,0.1162466693150556,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-07-31,HEI,0.15,0.15,,hold,hold,0.0728854019327134,0.0728854019327134,-0.08,False,Industrials,neutral,1.2863555361926102,2.0267036168137467,0.3504850248453416,0.0,0.0,-0.4264373139366344
2019-07-31,PODD,0.15,0.15,,hold,hold,0.2474311147259444,0.2474311147259444,-0.08,False,Health Care,neutral,0.1602978617620806,1.655207104968822,1.2761693222184731,0.0,0.0,2.311738006329968
2019-07-31,MA,0.140322036164999,0.140322036164999,,hold,hold,0.0316139606815086,0.0316139606815086,-0.08,False,Financials,neutral,4.955801716525123,2.2722050113379626,-3.370108180327602,0.0,0.0,-0.6328716998250817
2019-07-31,MELI,0.0859064152827561,0.0859064152827561,,hold,hold,-0.0354346530105645,-0.0354346530105645,-0.08,False,Internet,neutral,1.3987380577087232,1.416831230904302,0.5769917583871679,0.0,0.0,-0.6645084528701757
2019-07-31,FICO,0.0454485871329352,0.0454485871329352,,hold,hold,-0.005387880633763,-0.005387880633763,-0.08,False,Information Technology,neutral,0.0750871568180495,1.2815185180551114,0.5820454300955435,0.0,0.0,-0.3150321752528495
2019-07-31,PAYC,0.0447494623857046,0.0,,move_to_cash_proxy,distribution_risk_decay,0.0619234544207756,0.0619234544207756,-0.08,True,Industrials,neutral,0.843146345751849,1.2787312726476083,0.8684553699206742,0.0,0.0,-3.0
2019-07-31,V,0.0377832580023626,0.0377832580023626,,hold,hold,0.0170915726408462,0.0170915726408462,-0.08,False,Financials,neutral,5.824446654412897,2.0102121650003264,-3.700726542882764,0.0,0.0,-0.3137127685912108
2019-07-31,HD,0.0295727064500023,0.0295727064500023,,hold,hold,0.066731890049551,0.066731890049551,-0.08,False,Consumer Discretionary,neutral,5.781085239051484,1.9776303732948548,-3.6146025117633545,0.0,0.0,0.4865413992944118
2019-07-31,CSGP,0.0280496189025064,0.0280496189025064,,hold,hold,-0.0022508652933287,-0.0022508652933287,-0.08,False,Real Estate,neutral,0.667432941849354,1.2041241837822094,-0.1490227885518344,0.0,0.0,0.4119359928694668
2019-07-31,SHOP,0.0217980845087883,0.0217980845087883,,hold,hold,0.1784676614733518,0.1784676614733518,-0.08,False,Software,neutral,2.793682630394768,1.170531955371234,-1.2507431018575768,0.0,0.0,-2.0666734602027983
2019-07-31,CASH,0.0,0.0447494623857046,0.0447494623857046,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-08-30,HUBS,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.2511075565650241,-0.08,-0.08,True,Information Technology,neutral,2.588273812544597,1.4506814219525763,1.0105444866726665,0.0,0.0,0.0582398087293396
2019-08-30,TREX,0.1402324601725448,0.1402324601725448,,hold,hold,0.0114117790670955,0.0114117790670955,-0.08,False,Industrials,neutral,0.0568599194554569,1.8393797730365569,1.7185504011360706,0.0,0.0,2.832956894210239
2019-08-30,MA,0.1209839986118167,0.1209839986118167,,hold,hold,-0.0422515458514332,-0.0422515458514332,-0.08,False,Financials,neutral,4.631610967772623,2.161777283481791,-3.325460815709256,0.0,0.0,-0.1974020888762294
2019-08-30,PAYC,0.0680143518862274,0.0,,move_to_cash_proxy,hard_stop,-0.1674050981275506,-0.08,-0.08,True,Industrials,neutral,1.5267642913920714,1.2621287355113762,0.5972694696645526,0.0,0.0,-0.5236386115205869
2019-08-30,SHOP,0.0589589239883648,0.0,,move_to_cash_proxy,hard_stop,-0.1936458470962108,-0.08,-0.08,True,Software,neutral,2.508188219565576,1.2401386711627886,-1.2665718095595675,0.0,0.0,-0.8293565043006339
2019-08-30,LRCX,0.0555135349147347,0.0555135349147347,,hold,hold,0.0820907641470511,0.0820907641470511,-0.08,False,Information Technology,neutral,2.1831956353170203,1.977113170317399,-0.1198210438822184,0.0,0.0,0.6032873138343814
2019-08-30,V,0.0504237060354052,0.0504237060354052,,hold,hold,-0.0436519397425432,-0.0436519397425432,-0.08,False,Financials,neutral,5.705096517783156,1.9589110052871672,-3.6503784900100458,0.0,0.0,-0.0580827855432023
2019-08-30,RNG,0.0495184737390449,0.0,,move_to_cash_proxy,hard_stop,-0.1292986342956119,-0.08,-0.08,True,Information Technology,neutral,2.5570631210972854,1.2153283465733158,1.025571654466387,0.0,0.0,-0.3151847449363978
2019-08-30,HEI,0.0423635408275,0.0,,move_to_cash_proxy,hard_stop,-0.1647472157932171,-0.08,-0.08,True,Industrials,neutral,1.4526907060719667,1.194900748941878,0.0139120275029635,0.0,0.0,-0.9895545096286704
2019-08-30,WING,0.0417884183603098,0.0,,move_to_cash_proxy,hard_stop,-0.1435875624695817,-0.08,-0.08,True,Consumer Discretionary,neutral,0.5109642187645436,1.1931862872032726,0.4978042210228968,0.0,0.0,-0.6576290310321304
2019-08-30,CASH,0.0,0.41064370880144685,0.41064370880144685,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-09-30,PODD,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.1056508093726402,-0.08,-0.08,True,Health Care,neutral,0.5954065675630531,1.4219166356800192,0.3663020903066096,0.0,0.0,0.8114031218299278
2019-09-30,TREX,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.0825517987650198,-0.08,-0.08,True,Industrials,neutral,0.515913160624843,1.904652679872295,1.6961711366950016,0.0,0.0,2.401705687836006
2019-09-30,LRCX,0.1268987411183429,0.1268987411183429,,hold,hold,0.1863086489312027,0.1863086489312027,-0.08,False,Information Technology,neutral,2.6835119644938645,2.136478807024089,-0.5401136082994962,0.0,0.0,-0.0036328768924267
2019-09-30,MA,0.0949669939222103,0.0949669939222103,,hold,hold,0.0128305710135496,0.0128305710135496,-0.08,False,Financials,neutral,4.801204355919484,2.1220976410152272,-3.329715747312516,0.0,0.0,-0.4563914189091813
2019-09-30,LULU,0.0447376209392325,0.0447376209392325,,hold,hold,0.0639056945159088,0.0639056945159088,-0.08,False,Consumer Discretionary,neutral,3.500367648280444,1.1034671656517556,-1.8309502409831488,0.0,0.0,0.1837656687862857
2019-09-30,ENTG,0.0385452051596628,0.0,,move_to_cash_proxy,distribution_risk_decay,0.03810956157386,0.03810956157386,-0.08,True,Information Technology,neutral,0.0636111074493965,1.0778108418348544,1.2796227568057523,0.0,0.0,-0.1762400017386802
2019-09-30,DG,0.0328435372082947,0.0328435372082947,,hold,hold,0.0057560470377053,0.0057560470377053,-0.08,False,Consumer Staples,neutral,2.1633604001108933,1.0522929100050955,-1.5116369996553718,0.0,0.0,0.0167448725599748
2019-09-30,AMT,0.0263121569861998,0.0263121569861998,,hold,hold,-0.0204802504016197,-0.0204802504016197,-0.08,False,Real Estate,neutral,3.4004548365211056,1.8971473824802705,-2.906908370368072,0.0,0.0,-1.136630168029474
2019-09-30,TER,0.0218890759725892,0.0,,move_to_cash_proxy,distribution_risk_decay,0.0830780018021195,0.0830780018021195,-0.08,True,Information Technology,neutral,0.4188642879816177,0.9960604265728712,1.3415892548946802,0.0,0.0,-0.2604081140477268
2019-09-30,CASH,0.0,0.360434281132252,0.360434281132252,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-10-31,CROX,0.15,0.15,,hold,hold,-0.0650338216081333,-0.0650338216081333,-0.08,False,Consumer Discretionary,neutral,0.1984748075511302,1.5734390615668028,2.6101756110851406,0.0,0.0,1.5171017257186454
2019-10-31,CAT,0.1447643051669792,0.1447643051669792,,hold,hold,0.0048787785679214,0.0048787785679214,-0.08,False,Industrials,neutral,3.211008666228621,1.3277205381213095,-2.7934419104414614,0.0,0.0,0.7461409879665094
2019-10-31,RH,0.133214093431076,0.133214093431076,,hold,hold,0.0817977387378607,0.0817977387378607,-0.08,False,Consumer Discretionary,neutral,0.2610878194982145,1.4162330639741454,1.961234782972299,0.0,0.0,1.4573905201776438
2019-10-31,V,0.1250725449519813,0.1250725449519813,,hold,hold,0.0003961673373089,0.0003961673373089,-0.08,False,Financials,neutral,6.272295233178304,2.1809758799925936,-3.7306661049348087,0.0,0.0,-0.905769470427356
2019-10-31,MA,0.0842257400394205,0.0842257400394205,,hold,hold,0.0114698991338939,0.0114698991338939,-0.08,False,Financials,neutral,6.175269053389155,2.047046994061663,-3.379101415271641,0.0,0.0,-1.2396366359169366
2019-10-31,ROKU,0.0596652545718291,0.0596652545718291,,hold,hold,-0.0699272750747211,-0.0699272750747211,-0.08,False,Communication,neutral,0.6698166017365665,1.2366882525627894,0.6174006813673689,0.0,0.0,-1.0358791634894535
2019-10-31,AMD,0.045185622414272,0.045185622414272,,hold,hold,0.0864126073029312,0.0864126073029312,-0.08,False,Information Technology,neutral,1.23107873434414,1.1895480223287298,-0.1721832392253821,0.0,0.0,-2.0351668563730976
2019-10-31,PODD,0.0331421788769331,0.0,,move_to_cash_proxy,distribution_risk_decay,0.2309698217626001,0.2309698217626001,-0.08,True,Health Care,neutral,0.3021396088773561,1.1441575114659523,1.0447432622128037,0.0,0.0,-0.4372264473776348
2019-10-31,LRCX,0.0289930443710919,0.0289930443710919,,hold,hold,-0.0621941625692891,-0.0621941625692891,-0.08,False,Information Technology,neutral,3.1563932382303657,1.1266425786111538,-0.6751882365044493,0.0,0.0,-0.328917401767002
2019-10-31,BLD,0.0282549911977577,0.0,,move_to_cash_proxy,distribution_risk_decay,0.0181732035189294,0.0181732035189294,-0.08,True,Consumer Discretionary,neutral,0.1470440753723416,1.1233984818176863,1.849636880153499,0.0,0.0,-3.0
2019-10-31,HD,0.0266784969129637,0.0,,move_to_cash_proxy,hard_stop,-0.0831107961139812,-0.08,-0.08,True,Consumer Discretionary,neutral,5.321093661061755,1.779183601704169,-3.63507562562488,0.0,0.0,0.0611563845632378
2019-10-31,DLTR,0.0140232180956343,0.0,,move_to_cash_proxy,hard_stop,-0.2033471171336541,-0.08,-0.08,True,Consumer Staples,neutral,2.6533576022132586,1.6843601116318878,-0.7415637029993578,0.0,0.0,0.5654032699119993
2019-10-31,DELL,0.0052356948330207,0.0,,move_to_cash_proxy,hard_stop,-0.1199697546841123,-0.08,-0.08,True,Information Technology,neutral,-0.0899808558691317,0.2631509191852709,1.2152538476632926,0.0,0.0,0.2361303326886633
2019-10-31,CASH,0.0,0.10733457991630949,0.10733457991630949,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-11-29,DELL,0.15,0.15,,hold,hold,0.0767321864250138,0.0767321864250138,-0.08,False,Information Technology,bull,-0.5891787886970185,0.0696221360774219,1.086986734834937,0.0,0.0,0.6430478029122608
2019-11-29,UI,0.15,0.15,,hold,hold,-0.0388461398755495,-0.0388461398755495,-0.08,False,Information Technology,bull,0.802956849842236,1.6468488501031278,2.9538782092352367,0.0,0.0,0.8446186446964665
2019-11-29,MA,0.1386076449369726,0.1386076449369726,,hold,hold,0.033965158385026,0.033965158385026,-0.08,False,Financials,bull,5.999719635536668,2.1690181152112533,-3.470025950766172,0.0,0.0,-1.449649437987884
2019-11-29,RH,0.0961644964017775,0.0961644964017775,,hold,hold,0.041341533967907,0.041341533967907,-0.08,False,Consumer Discretionary,bull,0.3465813099104302,1.4774908451882691,2.0147784825784067,0.0,0.0,0.7074115357901158
2019-11-29,DXCM,0.0889967047691726,0.0,,move_to_cash_proxy,distribution_risk_decay,0.0018794575914768,0.0018794575914768,-0.08,True,Health Care,bull,0.4152487500661378,1.4571910847322682,1.075387723585037,0.0,0.0,-0.5932543565769173
2019-11-29,FTNT,0.0881250738192652,0.0881250738192652,,hold,hold,0.0226192652538717,0.0226192652538717,-0.08,False,Information Technology,bull,1.1606283394193706,1.4546676207291656,0.6389358795738205,0.0,0.0,1.3027816918785584
2019-11-29,AMD,0.0703336648661256,0.0703336648661256,,hold,hold,0.1917599433888055,0.1917599433888055,-0.08,False,Information Technology,bull,1.858838519618496,1.4001246235809026,-0.1666630374288139,0.0,0.0,-1.3817199959411788
2019-11-29,QRVO,0.0442369464649092,0.0442369464649092,,hold,hold,0.1268499412582064,0.1268499412582064,-0.08,False,Information Technology,bull,1.0835276933009093,1.3055615843287314,1.0811741316547503,0.0,0.0,1.91504941177958
2019-11-29,BABA,0.0395957644415667,0.0395957644415667,,hold,hold,0.0907442744387814,0.0907442744387814,-0.08,False,Internet,bull,5.386778431088967,1.875538157422736,-2.314146627607866,0.0,0.0,0.4341745626241894
2019-11-29,PCTY,0.0243107441187027,0.0,,move_to_cash_proxy,distribution_risk_decay,-0.0090649296693795,-0.0090649296693795,-0.08,True,Industrials,bull,1.643796467785615,1.211812473562662,1.8364421753089544,0.0,0.0,-2.892394184575033
2019-11-29,V,0.0217965906214606,0.0217965906214606,,hold,hold,0.0258358854743201,0.0258358854743201,-0.08,False,Financials,bull,5.785513868871538,1.7885845650313132,-3.77127381116793,0.0,0.0,-0.9504733204248196
2019-11-29,CPRT,0.0210499827432046,0.0210499827432046,,hold,hold,0.0306720930462645,0.0306720930462645,-0.08,False,Industrials,bull,3.9982879684021073,1.193146131290444,-0.4821336614537465,0.0,0.0,-1.4284885910844651
2019-11-29,CASH,0.0,0.11330744888787529,0.11330744888787529,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2019-12-31,AMD,0.15,0.15,,hold,hold,-0.0098164549398456,-0.0098164549398456,-0.08,False,Information Technology,neutral,2.49559349120795,1.692927351048966,0.11966883414467,0.0,0.0,-0.6140369256507343
2019-12-31,LRCX,0.15,0.15,,hold,hold,0.0142671586865672,0.0142671586865672,-0.08,False,Information Technology,neutral,3.0297046610229823,0.3812712066959551,-0.0573643340825723,0.0,0.0,-2.0569448103431007
2019-12-31,UI,0.1497930742874541,0.0,,move_to_cash_proxy,hard_stop,-0.137383608270284,-0.08,-0.08,True,Information Technology,neutral,1.7532870814111352,1.64801533151106,2.400447884335929,0.0,0.0,2.007441428635509
2019-12-31,MA,0.1311741340907445,0.1311741340907445,,hold,hold,0.0624556381216332,0.0624556381216332,-0.08,False,Financials,neutral,5.944087099042476,2.243182585640316,-3.564566955807985,0.0,0.0,-0.9042794373603308
2019-12-31,QRVO,0.1093137839148027,0.0,,move_to_cash_proxy,hard_stop,-0.094661421387536,-0.08,-0.08,True,Information Technology,neutral,0.7915862490970008,1.5807655738560813,1.2449947877936791,0.0,0.0,2.0194593241699965
2019-12-31,BABA,0.0682409143951873,0.0682409143951873,,hold,hold,-0.0366112691173601,-0.0366112691173601,-0.08,False,Internet,neutral,5.309035148023078,2.00218100292893,-2.28451912203856,0.0,0.0,1.0172006090810926
2019-12-31,RH,0.0435052286073918,0.0435052286073918,,hold,hold,-0.0202457697624434,-0.0202457697624434,-0.08,False,Consumer Discretionary,neutral,2.314945600123376,1.3851987679567035,0.7093688091352948,0.0,0.0,-0.3734114911863337
2019-12-31,V,0.0396188174623545,0.0396188174623545,,hold,hold,0.0578835670687238,0.0578835670687238,-0.08,False,Financials,neutral,6.240892371794619,1.853724960937326,-3.9091216378639553,0.0,0.0,-0.3964227822142301
2019-12-31,RNG,0.0391310642188754,0.0391310642188754,,hold,hold,0.2173528965880156,0.2173528965880156,-0.08,False,Information Technology,neutral,3.0952904813316486,1.3679517509949597,0.7193328993051697,0.0,0.0,-0.5208480394026194
2019-12-31,SWKS,0.0343826958862464,0.0343826958862464,,hold,hold,-0.0728630714537563,-0.0728630714537563,-0.08,False,Information Technology,neutral,1.0538687296462728,1.3480981649165145,1.4311197849924169,0.0,0.0,2.355803782704545
2019-12-31,FTNT,0.0243414219949758,0.0243414219949758,,hold,hold,0.0766728430962933,0.0766728430962933,-0.08,False,Information Technology,neutral,1.359300237687605,1.3009746672326177,0.4198173666952218,0.0,0.0,2.124681513427708
2019-12-31,CASH,0.0,0.25910685820225676,0.25910685820225676,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2020-01-31,AMD,0.15,0.15,,hold,hold,0.0398706554586918,0.0398706554586918,-0.08,False,Information Technology,neutral,2.766497577447231,1.719367289659494,-1.1165410100997513,0.0,0.0,1.0183311054565456
2020-01-31,PCTY,0.140110421349956,0.140110421349956,,hold,hold,-0.0775579493016375,-0.0775579493016375,-0.08,False,Industrials,neutral,1.924584038041952,1.6980027016583386,1.3500681130384713,0.0,0.0,0.1787392479427185
2020-01-31,MA,0.1298913941377806,0.1298913941377806,,hold,hold,-0.0617630073159339,-0.0617630073159339,-0.08,False,Financials,neutral,6.019588535935457,2.191774130449198,-3.732755260010637,0.0,0.0,-0.1381701432757669
2020-01-31,FTNT,0.0784247083092676,0.0,,move_to_cash_proxy,hard_stop,-0.0936555921082689,-0.08,-0.08,True,Information Technology,neutral,1.379565721738453,1.5560526622733253,0.6961009805036581,0.0,0.0,2.531773134082534
2020-01-31,PAYC,0.071303731938642,0.0,,move_to_cash_proxy,hard_stop,-0.1048206040480441,-0.08,-0.08,True,Industrials,neutral,1.3737197196271889,1.536452429567546,-0.303397958283168,0.0,0.0,0.549786904015054
2020-01-31,ADBE,0.0700970705775135,0.0700970705775135,,hold,hold,0.0027446908991024,0.0027446908991024,-0.08,False,Information Technology,neutral,6.17860441376883,1.884424850610586,-3.3065280101090178,0.0,0.0,1.485768938345293
2020-01-31,BABA,0.0618500312985067,0.0618500312985067,,hold,hold,0.0039295833479784,0.0039295833479784,-0.08,False,Internet,neutral,5.277758716693482,1.9690762257310712,-2.589923140058464,0.0,0.0,1.2563583889862513
2020-01-31,FICO,0.0425093353280471,0.0425093353280471,,hold,hold,-0.0602409475156285,-0.0602409475156285,-0.08,False,Information Technology,neutral,2.1139866421854285,1.444825290314444,0.4969152472028965,0.0,0.0,0.6787645979822825
2020-01-31,NOW,0.0391540064332986,0.0391540064332986,,hold,hold,-0.0049348369980887,-0.0049348369980887,-0.08,False,Information Technology,neutral,3.1480204759476145,1.4323208526849691,-1.8637936614520307,0.0,0.0,1.9505250432899952
2020-01-31,CHTR,0.0157258786870702,0.0157258786870702,,hold,hold,-0.0391324705870541,-0.0391324705870541,-0.08,False,Communication,neutral,7.091241274625362,1.7232808064003642,-3.6012773206705537,0.0,0.0,-0.7801301929362271
2020-01-31,CASH,0.0,0.1497284402479096,0.1497284402479096,cash_from_risk_exits,risk_exit_proxy_cash,0.0,0.0,-0.08,False,Cash,,,,,,,
2020-02-28,MA,0.15,0.0,,move_to_cash_proxy,hard_stop,-0.155341624939419,-0.08,-0.08,True,Financials,bear,6.303786707491152,2.433157352852444,-3.503942308262224,0.0,0.0,-0.2851037945731798
2020-02-28,ETSY,0.0831758715919482,0.0,,move_to_cash_proxy,hard_stop,-0.337469866883372,-0.08,-0.08,True,Consumer Discretionary,bear,1.3204657989682635,1.6317467136255908,2.246940009750087,0.0,0.0,3.0
2020-02-28,NOW,0.0678033398930736,0.0,,move_to_cash_proxy,hard_stop,-0.13252253731594,-0.08,-0.08,True,Information Technology,bear,6.987753573627655,1.600064897355597,-1.818557955546624,0.0,0.0,1.0185853429113247
2020-02-28,BABA,0.057016473667394,0.057016473667394,,hold,hold,-0.0795339961944435,-0.0795339961944435,-0.08,False,Internet,bear,4.305453299692402,1.8653669130469128,-2.4185952795870493,0.0,0.0,1.0731665130539785
2020-02-28,FRPT,0.0501630327729467,0.0501630327729467,,hold,hold,-0.0712816317395367,-0.0712816317395367,-0.08,False,Consumer Staples,bear,0.7889147074976706,1.558873216791337,1.6321986803256294,0.0,0.0,0.3566107193894519
2020-02-28,RUN,0.0488577557420314,0.0,,move_to_cash_proxy,hard_stop,-0.4958889578034869,-0.08,-0.08,True,Industrials,bear,0.4433904751423888,1.5555557453493718,2.519028821254975,0.0,0.0,3.0
2020-02-28,V,0.040119484486596,0.0,,move_to_cash_proxy,hard_stop,-0.1067521791174432,-0.08,-0.08,True,Financials,bear,5.233863135014444,1.7948984924847435,-3.7535995643099183,0.0,0.0,-0.0649454125315357
2020-02-28,TT,0.0329875657275652,0.0,,move_to_cash_proxy,hard_stop,-0.1723417644799599,-0.08,-0.08,True,Industrials,bear,3.28320867232045,1.7607037893581752,-1.4168763725418003,0.0,0.0,-0.1617055157017043
2020-02-28,ALLE,0.0186390103220186,0.0,,move_to_cash_proxy,hard_stop,-0.1848202643716895,-0.08,-0.08,True,Industrials,bear,2.5018446421003127,1.6781179772730137,-0.3982508962808115,0.0,0.0,-0.8460777237385906
