date,equity_usd,portfolio_return,spy_return,qqq_minus_spy,semis_minus_qqq,cash_weight
2019-07-02,101162.54410943984,0.013841211086161431,0.0026045551764319885,0.0013584888957365315,-0.015702858308295653,0.1221861121792508
2019-07-03,101992.84067926406,0.008207549317126528,0.007995188223690608,-0.00046940510729109874,-0.011187786026333302,0.1211914275607331
2019-07-05,101380.18293390272,-0.0060068701026571025,-0.0011377481839071057,-0.0008996107889270855,-0.005313710048914233,0.1219238080380389
2019-07-08,101698.05710229871,0.003135466510286733,-0.005494998930376638,-0.0015186994899953898,0.0005115247146555424,0.1215427149258197
2019-07-09,102338.25963220595,0.006295130390379544,0.0012463433856517714,0.003761375496191599,0.0019914865691310624,0.1207823741318004
2019-07-10,102436.29490289689,0.0009579532722490125,0.004778090387931533,0.0051871926105446775,-3.5635923862908925e-05,0.1206667809940954
2019-07-11,101874.69696435927,-0.005482411669320619,0.002344632710806982,-0.0030717384978456996,0.003497966330567981,0.121331972817733
2019-07-12,100885.9007454872,-0.009706004025886839,0.00447661077584649,0.0012919983657460055,0.012593055038957024,0.122521163726115
2019-07-15,102202.35536584852,0.013048945498166598,0.0003327711449643278,0.0028707189528722754,0.004849006838854919,0.1209429853025169
2019-07-16,102504.449878788,0.0029558468770909396,-0.003225008153552422,-0.001925499215604809,-0.00518199620787585,0.1205865499255005
2019-07-17,102085.53974542615,-0.004086750710405318,-0.006805185457285923,0.0018869004560548852,0.008515318023649687,0.121081379338529
2019-07-18,102915.16922388076,0.008126806994638747,0.0036609527922242258,-0.0025164661282031098,0.0168640395637758,0.1201053066920112
2019-07-19,102707.63351068496,-0.002016570684000185,-0.005555267760173455,-0.0017724762974477004,0.007413736900200751,0.1203479969345074
2019-07-22,104009.54076776504,0.012675856823676446,0.002456311917491849,0.005501374500052725,0.012049250386049204,0.1188415781057393
2019-07-23,103487.77695093154,-0.005016499572846889,0.007150168052038497,-0.0006057737423508236,0.004567565503423188,0.119440752590088
2019-07-24,104578.38926324843,0.010538561600700103,0.004699854382133495,0.002318136264538584,0.01962425935506773,0.1181951457655342
2019-07-25,105680.7167473793,0.010540681415125208,-0.004777102380847942,-0.004702748688821923,-0.008604633787157479,0.1169622835965574
2019-07-26,107035.87998590468,0.012823183644418146,0.00670014882084069,0.003594834420878934,-0.012359808862921318,0.1154814438347419
2019-07-29,105678.8445321083,-0.012678322950912313,-0.0018215511118780947,-0.0016092811441977828,0.006824011881886305,0.1169643557101809
2019-07-30,104605.35921869276,-0.010157996315803608,-0.002454656739357408,-0.0018616370614172872,-0.00013762665017758025,0.1181646720131486
2019-07-31,104231.46529779432,-0.003574328540058458,-0.010940339592582893,-0.0028896833156463186,-0.016078896792649622,0.1185885464392104
2019-08-01,106268.12830111502,0.019539809763796878,-0.008707988512382636,0.003736860227087857,-0.015184182791241119,0.2258942604669022
2019-08-02,105269.03698489188,-0.00940160829211345,-0.0075293118003353365,-0.007195942379328746,0.0011280340346120354,0.2280381861689063
2019-08-05,102004.26614710806,-0.031013590807830504,-0.030073246918917884,-0.005261617162156562,-0.007786028877658446,0.2353368261986446
2019-08-06,103873.60972544667,0.018326131336925622,0.014022745071138987,-2.413418179592064e-05,0.0018847197771756363,0.2311016274223258
2019-08-07,103169.10776659964,-0.006782299765158206,0.0005910869305312261,0.004811083984592068,5.1769641855825554e-05,0.2326797311079765
2019-08-08,106651.48071429251,0.03375402795545224,0.01962016959208812,0.002143627620859734,0.0038216834294999558,0.225082296963977
2019-08-09,105649.35181567192,-0.009396296159311479,-0.006811775182640423,-0.002589960205321984,-0.007876058944244924,0.2272172979883946
2019-08-12,104354.28362605094,-0.012258174492925544,-0.012173264183558352,0.0006979432382777651,-0.00036556321328795605,0.2300371333083405
2019-08-13,105678.89546534535,0.012693411264659726,0.015551555572086428,0.006363531035447956,0.00677054905267549,0.2271537769966018
2019-08-14,103037.21186205864,-0.024997267350821084,-0.029567472441341502,-0.0003173450319483573,-0.002324903832667591,0.2329775798467791
2019-08-15,103209.61975619316,0.0016732585346479478,0.0026418431040453605,-0.0037909853014533867,5.497228148931832e-05,0.2325883993225525
2019-08-16,105982.72240015982,0.02686864509836795,0.014754983863573212,0.0012953379946725185,0.00841342006000989,0.226502581837302
2019-08-19,106410.74657961844,0.004038622237335199,0.012047311631673274,0.0038573897702876003,0.0005791731324298333,0.2255915029768259
2019-08-20,105580.21227404592,-0.007804985231929629,-0.007662410414338572,-8.57023833330528e-05,0.002050487242754362,0.2273660919668688
2019-08-21,107509.61489817618,0.018274282486970828,0.008135787701917918,0.0007425201914457169,0.001348130625111521,0.2232857059019146
2019-08-22,107146.52981707572,-0.0033772335752885185,-0.00030823817669090037,-0.0029255344630891855,0.001924906541298732,0.2240423492460749
2019-08-23,103978.12733790396,-0.029570742837691122,-0.025687151268137365,-0.0059584799012174505,-0.009773575050310068,0.230869326736099
2019-08-26,105667.8933367443,0.016251167837914693,0.011058379271973173,0.004045545518150506,-0.004803033773747023,0.2271774282210922
2019-08-27,105969.1246924114,0.0028507368336296857,-0.0039234850584004555,0.001813752285769965,-0.00023626456158210019,0.2265316461135336
2019-08-28,106078.7527746868,0.0010345285251116554,0.007041689298493914,-0.0034634923852470134,0.0028431836054279014,0.22629753485856
2019-08-29,107092.42735049246,0.009555868157299363,0.012772556693371628,0.00251744383320629,0.006366992068550514,0.2241555341277067
2019-08-30,106478.62828776358,-0.0057314889382424905,-0.00044395703771260564,-0.001950537275225872,0.008815459890944566,0.2254476850406696
2019-09-03,103383.8278620863,-0.029064991495884374,-0.005847510517313137,-0.0038609119808583614,-0.0061103695485468235,0.571502076800573
2019-09-04,104213.89749175547,0.008029008471000854,0.011350640941058199,0.0030851987958475657,0.015046355207790407,0.5669500302054195
2019-09-05,104904.77133208752,0.006629382999390199,0.01285565359889218,0.005463408714742046,0.012044177525429856,0.5632162539465262
2019-09-06,104925.00164443492,0.00019284453977186367,0.0007719652018696177,-0.0017629307760754775,0.0018282201462219705,0.5631076617086619
2019-09-09,104240.3077700758,-0.006525555050066911,0.0005033975650028388,-0.002591194929654539,0.005935381821227881,0.5668063879962612
2019-09-10,101678.97174483776,-0.024571454939365744,-0.00023496690684376986,-0.002641656542140547,0.004876484021943739,0.5810844790901907
2019-09-11,103231.22582656384,0.01526622520949017,0.007110751542495741,0.0022787776849921837,0.0033340277624183123,0.5723469023804959
2019-09-12,103803.82721740246,0.0055467847664683045,0.003463742544043358,0.0006934587243516699,-0.0025970914033992543,0.5691897294598977
2019-09-13,103241.4885676527,-0.005417320968060468,-0.0006632312216771075,-0.0029076072625765503,0.003078956967276558,0.5722900081207014
2019-09-16,102842.11656600476,-0.0038683285875547035,-0.003088788612243154,-0.0013777698387795745,-0.0022597458149141714,0.5745124109037051
2019-09-17,103330.64282256603,0.0047502547873734535,0.002531949748820761,0.002267861659608794,-0.000753132468077844,0.5717962331099724
2019-09-18,101527.87694961073,-0.017446575611175907,0.0005981134658872289,-0.0010135987073280894,0.0014846360432643202,0.5819492547854543
2019-09-19,101603.65175277232,0.0007463448014302099,-6.62302356068123e-05,0.0017284490677441644,-0.005688151626416893,0.5815152439062123
2019-09-20,99946.06271392346,-0.016314266369895858,-0.004725222862664857,-0.005853703498499563,-0.008147397718522353,0.591159578740907
2019-09-23,100150.72200042248,0.0020476973373610985,-0.0002345009162906253,0.0006758220029637885,0.008133708871474576,0.5899515365503408
2019-09-24,98658.22731048107,-0.014902485575042701,-0.00784673603986119,-0.00543403417217847,-0.0015561449068638433,0.5988762816996044
2019-09-25,100050.41279250622,0.014111194980666708,0.0059148229112369055,0.005310141075059116,0.005865920501315847,0.5905430140834028
2019-09-26,99550.64238769056,-0.004995185835486082,-0.0020836482111792343,-0.0015989979313960623,0.007176629899806275,0.5935076953162988
2019-09-27,98084.03779250622,-0.01473224642260762,-0.0053868603563531625,-0.007022227738260334,-0.01129980228457228,0.6023821374051281
2019-09-30,98590.74313766004,0.00516603268541771,0.004637793139391944,0.004879689769658135,0.002030493342607853,0.5992862052807281
2019-10-01,98192.2444212246,-0.004041948602406031,-0.01189489610756811,0.0037384959967028397,0.0013571898271482752,0.5546716510801442
2019-10-02,97490.6532919216,-0.007145076817811846,-0.017664857392911015,0.00047049789591435687,0.0008825975800084152,0.5586633435853571
2019-10-03,98360.99350951194,0.008927422149734188,0.008192834464238574,0.002782290499778073,0.004404190514372797,0.5537200509378626
2019-10-04,98305.38509963037,-0.0005653502257091381,0.01353206168013088,0.0011937191428825766,0.00287454788510777,0.5540332737742413
2019-10-07,98404.59483740806,0.0010091994215488675,-0.0043144069484971626,0.00129544470909837,-0.0019702619799075727,0.5534747074196713
2019-10-08,97830.4441664028,-0.00583459209352899,-0.015524709275461901,0.0005439271103814258,-0.0112602823744129,0.5567229587933329
2019-10-09,98144.8145029354,0.0032134203131888306,0.009496208186622779,0.00026522307349075014,0.007832162025273481,0.5549397042750206
2019-10-10,98454.5643617916,0.003156049154761309,0.006763554658378856,0.0009809805974692054,0.0017857644737186984,0.5531937974581336
2019-10-11,99174.95406172752,0.007316976156521271,0.01036710649443151,0.0025118714961844812,0.009927970056143876,0.549175493466692
