source_group,signal,arm,ab_verdict,cagr,max_dd,sharpe,delta_cagr_pp,delta_max_dd_pp,oos_delta_cagr_pp,oos2_delta_cagr_pp,eligible_events,total_abs_weight_delta,target_restored,note
w4_consensus,w4_consensus_score,w4_consensus_top_quintile_tilt05,blocked_no_signal,0.48405282381071246,-0.22955203584248118,1.4875164756773855,0.0,0.0,0.0,0.0,463,0.0,False,blocked because this score is zero on the official concentrated target book
w4_consensus,w4_consensus_score,w4_consensus_top_quintile_tilt10,blocked_no_signal,0.48405282381071246,-0.22955203584248118,1.4875164756773855,0.0,0.0,0.0,0.0,463,0.0,False,blocked because this score is zero on the official concentrated target book
target_book_evidence_column,evidence_fusion_score,evidence_fusion_top_quintile_tilt05,reject_oos_cagr_worse,0.4878983163108357,-0.22270139920055954,1.5139561948749467,0.38454925001232265,0.6850636641921648,-2.9369664854263178,-1.6030184946671522,129,4.600538111834725,False,rejected by OOS/OOS2 or full-window CAGR gate
target_book_evidence_column,evidence_support_score,evidence_support_top_quintile_tilt05,reject_oos_cagr_worse,0.47931352563259466,-0.2230932345525133,1.491775902851967,-0.4739298178117801,0.6458801289967897,-4.47462980645188,-2.4922628535348545,136,4.583241526197281,False,rejected by OOS/OOS2 or full-window CAGR gate
target_book_evidence_column,institutional_evidence_score,institutional_evidence_top_quintile_tilt05,reject_oos_cagr_worse,0.47134463732883436,-0.22435393649319102,1.4633514341401215,-1.2708186481878103,0.5198099349290164,-3.836395090345146,-2.293659609365384,129,4.51141660794774,False,rejected by OOS/OOS2 or full-window CAGR gate
target_book_evidence_column,sec_combined_evidence_score,sec_combined_evidence_top_quintile_tilt05,reject_oos_cagr_worse,0.48710359396668856,-0.22821673952776422,1.495363366143373,0.30507701559761013,0.13352963147169605,-0.41527965927681265,-0.6348537240006946,129,4.49639719925704,False,rejected by OOS/OOS2 or full-window CAGR gate
target_book_evidence_column,smart_money_confirmation_score,smart_money_confirmation_top_quintile_tilt05,reject_oos_cagr_worse,0.46875953350943367,-0.22437722967695073,1.4606651732386822,-1.5293290301278795,0.5174806165530454,-5.395529054860493,-3.1447628383213244,129,4.716021213888725,False,rejected by OOS/OOS2 or full-window CAGR gate
target_book_evidence_column,smart_money_shadow_score,smart_money_shadow_top_quintile_tilt05,reject_oos_cagr_worse,0.4860734775894535,-0.22580152827918054,1.5100143745016932,0.2020653778741055,0.37505075633006424,-2.0743380615001694,-1.2157121945738592,129,4.563930121616722,False,rejected by OOS/OOS2 or full-window CAGR gate
