horizon,status,start_date,end_date,days,period_return,cagr,sharpe,max_dd,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,trade_count,gross_traded_usd,turnover_estimate
1M,completed,2026-04-14,2026-05-14,23,0.10711489927965778,2.451803517102674,6.449346598439587,-0.02098773726792147,297146.1505161309,328974.9305000043,0.25321174741543134,0.0045222852484668,31,461393.06550216675,1.5010803137245858
3M,completed,2026-02-17,2026-05-14,62,0.1746252629231373,0.9809293506808943,3.1149287792601634,-0.09582160474593959,280067.98498554947,328974.9305000043,0.2363396857849217,0.0045222852484668,62,807031.5224590302,2.7843635274195018
6M,completed,2025-11-14,2026-05-14,124,0.3172496044885802,0.743752687169297,2.5386629156721243,-0.10552612062698474,249743.80662481068,328974.9305000043,0.12146474698758856,0.0045222852484668,187,1699317.2353534698,6.097937863341924
1Y,completed,2025-05-14,2026-05-14,252,0.3614915261828744,0.3617793169765058,1.6022980798543827,-0.12484065637645614,241628.3349352383,328974.9305000043,0.08580757839641764,0.0045222852484668,364,3102094.484359741,11.759737287127544
2Y,completed,2024-05-14,2026-05-14,502,0.5834593606249587,0.2585538988676588,1.2167229436428126,-0.20865404435360024,207757.103643105,328974.9305000043,0.11053439156290114,0.0045222852484668,815,5811512.087135315,23.322687332731178
3Y,completed,2023-05-15,2026-05-14,753,1.2647972696282745,0.31348212786101204,1.4930577237122729,-0.20865404435360024,145255.79614196531,328974.9305000043,0.10861361654600643,0.0045222852484668,1246,7735096.300271988,34.58183037464789
5Y,completed,2021-05-14,2026-05-14,1256,1.1489742611657925,0.1653472080354399,0.9236736253195557,-0.3192510867364303,153084.63039549827,328974.9305000043,0.14826889721412315,0.0045222852484668,2107,11052259.554526329,56.11933196709106
FULL,completed,2019-05-01,2026-05-14,1770,2.289749305000043,0.18440300245186636,0.8484185422459798,-0.3192510867364303,100000.0,328974.9305000043,0.14696855360477232,0.0045222852484668,2873,13826465.9877882,42.02893505220459
